Precinct,Ballot Style,source_file,rank1,rank2,rank3,rank4,rank5,numSeats,numCands
AD: 71 ED: 039,DEM ELE Ballot Style 485,2021P1V1_ELE1,Shaun Abreu,Maria Ordonez,skipped,skipped,skipped,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Daniel M. Cohen,Keith L. Harris,Stacy R. Lynch,Maria Ordonez,Raymond Sanchez Jr.,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Keith L. Harris,skipped,skipped,skipped,skipped,1,13
AD: 71 ED: 039,DEM ELE Ballot Style 485,2021P1V1_ELE1,Carmen R. Quinones,skipped,skipped,skipped,skipped,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Stacy R. Lynch,Maria Ordonez,Lena Melendez,skipped,skipped,1,13
AD: 71 ED: 039,DEM ELE Ballot Style 485,2021P1V1_ELE1,Luis Tejada,Shaun Abreu,skipped,skipped,skipped,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Shaun Abreu,Marti Gould  Allen-Cummings,Stacy R. Lynch,Maria Ordonez,Luis Tejada,1,13
AD: 71 ED: 039,DEM ELE Ballot Style 485,2021P1V1_ELE1,Shaun Abreu,skipped,skipped,skipped,skipped,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Stacy R. Lynch,Shaun Abreu,Maria Ordonez,skipped,skipped,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Shaun Abreu,Luis Tejada,skipped,skipped,skipped,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Maria Ordonez,Shaun Abreu,Keith L. Harris,Luis Tejada,Stacy R. Lynch,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Maria Ordonez,Marti Gould  Allen-Cummings,Corey Ortega,Daniel M. Cohen,skipped,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Maria Ordonez,Daniel M. Cohen,Shaun Abreu,skipped,skipped,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Shaun Abreu,skipped,skipped,skipped,skipped,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Maria Ordonez,Corey Ortega,Shaun Abreu,skipped,skipped,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Carmen R. Quinones,Luis Tejada,Maria Ordonez,Lena Melendez,Keith L. Harris,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Keith L. Harris,Daniel M. Cohen,skipped,skipped,skipped,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Raymond Sanchez Jr.,skipped,skipped,skipped,skipped,1,13
AD: 71 ED: 039,DEM ELE Ballot Style 485,2021P1V1_ELE1,Shaun Abreu,Carmen R. Quinones,Corey Ortega,Miguel Estrella,Maria Ordonez,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Marti Gould  Allen-Cummings,Maria Ordonez,Shaun Abreu,skipped,skipped,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Stacy R. Lynch,Maria Ordonez,Lena Melendez,Shaun Abreu,Keith L. Harris,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Marti Gould  Allen-Cummings,Shaun Abreu,Maria Ordonez,Lena Melendez,Carmen R. Quinones,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Daniel M. Cohen,Stacy R. Lynch,Corey Ortega,skipped,skipped,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Shaun Abreu,Luis Tejada,Miguel Estrella,skipped,skipped,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Raymond Sanchez Jr.,Stacy R. Lynch,Maria Ordonez,Lena Melendez,Carmen R. Quinones,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Shaun Abreu,Marti Gould  Allen-Cummings,Maria Ordonez,Corey Ortega,skipped,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Stacy R. Lynch,Keith L. Harris,Shaun Abreu,Marti Gould  Allen-Cummings,Daniel M. Cohen,1,13
AD: 71 ED: 039,DEM ELE Ballot Style 485,2021P1V1_ELE1,Shaun Abreu,Maria Ordonez,Corey Ortega,skipped,skipped,1,13
AD: 71 ED: 039,DEM ELE Ballot Style 485,2021P1V1_ELE1,Lena Melendez,Shaun Abreu,Luis Tejada,skipped,skipped,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Daniel M. Cohen,Maria Ordonez,Shaun Abreu,Marti Gould  Allen-Cummings,Stacy R. Lynch,1,13
AD: 71 ED: 039,DEM ELE Ballot Style 485,2021P1V1_ELE1,Shaun Abreu,skipped,skipped,skipped,skipped,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Luis Tejada,skipped,skipped,skipped,skipped,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Shaun Abreu,skipped,skipped,skipped,skipped,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Maria Ordonez,Shaun Abreu,Luis Tejada,Keith L. Harris,Stacy R. Lynch,1,13
AD: 71 ED: 039,DEM ELE Ballot Style 485,2021P1V1_ELE1,Corey Ortega,skipped,skipped,skipped,skipped,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Raymond Sanchez Jr.,Shaun Abreu,Daniel M. Cohen,Luis Tejada,Maria Ordonez,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Keith L. Harris,Marti Gould  Allen-Cummings,Daniel M. Cohen,Luis Tejada,Maria Ordonez,1,13
AD: 71 ED: 039,DEM ELE Ballot Style 485,2021P1V1_ELE1,Stacy R. Lynch,Keith L. Harris,Marti Gould  Allen-Cummings,Daniel M. Cohen,Corey Ortega,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Maria Ordonez,Marti Gould  Allen-Cummings,Stacy R. Lynch,skipped,skipped,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Shaun Abreu,skipped,skipped,skipped,skipped,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Corey Ortega,Raymond Sanchez Jr.,Stacy R. Lynch,Keith L. Harris,Miguel Estrella,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Marti Gould  Allen-Cummings,Maria Ordonez,skipped,skipped,skipped,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Shaun Abreu,Marti Gould  Allen-Cummings,Keith L. Harris,Daniel M. Cohen,Stacy R. Lynch,1,13
AD: 71 ED: 039,DEM ELE Ballot Style 485,2021P1V1_ELE1,Maria Ordonez,skipped,skipped,skipped,skipped,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Corey Ortega,Shaun Abreu,Maria Ordonez,skipped,skipped,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Shaun Abreu,Marti Gould  Allen-Cummings,Raymond Sanchez Jr.,Maria Ordonez,Luis Tejada,1,13
AD: 71 ED: 039,DEM ELE Ballot Style 485,2021P1V1_ELE1,Shaun Abreu,skipped,skipped,skipped,skipped,1,13
AD: 71 ED: 039,DEM ELE Ballot Style 485,2021P1V1_ELE1,Luis Tejada,Shaun Abreu,skipped,skipped,skipped,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Luis Tejada,Stacy R. Lynch,Maria Ordonez,Lena Melendez,skipped,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Shaun Abreu,skipped,skipped,skipped,skipped,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Corey Ortega,Lena Melendez,Carmen R. Quinones,skipped,skipped,1,13
AD: 71 ED: 039,DEM ELE Ballot Style 485,2021P1V1_ELE1,Maria Ordonez,Lena Melendez,Carmen R. Quinones,skipped,skipped,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Maria Ordonez,Stacy R. Lynch,Corey Ortega,skipped,skipped,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Maria Ordonez,Stacy R. Lynch,Shaun Abreu,skipped,skipped,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Marti Gould  Allen-Cummings,Maria Ordonez,Lena Melendez,Carmen R. Quinones,Stacy R. Lynch,1,13
AD: 71 ED: 039,DEM ELE Ballot Style 485,2021P1V1_ELE1,Luis Tejada,skipped,skipped,skipped,skipped,1,13
AD: 71 ED: 039,DEM ELE Ballot Style 485,2021P1V1_ELE1,Stacy R. Lynch,skipped,skipped,skipped,skipped,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Marti Gould  Allen-Cummings,Corey Ortega,Maria Ordonez,Stacy R. Lynch,Daniel M. Cohen,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Keith L. Harris,skipped,skipped,skipped,skipped,1,13
AD: 71 ED: 039,DEM ELE Ballot Style 485,2021P1V1_ELE1,Shaun Abreu,Keith L. Harris,skipped,skipped,skipped,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Shaun Abreu,Keith L. Harris,skipped,skipped,skipped,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Marti Gould  Allen-Cummings,Maria Ordonez,Corey Ortega,Daniel M. Cohen,Shaun Abreu,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Raymond Sanchez Jr.,Maria Ordonez,Daniel M. Cohen,skipped,skipped,1,13
AD: 71 ED: 039,DEM ELE Ballot Style 485,2021P1V1_ELE1,Shaun Abreu,Raymond Sanchez Jr.,Luis Tejada,skipped,skipped,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Shaun Abreu,Maria Ordonez,Carmen R. Quinones,Stacy R. Lynch,Lena Melendez,1,13
AD: 71 ED: 039,DEM ELE Ballot Style 485,2021P1V1_ELE1,Shaun Abreu,Maria Ordonez,Corey Ortega,Stacy R. Lynch,Luis Tejada,1,13
AD: 71 ED: 039,DEM ELE Ballot Style 485,2021P1V1_ELE1,Shaun Abreu,skipped,skipped,skipped,skipped,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Raymond Sanchez Jr.,skipped,skipped,skipped,skipped,1,13
AD: 71 ED: 039,DEM ELE Ballot Style 485,2021P1V1_ELE1,Marti Gould  Allen-Cummings,Shaun Abreu,skipped,skipped,skipped,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Maria Ordonez,Marti Gould  Allen-Cummings,Shaun Abreu,skipped,skipped,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Marti Gould  Allen-Cummings,Shaun Abreu,Maria Ordonez,Corey Ortega,Lena Melendez,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Shaun Abreu,Stacy R. Lynch,Keith L. Harris,Lena Melendez,Corey Ortega,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Marti Gould  Allen-Cummings,Corey Ortega,Daniel M. Cohen,Keith L. Harris,Maria Ordonez,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Shaun Abreu,Luis Tejada,Carmen R. Quinones,Maria Ordonez,Miguel Estrella,1,13
AD: 71 ED: 039,DEM ELE Ballot Style 485,2021P1V1_ELE1,Shaun Abreu,skipped,skipped,skipped,skipped,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Miguel Estrella,Corey Ortega,Raymond Sanchez Jr.,Maria Ordonez,Lena Melendez,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Marti Gould  Allen-Cummings,Maria Ordonez,Lena Melendez,skipped,skipped,1,13
AD: 71 ED: 039,DEM ELE Ballot Style 485,2021P1V1_ELE1,Luis Tejada,Shaun Abreu,Maria Ordonez,skipped,skipped,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Stacy R. Lynch,Keith L. Harris,skipped,skipped,skipped,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Marti Gould  Allen-Cummings,Maria Ordonez,skipped,skipped,skipped,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Marti Gould  Allen-Cummings,Shaun Abreu,Raymond Sanchez Jr.,Maria Ordonez,Luis Tejada,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Stacy R. Lynch,Luis Tejada,Maria Ordonez,Raymond Sanchez Jr.,Keith L. Harris,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Maria Ordonez,Shaun Abreu,Luis Tejada,Miguel Estrella,Corey Ortega,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Carmen R. Quinones,Shaun Abreu,skipped,skipped,skipped,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Marti Gould  Allen-Cummings,Shaun Abreu,skipped,skipped,skipped,1,13
AD: 71 ED: 039,DEM ELE Ballot Style 485,2021P1V1_ELE1,Stacy R. Lynch,Lena Melendez,Carmen R. Quinones,Raymond Sanchez Jr.,Miguel Estrella,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Shaun Abreu,skipped,skipped,skipped,skipped,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Marti Gould  Allen-Cummings,Luis Tejada,Keith L. Harris,Stacy R. Lynch,Maria Ordonez,1,13
AD: 71 ED: 039,DEM ELE Ballot Style 485,2021P1V1_ELE1,Shaun Abreu,Miguel Estrella,skipped,skipped,skipped,1,13
AD: 71 ED: 039,DEM ELE Ballot Style 485,2021P1V1_ELE1,Maria Ordonez,skipped,skipped,skipped,skipped,1,13
AD: 71 ED: 039,DEM ELE Ballot Style 485,2021P1V1_ELE1,Keith L. Harris,skipped,skipped,skipped,skipped,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Shaun Abreu,skipped,skipped,skipped,skipped,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Shaun Abreu,Carmen R. Quinones,Maria Ordonez,Miguel Estrella,Luis Tejada,1,13
AD: 71 ED: 039,DEM ELE Ballot Style 485,2021P1V1_ELE1,Shaun Abreu,Luis Tejada,skipped,skipped,skipped,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Daniel M. Cohen,Maria Ordonez,Marti Gould  Allen-Cummings,Stacy R. Lynch,skipped,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Shaun Abreu,Maria Ordonez,Carmen R. Quinones,Miguel Estrella,skipped,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Stacy R. Lynch,Keith L. Harris,Shaun Abreu,Lena Melendez,Maria Ordonez,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Keith L. Harris,Maria Ordonez,Carmen R. Quinones,Shaun Abreu,skipped,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Shaun Abreu,Raymond Sanchez Jr.,Stacy R. Lynch,Keith L. Harris,Lena Melendez,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Raymond Sanchez Jr.,skipped,skipped,skipped,skipped,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Shaun Abreu,Daniel M. Cohen,Carmen R. Quinones,Keith L. Harris,Corey Ortega,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Marti Gould  Allen-Cummings,Maria Ordonez,Daniel M. Cohen,Corey Ortega,Stacy R. Lynch,1,13
AD: 71 ED: 039,DEM ELE Ballot Style 485,2021P1V1_ELE1,Shaun Abreu,Carmen R. Quinones,Corey Ortega,skipped,skipped,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Lena Melendez,Carmen R. Quinones,skipped,skipped,skipped,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Maria Ordonez,Raymond Sanchez Jr.,Corey Ortega,Luis Tejada,Carmen R. Quinones,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Corey Ortega,Shaun Abreu,Lena Melendez,Maria Ordonez,Luis Tejada,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Shaun Abreu,skipped,skipped,skipped,skipped,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Daniel M. Cohen,Keith L. Harris,Shaun Abreu,skipped,skipped,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Stacy R. Lynch,Marti Gould  Allen-Cummings,skipped,skipped,skipped,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Shaun Abreu,skipped,skipped,skipped,skipped,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Marti Gould  Allen-Cummings,Stacy R. Lynch,Daniel M. Cohen,Maria Ordonez,Corey Ortega,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Stacy R. Lynch,Shaun Abreu,skipped,skipped,skipped,1,13
AD: 71 ED: 039,DEM ELE Ballot Style 485,2021P1V1_ELE1,Stacy R. Lynch,Maria Ordonez,Shaun Abreu,Corey Ortega,Lena Melendez,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Miguel Estrella,Stacy R. Lynch,Corey Ortega,Lena Melendez,Daniel M. Cohen,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Maria Ordonez,Stacy R. Lynch,Marti Gould  Allen-Cummings,Corey Ortega,Daniel M. Cohen,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Shaun Abreu,Maria Ordonez,skipped,skipped,skipped,1,13
AD: 71 ED: 039,DEM ELE Ballot Style 485,2021P1V1_ELE1,Lena Melendez,skipped,skipped,skipped,skipped,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Maria Ordonez,Marti Gould  Allen-Cummings,skipped,skipped,skipped,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Stacy R. Lynch,skipped,skipped,skipped,skipped,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Shaun Abreu,skipped,skipped,skipped,skipped,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Shaun Abreu,Marti Gould  Allen-Cummings,Luis Tejada,skipped,skipped,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Raymond Sanchez Jr.,Daniel M. Cohen,Stacy R. Lynch,Maria Ordonez,Carmen R. Quinones,1,13
AD: 71 ED: 039,DEM ELE Ballot Style 485,2021P1V1_ELE1,Miguel Estrella,Maria Ordonez,Carmen R. Quinones,Luis Tejada,skipped,1,13
AD: 71 ED: 039,DEM ELE Ballot Style 485,2021P1V1_ELE1,Maria Ordonez,Stacy R. Lynch,Corey Ortega,Shaun Abreu,Marti Gould  Allen-Cummings,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Keith L. Harris,skipped,skipped,skipped,skipped,1,13
AD: 71 ED: 039,DEM ELE Ballot Style 485,2021P1V1_ELE1,Carmen R. Quinones,Lena Melendez,Stacy R. Lynch,skipped,skipped,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Maria Ordonez,Daniel M. Cohen,Marti Gould  Allen-Cummings,Shaun Abreu,skipped,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Carmen R. Quinones,skipped,skipped,skipped,skipped,1,13
AD: 71 ED: 039,DEM ELE Ballot Style 485,2021P1V1_ELE1,Shaun Abreu,Luis Tejada,Stacy R. Lynch,Maria Ordonez,Daniel M. Cohen,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Maria Ordonez,skipped,skipped,skipped,skipped,1,13
AD: 71 ED: 039,DEM ELE Ballot Style 485,2021P1V1_ELE1,Shaun Abreu,Daniel M. Cohen,Keith L. Harris,skipped,skipped,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Luis Tejada,Shaun Abreu,skipped,skipped,skipped,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Raymond Sanchez Jr.,Luis Tejada,Marti Gould  Allen-Cummings,Stacy R. Lynch,Shaun Abreu,1,13
AD: 71 ED: 039,DEM ELE Ballot Style 485,2021P1V1_ELE1,Keith L. Harris,skipped,skipped,skipped,skipped,1,13
AD: 71 ED: 039,DEM ELE Ballot Style 485,2021P1V1_ELE1,Shaun Abreu,Luis Tejada,Carmen R. Quinones,Corey Ortega,Miguel Estrella,1,13
AD: 71 ED: 039,DEM ELE Ballot Style 485,2021P1V1_ELE1,Shaun Abreu,Maria Ordonez,Luis Tejada,skipped,skipped,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Shaun Abreu,Keith L. Harris,skipped,skipped,skipped,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Daniel M. Cohen,Luis Tejada,Shaun Abreu,skipped,skipped,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Marti Gould  Allen-Cummings,Maria Ordonez,skipped,skipped,skipped,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Maria Ordonez,Stacy R. Lynch,Luis Tejada,Miguel Estrella,Lena Melendez,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Maria Ordonez,Marti Gould  Allen-Cummings,skipped,skipped,skipped,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Shaun Abreu,skipped,skipped,skipped,skipped,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Miguel Estrella,Shaun Abreu,Maria Ordonez,Stacy R. Lynch,Carmen R. Quinones,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Marti Gould  Allen-Cummings,Stacy R. Lynch,Maria Ordonez,Carmen R. Quinones,Corey Ortega,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Shaun Abreu,Stacy R. Lynch,Lena Melendez,Daniel M. Cohen,Luis Tejada,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Stacy R. Lynch,Maria Ordonez,Lena Melendez,Marti Gould  Allen-Cummings,Carmen R. Quinones,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Maria Ordonez,Marti Gould  Allen-Cummings,skipped,skipped,skipped,1,13
AD: 71 ED: 039,DEM ELE Ballot Style 485,2021P1V1_ELE1,Marti Gould  Allen-Cummings,Maria Ordonez,skipped,skipped,skipped,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Stacy R. Lynch,Shaun Abreu,skipped,skipped,skipped,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Shaun Abreu,Stacy R. Lynch,Maria Ordonez,Daniel M. Cohen,Lena Melendez,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Shaun Abreu,skipped,skipped,skipped,skipped,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Shaun Abreu,Luis Tejada,skipped,skipped,skipped,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Shaun Abreu,Luis Tejada,Maria Ordonez,skipped,skipped,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Keith L. Harris,Luis Tejada,Shaun Abreu,Marti Gould  Allen-Cummings,Raymond Sanchez Jr.,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Shaun Abreu,Marti Gould  Allen-Cummings,Maria Ordonez,Stacy R. Lynch,Luis Tejada,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Keith L. Harris,skipped,skipped,skipped,skipped,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Corey Ortega,skipped,skipped,skipped,skipped,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Maria Ordonez,Marti Gould  Allen-Cummings,Shaun Abreu,Stacy R. Lynch,Lena Melendez,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Maria Ordonez,Corey Ortega,Marti Gould  Allen-Cummings,Daniel M. Cohen,Stacy R. Lynch,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Shaun Abreu,Keith L. Harris,Marti Gould  Allen-Cummings,skipped,skipped,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Shaun Abreu,Marti Gould  Allen-Cummings,Daniel M. Cohen,Raymond Sanchez Jr.,writein,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Marti Gould  Allen-Cummings,Shaun Abreu,Daniel M. Cohen,skipped,skipped,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Shaun Abreu,Lena Melendez,Carmen R. Quinones,Corey Ortega,Stacy R. Lynch,1,13
AD: 71 ED: 044,DEM ELE Ballot Style 518,2021P1V1_ELE1,Shaun Abreu,skipped,skipped,skipped,skipped,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Maria Ordonez,Lena Melendez,skipped,skipped,skipped,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Shaun Abreu,Luis Tejada,Lena Melendez,skipped,skipped,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Keith L. Harris,Corey Ortega,Stacy R. Lynch,skipped,skipped,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Shaun Abreu,skipped,skipped,skipped,skipped,1,13
AD: 71 ED: 042,DEM ELE Ballot Style 516,2021P1V1_ELE1,Marti Gould  Allen-Cummings,Maria Ordonez,Corey Ortega,Stacy R. Lynch,Daniel M. Cohen,1,13
AD: 71 ED: 039,DEM ELE Ballot Style 485,2021P1V1_ELE1,Shaun Abreu,skipped,skipped,skipped,skipped,1,13
