file,numCands,irv,plurality,plurality_runoff,borda_pm,borda_om_no_uwi,borda_avg_no_uwi,borda_trunc_points_scheme,condorcet,minimax,smith_set,bucklin
american/processed_data/Alameda County/Berkeley_11032020_MemberCityCouncilDist6BerkeleyRCV.csv,3,['SUSAN WENGRAF'],['SUSAN WENGRAF'],['SUSAN WENGRAF'],['SUSAN WENGRAF'],['SUSAN WENGRAF'],['SUSAN WENGRAF'],['SUSAN WENGRAF'],['SUSAN WENGRAF'],['SUSAN WENGRAF'],['SUSAN WENGRAF'],['SUSAN WENGRAF']
american/processed_data/Alameda County/Oakland_11082016_SchoolDirectorDistrict1.csv,2,['JODY LONDON'],['JODY LONDON'],['JODY LONDON'],['JODY LONDON'],['JODY LONDON'],['JODY LONDON'],['JODY LONDON'],['JODY LONDON'],['JODY LONDON'],['JODY LONDON'],['JODY LONDON']
american/processed_data/Alameda County/Oakland_11042014_Mayor.csv,16,['LIBBY SCHAAF'],['LIBBY SCHAAF'],ERROR,['LIBBY SCHAAF'],['LIBBY SCHAAF'],['LIBBY SCHAAF'],['LIBBY SCHAAF'],['LIBBY SCHAAF'],['LIBBY SCHAAF'],['LIBBY SCHAAF'],['LIBBY SCHAAF']
american/processed_data/Alameda County/Berkeley_11022010_CityCouncilDistrict8.csv,4,['GORDON WOZNIAK'],['GORDON WOZNIAK'],ERROR,['GORDON WOZNIAK'],['GORDON WOZNIAK'],['GORDON WOZNIAK'],['GORDON WOZNIAK'],['GORDON WOZNIAK'],['GORDON WOZNIAK'],['GORDON WOZNIAK'],['GORDON WOZNIAK']
american/processed_data/Alameda County/Oakland_11082016_SchoolDirectorDistrict5.csv,4,['ROSIE TORRES'],['HUBER TRENADO'],ERROR,['ROSIE TORRES'],['ROSIE TORRES'],['ROSIE TORRES'],['ROSIE TORRES'],['ROSIE TORRES'],['ROSIE TORRES'],['ROSIE TORRES'],['ROSIE TORRES']
american/processed_data/Alameda County/Oakland_11062012_SchoolDirectorDistrict7.csv,3,['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS']
american/processed_data/Alameda County/SanLeandro_11042014_CountyCouncilDistrict1.csv,4,['DEBORAH COX'],['DEBORAH COX'],ERROR,['DEBORAH COX'],['DEBORAH COX'],['DEBORAH COX'],['DEBORAH COX'],['DEBORAH COX'],['DEBORAH COX'],['DEBORAH COX'],['DEBORAH COX']
american/processed_data/Alameda County/Oakland_11032020_CityAttorneyOaklandRCV.csv,3,['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER']
american/processed_data/Alameda County/Oakland_11062018_CityCouncilDistrict4.csv,7,['SHENG THAO'],['SHENG THAO'],ERROR,['SHENG THAO'],['SHENG THAO'],['SHENG THAO'],['SHENG THAO'],['SHENG THAO'],['SHENG THAO'],['SHENG THAO'],['SHENG THAO']
american/processed_data/Alameda County/Oakland_11062018_CityCouncilDistrict6.csv,5,['LOREN TAYLOR'],['LOREN TAYLOR'],ERROR,['LOREN TAYLOR'],['LOREN TAYLOR'],['LOREN TAYLOR'],['LOREN TAYLOR'],['LOREN TAYLOR'],['LOREN TAYLOR'],['LOREN TAYLOR'],['LOREN TAYLOR']
american/processed_data/Alameda County/SanLeandro_11042014_CountyCouncilDistrict3.csv,3,['LEE THOMAS'],['LEE THOMAS'],['LEE THOMAS'],['LEE THOMAS'],['LEE THOMAS'],['LEE THOMAS'],['LEE THOMAS'],['LEE THOMAS'],['LEE THOMAS'],['LEE THOMAS'],['LEE THOMAS']
american/processed_data/Alameda County/Oakland_11022010_CityAuditor.csv,3,['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY']
american/processed_data/Alameda County/Oakland_11062018_SchoolDirectorDistrict2.csv,1,['AIMEE ENG'],['AIMEE ENG'],['AIMEE ENG'],['AIMEE ENG'],['AIMEE ENG'],['AIMEE ENG'],['AIMEE ENG'],['AIMEE ENG'],['AIMEE ENG'],['AIMEE ENG'],['AIMEE ENG']
american/processed_data/Alameda County/Berkeley_11052024_CityCouncilD3.csv,4,['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT']
american/processed_data/Alameda County/Oakland_11062012_SchoolDirectorDistrict5.csv,3,['ROSIE TORRES'],['ROSIE TORRES'],['ROSIE TORRES'],['ROSIE TORRES'],['ROSIE TORRES'],['ROSIE TORRES'],['ROSIE TORRES'],['ROSIE TORRES'],['ROSIE TORRES'],['ROSIE TORRES'],['ROSIE TORRES']
american/processed_data/Alameda County/Berkeley_11052024_CityCouncilD2.csv,3,['TERRY TAPLIN'],['TERRY TAPLIN'],['TERRY TAPLIN'],['TERRY TAPLIN'],['TERRY TAPLIN'],['TERRY TAPLIN'],['TERRY TAPLIN'],['TERRY TAPLIN'],['TERRY TAPLIN'],['TERRY TAPLIN'],['TERRY TAPLIN']
american/processed_data/Alameda County/Oakland_11082016_CityAttorney.csv,1,['BARBARA J. PARKER'],['BARBARA J. PARKER'],['BARBARA J. PARKER'],['BARBARA J. PARKER'],['BARBARA J. PARKER'],['BARBARA J. PARKER'],['BARBARA J. PARKER'],['BARBARA J. PARKER'],['BARBARA J. PARKER'],['BARBARA J. PARKER'],['BARBARA J. PARKER']
american/processed_data/Alameda County/Oakland_11062018_CityAuditor.csv,2,['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY']
american/processed_data/Alameda County/Oakland_11082016_SchoolDirectorDistrict7.csv,2,['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS']
american/processed_data/Alameda County/Berkeley_11022010_CityCouncilDistrict7.csv,4,['KRISS WORTHINGTON'],['KRISS WORTHINGTON'],ERROR,['KRISS WORTHINGTON'],['KRISS WORTHINGTON'],['KRISS WORTHINGTON'],['KRISS WORTHINGTON'],['KRISS WORTHINGTON'],['KRISS WORTHINGTON'],['KRISS WORTHINGTON'],['KRISS WORTHINGTON']
american/processed_data/Alameda County/SanLeandro_11082016_CountyCouncilDistrict4.csv,1,['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],['BENNY LEE']
american/processed_data/Alameda County/SanLeandro_11042014_Mayor.csv,4,['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],ERROR,['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER']
american/processed_data/Alameda County/Oakland_11052024_CityCouncilD3.csv,7,['CARROLL FIFE'],['CARROLL FIFE'],ERROR,['CARROLL FIFE'],['CARROLL FIFE'],['CARROLL FIFE'],['CARROLL FIFE'],['CARROLL FIFE'],['CARROLL FIFE'],['CARROLL FIFE'],['CARROLL FIFE']
american/processed_data/Alameda County/Oakland_11082016_CityCouncilDistrict3.csv,2,['LYNETTE GIBSON MCELHANEY'],['LYNETTE GIBSON MCELHANEY'],['LYNETTE GIBSON MCELHANEY'],['LYNETTE GIBSON MCELHANEY'],['LYNETTE GIBSON MCELHANEY'],['LYNETTE GIBSON MCELHANEY'],['LYNETTE GIBSON MCELHANEY'],['LYNETTE GIBSON MCELHANEY'],['LYNETTE GIBSON MCELHANEY'],['LYNETTE GIBSON MCELHANEY'],['LYNETTE GIBSON MCELHANEY']
american/processed_data/Alameda County/Berkeley_11032020_MayorBerkeleyRCV.csv,5,['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN']
american/processed_data/Alameda County/SanLeandro_11062012_CountyCouncilDistrict6.csv,3,['JIM PROLA'],['JIM PROLA'],['JIM PROLA'],['JIM PROLA'],['JIM PROLA'],['JIM PROLA'],['JIM PROLA'],['JIM PROLA'],['JIM PROLA'],['JIM PROLA'],['JIM PROLA']
american/processed_data/Alameda County/Oakland_11062012_CityCouncilDistrict3.csv,7,['LYNETTE GIBSON-MCELHANEY'],['SEAN SULLIVAN'],ERROR,['LYNETTE GIBSON-MCELHANEY'],['LYNETTE GIBSON-MCELHANEY'],['LYNETTE GIBSON-MCELHANEY'],['LYNETTE GIBSON-MCELHANEY'],['LYNETTE GIBSON-MCELHANEY'],['LYNETTE GIBSON-MCELHANEY'],['LYNETTE GIBSON-MCELHANEY'],['LYNETTE GIBSON-MCELHANEY']
american/processed_data/Alameda County/Oakland_11082022_Schoolboarddistrict2.csv,4,['JENNIFER BROUHARD'],['JENNIFER BROUHARD'],['JENNIFER BROUHARD'],['JENNIFER BROUHARD'],['JENNIFER BROUHARD'],['JENNIFER BROUHARD'],['JENNIFER BROUHARD'],['JENNIFER BROUHARD'],['JENNIFER BROUHARD'],['JENNIFER BROUHARD'],['JENNIFER BROUHARD']
american/processed_data/Alameda County/Oakland_11042014_CityCouncilDistrict2.csv,5,['ABEL GUILLEN'],['ABEL GUILLEN'],ERROR,['ABEL GUILLEN'],['ABEL GUILLEN'],['ABEL GUILLEN'],['ABEL GUILLEN'],['ABEL GUILLEN'],['ABEL GUILLEN'],['ABEL GUILLEN'],['ABEL GUILLEN']
american/processed_data/Alameda County/Berkeley_11022010_CityCouncilDistrict4.csv,5,['JESSE ARREGUIN'],['JESSE ARREGUIN'],ERROR,['JESSE ARREGUIN'],['JESSE ARREGUIN'],['JESSE ARREGUIN'],['JESSE ARREGUIN'],['JESSE ARREGUIN'],['JESSE ARREGUIN'],['JESSE ARREGUIN'],['JESSE ARREGUIN']
american/processed_data/Alameda County/Oakland_11062012_CityCouncilDistrict1.csv,8,['DAN KALB'],['DAN KALB'],ERROR,['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB']
american/processed_data/Alameda County/SanLeandro_11062012_CountyCouncilDistrict4.csv,5,['BENNY LEE'],['BENNY LEE'],ERROR,['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],['BENNY LEE']
american/processed_data/Alameda County/Berkeley_05282024_Citycouncildistrict4specialelection.csv,5,['IGOR A. TREGUB'],['IGOR A. TREGUB'],['IGOR A. TREGUB'],['IGOR A. TREGUB'],['IGOR A. TREGUB'],['IGOR A. TREGUB'],['IGOR A. TREGUB'],['IGOR A. TREGUB'],['IGOR A. TREGUB'],['IGOR A. TREGUB'],['IGOR A. TREGUB']
american/processed_data/Alameda County/Oakland_11032020_SchoolDirectorDist5OaklandRCV.csv,5,['MIKE HUTCHINSON'],['MIKE HUTCHINSON'],['MIKE HUTCHINSON'],['MIKE HUTCHINSON'],['MIKE HUTCHINSON'],['MIKE HUTCHINSON'],['MIKE HUTCHINSON'],['MIKE HUTCHINSON'],['MIKE HUTCHINSON'],['MIKE HUTCHINSON'],['MIKE HUTCHINSON']
american/processed_data/Alameda County/Oakland_11082016_CityCouncilDistrict1.csv,2,['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB']
american/processed_data/Alameda County/Oakland_11052024_CityCouncilD1.csv,4,['ZAC UNGER'],['ZAC UNGER'],['ZAC UNGER'],['ZAC UNGER'],['ZAC UNGER'],['ZAC UNGER'],['ZAC UNGER'],['ZAC UNGER'],['ZAC UNGER'],['ZAC UNGER'],['ZAC UNGER']
american/processed_data/Alameda County/SanLeandro_11082016_CountyCouncilDistrict6.csv,1,['PETE BALLEW'],['PETE BALLEW'],['PETE BALLEW'],['PETE BALLEW'],['PETE BALLEW'],['PETE BALLEW'],['PETE BALLEW'],['PETE BALLEW'],['PETE BALLEW'],['PETE BALLEW'],['PETE BALLEW']
american/processed_data/Alameda County/Oakland_11032020_SchoolDirectorDist1OaklandRCV.csv,4,['SAM DAVIS'],['SAM DAVIS'],['SAM DAVIS'],['SAM DAVIS'],['SAM DAVIS'],['SAM DAVIS'],['SAM DAVIS'],['SAM DAVIS'],['SAM DAVIS'],['SAM DAVIS'],['SAM DAVIS']
american/processed_data/Alameda County/Berkeley_11022010_CityCouncilDistrict1.csv,5,['LINDA MAIO'],['LINDA MAIO'],ERROR,['LINDA MAIO'],['LINDA MAIO'],['LINDA MAIO'],['LINDA MAIO'],['LINDA MAIO'],['LINDA MAIO'],['LINDA MAIO'],['LINDA MAIO']
american/processed_data/Alameda County/SanLeandro_11082016_CountyCouncilDistrict2.csv,2,['ED HERNANDEZ'],['ED HERNANDEZ'],['ED HERNANDEZ'],['ED HERNANDEZ'],['ED HERNANDEZ'],['ED HERNANDEZ'],['ED HERNANDEZ'],['ED HERNANDEZ'],['ED HERNANDEZ'],['ED HERNANDEZ'],['ED HERNANDEZ']
american/processed_data/Alameda County/Berkeley_11062018_CityAuditor.csv,2,['JENNY WONG'],['JENNY WONG'],['JENNY WONG'],['JENNY WONG'],['JENNY WONG'],['JENNY WONG'],['JENNY WONG'],['JENNY WONG'],['JENNY WONG'],['JENNY WONG'],['JENNY WONG']
american/processed_data/Alameda County/Oakland_11052024_CityCouncilD5.csv,4,['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO']
american/processed_data/Alameda County/Oakland_11082016_CityCouncilDistrict5.csv,2,['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO']
american/processed_data/Alameda County/Oakland_11032020_MemberCityCouncilAtLargeOaklandRCV.csv,4,['REBECCA KAPLAN'],['REBECCA KAPLAN'],['REBECCA KAPLAN'],['REBECCA KAPLAN'],['REBECCA KAPLAN'],['REBECCA KAPLAN'],['REBECCA KAPLAN'],['REBECCA KAPLAN'],['REBECCA KAPLAN'],['REBECCA KAPLAN'],['REBECCA KAPLAN']
american/processed_data/Alameda County/Berkeley_11022010_CityAuditor.csv,2,['ANN-MARIE HOGAN'],['ANN-MARIE HOGAN'],['ANN-MARIE HOGAN'],['ANN-MARIE HOGAN'],['ANN-MARIE HOGAN'],['ANN-MARIE HOGAN'],['ANN-MARIE HOGAN'],['ANN-MARIE HOGAN'],['ANN-MARIE HOGAN'],['ANN-MARIE HOGAN'],['ANN-MARIE HOGAN']
american/processed_data/Alameda County/Oakland_11062012_CityCouncilDistrict5.csv,5,['NOEL GALLO'],['NOEL GALLO'],ERROR,['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO']
american/processed_data/Alameda County/Oakland_11042014_CityCouncilDistrict4.csv,3,['ANNIE CAMPBELL WASHINGTON'],['ANNIE CAMPBELL WASHINGTON'],['ANNIE CAMPBELL WASHINGTON'],['ANNIE CAMPBELL WASHINGTON'],['ANNIE CAMPBELL WASHINGTON'],['ANNIE CAMPBELL WASHINGTON'],['ANNIE CAMPBELL WASHINGTON'],['ANNIE CAMPBELL WASHINGTON'],['ANNIE CAMPBELL WASHINGTON'],['ANNIE CAMPBELL WASHINGTON'],['ANNIE CAMPBELL WASHINGTON']
american/processed_data/Alameda County/Oakland_11082022_Schoolboarddistrict4.csv,4,['MIKE HUTCHINSON'],['NICK RESNICK'],['NICK RESNICK'],['NICK RESNICK'],['MIKE HUTCHINSON'],['NICK RESNICK'],['NICK RESNICK'],False,['MIKE HUTCHINSON'],"['MIKE HUTCHINSON', 'NICK RESNICK', 'PECOLIA MANIGO']",['NICK RESNICK']
american/processed_data/Alameda County/Oakland_11042014_CityCouncilDistrict6.csv,5,['DESLEY BROOKS'],['DESLEY BROOKS'],ERROR,['DESLEY BROOKS'],['DESLEY BROOKS'],['DESLEY BROOKS'],['DESLEY BROOKS'],['DESLEY BROOKS'],['DESLEY BROOKS'],['DESLEY BROOKS'],['DESLEY BROOKS']
american/processed_data/Alameda County/Oakland_11082022_Schoolboarddistrict6.csv,4,['VALARIE BACHELOR'],['VALARIE BACHELOR'],['VALARIE BACHELOR'],['VALARIE BACHELOR'],['VALARIE BACHELOR'],['VALARIE BACHELOR'],['VALARIE BACHELOR'],['VALARIE BACHELOR'],['VALARIE BACHELOR'],['VALARIE BACHELOR'],['VALARIE BACHELOR']
american/processed_data/Alameda County/Oakland_11062012_CityCouncilDistrict7.csv,4,['LARRY E. REID'],['LARRY E. REID'],ERROR,['LARRY E. REID'],['LARRY E. REID'],['LARRY E. REID'],['LARRY E. REID'],['LARRY E. REID'],['LARRY E. REID'],['LARRY E. REID'],['LARRY E. REID']
american/processed_data/Alameda County/SanLeandro_11062012_CountyCouncilDistrict2.csv,4,['URSULA REED'],['URSULA REED'],ERROR,['URSULA REED'],['MORGAN MACK-ROSE'],['URSULA REED'],['URSULA REED'],['URSULA REED'],['URSULA REED'],['URSULA REED'],['URSULA REED']
american/processed_data/Alameda County/Oakland_11082016_CityCouncilDistrict7.csv,3,['LARRY E. REID'],['LARRY E. REID'],['LARRY E. REID'],['LARRY E. REID'],['LARRY E. REID'],['LARRY E. REID'],['LARRY E. REID'],['LARRY E. REID'],['LARRY E. REID'],['LARRY E. REID'],['LARRY E. REID']
american/processed_data/Alameda County/Oakland_11052024_CityCouncilD7.csv,5,['KEN HOUSTON'],['KEN HOUSTON'],['KEN HOUSTON'],['KEN HOUSTON'],['KEN HOUSTON'],['KEN HOUSTON'],['KEN HOUSTON'],['KEN HOUSTON'],['KEN HOUSTON'],['KEN HOUSTON'],['KEN HOUSTON']
american/processed_data/Alameda County/Berkeley_11042014_CityCouncilDistrict1.csv,3,['LINDA MAIO'],['LINDA MAIO'],['LINDA MAIO'],['LINDA MAIO'],['LINDA MAIO'],['LINDA MAIO'],['LINDA MAIO'],['LINDA MAIO'],['LINDA MAIO'],['LINDA MAIO'],['LINDA MAIO']
american/processed_data/Alameda County/SanLeandro_11032020_MemberCityCouncilDist6SanLeandroRCV.csv,2,['PETE BALLEW'],['PETE BALLEW'],['PETE BALLEW'],['PETE BALLEW'],['PETE BALLEW'],['PETE BALLEW'],['PETE BALLEW'],['PETE BALLEW'],['PETE BALLEW'],['PETE BALLEW'],['PETE BALLEW']
american/processed_data/Alameda County/Berkeley_11062018_CityCouncilDistrict8.csv,4,['LORI DROSTE'],['LORI DROSTE'],ERROR,['LORI DROSTE'],['LORI DROSTE'],['LORI DROSTE'],['LORI DROSTE'],['LORI DROSTE'],['LORI DROSTE'],['LORI DROSTE'],['LORI DROSTE']
american/processed_data/Alameda County/SanLeandro_11062018_CountyCouncilDistrict5.csv,2,['CORINA N. LOPEZ'],['CORINA N. LOPEZ'],['CORINA N. LOPEZ'],['CORINA N. LOPEZ'],['CORINA N. LOPEZ'],['CORINA N. LOPEZ'],['CORINA N. LOPEZ'],['CORINA N. LOPEZ'],['CORINA N. LOPEZ'],['CORINA N. LOPEZ'],['CORINA N. LOPEZ']
american/processed_data/Alameda County/SanLeandro_11022010_CountyCouncilDistrict5.csv,3,['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER']
american/processed_data/Alameda County/Oakland_11052024_School_Director_D3.csv,3,['VANCEDRIC WILLIAMS'],['VANCEDRIC WILLIAMS'],['VANCEDRIC WILLIAMS'],['VANCEDRIC WILLIAMS'],['VANCEDRIC WILLIAMS'],['VANCEDRIC WILLIAMS'],['VANCEDRIC WILLIAMS'],['VANCEDRIC WILLIAMS'],['VANCEDRIC WILLIAMS'],['VANCEDRIC WILLIAMS'],['VANCEDRIC WILLIAMS']
american/processed_data/Alameda County/Oakland_11062012_CityCouncilAtLarge.csv,6,['REBECCA KAPLAN'],['REBECCA KAPLAN'],ERROR,['REBECCA KAPLAN'],['REBECCA KAPLAN'],['REBECCA KAPLAN'],['REBECCA KAPLAN'],['REBECCA KAPLAN'],['REBECCA KAPLAN'],['REBECCA KAPLAN'],['REBECCA KAPLAN']
american/processed_data/Alameda County/Oakland_11022010_CityCouncilDistrict4.csv,8,['LIBBY SCHAAF'],['LIBBY SCHAAF'],ERROR,['LIBBY SCHAAF'],['LIBBY SCHAAF'],['LIBBY SCHAAF'],['LIBBY SCHAAF'],['LIBBY SCHAAF'],['LIBBY SCHAAF'],['LIBBY SCHAAF'],['LIBBY SCHAAF']
american/processed_data/Alameda County/Oakland_11082022_CityCouncilmemberDistrict6.csv,5,['KEVIN JENKINS'],['KEVIN JENKINS'],['KEVIN JENKINS'],['KEVIN JENKINS'],['KEVIN JENKINS'],['KEVIN JENKINS'],['KEVIN JENKINS'],['KEVIN JENKINS'],['KEVIN JENKINS'],['KEVIN JENKINS'],['KEVIN JENKINS']
american/processed_data/Alameda County/Oakland_11082022_CityCouncilmemberDistrict4.csv,3,['JANANI RAMACHANDRAN'],['JANANI RAMACHANDRAN'],['JANANI RAMACHANDRAN'],['JANANI RAMACHANDRAN'],['JANANI RAMACHANDRAN'],['JANANI RAMACHANDRAN'],['JANANI RAMACHANDRAN'],['JANANI RAMACHANDRAN'],['JANANI RAMACHANDRAN'],['JANANI RAMACHANDRAN'],['JANANI RAMACHANDRAN']
american/processed_data/Alameda County/Berkeley_11082016_CityCouncilDistrict2.csv,3,['CHERYL DAVILA'],['DARRYL MOORE'],['CHERYL DAVILA'],['CHERYL DAVILA'],['CHERYL DAVILA'],['CHERYL DAVILA'],['CHERYL DAVILA'],['CHERYL DAVILA'],['CHERYL DAVILA'],['CHERYL DAVILA'],['CHERYL DAVILA']
american/processed_data/Alameda County/Oakland_11022010_CityCouncilDistrict6.csv,4,['DESLEY BROOKS'],['DESLEY BROOKS'],ERROR,['DESLEY BROOKS'],['DESLEY BROOKS'],['DESLEY BROOKS'],['DESLEY BROOKS'],['DESLEY BROOKS'],['DESLEY BROOKS'],['DESLEY BROOKS'],['DESLEY BROOKS']
american/processed_data/Alameda County/Berkeley_11062012_CityCouncilDistrict3.csv,3,['MAX ANDERSON'],['MAX ANDERSON'],['MAX ANDERSON'],['MAX ANDERSON'],['MAX ANDERSON'],['MAX ANDERSON'],['MAX ANDERSON'],['MAX ANDERSON'],['MAX ANDERSON'],['MAX ANDERSON'],['MAX ANDERSON']
american/processed_data/Alameda County/Oakland_11052024_School_Director_D1.csv,3,['RACHEL LATTA'],['RACHEL LATTA'],['RACHEL LATTA'],['RACHEL LATTA'],['RACHEL LATTA'],['RACHEL LATTA'],['RACHEL LATTA'],['RACHEL LATTA'],['RACHEL LATTA'],['RACHEL LATTA'],['RACHEL LATTA']
american/processed_data/Alameda County/Oakland_11062018_Mayor.csv,10,['LIBBY SCHAAF'],['LIBBY SCHAAF'],ERROR,['LIBBY SCHAAF'],['LIBBY SCHAAF'],['LIBBY SCHAAF'],['LIBBY SCHAAF'],['LIBBY SCHAAF'],['LIBBY SCHAAF'],['LIBBY SCHAAF'],['LIBBY SCHAAF']
american/processed_data/Alameda County/Berkeley_11062012_Mayor.csv,8,['TOM BATES'],['TOM BATES'],ERROR,['TOM BATES'],['TOM BATES'],['TOM BATES'],['TOM BATES'],['TOM BATES'],['TOM BATES'],['TOM BATES'],['TOM BATES']
american/processed_data/Alameda County/Berkeley_11062012_CityCouncilDistrict2.csv,4,['DARRYL MOORE'],['DARRYL MOORE'],ERROR,['DARRYL MOORE'],['DARRYL MOORE'],['DARRYL MOORE'],['DARRYL MOORE'],['DARRYL MOORE'],['DARRYL MOORE'],['DARRYL MOORE'],['DARRYL MOORE']
american/processed_data/Alameda County/Oakland_11042014_CityAuditor.csv,2,['BRENDA ROBERTS'],['BRENDA ROBERTS'],['BRENDA ROBERTS'],['BRENDA ROBERTS'],['BRENDA ROBERTS'],['BRENDA ROBERTS'],['BRENDA ROBERTS'],['BRENDA ROBERTS'],['BRENDA ROBERTS'],['BRENDA ROBERTS'],['BRENDA ROBERTS']
american/processed_data/Alameda County/Berkeley_11082016_CityCouncilDistrict3.csv,4,['BEN BARTLETT'],['BEN BARTLETT'],ERROR,['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT']
american/processed_data/Alameda County/Berkeley_11042014_CityCouncilDistrict7.csv,2,['KRISS WORTHINGTON'],['KRISS WORTHINGTON'],['KRISS WORTHINGTON'],['KRISS WORTHINGTON'],['KRISS WORTHINGTON'],['KRISS WORTHINGTON'],['KRISS WORTHINGTON'],['KRISS WORTHINGTON'],['KRISS WORTHINGTON'],['KRISS WORTHINGTON'],['KRISS WORTHINGTON']
american/processed_data/Alameda County/Berkeley_11062012_CityCouncilDistrict6.csv,3,['SUSAN WENGRAF'],['SUSAN WENGRAF'],['SUSAN WENGRAF'],['SUSAN WENGRAF'],['SUSAN WENGRAF'],['SUSAN WENGRAF'],['SUSAN WENGRAF'],['SUSAN WENGRAF'],['SUSAN WENGRAF'],['SUSAN WENGRAF'],['SUSAN WENGRAF']
american/processed_data/Alameda County/SanLeandro_11062018_CountyCouncilDistrict3.csv,2,"['VICTOR AGUILAR, JR.']","['VICTOR AGUILAR, JR.']","['VICTOR AGUILAR, JR.']","['VICTOR AGUILAR, JR.']","['VICTOR AGUILAR, JR.']","['VICTOR AGUILAR, JR.']",['LEE THOMAS'],"['VICTOR AGUILAR, JR.']","['VICTOR AGUILAR, JR.']","['VICTOR AGUILAR, JR.']","['VICTOR AGUILAR, JR.']"
american/processed_data/Alameda County/Oakland_11032020_MemberCityCouncilDist3OaklandRCV.csv,7,['CARROLL FIFE'],['CARROLL FIFE'],ERROR,['CARROLL FIFE'],['CARROLL FIFE'],['CARROLL FIFE'],['CARROLL FIFE'],['CARROLL FIFE'],['CARROLL FIFE'],['CARROLL FIFE'],['CARROLL FIFE']
