voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,num_positions
6083,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6084,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6085,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6086,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6087,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6088,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6089,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6090,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6091,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6092,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6093,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6094,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6095,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6096,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6097,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6098,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6099,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6100,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6101,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6102,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6103,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6104,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6105,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6106,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6107,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6108,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6109,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6110,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6111,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6112,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6113,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6114,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6115,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6116,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6117,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6118,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6119,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6120,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6121,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6122,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6123,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6124,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6125,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6126,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6127,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6128,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6129,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6130,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6131,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6132,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6133,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6134,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6135,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6136,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6137,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6138,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6139,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6140,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6141,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6142,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6143,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6144,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6145,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6146,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6147,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6148,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6149,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6150,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6151,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6152,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6153,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6154,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6155,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6156,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6157,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6158,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6159,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6160,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6161,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6162,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6163,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6164,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6165,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6166,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6167,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6168,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6169,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6170,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6171,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6172,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6173,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6174,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6175,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6176,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6177,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6178,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6179,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6180,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6181,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6182,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6183,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6184,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6185,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6186,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6187,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6188,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6189,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6190,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6191,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6192,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6193,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6194,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6195,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6196,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6197,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6198,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6199,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6200,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6201,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6202,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6203,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6204,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6205,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6206,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6207,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6208,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6209,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6210,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6211,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6212,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6213,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6214,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6215,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6216,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6217,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6218,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6219,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6220,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6221,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6222,Amy MCNEESE-MECHAN Scottish National Party (SNP),James DALGLEISH Labour and Co-operative Party,Susan RAE Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6223,Amy MCNEESE-MECHAN Scottish National Party (SNP),James DALGLEISH Labour and Co-operative Party,Susan RAE Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6224,Amy MCNEESE-MECHAN Scottish National Party (SNP),James DALGLEISH Labour and Co-operative Party,Susan RAE Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6225,Jack CALDWELL Scottish Liberal Democrats,Amy MCNEESE-MECHAN Scottish National Party (SNP),James DALGLEISH Labour and Co-operative Party,Rob MUNN Scottish National Party (SNP),Susan RAE Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6226,Jack CALDWELL Scottish Liberal Democrats,Amy MCNEESE-MECHAN Scottish National Party (SNP),James DALGLEISH Labour and Co-operative Party,Rob MUNN Scottish National Party (SNP),Susan RAE Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6227,Jack CALDWELL Scottish Liberal Democrats,Amy MCNEESE-MECHAN Scottish National Party (SNP),James DALGLEISH Labour and Co-operative Party,Rob MUNN Scottish National Party (SNP),Susan RAE Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6228,Amy MCNEESE-MECHAN Scottish National Party (SNP),Susan RAE Scottish Green Party,Rob MUNN Scottish National Party (SNP),David RENTON Women's Equality Party,James DALGLEISH Labour and Co-operative Party,Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,4
6229,Amy MCNEESE-MECHAN Scottish National Party (SNP),Joe SMITH Alba Party for independence,Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6230,Amy MCNEESE-MECHAN Scottish National Party (SNP),Joe SMITH Alba Party for independence,Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6231,Susan RAE Scottish Green Party,David Don JACOBSEN Socialist Labour Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Richard Charles SHILLCOCK Communist Party of Britain,Rob MUNN Scottish National Party (SNP),James DALGLEISH Labour and Co-operative Party,skipped,skipped,skipped,skipped,skipped,skipped,4
6232,Bonus FOMBO Scottish Conservative and Unionist,Jack CALDWELL Scottish Liberal Democrats,James DALGLEISH Labour and Co-operative Party,Susan RAE Scottish Green Party,David RENTON Women's Equality Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6233,Jack CALDWELL Scottish Liberal Democrats,Susan RAE Scottish Green Party,Rob MUNN Scottish National Party (SNP),Bonus FOMBO Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
