voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,num_positions
4187,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4188,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4189,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4190,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4191,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4192,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4193,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4194,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4195,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4196,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4197,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4198,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4199,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4200,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4201,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4202,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4203,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4204,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4205,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4206,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4207,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4208,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4209,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4210,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4211,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4212,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4213,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4214,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4215,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4216,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4217,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4218,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4219,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4220,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4221,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4222,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4223,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4224,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4225,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4226,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4227,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4228,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4229,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4230,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4231,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4232,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4233,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4234,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4235,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4236,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4237,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4238,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4239,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4240,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4241,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4242,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4243,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4244,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4245,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4246,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4247,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4248,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4249,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4250,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4251,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4252,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4253,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4254,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4255,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4256,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4257,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4258,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4259,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4260,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4261,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4262,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4263,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4264,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4265,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4266,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4267,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4268,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4269,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4270,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4271,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4272,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4273,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4274,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4275,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4276,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4277,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4278,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4279,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4280,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4281,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4282,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4283,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4284,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4285,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4286,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4287,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4288,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4289,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4290,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4291,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4292,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4293,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4294,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4295,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4296,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4297,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4298,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4299,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4300,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4301,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4302,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4303,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4304,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4305,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4306,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4307,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4308,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4309,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4310,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4311,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4312,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4313,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4314,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4315,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4316,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4317,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4318,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
