voterId,rank1,rank2,rank3,numSeats,numCands
350,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),skipped,1,3
351,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),skipped,1,3
352,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),skipped,1,3
353,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),skipped,1,3
354,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),skipped,1,3
355,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),skipped,1,3
356,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),skipped,1,3
357,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),skipped,1,3
358,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),skipped,1,3
359,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),skipped,1,3
360,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),skipped,1,3
361,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),skipped,1,3
362,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),skipped,1,3
363,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),skipped,1,3
364,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),skipped,1,3
365,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),skipped,1,3
366,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),skipped,1,3
367,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),skipped,1,3
368,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),skipped,1,3
369,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
370,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
371,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
372,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
373,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
374,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
375,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
376,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
377,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
378,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
379,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
380,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
381,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
382,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
383,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
384,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
385,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
386,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
387,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
388,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
389,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
390,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
391,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
392,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
393,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
394,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
395,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
396,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
397,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
398,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
399,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
400,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
401,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
402,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
403,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
404,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
405,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
406,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
407,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
408,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
409,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
410,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
411,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
412,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
413,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
414,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
415,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
416,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
417,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
418,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
419,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
420,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
421,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
422,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
423,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
424,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
425,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
426,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
427,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
428,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
429,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
430,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
431,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
432,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
433,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
434,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
435,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
436,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
437,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
438,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
439,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
440,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
441,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
442,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
443,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
444,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
445,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
446,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
447,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
448,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
449,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
450,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
451,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
452,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
453,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
454,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
455,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
456,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
457,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
458,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
459,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
460,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
461,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
462,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
463,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
464,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
465,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
466,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
467,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
468,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
469,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
470,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
471,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
472,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
473,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
474,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
475,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
476,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
477,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
478,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
479,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
480,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
481,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
482,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
483,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
484,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
485,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
486,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
487,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
488,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
489,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
490,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
491,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
492,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
493,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
494,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
495,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
496,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
497,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
498,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
499,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
500,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
501,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
502,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
503,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
504,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
505,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
506,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
507,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
508,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
509,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
510,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
511,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
512,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
513,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
514,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
515,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
516,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
517,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
518,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
519,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
520,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
521,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
522,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
523,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
524,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
525,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),Glen Reynolds (UNKNOWN),1,3
526,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
527,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
528,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
529,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
530,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
531,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
532,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
533,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
534,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
535,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
536,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
537,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
538,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
539,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
540,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
541,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
542,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
543,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
544,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
545,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
546,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
547,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
548,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
549,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
550,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
551,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
552,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
553,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
554,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
555,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
556,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
557,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
558,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
559,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
560,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
561,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
562,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
563,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
564,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
565,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
566,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
567,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
568,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
569,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
570,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
571,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
572,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
573,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
574,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
575,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
576,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
577,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
578,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
579,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
580,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
581,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
582,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
583,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
584,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
585,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
586,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
587,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
588,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
589,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
590,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
591,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
592,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
593,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
594,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
595,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
596,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
597,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
598,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
599,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
600,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
601,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
602,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
603,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
604,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
605,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
606,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
607,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
608,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
609,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
610,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
611,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
612,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
613,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
614,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
615,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
616,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
617,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
618,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
619,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
620,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
621,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
622,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
623,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
624,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
625,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
626,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
627,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
628,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
629,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
630,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
631,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
632,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
633,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
634,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
635,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
636,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
637,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
638,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
639,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
640,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
641,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
642,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
643,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
644,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
645,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
646,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
647,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
648,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
649,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
650,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
651,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
652,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
653,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
654,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
655,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
656,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
657,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
658,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
659,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
660,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
661,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
662,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
663,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
664,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
665,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
666,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
667,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
668,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
669,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
670,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
671,Glen Reynolds (UNKNOWN),skipped,skipped,1,3
