voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,num_positions
358,Odette MACDONALD Scottish National Party (SNP),Ryan BARROWMAN Scottish Greens,Tina MCCAFFERY Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
359,Odette MACDONALD Scottish National Party (SNP),Ryan BARROWMAN Scottish Greens,Tina MCCAFFERY Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
360,Odette MACDONALD Scottish National Party (SNP),Ryan BARROWMAN Scottish Greens,Tina MCCAFFERY Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
361,Odette MACDONALD Scottish National Party (SNP),Ryan BARROWMAN Scottish Greens,Tina MCCAFFERY Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
362,Odette MACDONALD Scottish National Party (SNP),Ryan BARROWMAN Scottish Greens,Tina MCCAFFERY Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
363,John EDMONDSON Scottish Liberal Democrats,Innes MUNRO Scottish Conservative and Unionist,Brideen GODLEY-MACKENZIE Independent,Richard James CROSS Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
364,Richard James CROSS Independent,Brideen GODLEY-MACKENZIE Independent,John EDMONDSON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
365,Richard James CROSS Independent,Brideen GODLEY-MACKENZIE Independent,John EDMONDSON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
366,Tina MCCAFFERY Independent,Martin RATTRAY Independent,Odette MACDONALD Scottish National Party (SNP),Sinclair COGHILL Independent,Richard James CROSS Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
367,Richard James CROSS Independent,John EDMONDSON Scottish Liberal Democrats,Tina MCCAFFERY Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
368,Richard James CROSS Independent,John EDMONDSON Scottish Liberal Democrats,Tina MCCAFFERY Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
369,Ryan BARROWMAN Scottish Greens,Richard James CROSS Independent,Brideen GODLEY-MACKENZIE Independent,John EDMONDSON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
370,Martin RATTRAY Independent,Richard James CROSS Independent,Sinclair COGHILL Independent,John EDMONDSON Scottish Liberal Democrats,Innes MUNRO Scottish Conservative and Unionist,Michael PERERA Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,2
371,Martin RATTRAY Independent,John EDMONDSON Scottish Liberal Democrats,Richard James CROSS Independent,Sinclair COGHILL Independent,Innes MUNRO Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
372,Tina MCCAFFERY Independent,Brideen GODLEY-MACKENZIE Independent,John EDMONDSON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
373,Michael PERERA Scottish Labour Party,Odette MACDONALD Scottish National Party (SNP),Richard James CROSS Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
374,Richard James CROSS Independent,Sinclair COGHILL Independent,John EDMONDSON Scottish Liberal Democrats,Martin RATTRAY Independent,Ryan BARROWMAN Scottish Greens,Brideen GODLEY-MACKENZIE Independent,Michael PERERA Scottish Labour Party,Innes MUNRO Scottish Conservative and Unionist,Odette MACDONALD Scottish National Party (SNP),Tina MCCAFFERY Independent,ROLAND HANNING JACKSON Reform UK,KIM HANNING JACKSON Reform UK,2
375,Michael PERERA Scottish Labour Party,Sinclair COGHILL Independent,Brideen GODLEY-MACKENZIE Independent,Martin RATTRAY Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
376,Brideen GODLEY-MACKENZIE Independent,Michael PERERA Scottish Labour Party,John EDMONDSON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
377,Ryan BARROWMAN Scottish Greens,Richard James CROSS Independent,John EDMONDSON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
378,Ryan BARROWMAN Scottish Greens,Richard James CROSS Independent,John EDMONDSON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
379,John EDMONDSON Scottish Liberal Democrats,Richard James CROSS Independent,KIM HANNING JACKSON Reform UK,ROLAND HANNING JACKSON Reform UK,Innes MUNRO Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
380,Brideen GODLEY-MACKENZIE Independent,Richard James CROSS Independent,Odette MACDONALD Scottish National Party (SNP),Innes MUNRO Scottish Conservative and Unionist,Michael PERERA Scottish Labour Party,Martin RATTRAY Independent,John EDMONDSON Scottish Liberal Democrats,Sinclair COGHILL Independent,Ryan BARROWMAN Scottish Greens,KIM HANNING JACKSON Reform UK,ROLAND HANNING JACKSON Reform UK,Tina MCCAFFERY Independent,2
381,Tina MCCAFFERY Independent,Michael PERERA Scottish Labour Party,Martin RATTRAY Independent,Brideen GODLEY-MACKENZIE Independent,Sinclair COGHILL Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
382,Tina MCCAFFERY Independent,John EDMONDSON Scottish Liberal Democrats,Richard James CROSS Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
383,Brideen GODLEY-MACKENZIE Independent,Sinclair COGHILL Independent,Richard James CROSS Independent,Tina MCCAFFERY Independent,Martin RATTRAY Independent,Ryan BARROWMAN Scottish Greens,Odette MACDONALD Scottish National Party (SNP),John EDMONDSON Scottish Liberal Democrats,Michael PERERA Scottish Labour Party,Innes MUNRO Scottish Conservative and Unionist,KIM HANNING JACKSON Reform UK,ROLAND HANNING JACKSON Reform UK,2
384,Martin RATTRAY Independent,John EDMONDSON Scottish Liberal Democrats,Richard James CROSS Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
385,Martin RATTRAY Independent,John EDMONDSON Scottish Liberal Democrats,Richard James CROSS Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
386,Martin RATTRAY Independent,John EDMONDSON Scottish Liberal Democrats,Richard James CROSS Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
387,Odette MACDONALD Scottish National Party (SNP),Tina MCCAFFERY Independent,Sinclair COGHILL Independent,Richard James CROSS Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
388,Ryan BARROWMAN Scottish Greens,Sinclair COGHILL Independent,Odette MACDONALD Scottish National Party (SNP),Richard James CROSS Independent,John EDMONDSON Scottish Liberal Democrats,Martin RATTRAY Independent,Brideen GODLEY-MACKENZIE Independent,KIM HANNING JACKSON Reform UK,ROLAND HANNING JACKSON Reform UK,Michael PERERA Scottish Labour Party,Tina MCCAFFERY Independent,Innes MUNRO Scottish Conservative and Unionist,2
389,Sinclair COGHILL Independent,Martin RATTRAY Independent,Odette MACDONALD Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
390,Sinclair COGHILL Independent,Martin RATTRAY Independent,Odette MACDONALD Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
391,John EDMONDSON Scottish Liberal Democrats,Sinclair COGHILL Independent,Richard James CROSS Independent,Martin RATTRAY Independent,Tina MCCAFFERY Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
392,Brideen GODLEY-MACKENZIE Independent,ROLAND HANNING JACKSON Reform UK,Odette MACDONALD Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
393,Brideen GODLEY-MACKENZIE Independent,ROLAND HANNING JACKSON Reform UK,Odette MACDONALD Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
394,Brideen GODLEY-MACKENZIE Independent,Sinclair COGHILL Independent,Martin RATTRAY Independent,Tina MCCAFFERY Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
395,Richard James CROSS Independent,Tina MCCAFFERY Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
396,Richard James CROSS Independent,Tina MCCAFFERY Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
397,Richard James CROSS Independent,Tina MCCAFFERY Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
398,Richard James CROSS Independent,Tina MCCAFFERY Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
399,Richard James CROSS Independent,Tina MCCAFFERY Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
400,Richard James CROSS Independent,Tina MCCAFFERY Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
401,Richard James CROSS Independent,Tina MCCAFFERY Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
402,Sinclair COGHILL Independent,Martin RATTRAY Independent,Richard James CROSS Independent,Odette MACDONALD Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
403,Sinclair COGHILL Independent,Martin RATTRAY Independent,Richard James CROSS Independent,Odette MACDONALD Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
404,John EDMONDSON Scottish Liberal Democrats,Innes MUNRO Scottish Conservative and Unionist,Michael PERERA Scottish Labour Party,Richard James CROSS Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
405,Brideen GODLEY-MACKENZIE Independent,Sinclair COGHILL Independent,Tina MCCAFFERY Independent,Martin RATTRAY Independent,Richard James CROSS Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
406,Odette MACDONALD Scottish National Party (SNP),Richard James CROSS Independent,Martin RATTRAY Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
407,Odette MACDONALD Scottish National Party (SNP),Richard James CROSS Independent,Martin RATTRAY Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
408,Martin RATTRAY Independent,Ryan BARROWMAN Scottish Greens,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
409,Martin RATTRAY Independent,Ryan BARROWMAN Scottish Greens,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
410,Martin RATTRAY Independent,Ryan BARROWMAN Scottish Greens,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
411,Sinclair COGHILL Independent,Richard James CROSS Independent,John EDMONDSON Scottish Liberal Democrats,Martin RATTRAY Independent,Odette MACDONALD Scottish National Party (SNP),Innes MUNRO Scottish Conservative and Unionist,Michael PERERA Scottish Labour Party,Ryan BARROWMAN Scottish Greens,Tina MCCAFFERY Independent,Brideen GODLEY-MACKENZIE Independent,KIM HANNING JACKSON Reform UK,ROLAND HANNING JACKSON Reform UK,2
412,Martin RATTRAY Independent,Ryan BARROWMAN Scottish Greens,Brideen GODLEY-MACKENZIE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
413,Sinclair COGHILL Independent,Odette MACDONALD Scottish National Party (SNP),Richard James CROSS Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
414,KIM HANNING JACKSON Reform UK,ROLAND HANNING JACKSON Reform UK,Innes MUNRO Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
415,KIM HANNING JACKSON Reform UK,ROLAND HANNING JACKSON Reform UK,Innes MUNRO Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
416,KIM HANNING JACKSON Reform UK,ROLAND HANNING JACKSON Reform UK,Innes MUNRO Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
417,Sinclair COGHILL Independent,Brideen GODLEY-MACKENZIE Independent,Tina MCCAFFERY Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
418,Sinclair COGHILL Independent,Brideen GODLEY-MACKENZIE Independent,Tina MCCAFFERY Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
419,Sinclair COGHILL Independent,Brideen GODLEY-MACKENZIE Independent,Tina MCCAFFERY Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
420,Martin RATTRAY Independent,Tina MCCAFFERY Independent,Michael PERERA Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
421,Ryan BARROWMAN Scottish Greens,Brideen GODLEY-MACKENZIE Independent,Richard James CROSS Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
422,Odette MACDONALD Scottish National Party (SNP),Brideen GODLEY-MACKENZIE Independent,Tina MCCAFFERY Independent,Martin RATTRAY Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
423,Martin RATTRAY Independent,Innes MUNRO Scottish Conservative and Unionist,Sinclair COGHILL Independent,John EDMONDSON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
424,Brideen GODLEY-MACKENZIE Independent,Sinclair COGHILL Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
425,Brideen GODLEY-MACKENZIE Independent,Sinclair COGHILL Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
426,Brideen GODLEY-MACKENZIE Independent,Sinclair COGHILL Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
427,Brideen GODLEY-MACKENZIE Independent,Sinclair COGHILL Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
428,Brideen GODLEY-MACKENZIE Independent,Sinclair COGHILL Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
429,Richard James CROSS Independent,John EDMONDSON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
430,Richard James CROSS Independent,John EDMONDSON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
431,Richard James CROSS Independent,John EDMONDSON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
432,Richard James CROSS Independent,John EDMONDSON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
433,Richard James CROSS Independent,John EDMONDSON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
434,Richard James CROSS Independent,John EDMONDSON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
435,Richard James CROSS Independent,John EDMONDSON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
436,Richard James CROSS Independent,John EDMONDSON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
437,Richard James CROSS Independent,John EDMONDSON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
438,Richard James CROSS Independent,John EDMONDSON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
439,Richard James CROSS Independent,John EDMONDSON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
440,Richard James CROSS Independent,John EDMONDSON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
441,Richard James CROSS Independent,John EDMONDSON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
442,Richard James CROSS Independent,John EDMONDSON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
443,Richard James CROSS Independent,John EDMONDSON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
444,Richard James CROSS Independent,John EDMONDSON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
445,Sinclair COGHILL Independent,Richard James CROSS Independent,Martin RATTRAY Independent,Ryan BARROWMAN Scottish Greens,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
446,Brideen GODLEY-MACKENZIE Independent,Ryan BARROWMAN Scottish Greens,Odette MACDONALD Scottish National Party (SNP),Sinclair COGHILL Independent,Richard James CROSS Independent,Martin RATTRAY Independent,Tina MCCAFFERY Independent,John EDMONDSON Scottish Liberal Democrats,Michael PERERA Scottish Labour Party,KIM HANNING JACKSON Reform UK,ROLAND HANNING JACKSON Reform UK,Innes MUNRO Scottish Conservative and Unionist,2
447,Odette MACDONALD Scottish National Party (SNP),Richard James CROSS Independent,Martin RATTRAY Independent,Sinclair COGHILL Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
448,Innes MUNRO Scottish Conservative and Unionist,Sinclair COGHILL Independent,Brideen GODLEY-MACKENZIE Independent,KIM HANNING JACKSON Reform UK,ROLAND HANNING JACKSON Reform UK,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
449,Martin RATTRAY Independent,Richard James CROSS Independent,Odette MACDONALD Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
450,Michael PERERA Scottish Labour Party,KIM HANNING JACKSON Reform UK,ROLAND HANNING JACKSON Reform UK,John EDMONDSON Scottish Liberal Democrats,Innes MUNRO Scottish Conservative and Unionist,Martin RATTRAY Independent,Brideen GODLEY-MACKENZIE Independent,Sinclair COGHILL Independent,Richard James CROSS Independent,Ryan BARROWMAN Scottish Greens,Odette MACDONALD Scottish National Party (SNP),Tina MCCAFFERY Independent,2
451,Ryan BARROWMAN Scottish Greens,Tina MCCAFFERY Independent,Martin RATTRAY Independent,Brideen GODLEY-MACKENZIE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
452,Michael PERERA Scottish Labour Party,Odette MACDONALD Scottish National Party (SNP),KIM HANNING JACKSON Reform UK,ROLAND HANNING JACKSON Reform UK,Brideen GODLEY-MACKENZIE Independent,Tina MCCAFFERY Independent,skipped,skipped,skipped,skipped,skipped,skipped,2
453,Brideen GODLEY-MACKENZIE Independent,Ryan BARROWMAN Scottish Greens,Michael PERERA Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
454,Brideen GODLEY-MACKENZIE Independent,Ryan BARROWMAN Scottish Greens,Michael PERERA Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
455,John EDMONDSON Scottish Liberal Democrats,ROLAND HANNING JACKSON Reform UK,KIM HANNING JACKSON Reform UK,Innes MUNRO Scottish Conservative and Unionist,Martin RATTRAY Independent,Richard James CROSS Independent,skipped,skipped,skipped,skipped,skipped,skipped,2
456,Odette MACDONALD Scottish National Party (SNP),Ryan BARROWMAN Scottish Greens,Sinclair COGHILL Independent,Richard James CROSS Independent,John EDMONDSON Scottish Liberal Democrats,Brideen GODLEY-MACKENZIE Independent,KIM HANNING JACKSON Reform UK,ROLAND HANNING JACKSON Reform UK,Tina MCCAFFERY Independent,Innes MUNRO Scottish Conservative and Unionist,Michael PERERA Scottish Labour Party,Martin RATTRAY Independent,2
457,Sinclair COGHILL Independent,Martin RATTRAY Independent,John EDMONDSON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
458,Sinclair COGHILL Independent,Martin RATTRAY Independent,John EDMONDSON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
459,Sinclair COGHILL Independent,Martin RATTRAY Independent,John EDMONDSON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
460,Sinclair COGHILL Independent,Martin RATTRAY Independent,John EDMONDSON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
461,Sinclair COGHILL Independent,Martin RATTRAY Independent,John EDMONDSON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
462,Sinclair COGHILL Independent,Odette MACDONALD Scottish National Party (SNP),Ryan BARROWMAN Scottish Greens,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
463,Martin RATTRAY Independent,Sinclair COGHILL Independent,Richard James CROSS Independent,Tina MCCAFFERY Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
464,Tina MCCAFFERY Independent,Martin RATTRAY Independent,Odette MACDONALD Scottish National Party (SNP),John EDMONDSON Scottish Liberal Democrats,Richard James CROSS Independent,Sinclair COGHILL Independent,Ryan BARROWMAN Scottish Greens,skipped,skipped,skipped,skipped,skipped,2
465,John EDMONDSON Scottish Liberal Democrats,Odette MACDONALD Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
466,John EDMONDSON Scottish Liberal Democrats,Odette MACDONALD Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
467,John EDMONDSON Scottish Liberal Democrats,Odette MACDONALD Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
468,John EDMONDSON Scottish Liberal Democrats,Odette MACDONALD Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
469,John EDMONDSON Scottish Liberal Democrats,Odette MACDONALD Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
470,John EDMONDSON Scottish Liberal Democrats,Odette MACDONALD Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
471,John EDMONDSON Scottish Liberal Democrats,Odette MACDONALD Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
472,John EDMONDSON Scottish Liberal Democrats,Odette MACDONALD Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
473,John EDMONDSON Scottish Liberal Democrats,Odette MACDONALD Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
474,John EDMONDSON Scottish Liberal Democrats,Odette MACDONALD Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
475,John EDMONDSON Scottish Liberal Democrats,Odette MACDONALD Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
476,Tina MCCAFFERY Independent,Odette MACDONALD Scottish National Party (SNP),Martin RATTRAY Independent,Sinclair COGHILL Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
477,Michael PERERA Scottish Labour Party,John EDMONDSON Scottish Liberal Democrats,KIM HANNING JACKSON Reform UK,ROLAND HANNING JACKSON Reform UK,Martin RATTRAY Independent,Ryan BARROWMAN Scottish Greens,Innes MUNRO Scottish Conservative and Unionist,Brideen GODLEY-MACKENZIE Independent,Richard James CROSS Independent,Sinclair COGHILL Independent,Tina MCCAFFERY Independent,Odette MACDONALD Scottish National Party (SNP),2
478,Ryan BARROWMAN Scottish Greens,Sinclair COGHILL Independent,Martin RATTRAY Independent,John EDMONDSON Scottish Liberal Democrats,Brideen GODLEY-MACKENZIE Independent,Richard James CROSS Independent,Michael PERERA Scottish Labour Party,Odette MACDONALD Scottish National Party (SNP),Tina MCCAFFERY Independent,ROLAND HANNING JACKSON Reform UK,KIM HANNING JACKSON Reform UK,Innes MUNRO Scottish Conservative and Unionist,2
479,John EDMONDSON Scottish Liberal Democrats,Ryan BARROWMAN Scottish Greens,Tina MCCAFFERY Independent,Brideen GODLEY-MACKENZIE Independent,Martin RATTRAY Independent,Sinclair COGHILL Independent,Richard James CROSS Independent,Michael PERERA Scottish Labour Party,KIM HANNING JACKSON Reform UK,ROLAND HANNING JACKSON Reform UK,Innes MUNRO Scottish Conservative and Unionist,Odette MACDONALD Scottish National Party (SNP),2
480,Tina MCCAFFERY Independent,Martin RATTRAY Independent,KIM HANNING JACKSON Reform UK,John EDMONDSON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
481,Innes MUNRO Scottish Conservative and Unionist,Sinclair COGHILL Independent,Martin RATTRAY Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
482,Richard James CROSS Independent,Brideen GODLEY-MACKENZIE Independent,Martin RATTRAY Independent,Michael PERERA Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
483,John EDMONDSON Scottish Liberal Democrats,Tina MCCAFFERY Independent,Richard James CROSS Independent,Sinclair COGHILL Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
484,Odette MACDONALD Scottish National Party (SNP),Sinclair COGHILL Independent,Brideen GODLEY-MACKENZIE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
485,John EDMONDSON Scottish Liberal Democrats,Michael PERERA Scottish Labour Party,Martin RATTRAY Independent,Innes MUNRO Scottish Conservative and Unionist,Sinclair COGHILL Independent,Richard James CROSS Independent,Brideen GODLEY-MACKENZIE Independent,KIM HANNING JACKSON Reform UK,ROLAND HANNING JACKSON Reform UK,skipped,skipped,skipped,2
486,Richard James CROSS Independent,Martin RATTRAY Independent,Brideen GODLEY-MACKENZIE Independent,Sinclair COGHILL Independent,KIM HANNING JACKSON Reform UK,ROLAND HANNING JACKSON Reform UK,skipped,skipped,skipped,skipped,skipped,skipped,2
487,Innes MUNRO Scottish Conservative and Unionist,Tina MCCAFFERY Independent,Richard James CROSS Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
488,John EDMONDSON Scottish Liberal Democrats,Brideen GODLEY-MACKENZIE Independent,Michael PERERA Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
489,John EDMONDSON Scottish Liberal Democrats,Martin RATTRAY Independent,Brideen GODLEY-MACKENZIE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
490,John EDMONDSON Scottish Liberal Democrats,Martin RATTRAY Independent,Brideen GODLEY-MACKENZIE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
491,Sinclair COGHILL Independent,Richard James CROSS Independent,Brideen GODLEY-MACKENZIE Independent,Martin RATTRAY Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
492,Innes MUNRO Scottish Conservative and Unionist,Michael PERERA Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
493,Innes MUNRO Scottish Conservative and Unionist,Michael PERERA Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,2
