ballotID,ward,rank1,rank2,rank3,rank4,Num cands,Num seats
3409,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
3438,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
3564,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
3637,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
3751,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
3821,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
3836,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
3841,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
3881,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
3905,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
4055,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
4134,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
4138,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
4202,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
4278,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
4286,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
4298,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
4310,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
4311,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
4357,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
4505,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
4528,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
4533,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
4615,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
4715,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
4754,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
4765,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
4885,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
4927,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
4994,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
5003,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
5017,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
5084,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
5107,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
5157,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
5160,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
5172,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
5212,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
5280,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
5369,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
5376,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
5389,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
5413,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
5414,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
5518,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
5538,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
5587,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
5616,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
5690,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
5702,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
5703,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
5734,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
5740,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
5746,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
5903,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
5925,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
5933,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
5946,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
5959,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
5998,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
6123,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
6157,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
6197,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
6207,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
6297,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
6329,300,Randy Gibson,Alex Hadden,Mimi Diez,skipped,4,1
2731,300,Mimi Diez,skipped,skipped,skipped,4,1
4493,300,Randy Gibson,Mimi Diez,skipped,skipped,4,1
186,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
246,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
255,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
312,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
319,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
371,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
517,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
605,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
621,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
642,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
687,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
694,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
697,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
762,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
832,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
853,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
1016,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
1262,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
1288,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
1338,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
1499,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
1500,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
1740,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
1749,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
1896,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
1917,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
2053,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
2213,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
2415,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
2811,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
3042,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
3097,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
3335,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
3635,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
3739,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
3746,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
3781,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
3782,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
4053,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
4132,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
4133,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
4194,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
4248,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
4265,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
4266,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
4280,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
4359,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
4392,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
4541,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
4675,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
4740,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
4784,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
4816,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
4886,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
4891,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
4899,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
4929,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
4959,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
4970,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
4974,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
5019,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
5034,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
5035,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
5117,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
5119,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
5120,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
5134,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
5161,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
5181,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
5208,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
5274,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
5286,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
5303,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
5339,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
5375,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
5426,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
5427,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
5441,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
5445,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
5459,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
5469,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
5470,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
5532,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
5671,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
5688,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
5774,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
5988,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
6036,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
6039,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
6107,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
6155,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
6287,300,Alex Hadden,Randy Gibson,Mimi Diez,skipped,4,1
2322,300,Randy Gibson,writein,Mimi Diez,skipped,4,1
107,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
520,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
563,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
581,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
695,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
797,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
805,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
888,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
907,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
997,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
1077,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
1122,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
1254,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
1258,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
1298,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
1306,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
1440,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
1468,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
1469,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
1509,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
1549,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
1901,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
1990,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
2036,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
2088,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
2105,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
2329,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
2356,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
2389,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
2505,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
2507,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
2556,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
2604,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
2736,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
2783,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
2785,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
2907,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
2909,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
2940,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
3092,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
3122,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
3174,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
3176,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
3178,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
3377,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
3392,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
3769,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
3796,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
3895,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
3947,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
3953,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
3965,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
3991,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
4234,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
4235,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
4249,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
4256,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
4262,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
4263,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
4344,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
4347,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
4478,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
4498,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
4508,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
4603,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
4658,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
4659,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
4940,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
4949,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
4957,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
4973,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
4985,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
5005,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
5016,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
5088,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
5126,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
5129,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
5137,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
5156,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
5364,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
5371,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
5395,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
5423,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
5474,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
5520,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
5544,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
5563,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
5618,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
5624,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
5635,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
5651,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
5748,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
5835,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
5893,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
5960,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
6043,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
6137,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
6272,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
6412,300,Mimi Diez,Alex Hadden,Randy Gibson,skipped,4,1
56,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
57,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
106,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
259,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
327,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
503,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
606,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
646,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
717,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
733,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
837,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
851,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
882,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
1064,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
1129,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
1180,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
1208,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
1275,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
1312,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
1324,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
1399,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
1429,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
1460,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
1547,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
1581,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
1711,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
1744,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
1948,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
2083,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
2084,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
2111,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
2191,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
2206,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
2225,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
2323,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
2465,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
2515,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
2934,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
2955,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
3096,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
3200,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
3237,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
3477,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
3610,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
3718,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
3724,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
3738,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
3748,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
3797,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
3988,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
4051,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
4052,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
4074,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
4104,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
4119,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
4252,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
4296,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
4319,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
4320,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
4507,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
4591,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
4647,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
4655,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
4788,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
4802,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
4825,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
4845,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
5214,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
5276,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
5305,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
5360,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
5487,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
5569,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
5576,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
5584,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
5585,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
5691,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
5781,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
5795,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
5798,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
5834,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
5843,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
5926,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
5927,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
5928,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
6040,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
6063,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
6071,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
6276,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
6330,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
6347,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
6348,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
6411,300,Alex Hadden,Mimi Diez,Randy Gibson,skipped,4,1
4724,300,Randy Gibson,Mimi Diez,skipped,skipped,4,1
561,300,Alex Hadden,Randy Gibson,skipped,skipped,4,1
1279,300,Randy Gibson,Alex Hadden,writein,skipped,4,1
2835,300,Randy Gibson,Alex Hadden,writein,skipped,4,1
3551,300,Randy Gibson,Mimi Diez,writein,skipped,4,1
3600,300,Randy Gibson,Alex Hadden,writein,skipped,4,1
5050,300,Randy Gibson,Alex Hadden,writein,skipped,4,1
537,300,Mimi Diez,Alex Hadden,writein,skipped,4,1
192,300,Mimi Diez,Alex Hadden,skipped,skipped,4,1
220,300,Mimi Diez,Alex Hadden,skipped,skipped,4,1
258,300,Mimi Diez,Alex Hadden,skipped,skipped,4,1
298,300,Mimi Diez,Alex Hadden,skipped,skipped,4,1
315,300,Mimi Diez,Alex Hadden,skipped,skipped,4,1
538,300,Mimi Diez,Alex Hadden,skipped,skipped,4,1
693,300,Mimi Diez,Alex Hadden,skipped,skipped,4,1
856,300,Mimi Diez,Alex Hadden,skipped,skipped,4,1
920,300,Mimi Diez,Alex Hadden,skipped,skipped,4,1
921,300,Mimi Diez,Alex Hadden,skipped,skipped,4,1
1014,300,Mimi Diez,Alex Hadden,skipped,skipped,4,1
1080,300,Mimi Diez,Alex Hadden,skipped,skipped,4,1
1126,300,Mimi Diez,Alex Hadden,skipped,skipped,4,1
1146,300,Mimi Diez,Alex Hadden,skipped,skipped,4,1
1202,300,Mimi Diez,Alex Hadden,skipped,skipped,4,1
1470,300,Mimi Diez,Alex Hadden,skipped,skipped,4,1
1526,300,Mimi Diez,Alex Hadden,skipped,skipped,4,1
1639,300,Mimi Diez,Alex Hadden,skipped,skipped,4,1
1720,300,Mimi Diez,Alex Hadden,skipped,skipped,4,1
1728,300,Mimi Diez,Alex Hadden,skipped,skipped,4,1
1775,300,Mimi Diez,Alex Hadden,skipped,skipped,4,1
