ballotID,ward,rank1,rank2,rank3,rank4,Num cands,Num seats
3180,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
3217,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
3419,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
3468,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
3481,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
3511,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
3513,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
3566,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
3596,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
3625,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
3633,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
3639,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
3655,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
3710,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
3731,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
3749,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
3750,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
3777,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
3789,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
3814,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
3860,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
3874,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
3907,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
3925,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
4031,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
4033,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
4078,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
4079,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
4122,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
4377,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
4379,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
4386,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
4483,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
4486,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
4520,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
4534,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
4545,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
4568,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
4607,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
4629,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
4636,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
4668,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
4669,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
4895,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
4896,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
4906,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
4948,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
5087,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
5136,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
5139,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
5164,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
5246,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
5265,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
5344,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
5380,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
5388,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
5393,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
5428,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
5440,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
5442,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
5475,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
5496,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
5502,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
5526,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
5529,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
5536,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
5543,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
5568,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
5606,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
5607,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
5632,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
5641,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
5654,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
5683,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
5700,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
5711,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
5802,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
5859,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
5882,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
5930,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
5949,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
6081,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
6090,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
6131,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
6132,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
6145,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
6167,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
6211,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
6212,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
6240,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
6241,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
6258,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
6259,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
6292,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
6365,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
6371,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
6401,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
6413,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
6414,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
32,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
42,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
158,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
202,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
215,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
218,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
219,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
260,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
290,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
356,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
403,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
407,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
419,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
423,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
496,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
508,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
778,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
840,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
909,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
941,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
987,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
1019,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
1164,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
1448,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
1701,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
1758,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
1799,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
1812,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
1915,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
2085,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
2207,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
2214,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
2228,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
2492,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
2655,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
2671,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
2673,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
2770,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
2822,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
2839,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
2886,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
2890,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
2946,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
2972,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
3003,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
3080,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
3120,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
3224,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
3235,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
3260,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
3294,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
3318,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
3337,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
3457,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
3612,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
3634,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
3660,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
3681,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
3773,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
3826,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
3911,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
3966,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
4257,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
4259,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
4466,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
4570,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
4610,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
4646,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
4842,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
4902,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
4976,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
5190,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
5213,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
5243,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
5262,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
5279,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
5580,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
5694,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
5761,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
5775,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
5829,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
5883,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
5911,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
5921,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
5935,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
6097,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
6111,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
6134,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
6169,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
6204,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
6342,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
6406,100,Elizabeth Wallace,Shana Fulcher,Mark Sherman,skipped,4,1
4551,100,Mark Sherman,Shana Fulcher,skipped,skipped,4,1
5304,100,writein,Shana Fulcher,Mark Sherman,skipped,4,1
435,100,Shana Fulcher,writein,Mark Sherman,skipped,4,1
90,100,Mark Sherman,Elizabeth Wallace,Shana Fulcher,skipped,4,1
248,100,Mark Sherman,Elizabeth Wallace,Shana Fulcher,skipped,4,1
354,100,Mark Sherman,Elizabeth Wallace,Shana Fulcher,skipped,4,1
427,100,Mark Sherman,Elizabeth Wallace,Shana Fulcher,skipped,4,1
451,100,Mark Sherman,Elizabeth Wallace,Shana Fulcher,skipped,4,1
566,100,Mark Sherman,Elizabeth Wallace,Shana Fulcher,skipped,4,1
633,100,Mark Sherman,Elizabeth Wallace,Shana Fulcher,skipped,4,1
670,100,Mark Sherman,Elizabeth Wallace,Shana Fulcher,skipped,4,1
680,100,Mark Sherman,Elizabeth Wallace,Shana Fulcher,skipped,4,1
699,100,Mark Sherman,Elizabeth Wallace,Shana Fulcher,skipped,4,1
839,100,Mark Sherman,Elizabeth Wallace,Shana Fulcher,skipped,4,1
950,100,Mark Sherman,Elizabeth Wallace,Shana Fulcher,skipped,4,1
1240,100,Mark Sherman,Elizabeth Wallace,Shana Fulcher,skipped,4,1
1310,100,Mark Sherman,Elizabeth Wallace,Shana Fulcher,skipped,4,1
1447,100,Mark Sherman,Elizabeth Wallace,Shana Fulcher,skipped,4,1
1486,100,Mark Sherman,Elizabeth Wallace,Shana Fulcher,skipped,4,1
1492,100,Mark Sherman,Elizabeth Wallace,Shana Fulcher,skipped,4,1
1519,100,Mark Sherman,Elizabeth Wallace,Shana Fulcher,skipped,4,1
1657,100,Mark Sherman,Elizabeth Wallace,Shana Fulcher,skipped,4,1
1928,100,Mark Sherman,Elizabeth Wallace,Shana Fulcher,skipped,4,1
1985,100,Mark Sherman,Elizabeth Wallace,Shana Fulcher,skipped,4,1
1993,100,Mark Sherman,Elizabeth Wallace,Shana Fulcher,skipped,4,1
2065,100,Mark Sherman,Elizabeth Wallace,Shana Fulcher,skipped,4,1
2137,100,Mark Sherman,Elizabeth Wallace,Shana Fulcher,skipped,4,1
2187,100,Mark Sherman,Elizabeth Wallace,Shana Fulcher,skipped,4,1
2230,100,Mark Sherman,Elizabeth Wallace,Shana Fulcher,skipped,4,1
2317,100,Mark Sherman,Elizabeth Wallace,Shana Fulcher,skipped,4,1
3156,100,Mark Sherman,Elizabeth Wallace,Shana Fulcher,skipped,4,1
3222,100,Mark Sherman,Elizabeth Wallace,Shana Fulcher,skipped,4,1
3405,100,Mark Sherman,Elizabeth Wallace,Shana Fulcher,skipped,4,1
3427,100,Mark Sherman,Elizabeth Wallace,Shana Fulcher,skipped,4,1
3592,100,Mark Sherman,Elizabeth Wallace,Shana Fulcher,skipped,4,1
3737,100,Mark Sherman,Elizabeth Wallace,Shana Fulcher,skipped,4,1
3744,100,Mark Sherman,Elizabeth Wallace,Shana Fulcher,skipped,4,1
3764,100,Mark Sherman,Elizabeth Wallace,Shana Fulcher,skipped,4,1
3908,100,Mark Sherman,Elizabeth Wallace,Shana Fulcher,skipped,4,1
4185,100,Mark Sherman,Elizabeth Wallace,Shana Fulcher,skipped,4,1
4186,100,Mark Sherman,Elizabeth Wallace,Shana Fulcher,skipped,4,1
4187,100,Mark Sherman,Elizabeth Wallace,Shana Fulcher,skipped,4,1
4313,100,Mark Sherman,Elizabeth Wallace,Shana Fulcher,skipped,4,1
4315,100,Mark Sherman,Elizabeth Wallace,Shana Fulcher,skipped,4,1
4868,100,Mark Sherman,Elizabeth Wallace,Shana Fulcher,skipped,4,1
4875,100,Mark Sherman,Elizabeth Wallace,Shana Fulcher,skipped,4,1
4911,100,Mark Sherman,Elizabeth Wallace,Shana Fulcher,skipped,4,1
5572,100,Mark Sherman,Elizabeth Wallace,Shana Fulcher,skipped,4,1
5755,100,Mark Sherman,Elizabeth Wallace,Shana Fulcher,skipped,4,1
5773,100,Mark Sherman,Elizabeth Wallace,Shana Fulcher,skipped,4,1
5953,100,Mark Sherman,Elizabeth Wallace,Shana Fulcher,skipped,4,1
6322,100,Mark Sherman,Elizabeth Wallace,Shana Fulcher,skipped,4,1
6393,100,Mark Sherman,Elizabeth Wallace,Shana Fulcher,skipped,4,1
132,100,Shana Fulcher,Elizabeth Wallace,skipped,skipped,4,1
3300,100,Shana Fulcher,Elizabeth Wallace,skipped,skipped,4,1
68,100,Elizabeth Wallace,Mark Sherman,Shana Fulcher,skipped,4,1
665,100,Elizabeth Wallace,Mark Sherman,Shana Fulcher,skipped,4,1
672,100,Elizabeth Wallace,Mark Sherman,Shana Fulcher,skipped,4,1
719,100,Elizabeth Wallace,Mark Sherman,Shana Fulcher,skipped,4,1
720,100,Elizabeth Wallace,Mark Sherman,Shana Fulcher,skipped,4,1
1141,100,Elizabeth Wallace,Mark Sherman,Shana Fulcher,skipped,4,1
1235,100,Elizabeth Wallace,Mark Sherman,Shana Fulcher,skipped,4,1
1515,100,Elizabeth Wallace,Mark Sherman,Shana Fulcher,skipped,4,1
1584,100,Elizabeth Wallace,Mark Sherman,Shana Fulcher,skipped,4,1
1585,100,Elizabeth Wallace,Mark Sherman,Shana Fulcher,skipped,4,1
1617,100,Elizabeth Wallace,Mark Sherman,Shana Fulcher,skipped,4,1
1651,100,Elizabeth Wallace,Mark Sherman,Shana Fulcher,skipped,4,1
1662,100,Elizabeth Wallace,Mark Sherman,Shana Fulcher,skipped,4,1
1797,100,Elizabeth Wallace,Mark Sherman,Shana Fulcher,skipped,4,1
1804,100,Elizabeth Wallace,Mark Sherman,Shana Fulcher,skipped,4,1
1989,100,Elizabeth Wallace,Mark Sherman,Shana Fulcher,skipped,4,1
2430,100,Elizabeth Wallace,Mark Sherman,Shana Fulcher,skipped,4,1
2576,100,Elizabeth Wallace,Mark Sherman,Shana Fulcher,skipped,4,1
2606,100,Elizabeth Wallace,Mark Sherman,Shana Fulcher,skipped,4,1
2641,100,Elizabeth Wallace,Mark Sherman,Shana Fulcher,skipped,4,1
2710,100,Elizabeth Wallace,Mark Sherman,Shana Fulcher,skipped,4,1
2817,100,Elizabeth Wallace,Mark Sherman,Shana Fulcher,skipped,4,1
2824,100,Elizabeth Wallace,Mark Sherman,Shana Fulcher,skipped,4,1
2903,100,Elizabeth Wallace,Mark Sherman,Shana Fulcher,skipped,4,1
3036,100,Elizabeth Wallace,Mark Sherman,Shana Fulcher,skipped,4,1
3182,100,Elizabeth Wallace,Mark Sherman,Shana Fulcher,skipped,4,1
3210,100,Elizabeth Wallace,Mark Sherman,Shana Fulcher,skipped,4,1
3508,100,Elizabeth Wallace,Mark Sherman,Shana Fulcher,skipped,4,1
3844,100,Elizabeth Wallace,Mark Sherman,Shana Fulcher,skipped,4,1
3926,100,Elizabeth Wallace,Mark Sherman,Shana Fulcher,skipped,4,1
4054,100,Elizabeth Wallace,Mark Sherman,Shana Fulcher,skipped,4,1
4387,100,Elizabeth Wallace,Mark Sherman,Shana Fulcher,skipped,4,1
4514,100,Elizabeth Wallace,Mark Sherman,Shana Fulcher,skipped,4,1
4515,100,Elizabeth Wallace,Mark Sherman,Shana Fulcher,skipped,4,1
4558,100,Elizabeth Wallace,Mark Sherman,Shana Fulcher,skipped,4,1
4604,100,Elizabeth Wallace,Mark Sherman,Shana Fulcher,skipped,4,1
4680,100,Elizabeth Wallace,Mark Sherman,Shana Fulcher,skipped,4,1
5022,100,Elizabeth Wallace,Mark Sherman,Shana Fulcher,skipped,4,1
5163,100,Elizabeth Wallace,Mark Sherman,Shana Fulcher,skipped,4,1
5278,100,Elizabeth Wallace,Mark Sherman,Shana Fulcher,skipped,4,1
5505,100,Elizabeth Wallace,Mark Sherman,Shana Fulcher,skipped,4,1
5621,100,Elizabeth Wallace,Mark Sherman,Shana Fulcher,skipped,4,1
5736,100,Elizabeth Wallace,Mark Sherman,Shana Fulcher,skipped,4,1
5750,100,Elizabeth Wallace,Mark Sherman,Shana Fulcher,skipped,4,1
5764,100,Elizabeth Wallace,Mark Sherman,Shana Fulcher,skipped,4,1
5869,100,Elizabeth Wallace,Mark Sherman,Shana Fulcher,skipped,4,1
5920,100,Elizabeth Wallace,Mark Sherman,Shana Fulcher,skipped,4,1
5922,100,Elizabeth Wallace,Mark Sherman,Shana Fulcher,skipped,4,1
6053,100,Elizabeth Wallace,Mark Sherman,Shana Fulcher,skipped,4,1
6079,100,Elizabeth Wallace,Mark Sherman,Shana Fulcher,skipped,4,1
6425,100,Elizabeth Wallace,Mark Sherman,Shana Fulcher,skipped,4,1
810,100,Mark Sherman,writein,Shana Fulcher,skipped,4,1
4562,100,Mark Sherman,writein,Shana Fulcher,skipped,4,1
2694,100,Shana Fulcher,Elizabeth Wallace,writein,skipped,4,1
1801,100,Mark Sherman,Shana Fulcher,writein,skipped,4,1
5605,100,Shana Fulcher,Elizabeth Wallace,writein,skipped,4,1
5776,100,Shana Fulcher,Elizabeth Wallace,writein,skipped,4,1
5979,100,Shana Fulcher,Elizabeth Wallace,writein,skipped,4,1
6115,100,Shana Fulcher,Elizabeth Wallace,writein,skipped,4,1
205,100,Mark Sherman,Elizabeth Wallace,skipped,skipped,4,1
677,100,Mark Sherman,Elizabeth Wallace,skipped,skipped,4,1
679,100,Mark Sherman,Elizabeth Wallace,skipped,skipped,4,1
752,100,Mark Sherman,Elizabeth Wallace,skipped,skipped,4,1
904,100,Mark Sherman,Elizabeth Wallace,skipped,skipped,4,1
905,100,Mark Sherman,Elizabeth Wallace,skipped,skipped,4,1
947,100,Mark Sherman,Elizabeth Wallace,skipped,skipped,4,1
948,100,Mark Sherman,Elizabeth Wallace,skipped,skipped,4,1
1107,100,Mark Sherman,Elizabeth Wallace,skipped,skipped,4,1
1109,100,Mark Sherman,Elizabeth Wallace,skipped,skipped,4,1
1186,100,Mark Sherman,Elizabeth Wallace,skipped,skipped,4,1
1606,100,Mark Sherman,Elizabeth Wallace,skipped,skipped,4,1
1646,100,Mark Sherman,Elizabeth Wallace,skipped,skipped,4,1
1661,100,Mark Sherman,Elizabeth Wallace,skipped,skipped,4,1
2099,100,Mark Sherman,Elizabeth Wallace,skipped,skipped,4,1
2100,100,Mark Sherman,Elizabeth Wallace,skipped,skipped,4,1
2312,100,Mark Sherman,Elizabeth Wallace,skipped,skipped,4,1
2498,100,Mark Sherman,Elizabeth Wallace,skipped,skipped,4,1
3432,100,Mark Sherman,Elizabeth Wallace,skipped,skipped,4,1
3505,100,Mark Sherman,Elizabeth Wallace,skipped,skipped,4,1
3757,100,Mark Sherman,Elizabeth Wallace,skipped,skipped,4,1
4166,100,Mark Sherman,Elizabeth Wallace,skipped,skipped,4,1
4184,100,Mark Sherman,Elizabeth Wallace,skipped,skipped,4,1
5122,100,Mark Sherman,Elizabeth Wallace,skipped,skipped,4,1
5123,100,Mark Sherman,Elizabeth Wallace,skipped,skipped,4,1
5342,100,Mark Sherman,Elizabeth Wallace,skipped,skipped,4,1
5357,100,Mark Sherman,Elizabeth Wallace,skipped,skipped,4,1
5391,100,Mark Sherman,Elizabeth Wallace,skipped,skipped,4,1
5826,100,Mark Sherman,Elizabeth Wallace,skipped,skipped,4,1
6383,100,Mark Sherman,Elizabeth Wallace,skipped,skipped,4,1
6385,100,Mark Sherman,Elizabeth Wallace,skipped,skipped,4,1
117,100,Shana Fulcher,Elizabeth Wallace,skipped,skipped,4,1
393,100,Shana Fulcher,Elizabeth Wallace,skipped,skipped,4,1
483,100,Shana Fulcher,Elizabeth Wallace,skipped,skipped,4,1
623,100,Shana Fulcher,Elizabeth Wallace,skipped,skipped,4,1
636,100,Shana Fulcher,Elizabeth Wallace,skipped,skipped,4,1
652,100,Shana Fulcher,Elizabeth Wallace,skipped,skipped,4,1
689,100,Shana Fulcher,Elizabeth Wallace,skipped,skipped,4,1
970,100,Shana Fulcher,Elizabeth Wallace,skipped,skipped,4,1
1098,100,Shana Fulcher,Elizabeth Wallace,skipped,skipped,4,1
1102,100,Shana Fulcher,Elizabeth Wallace,skipped,skipped,4,1
1105,100,Shana Fulcher,Elizabeth Wallace,skipped,skipped,4,1
1290,100,Shana Fulcher,Elizabeth Wallace,skipped,skipped,4,1
1360,100,Shana Fulcher,Elizabeth Wallace,skipped,skipped,4,1
