voter_id,rank1,rank2,rank3,num_positions
1166,Glen Reynolds,Alistair Mason,Iain Taylor,1
1167,Glen Reynolds,Alistair Mason,Iain Taylor,1
1168,Glen Reynolds,Alistair Mason,Iain Taylor,1
1169,Glen Reynolds,Alistair Mason,Iain Taylor,1
1170,Glen Reynolds,Alistair Mason,Iain Taylor,1
1171,Glen Reynolds,Alistair Mason,Iain Taylor,1
1172,Glen Reynolds,Alistair Mason,Iain Taylor,1
1173,Glen Reynolds,Alistair Mason,Iain Taylor,1
1174,Glen Reynolds,Alistair Mason,Iain Taylor,1
1175,Glen Reynolds,Alistair Mason,Iain Taylor,1
1176,Glen Reynolds,Alistair Mason,Iain Taylor,1
1177,Glen Reynolds,Alistair Mason,Iain Taylor,1
1178,Glen Reynolds,Alistair Mason,Iain Taylor,1
1179,Glen Reynolds,Alistair Mason,Iain Taylor,1
1180,Glen Reynolds,Alistair Mason,Iain Taylor,1
1181,Glen Reynolds,Alistair Mason,Iain Taylor,1
1182,Glen Reynolds,Alistair Mason,Iain Taylor,1
1183,Glen Reynolds,Alistair Mason,Iain Taylor,1
1184,Glen Reynolds,Alistair Mason,Iain Taylor,1
1185,Glen Reynolds,Alistair Mason,Iain Taylor,1
1186,Glen Reynolds,Alistair Mason,Iain Taylor,1
1187,Glen Reynolds,Alistair Mason,Iain Taylor,1
1188,Glen Reynolds,Alistair Mason,Iain Taylor,1
1189,Glen Reynolds,Alistair Mason,Iain Taylor,1
1190,Glen Reynolds,Alistair Mason,Iain Taylor,1
1191,Glen Reynolds,Alistair Mason,Iain Taylor,1
1192,Glen Reynolds,Alistair Mason,Iain Taylor,1
1193,Glen Reynolds,Alistair Mason,Iain Taylor,1
1194,Glen Reynolds,Alistair Mason,Iain Taylor,1
1195,Glen Reynolds,Alistair Mason,Iain Taylor,1
1196,Glen Reynolds,Alistair Mason,Iain Taylor,1
1197,Glen Reynolds,Alistair Mason,Iain Taylor,1
1198,Glen Reynolds,Alistair Mason,Iain Taylor,1
1199,Glen Reynolds,Alistair Mason,Iain Taylor,1
1200,Glen Reynolds,Alistair Mason,Iain Taylor,1
1201,Glen Reynolds,Alistair Mason,Iain Taylor,1
1202,Glen Reynolds,Alistair Mason,Iain Taylor,1
1203,Glen Reynolds,Alistair Mason,Iain Taylor,1
1204,Glen Reynolds,Alistair Mason,Iain Taylor,1
1205,Glen Reynolds,Alistair Mason,Iain Taylor,1
1206,Glen Reynolds,Alistair Mason,Iain Taylor,1
1207,Glen Reynolds,Alistair Mason,Iain Taylor,1
1208,Glen Reynolds,Alistair Mason,Iain Taylor,1
1209,Glen Reynolds,Alistair Mason,Iain Taylor,1
1210,Glen Reynolds,Alistair Mason,Iain Taylor,1
1211,Glen Reynolds,Alistair Mason,Iain Taylor,1
1212,Glen Reynolds,Alistair Mason,Iain Taylor,1
1213,Glen Reynolds,Alistair Mason,Iain Taylor,1
1214,Glen Reynolds,Alistair Mason,Iain Taylor,1
1215,Glen Reynolds,Alistair Mason,Iain Taylor,1
1216,Glen Reynolds,Alistair Mason,Iain Taylor,1
1217,Glen Reynolds,Alistair Mason,Iain Taylor,1
1218,Glen Reynolds,Alistair Mason,Iain Taylor,1
1219,Glen Reynolds,Alistair Mason,Iain Taylor,1
1220,Glen Reynolds,Alistair Mason,Iain Taylor,1
1221,Glen Reynolds,Alistair Mason,Iain Taylor,1
1222,Glen Reynolds,Alistair Mason,Iain Taylor,1
1223,Glen Reynolds,Alistair Mason,Iain Taylor,1
1224,Glen Reynolds,Alistair Mason,Iain Taylor,1
1225,Glen Reynolds,Alistair Mason,Iain Taylor,1
1226,Glen Reynolds,Alistair Mason,Iain Taylor,1
1227,Glen Reynolds,Alistair Mason,Iain Taylor,1
1228,Glen Reynolds,Alistair Mason,Iain Taylor,1
1229,Glen Reynolds,Alistair Mason,Iain Taylor,1
1230,Glen Reynolds,Alistair Mason,Iain Taylor,1
1231,Glen Reynolds,Alistair Mason,Iain Taylor,1
1232,Glen Reynolds,Alistair Mason,Iain Taylor,1
1233,Glen Reynolds,Alistair Mason,Iain Taylor,1
1234,Glen Reynolds,Alistair Mason,Iain Taylor,1
1235,Glen Reynolds,Alistair Mason,Iain Taylor,1
1236,Glen Reynolds,Alistair Mason,Iain Taylor,1
1237,Glen Reynolds,Alistair Mason,Iain Taylor,1
1238,Glen Reynolds,Alistair Mason,Iain Taylor,1
1239,Glen Reynolds,Alistair Mason,Iain Taylor,1
1240,Glen Reynolds,Alistair Mason,Iain Taylor,1
1241,Glen Reynolds,Alistair Mason,Iain Taylor,1
1242,Glen Reynolds,Alistair Mason,Iain Taylor,1
1243,Glen Reynolds,Alistair Mason,Iain Taylor,1
1244,Glen Reynolds,Alistair Mason,Iain Taylor,1
1245,Glen Reynolds,Alistair Mason,Iain Taylor,1
1246,Glen Reynolds,Alistair Mason,Iain Taylor,1
1247,Glen Reynolds,Alistair Mason,Iain Taylor,1
1248,Glen Reynolds,Alistair Mason,Iain Taylor,1
1249,Glen Reynolds,Alistair Mason,Iain Taylor,1
1250,Glen Reynolds,Alistair Mason,Iain Taylor,1
1251,Glen Reynolds,Alistair Mason,Iain Taylor,1
1252,Glen Reynolds,Alistair Mason,Iain Taylor,1
1253,Glen Reynolds,Alistair Mason,Iain Taylor,1
1254,Glen Reynolds,Alistair Mason,Iain Taylor,1
1255,Glen Reynolds,Alistair Mason,Iain Taylor,1
1256,Glen Reynolds,Alistair Mason,Iain Taylor,1
1257,Glen Reynolds,Alistair Mason,Iain Taylor,1
1258,Glen Reynolds,Alistair Mason,Iain Taylor,1
1259,Glen Reynolds,Alistair Mason,Iain Taylor,1
1260,Glen Reynolds,Alistair Mason,Iain Taylor,1
1261,Glen Reynolds,Alistair Mason,Iain Taylor,1
1262,Glen Reynolds,Alistair Mason,Iain Taylor,1
1263,Glen Reynolds,Alistair Mason,Iain Taylor,1
1264,Glen Reynolds,Alistair Mason,Iain Taylor,1
1265,Glen Reynolds,Alistair Mason,Iain Taylor,1
1266,Glen Reynolds,Alistair Mason,Iain Taylor,1
1267,Glen Reynolds,Alistair Mason,Iain Taylor,1
1268,Glen Reynolds,Alistair Mason,Iain Taylor,1
1269,Glen Reynolds,Alistair Mason,Iain Taylor,1
1270,Glen Reynolds,Alistair Mason,Iain Taylor,1
1271,Glen Reynolds,Alistair Mason,Iain Taylor,1
1272,Glen Reynolds,Alistair Mason,Iain Taylor,1
1273,Glen Reynolds,Alistair Mason,Iain Taylor,1
1274,Glen Reynolds,Alistair Mason,Iain Taylor,1
1275,Glen Reynolds,Alistair Mason,Iain Taylor,1
1276,Glen Reynolds,Alistair Mason,Iain Taylor,1
1277,Glen Reynolds,Alistair Mason,Iain Taylor,1
1278,Glen Reynolds,Alistair Mason,Iain Taylor,1
1279,Glen Reynolds,Alistair Mason,Iain Taylor,1
1280,Glen Reynolds,Alistair Mason,Iain Taylor,1
1281,Glen Reynolds,Alistair Mason,Iain Taylor,1
1282,Glen Reynolds,Alistair Mason,Iain Taylor,1
1283,Glen Reynolds,Alistair Mason,Iain Taylor,1
1284,Glen Reynolds,Alistair Mason,Iain Taylor,1
1285,Glen Reynolds,Alistair Mason,Iain Taylor,1
1286,Glen Reynolds,Alistair Mason,Iain Taylor,1
1287,Glen Reynolds,Alistair Mason,Iain Taylor,1
1288,Glen Reynolds,Alistair Mason,Iain Taylor,1
1289,Glen Reynolds,Alistair Mason,Iain Taylor,1
1290,Glen Reynolds,Alistair Mason,Iain Taylor,1
1291,Glen Reynolds,Alistair Mason,Iain Taylor,1
1292,Glen Reynolds,Alistair Mason,Iain Taylor,1
1293,Glen Reynolds,Alistair Mason,Iain Taylor,1
1294,Glen Reynolds,Alistair Mason,Iain Taylor,1
1295,Glen Reynolds,Alistair Mason,Iain Taylor,1
1296,Glen Reynolds,Alistair Mason,Iain Taylor,1
1297,Glen Reynolds,Alistair Mason,Iain Taylor,1
1298,Glen Reynolds,Alistair Mason,Iain Taylor,1
1299,Glen Reynolds,Alistair Mason,Iain Taylor,1
1300,Glen Reynolds,Alistair Mason,Iain Taylor,1
1301,Glen Reynolds,Alistair Mason,Iain Taylor,1
1302,Glen Reynolds,Alistair Mason,Iain Taylor,1
1303,Glen Reynolds,Alistair Mason,Iain Taylor,1
1304,Glen Reynolds,Alistair Mason,Iain Taylor,1
1305,Glen Reynolds,Alistair Mason,Iain Taylor,1
1306,Glen Reynolds,Alistair Mason,Iain Taylor,1
1307,Glen Reynolds,Alistair Mason,Iain Taylor,1
1308,Glen Reynolds,Alistair Mason,Iain Taylor,1
1309,Glen Reynolds,Alistair Mason,Iain Taylor,1
1310,Glen Reynolds,Alistair Mason,Iain Taylor,1
1311,Glen Reynolds,Alistair Mason,Iain Taylor,1
1312,Glen Reynolds,Alistair Mason,Iain Taylor,1
1313,Glen Reynolds,Alistair Mason,Iain Taylor,1
1314,Glen Reynolds,Alistair Mason,Iain Taylor,1
1315,Glen Reynolds,Alistair Mason,Iain Taylor,1
1316,Glen Reynolds,Alistair Mason,Iain Taylor,1
1317,Glen Reynolds,Alistair Mason,Iain Taylor,1
1318,Glen Reynolds,Alistair Mason,Iain Taylor,1
1319,Glen Reynolds,Alistair Mason,Iain Taylor,1
1320,Glen Reynolds,Alistair Mason,Iain Taylor,1
1321,Glen Reynolds,Alistair Mason,Iain Taylor,1
1322,Glen Reynolds,Alistair Mason,Iain Taylor,1
1323,Glen Reynolds,Alistair Mason,Iain Taylor,1
1324,Glen Reynolds,Alistair Mason,Iain Taylor,1
1325,Glen Reynolds,Alistair Mason,Iain Taylor,1
1326,Glen Reynolds,Alistair Mason,Iain Taylor,1
1327,Glen Reynolds,Alistair Mason,Iain Taylor,1
1328,Glen Reynolds,Alistair Mason,Iain Taylor,1
1329,Glen Reynolds,Alistair Mason,Iain Taylor,1
1330,Glen Reynolds,Alistair Mason,Iain Taylor,1
1331,Glen Reynolds,Alistair Mason,Iain Taylor,1
1332,Glen Reynolds,Alistair Mason,Iain Taylor,1
1333,Glen Reynolds,Alistair Mason,Iain Taylor,1
1334,Glen Reynolds,Alistair Mason,Iain Taylor,1
1335,Glen Reynolds,Alistair Mason,Iain Taylor,1
1336,Glen Reynolds,Alistair Mason,Iain Taylor,1
1337,Glen Reynolds,Alistair Mason,Iain Taylor,1
1338,Glen Reynolds,Alistair Mason,Iain Taylor,1
1339,Glen Reynolds,Alistair Mason,Iain Taylor,1
1340,Glen Reynolds,Alistair Mason,Iain Taylor,1
1341,Glen Reynolds,Alistair Mason,Iain Taylor,1
1342,Glen Reynolds,Alistair Mason,Iain Taylor,1
1343,Glen Reynolds,Alistair Mason,Iain Taylor,1
1344,Glen Reynolds,Alistair Mason,Iain Taylor,1
1345,Glen Reynolds,Alistair Mason,Iain Taylor,1
1346,Glen Reynolds,Alistair Mason,Iain Taylor,1
1347,Glen Reynolds,Alistair Mason,Iain Taylor,1
1348,Glen Reynolds,Alistair Mason,Iain Taylor,1
1349,Glen Reynolds,Alistair Mason,Iain Taylor,1
1350,Glen Reynolds,Alistair Mason,Iain Taylor,1
1351,Glen Reynolds,Alistair Mason,Iain Taylor,1
1352,Glen Reynolds,Alistair Mason,Iain Taylor,1
1353,Glen Reynolds,Alistair Mason,Iain Taylor,1
1354,Glen Reynolds,Alistair Mason,Iain Taylor,1
1355,Glen Reynolds,Alistair Mason,Iain Taylor,1
1356,Glen Reynolds,Alistair Mason,Iain Taylor,1
1357,Glen Reynolds,Alistair Mason,Iain Taylor,1
1358,Glen Reynolds,Alistair Mason,Iain Taylor,1
1359,Glen Reynolds,Alistair Mason,Iain Taylor,1
1360,Glen Reynolds,Alistair Mason,Iain Taylor,1
1361,Glen Reynolds,Alistair Mason,Iain Taylor,1
1362,Glen Reynolds,Alistair Mason,Iain Taylor,1
1363,Glen Reynolds,Alistair Mason,Iain Taylor,1
1364,Glen Reynolds,Alistair Mason,Iain Taylor,1
1365,Glen Reynolds,Alistair Mason,Iain Taylor,1
1366,Glen Reynolds,Alistair Mason,Iain Taylor,1
1367,Glen Reynolds,Alistair Mason,Iain Taylor,1
1368,Glen Reynolds,Alistair Mason,Iain Taylor,1
1369,Glen Reynolds,Alistair Mason,Iain Taylor,1
1370,Glen Reynolds,Alistair Mason,Iain Taylor,1
1371,Glen Reynolds,Alistair Mason,Iain Taylor,1
1372,Glen Reynolds,Alistair Mason,Iain Taylor,1
1373,Glen Reynolds,Alistair Mason,Iain Taylor,1
1374,Glen Reynolds,Alistair Mason,Iain Taylor,1
1375,Glen Reynolds,Alistair Mason,Iain Taylor,1
1376,Glen Reynolds,Alistair Mason,Iain Taylor,1
1377,Glen Reynolds,Alistair Mason,Iain Taylor,1
1378,Glen Reynolds,Alistair Mason,Iain Taylor,1
1379,Glen Reynolds,Alistair Mason,Iain Taylor,1
1380,Glen Reynolds,Iain Taylor,skipped,1
1381,Glen Reynolds,Iain Taylor,skipped,1
1382,Glen Reynolds,Iain Taylor,skipped,1
1383,Glen Reynolds,Iain Taylor,skipped,1
1384,Glen Reynolds,Iain Taylor,Alistair Mason,1
1385,Glen Reynolds,Iain Taylor,Alistair Mason,1
1386,Glen Reynolds,Iain Taylor,Alistair Mason,1
1387,Glen Reynolds,Iain Taylor,Alistair Mason,1
1388,Glen Reynolds,Iain Taylor,Alistair Mason,1
1389,Glen Reynolds,Iain Taylor,Alistair Mason,1
1390,Glen Reynolds,Iain Taylor,Alistair Mason,1
1391,Glen Reynolds,Iain Taylor,Alistair Mason,1
1392,Glen Reynolds,Iain Taylor,Alistair Mason,1
1393,Glen Reynolds,Iain Taylor,Alistair Mason,1
1394,Glen Reynolds,Iain Taylor,Alistair Mason,1
1395,Glen Reynolds,Iain Taylor,Alistair Mason,1
1396,Glen Reynolds,Iain Taylor,Alistair Mason,1
1397,Glen Reynolds,Iain Taylor,Alistair Mason,1
1398,Glen Reynolds,Iain Taylor,Alistair Mason,1
1399,Glen Reynolds,Iain Taylor,Alistair Mason,1
1400,Glen Reynolds,Iain Taylor,Alistair Mason,1
1401,Glen Reynolds,Iain Taylor,Alistair Mason,1
1402,Glen Reynolds,Iain Taylor,Alistair Mason,1
1403,Glen Reynolds,Iain Taylor,Alistair Mason,1
1404,Glen Reynolds,Iain Taylor,Alistair Mason,1
1405,Glen Reynolds,Iain Taylor,Alistair Mason,1
1406,Glen Reynolds,Iain Taylor,Alistair Mason,1
1407,Glen Reynolds,Iain Taylor,Alistair Mason,1
1408,Glen Reynolds,Iain Taylor,Alistair Mason,1
1409,Glen Reynolds,Iain Taylor,Alistair Mason,1
1410,Glen Reynolds,Iain Taylor,Alistair Mason,1
1411,Glen Reynolds,Iain Taylor,Alistair Mason,1
1412,Glen Reynolds,Iain Taylor,Alistair Mason,1
1413,Glen Reynolds,Iain Taylor,Alistair Mason,1
1414,Glen Reynolds,Iain Taylor,Alistair Mason,1
1415,Glen Reynolds,Iain Taylor,Alistair Mason,1
1416,Glen Reynolds,Iain Taylor,Alistair Mason,1
1417,Glen Reynolds,Iain Taylor,Alistair Mason,1
1418,Glen Reynolds,Iain Taylor,Alistair Mason,1
1419,Glen Reynolds,Iain Taylor,Alistair Mason,1
1420,Glen Reynolds,Iain Taylor,Alistair Mason,1
1421,Glen Reynolds,Iain Taylor,Alistair Mason,1
1422,Glen Reynolds,Iain Taylor,Alistair Mason,1
1423,Glen Reynolds,Iain Taylor,Alistair Mason,1
1424,Glen Reynolds,Iain Taylor,Alistair Mason,1
1425,Glen Reynolds,Iain Taylor,Alistair Mason,1
1426,Glen Reynolds,Iain Taylor,Alistair Mason,1
1427,Glen Reynolds,Iain Taylor,Alistair Mason,1
1428,Glen Reynolds,Iain Taylor,Alistair Mason,1
1429,Glen Reynolds,Iain Taylor,Alistair Mason,1
1430,Glen Reynolds,Iain Taylor,Alistair Mason,1
1431,Glen Reynolds,Iain Taylor,Alistair Mason,1
1432,Glen Reynolds,Iain Taylor,Alistair Mason,1
1433,Glen Reynolds,Iain Taylor,Alistair Mason,1
1434,Glen Reynolds,Iain Taylor,Alistair Mason,1
1435,Glen Reynolds,Iain Taylor,Alistair Mason,1
1436,Glen Reynolds,Iain Taylor,Alistair Mason,1
1437,Glen Reynolds,Iain Taylor,Alistair Mason,1
1438,Glen Reynolds,Iain Taylor,Alistair Mason,1
1439,Glen Reynolds,Iain Taylor,Alistair Mason,1
1440,Glen Reynolds,Iain Taylor,Alistair Mason,1
1441,Glen Reynolds,Iain Taylor,Alistair Mason,1
1442,Glen Reynolds,Iain Taylor,Alistair Mason,1
1443,Glen Reynolds,Iain Taylor,Alistair Mason,1
1444,Glen Reynolds,Iain Taylor,Alistair Mason,1
1445,Glen Reynolds,Iain Taylor,Alistair Mason,1
1446,Glen Reynolds,Iain Taylor,Alistair Mason,1
1447,Glen Reynolds,Iain Taylor,Alistair Mason,1
1448,Glen Reynolds,Iain Taylor,Alistair Mason,1
1449,Glen Reynolds,Iain Taylor,Alistair Mason,1
1450,Glen Reynolds,Iain Taylor,Alistair Mason,1
1451,Glen Reynolds,Iain Taylor,Alistair Mason,1
1452,Glen Reynolds,Iain Taylor,Alistair Mason,1
1453,Glen Reynolds,Iain Taylor,Alistair Mason,1
1454,Glen Reynolds,Iain Taylor,Alistair Mason,1
1455,Glen Reynolds,Iain Taylor,Alistair Mason,1
1456,Glen Reynolds,Iain Taylor,Alistair Mason,1
1457,Glen Reynolds,Iain Taylor,Alistair Mason,1
1458,Glen Reynolds,Iain Taylor,Alistair Mason,1
1459,Glen Reynolds,Iain Taylor,Alistair Mason,1
1460,Glen Reynolds,Iain Taylor,Alistair Mason,1
1461,Glen Reynolds,Iain Taylor,Alistair Mason,1
1462,Glen Reynolds,Iain Taylor,Alistair Mason,1
1463,Glen Reynolds,Iain Taylor,Alistair Mason,1
1464,Glen Reynolds,Iain Taylor,Alistair Mason,1
1465,Glen Reynolds,Iain Taylor,Alistair Mason,1
1466,Glen Reynolds,Iain Taylor,Alistair Mason,1
1467,Glen Reynolds,Iain Taylor,Alistair Mason,1
1468,Glen Reynolds,Iain Taylor,Alistair Mason,1
1469,Glen Reynolds,Iain Taylor,Alistair Mason,1
1470,Glen Reynolds,Iain Taylor,Alistair Mason,1
1471,Glen Reynolds,Iain Taylor,Alistair Mason,1
1472,Glen Reynolds,Iain Taylor,Alistair Mason,1
1473,Glen Reynolds,Iain Taylor,Alistair Mason,1
1474,Glen Reynolds,Iain Taylor,Alistair Mason,1
1475,Glen Reynolds,Iain Taylor,Alistair Mason,1
1476,Glen Reynolds,Iain Taylor,Alistair Mason,1
1477,Glen Reynolds,Iain Taylor,Alistair Mason,1
1478,Glen Reynolds,Iain Taylor,Alistair Mason,1
1479,Glen Reynolds,Iain Taylor,Alistair Mason,1
1480,Glen Reynolds,Iain Taylor,Alistair Mason,1
1481,Glen Reynolds,Iain Taylor,Alistair Mason,1
1482,Glen Reynolds,Iain Taylor,Alistair Mason,1
1483,Glen Reynolds,Iain Taylor,Alistair Mason,1
1484,Glen Reynolds,Iain Taylor,Alistair Mason,1
1485,Glen Reynolds,Iain Taylor,Alistair Mason,1
1486,Glen Reynolds,Iain Taylor,Alistair Mason,1
1487,Glen Reynolds,Iain Taylor,Alistair Mason,1
1488,Iain Taylor,skipped,skipped,1
1489,Iain Taylor,skipped,skipped,1
1490,Iain Taylor,skipped,skipped,1
1491,Iain Taylor,skipped,skipped,1
1492,Iain Taylor,skipped,skipped,1
1493,Iain Taylor,skipped,skipped,1
1494,Iain Taylor,skipped,skipped,1
1495,Iain Taylor,skipped,skipped,1
1496,Iain Taylor,skipped,skipped,1
1497,Iain Taylor,skipped,skipped,1
1498,Iain Taylor,skipped,skipped,1
1499,Iain Taylor,skipped,skipped,1
1500,Iain Taylor,skipped,skipped,1
1501,Iain Taylor,skipped,skipped,1
1502,Iain Taylor,skipped,skipped,1
1503,Iain Taylor,skipped,skipped,1
1504,Iain Taylor,skipped,skipped,1
1505,Iain Taylor,skipped,skipped,1
1506,Iain Taylor,skipped,skipped,1
1507,Iain Taylor,skipped,skipped,1
1508,Iain Taylor,skipped,skipped,1
1509,Iain Taylor,skipped,skipped,1
1510,Iain Taylor,skipped,skipped,1
1511,Iain Taylor,skipped,skipped,1
1512,Iain Taylor,skipped,skipped,1
1513,Iain Taylor,skipped,skipped,1
1514,Iain Taylor,skipped,skipped,1
1515,Iain Taylor,skipped,skipped,1
1516,Iain Taylor,skipped,skipped,1
1517,Iain Taylor,skipped,skipped,1
1518,Iain Taylor,skipped,skipped,1
1519,Iain Taylor,skipped,skipped,1
1520,Iain Taylor,skipped,skipped,1
1521,Iain Taylor,skipped,skipped,1
1522,Iain Taylor,skipped,skipped,1
1523,Iain Taylor,skipped,skipped,1
1524,Iain Taylor,skipped,skipped,1
1525,Iain Taylor,skipped,skipped,1
1526,Iain Taylor,skipped,skipped,1
1527,Iain Taylor,skipped,skipped,1
1528,Iain Taylor,skipped,skipped,1
1529,Iain Taylor,skipped,skipped,1
1530,Iain Taylor,skipped,skipped,1
1531,Iain Taylor,skipped,skipped,1
1532,Iain Taylor,skipped,skipped,1
1533,Iain Taylor,skipped,skipped,1
1534,Iain Taylor,skipped,skipped,1
1535,Iain Taylor,skipped,skipped,1
1536,Iain Taylor,skipped,skipped,1
1537,Iain Taylor,skipped,skipped,1
1538,Iain Taylor,skipped,skipped,1
1539,Iain Taylor,skipped,skipped,1
1540,Iain Taylor,skipped,skipped,1
1541,Iain Taylor,skipped,skipped,1
1542,Iain Taylor,skipped,skipped,1
1543,Iain Taylor,skipped,skipped,1
1544,Iain Taylor,skipped,skipped,1
1545,Iain Taylor,skipped,skipped,1
1546,Iain Taylor,skipped,skipped,1
1547,Iain Taylor,skipped,skipped,1
1548,Iain Taylor,skipped,skipped,1
1549,Iain Taylor,skipped,skipped,1
1550,Iain Taylor,skipped,skipped,1
1551,Iain Taylor,skipped,skipped,1
1552,Iain Taylor,skipped,skipped,1
1553,Iain Taylor,skipped,skipped,1
1554,Iain Taylor,skipped,skipped,1
1555,Iain Taylor,skipped,skipped,1
1556,Iain Taylor,skipped,skipped,1
1557,Iain Taylor,skipped,skipped,1
1558,Iain Taylor,skipped,skipped,1
1559,Iain Taylor,skipped,skipped,1
1560,Iain Taylor,skipped,skipped,1
1561,Iain Taylor,skipped,skipped,1
1562,Iain Taylor,skipped,skipped,1
1563,Iain Taylor,skipped,skipped,1
1564,Iain Taylor,skipped,skipped,1
1565,Iain Taylor,skipped,skipped,1
1566,Iain Taylor,skipped,skipped,1
1567,Iain Taylor,skipped,skipped,1
1568,Iain Taylor,skipped,skipped,1
1569,Iain Taylor,skipped,skipped,1
1570,Iain Taylor,skipped,skipped,1
1571,Iain Taylor,skipped,skipped,1
1572,Iain Taylor,skipped,skipped,1
1573,Iain Taylor,skipped,skipped,1
1574,Iain Taylor,skipped,skipped,1
1575,Iain Taylor,skipped,skipped,1
1576,Iain Taylor,skipped,skipped,1
1577,Iain Taylor,skipped,skipped,1
1578,Iain Taylor,skipped,skipped,1
1579,Iain Taylor,skipped,skipped,1
1580,Iain Taylor,skipped,skipped,1
1581,Iain Taylor,skipped,skipped,1
1582,Iain Taylor,skipped,skipped,1
1583,Iain Taylor,skipped,skipped,1
1584,Iain Taylor,skipped,skipped,1
1585,Iain Taylor,skipped,skipped,1
1586,Iain Taylor,skipped,skipped,1
1587,Iain Taylor,skipped,skipped,1
1588,Iain Taylor,skipped,skipped,1
1589,Iain Taylor,skipped,skipped,1
1590,Iain Taylor,skipped,skipped,1
1591,Iain Taylor,skipped,skipped,1
1592,Iain Taylor,skipped,skipped,1
1593,Iain Taylor,skipped,skipped,1
1594,Iain Taylor,skipped,skipped,1
1595,Iain Taylor,skipped,skipped,1
1596,Iain Taylor,skipped,skipped,1
1597,Iain Taylor,skipped,skipped,1
1598,Iain Taylor,skipped,skipped,1
1599,Iain Taylor,skipped,skipped,1
1600,Iain Taylor,skipped,skipped,1
1601,Iain Taylor,skipped,skipped,1
1602,Iain Taylor,skipped,skipped,1
1603,Iain Taylor,skipped,skipped,1
1604,Iain Taylor,skipped,skipped,1
1605,Iain Taylor,skipped,skipped,1
1606,Iain Taylor,skipped,skipped,1
1607,Iain Taylor,skipped,skipped,1
1608,Iain Taylor,skipped,skipped,1
1609,Iain Taylor,skipped,skipped,1
1610,Iain Taylor,skipped,skipped,1
1611,Iain Taylor,skipped,skipped,1
1612,Iain Taylor,skipped,skipped,1
1613,Iain Taylor,skipped,skipped,1
1614,Iain Taylor,skipped,skipped,1
1615,Iain Taylor,skipped,skipped,1
1616,Iain Taylor,skipped,skipped,1
1617,Iain Taylor,skipped,skipped,1
1618,Iain Taylor,skipped,skipped,1
1619,Iain Taylor,skipped,skipped,1
1620,Iain Taylor,skipped,skipped,1
1621,Iain Taylor,skipped,skipped,1
1622,Iain Taylor,skipped,skipped,1
1623,Iain Taylor,skipped,skipped,1
1624,Iain Taylor,skipped,skipped,1
1625,Iain Taylor,skipped,skipped,1
1626,Iain Taylor,skipped,skipped,1
1627,Iain Taylor,skipped,skipped,1
1628,Iain Taylor,skipped,skipped,1
1629,Iain Taylor,skipped,skipped,1
1630,Iain Taylor,skipped,skipped,1
1631,Iain Taylor,skipped,skipped,1
1632,Iain Taylor,skipped,skipped,1
1633,Iain Taylor,skipped,skipped,1
1634,Iain Taylor,skipped,skipped,1
1635,Iain Taylor,skipped,skipped,1
1636,Iain Taylor,skipped,skipped,1
1637,Iain Taylor,skipped,skipped,1
1638,Iain Taylor,skipped,skipped,1
1639,Iain Taylor,skipped,skipped,1
1640,Iain Taylor,skipped,skipped,1
1641,Iain Taylor,skipped,skipped,1
1642,Iain Taylor,skipped,skipped,1
1643,Iain Taylor,skipped,skipped,1
1644,Iain Taylor,skipped,skipped,1
1645,Iain Taylor,skipped,skipped,1
1646,Iain Taylor,skipped,skipped,1
1647,Iain Taylor,skipped,skipped,1
1648,Iain Taylor,skipped,skipped,1
1649,Iain Taylor,skipped,skipped,1
1650,Iain Taylor,skipped,skipped,1
1651,Iain Taylor,skipped,skipped,1
1652,Iain Taylor,skipped,skipped,1
1653,Iain Taylor,skipped,skipped,1
1654,Iain Taylor,skipped,skipped,1
1655,Iain Taylor,skipped,skipped,1
1656,Iain Taylor,skipped,skipped,1
1657,Iain Taylor,skipped,skipped,1
1658,Iain Taylor,skipped,skipped,1
1659,Iain Taylor,skipped,skipped,1
1660,Iain Taylor,skipped,skipped,1
1661,Iain Taylor,skipped,skipped,1
1662,Iain Taylor,skipped,skipped,1
1663,Iain Taylor,skipped,skipped,1
1664,Iain Taylor,skipped,skipped,1
1665,Iain Taylor,skipped,skipped,1
1666,Iain Taylor,skipped,skipped,1
1667,Iain Taylor,skipped,skipped,1
1668,Iain Taylor,skipped,skipped,1
1669,Iain Taylor,skipped,skipped,1
1670,Iain Taylor,skipped,skipped,1
1671,Iain Taylor,skipped,skipped,1
1672,Iain Taylor,skipped,skipped,1
1673,Iain Taylor,skipped,skipped,1
1674,Iain Taylor,skipped,skipped,1
1675,Iain Taylor,skipped,skipped,1
1676,Iain Taylor,skipped,skipped,1
1677,Iain Taylor,skipped,skipped,1
1678,Iain Taylor,skipped,skipped,1
1679,Iain Taylor,skipped,skipped,1
1680,Iain Taylor,skipped,skipped,1
1681,Iain Taylor,skipped,skipped,1
1682,Iain Taylor,skipped,skipped,1
1683,Iain Taylor,skipped,skipped,1
1684,Iain Taylor,skipped,skipped,1
1685,Iain Taylor,skipped,skipped,1
1686,Iain Taylor,skipped,skipped,1
1687,Iain Taylor,skipped,skipped,1
1688,Iain Taylor,skipped,skipped,1
1689,Iain Taylor,skipped,skipped,1
1690,Iain Taylor,skipped,skipped,1
1691,Iain Taylor,skipped,skipped,1
1692,Iain Taylor,skipped,skipped,1
1693,Iain Taylor,skipped,skipped,1
