,file,numCands,plurality,IRV,top-two,borda-pm,borda-om,borda-avg,top-3-truncation,condorcet,minimax,smith_plurality,smith_irv,smith-minimax,ranked-pairs,bucklin,approval,smith
837,falkirk22/Ward1-Bo'nessandBlackness_ward1.csv,6,['Ann RITCHIE (Ind)'],['Ann RITCHIE (Ind)'],['Ann RITCHIE (Ind)'],['Ann RITCHIE (Ind)'],['Ann RITCHIE (Ind)'],['Ann RITCHIE (Ind)'],['Ann RITCHIE (Ind)'],['Ann RITCHIE (Ind)'],['Ann RITCHIE (Ind)'],['Ann RITCHIE (Ind)'],['Ann RITCHIE (Ind)'],['Ann RITCHIE (Ind)'],['Ann RITCHIE (Ind)'],['Ann RITCHIE (Ind)'],['Ann RITCHIE (Ind)'],['Ann RITCHIE (Ind)']
838,falkirk22/Ward2-Grangemouth_ward2.csv,8,['David BALFOUR (SNP)'],['David BALFOUR (SNP)'],['David BALFOUR (SNP)'],['David BALFOUR (SNP)'],['David BALFOUR (SNP)'],['David BALFOUR (SNP)'],['David BALFOUR (SNP)'],['David BALFOUR (SNP)'],['David BALFOUR (SNP)'],['David BALFOUR (SNP)'],['David BALFOUR (SNP)'],['David BALFOUR (SNP)'],['David BALFOUR (SNP)'],['David BALFOUR (SNP)'],['David BALFOUR (SNP)'],['David BALFOUR (SNP)']
839,falkirk22/Ward7-FalkirkSouth_ward7.csv,6,['Lorna BINNIE (SNP)'],['Lorna BINNIE (SNP)'],['Lorna BINNIE (SNP)'],['Lorna BINNIE (SNP)'],['Lorna BINNIE (SNP)'],['Lorna BINNIE (SNP)'],['Lorna BINNIE (SNP)'],['Lorna BINNIE (SNP)'],['Lorna BINNIE (SNP)'],['Lorna BINNIE (SNP)'],['Lorna BINNIE (SNP)'],['Lorna BINNIE (SNP)'],['Lorna BINNIE (SNP)'],['Euan STAINBANK (Lab)'],['Euan STAINBANK (Lab)'],['Lorna BINNIE (SNP)']
840,falkirk22/Ward6-FalkirkNorth_ward6.csv,7,['Cecil MEIKLEJOHN (SNP)'],['Cecil MEIKLEJOHN (SNP)'],['Cecil MEIKLEJOHN (SNP)'],['Cecil MEIKLEJOHN (SNP)'],['Cecil MEIKLEJOHN (SNP)'],['Cecil MEIKLEJOHN (SNP)'],['Cecil MEIKLEJOHN (SNP)'],['Cecil MEIKLEJOHN (SNP)'],['Cecil MEIKLEJOHN (SNP)'],['Cecil MEIKLEJOHN (SNP)'],['Cecil MEIKLEJOHN (SNP)'],['Cecil MEIKLEJOHN (SNP)'],['Cecil MEIKLEJOHN (SNP)'],['Cecil MEIKLEJOHN (SNP)'],['Cecil MEIKLEJOHN (SNP)'],['Cecil MEIKLEJOHN (SNP)']
841,falkirk22/Ward3-DennyandBanknock_ward3.csv,7,['Paul GARNER (SNP)'],['Paul GARNER (SNP)'],['Paul GARNER (SNP)'],['Paul GARNER (SNP)'],['Paul GARNER (SNP)'],['Paul GARNER (SNP)'],['Paul GARNER (SNP)'],['Paul GARNER (SNP)'],['Paul GARNER (SNP)'],['Paul GARNER (SNP)'],['Paul GARNER (SNP)'],['Paul GARNER (SNP)'],['Paul GARNER (SNP)'],['Paul GARNER (SNP)'],['Paul GARNER (SNP)'],['Paul GARNER (SNP)']
842,falkirk22/Ward4-CarseKinnairdandTryst_ward4.csv,7,['Gary BOUSE (SNP)'],['Gary BOUSE (SNP)'],['Gary BOUSE (SNP)'],['Gary BOUSE (SNP)'],['Gary BOUSE (SNP)'],['Gary BOUSE (SNP)'],['Gary BOUSE (SNP)'],['Gary BOUSE (SNP)'],['Gary BOUSE (SNP)'],['Gary BOUSE (SNP)'],['Gary BOUSE (SNP)'],['Gary BOUSE (SNP)'],['Gary BOUSE (SNP)'],['Gary BOUSE (SNP)'],['Gary BOUSE (SNP)'],['Gary BOUSE (SNP)']
843,falkirk22/Ward9-UpperBraes_ward9.csv,9,['Jim ROBERTSON (SNP)'],['Jim ROBERTSON (SNP)'],['Jim ROBERTSON (SNP)'],['Jim ROBERTSON (SNP)'],['Jim ROBERTSON (SNP)'],['Jim ROBERTSON (SNP)'],['Jim ROBERTSON (SNP)'],['Jim ROBERTSON (SNP)'],['Jim ROBERTSON (SNP)'],['Jim ROBERTSON (SNP)'],['Jim ROBERTSON (SNP)'],['Jim ROBERTSON (SNP)'],['Jim ROBERTSON (SNP)'],['Siobhan PATERSON (Lab)'],['Siobhan PATERSON (Lab)'],['Jim ROBERTSON (SNP)']
844,dumgal22/Ward12-AnnandaleEastandEskdale_ward12.csv,7,['Karen CARRUTHERS (Con)'],['Karen CARRUTHERS (Con)'],['Karen CARRUTHERS (Con)'],['Karen CARRUTHERS (Con)'],['Karen CARRUTHERS (Con)'],['Karen CARRUTHERS (Con)'],['Karen CARRUTHERS (Con)'],['Karen CARRUTHERS (Con)'],['Karen CARRUTHERS (Con)'],['Karen CARRUTHERS (Con)'],['Karen CARRUTHERS (Con)'],['Karen CARRUTHERS (Con)'],['Karen CARRUTHERS (Con)'],['Karen CARRUTHERS (Con)'],['Karen CARRUTHERS (Con)'],['Karen CARRUTHERS (Con)']
845,dumgal22/Ward1-StranraerandtheRhins_ward1.csv,7,['Andrew GIUSTI (Con)'],['Andrew GIUSTI (Con)'],['Andrew GIUSTI (Con)'],['Willie SCOBIE (Ind)'],['Willie SCOBIE (Ind)'],['Willie SCOBIE (Ind)'],['Andrew GIUSTI (Con)'],['Andrew GIUSTI (Con)'],['Andrew GIUSTI (Con)'],['Andrew GIUSTI (Con)'],['Andrew GIUSTI (Con)'],['Andrew GIUSTI (Con)'],['Andrew GIUSTI (Con)'],['Willie SCOBIE (Ind)'],['Willie SCOBIE (Ind)'],['Andrew GIUSTI (Con)']
846,dumgal22/Ward3-DeeandGlenkens_ward3.csv,7,['Andy MCFARLANE (SNP)'],['John DENERLEY (Con)'],['John DENERLEY (Con)'],['Dougie CAMPBELL (Ind)'],['Dougie CAMPBELL (Ind)'],['Dougie CAMPBELL (Ind)'],['Andy MCFARLANE (SNP)'],[],['Susan MURDOCH (Con)'],['Dougie CAMPBELL (Ind)'],['Dougie CAMPBELL (Ind)'],['Susan MURDOCH (Con)'],['Susan MURDOCH (Con)'],['Dougie CAMPBELL (Ind)'],['Dougie CAMPBELL (Ind)'],"['John DENERLEY (Con)', 'Susan MURDOCH (Con)', 'Dougie CAMPBELL (Ind)']"
847,dumgal22/Ward7-MidandUpperNithsdale_ward7.csv,5,['Tony BERRETTI (SNP)'],['Jim DEMPSTER (Ind)'],['Jim DEMPSTER (Ind)'],['Jim DEMPSTER (Ind)'],['Jim DEMPSTER (Ind)'],['Jim DEMPSTER (Ind)'],['Jim DEMPSTER (Ind)'],['Jim DEMPSTER (Ind)'],['Jim DEMPSTER (Ind)'],['Jim DEMPSTER (Ind)'],['Jim DEMPSTER (Ind)'],['Jim DEMPSTER (Ind)'],['Jim DEMPSTER (Ind)'],['Jim DEMPSTER (Ind)'],['Jim DEMPSTER (Ind)'],['Jim DEMPSTER (Ind)']
848,dumgal22/Ward9-Nith_ward9.csv,7,['John Gillespie CAMPBELL (SNP)'],['John Gillespie CAMPBELL (SNP)'],['John Gillespie CAMPBELL (SNP)'],['John Gillespie CAMPBELL (SNP)'],['Keith WALTERS (Lab)'],['John Gillespie CAMPBELL (SNP)'],['John Gillespie CAMPBELL (SNP)'],['John Gillespie CAMPBELL (SNP)'],['John Gillespie CAMPBELL (SNP)'],['John Gillespie CAMPBELL (SNP)'],['John Gillespie CAMPBELL (SNP)'],['John Gillespie CAMPBELL (SNP)'],['John Gillespie CAMPBELL (SNP)'],['Keith WALTERS (Lab)'],['Keith WALTERS (Lab)'],['John Gillespie CAMPBELL (SNP)']
849,dumgal22/Ward10-AnnandaleSouth_ward10.csv,6,['Ian CARRUTHERS (Con)'],['Sean MARSHALL (Lab)'],['Ian CARRUTHERS (Con)'],['Richard John BRODIE (LD)'],['Richard John BRODIE (LD)'],['Richard John BRODIE (LD)'],['Ian CARRUTHERS (Con)'],['Richard John BRODIE (LD)'],['Richard John BRODIE (LD)'],['Richard John BRODIE (LD)'],['Richard John BRODIE (LD)'],['Richard John BRODIE (LD)'],['Richard John BRODIE (LD)'],['Richard John BRODIE (LD)'],['Richard John BRODIE (LD)'],['Richard John BRODIE (LD)']
850,dumgal22/Ward2-MidGallowayandWigtownWest_ward2.csv,5,['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['Jackie MCCAMON (Con)'],['David INGLIS (Con)']
851,dumgal22/Ward8-Lochar_ward8.csv,5,['Tracey LITTLE (SNP)'],['Tracey LITTLE (SNP)'],['Tracey LITTLE (SNP)'],['Linda DORWARD (Lab)'],['Tracey LITTLE (SNP)'],['Linda DORWARD (Lab)'],['Tracey LITTLE (SNP)'],['Tracey LITTLE (SNP)'],['Tracey LITTLE (SNP)'],['Tracey LITTLE (SNP)'],['Tracey LITTLE (SNP)'],['Tracey LITTLE (SNP)'],['Tracey LITTLE (SNP)'],['Linda DORWARD (Lab)'],['Linda DORWARD (Lab)'],['Tracey LITTLE (SNP)']
852,dumgal22/Ward4-CastleDouglasandCrocketford_ward4.csv,8,['Pauline DRYSDALE (Con)'],['Pauline DRYSDALE (Con)'],['Pauline DRYSDALE (Con)'],['Pauline DRYSDALE (Con)'],['Pauline DRYSDALE (Con)'],['Pauline DRYSDALE (Con)'],['Pauline DRYSDALE (Con)'],['Pauline DRYSDALE (Con)'],['Pauline DRYSDALE (Con)'],['Pauline DRYSDALE (Con)'],['Pauline DRYSDALE (Con)'],['Pauline DRYSDALE (Con)'],['Pauline DRYSDALE (Con)'],['Pauline DRYSDALE (Con)'],['Pauline DRYSDALE (Con)'],['Pauline DRYSDALE (Con)']
853,dumgal22/Ward11-AnnandaleNorth_ward11.csv,7,['Stephen THOMPSON (SNP)'],['Gail MACGREGOR (Con)'],['Gail MACGREGOR (Con)'],['Gail MACGREGOR (Con)'],['Gail MACGREGOR (Con)'],['Gail MACGREGOR (Con)'],['Gail MACGREGOR (Con)'],['Gail MACGREGOR (Con)'],['Gail MACGREGOR (Con)'],['Gail MACGREGOR (Con)'],['Gail MACGREGOR (Con)'],['Gail MACGREGOR (Con)'],['Gail MACGREGOR (Con)'],['Gail MACGREGOR (Con)'],['Gail MACGREGOR (Con)'],['Gail MACGREGOR (Con)']
854,dumgal22/Ward5-Abbey_ward5.csv,5,['Kim LOWE (SNP)'],['Kim LOWE (SNP)'],['Davie STITT (Lab)'],['Davie STITT (Lab)'],['Davie STITT (Lab)'],['Davie STITT (Lab)'],['Davie STITT (Lab)'],['Davie STITT (Lab)'],['Davie STITT (Lab)'],['Davie STITT (Lab)'],['Davie STITT (Lab)'],['Davie STITT (Lab)'],['Davie STITT (Lab)'],['Davie STITT (Lab)'],['Davie STITT (Lab)'],['Davie STITT (Lab)']
855,dumgal22/Ward6-NorthWestDumfries_ward6.csv,5,['Andy FERGUSON (SNP)'],['Andy FERGUSON (SNP)'],['Andy FERGUSON (SNP)'],['Andy FERGUSON (SNP)'],['Emma JORDAN (Lab)'],['Andy FERGUSON (SNP)'],['Andy FERGUSON (SNP)'],['Andy FERGUSON (SNP)'],['Andy FERGUSON (SNP)'],['Andy FERGUSON (SNP)'],['Andy FERGUSON (SNP)'],['Andy FERGUSON (SNP)'],['Andy FERGUSON (SNP)'],['Emma JORDAN (Lab)'],['Emma JORDAN (Lab)'],['Andy FERGUSON (SNP)']
856,"s-ayrshire22/Ward3-AyrNorth_south ayrshire,2022ward 3.csv",8,['Laura BRENNAN-WHITEFIELD (SNP)'],['Laura BRENNAN-WHITEFIELD (SNP)'],['Laura BRENNAN-WHITEFIELD (SNP)'],['Laura BRENNAN-WHITEFIELD (SNP)'],['Laura BRENNAN-WHITEFIELD (SNP)'],['Laura BRENNAN-WHITEFIELD (SNP)'],['Laura BRENNAN-WHITEFIELD (SNP)'],['Laura BRENNAN-WHITEFIELD (SNP)'],['Laura BRENNAN-WHITEFIELD (SNP)'],['Laura BRENNAN-WHITEFIELD (SNP)'],['Laura BRENNAN-WHITEFIELD (SNP)'],['Laura BRENNAN-WHITEFIELD (SNP)'],['Laura BRENNAN-WHITEFIELD (SNP)'],['Laura BRENNAN-WHITEFIELD (SNP)'],['Laura BRENNAN-WHITEFIELD (SNP)'],['Laura BRENNAN-WHITEFIELD (SNP)']
857,"s-ayrshire22/Ward1-Troon_south ayrshire,2022ward 1.csv",8,['Craig MACKAY (SNP)'],['Craig MACKAY (SNP)'],['Craig MACKAY (SNP)'],['Craig MACKAY (SNP)'],['Craig MACKAY (SNP)'],['Craig MACKAY (SNP)'],['Craig MACKAY (SNP)'],['Craig MACKAY (SNP)'],['Craig MACKAY (SNP)'],['Craig MACKAY (SNP)'],['Craig MACKAY (SNP)'],['Craig MACKAY (SNP)'],['Craig MACKAY (SNP)'],['Philip SAXTON (Lab)'],['Philip SAXTON (Lab)'],['Craig MACKAY (SNP)']
858,"s-ayrshire22/Ward4-AyrEast_south ayrshire,2022ward 4.csv",9,['Chris CULLEN (SNP)'],['Chris CULLEN (SNP)'],['Chris CULLEN (SNP)'],['Chris CULLEN (SNP)'],['Chris CULLEN (SNP)'],['Chris CULLEN (SNP)'],['Chris CULLEN (SNP)'],['Chris CULLEN (SNP)'],['Chris CULLEN (SNP)'],['Chris CULLEN (SNP)'],['Chris CULLEN (SNP)'],['Chris CULLEN (SNP)'],['Chris CULLEN (SNP)'],['Chris CULLEN (SNP)'],['Chris CULLEN (SNP)'],['Chris CULLEN (SNP)']
859,"s-ayrshire22/Ward2-Prestwick_south ayrshire,2022ward 2.csv",8,['Ian COCHRANE (SNP)'],['Hugh HUNTER (Ind)'],['Hugh HUNTER (Ind)'],['Hugh HUNTER (Ind)'],['Hugh HUNTER (Ind)'],['Hugh HUNTER (Ind)'],['Ian COCHRANE (SNP)'],['Hugh HUNTER (Ind)'],['Hugh HUNTER (Ind)'],['Hugh HUNTER (Ind)'],['Hugh HUNTER (Ind)'],['Hugh HUNTER (Ind)'],['Hugh HUNTER (Ind)'],['Hugh HUNTER (Ind)'],['Hugh HUNTER (Ind)'],['Hugh HUNTER (Ind)']
860,"s-ayrshire22/Ward6-Kyle_south ayrshire,2022ward 6.csv",6,['Julie DETTBARN (SNP)'],['Julie DETTBARN (SNP)'],['Duncan TOWNSON (Lab)'],['Duncan TOWNSON (Lab)'],['Duncan TOWNSON (Lab)'],['Duncan TOWNSON (Lab)'],['Julie DETTBARN (SNP)'],['Duncan TOWNSON (Lab)'],['Duncan TOWNSON (Lab)'],['Duncan TOWNSON (Lab)'],['Duncan TOWNSON (Lab)'],['Duncan TOWNSON (Lab)'],['Duncan TOWNSON (Lab)'],['Duncan TOWNSON (Lab)'],['Duncan TOWNSON (Lab)'],['Duncan TOWNSON (Lab)']
861,"s-ayrshire22/Ward7-MayboleNorthCarrickandCoylton_south ayrshire,2022ward 7.csv",6,['William James GRANT (SNP)'],['William James GRANT (SNP)'],['William James GRANT (SNP)'],['Brian CONNOLLY (Ind)'],['Brian CONNOLLY (Ind)'],['Brian CONNOLLY (Ind)'],['William James GRANT (SNP)'],['Brian CONNOLLY (Ind)'],['Brian CONNOLLY (Ind)'],['Brian CONNOLLY (Ind)'],['Brian CONNOLLY (Ind)'],['Brian CONNOLLY (Ind)'],['Brian CONNOLLY (Ind)'],['Brian CONNOLLY (Ind)'],['Brian CONNOLLY (Ind)'],['Brian CONNOLLY (Ind)']
862,"s-ayrshire22/Ward5-AyrWest_south ayrshire,2022ward 5.csv",9,['Martin DOWEY (Con)'],['Martin DOWEY (Con)'],['Martin DOWEY (Con)'],['Martin DOWEY (Con)'],['Martin DOWEY (Con)'],['Martin DOWEY (Con)'],['Martin DOWEY (Con)'],['Martin DOWEY (Con)'],['Martin DOWEY (Con)'],['Martin DOWEY (Con)'],['Martin DOWEY (Con)'],['Martin DOWEY (Con)'],['Martin DOWEY (Con)'],['Martin DOWEY (Con)'],['Martin DOWEY (Con)'],['Martin DOWEY (Con)']
863,"s-ayrshire22/Ward8-GirvanandSouthCarrick_south ayrshire,2022ward 8.csv",7,['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)']
864,e-duns12-ballots/BearsdenSouth_e-duns12-03.csv,6,['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)'],['Vaughan MOODY (LD)']
865,e-duns12-ballots/BishopbriggsNorthandTorrance_e-duns12-05.csv,5,['Una WALKER (Lab)'],['Una WALKER (Lab)'],['Una WALKER (Lab)'],['Una WALKER (Lab)'],['Una WALKER (Lab)'],['Una WALKER (Lab)'],['Una WALKER (Lab)'],['Una WALKER (Lab)'],['Una WALKER (Lab)'],['Una WALKER (Lab)'],['Una WALKER (Lab)'],['Una WALKER (Lab)'],['Una WALKER (Lab)'],['Una WALKER (Lab)'],['Una WALKER (Lab)'],['Una WALKER (Lab)']
866,e-duns12-ballots/CampsieandKirkintillochNorth_e-duns12-04.csv,5,['Charles KENNEDY (EDIA)'],['Charles KENNEDY (EDIA)'],['Charles KENNEDY (EDIA)'],['Charles KENNEDY (EDIA)'],['Charles KENNEDY (EDIA)'],['Charles KENNEDY (EDIA)'],['Charles KENNEDY (EDIA)'],['Charles KENNEDY (EDIA)'],['Charles KENNEDY (EDIA)'],['Charles KENNEDY (EDIA)'],['Charles KENNEDY (EDIA)'],['Charles KENNEDY (EDIA)'],['Charles KENNEDY (EDIA)'],['Charles KENNEDY (EDIA)'],['Charles KENNEDY (EDIA)'],['Charles KENNEDY (EDIA)']
867,e-duns12-ballots/BearsdenNorth_e-duns12-02.csv,8,['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)'],['Duncan CUMMING (Ind)']
868,e-duns12-ballots/BishopbriggsSouth_e-duns12-06.csv,6,['Alan MOIR (Lab)'],['Alan MOIR (Lab)'],['Alan MOIR (Lab)'],['Alan MOIR (Lab)'],['Alan MOIR (Lab)'],['Alan MOIR (Lab)'],['Alan MOIR (Lab)'],['Alan MOIR (Lab)'],['Alan MOIR (Lab)'],['Alan MOIR (Lab)'],['Alan MOIR (Lab)'],['Alan MOIR (Lab)'],['Alan MOIR (Lab)'],['Alan MOIR (Lab)'],['Alan MOIR (Lab)'],['Alan MOIR (Lab)']
869,e-duns12-ballots/KirkintillochEastandTwechar_e-duns12-08.csv,7,['Stewart MACDONALD (Lab)'],['Stewart MACDONALD (Lab)'],['Stewart MACDONALD (Lab)'],['Stewart MACDONALD (Lab)'],['Stewart MACDONALD (Lab)'],['Stewart MACDONALD (Lab)'],['Stewart MACDONALD (Lab)'],['Stewart MACDONALD (Lab)'],['Stewart MACDONALD (Lab)'],['Stewart MACDONALD (Lab)'],['Stewart MACDONALD (Lab)'],['Stewart MACDONALD (Lab)'],['Stewart MACDONALD (Lab)'],['Stewart MACDONALD (Lab)'],['Stewart MACDONALD (Lab)'],['Stewart MACDONALD (Lab)']
870,e-duns12-ballots/LenzieandKirkintillochSouth_e-duns12-07.csv,4,['Rhondda GEEKIE (Lab)'],['Rhondda GEEKIE (Lab)'],['Rhondda GEEKIE (Lab)'],['Rhondda GEEKIE (Lab)'],['Rhondda GEEKIE (Lab)'],['Rhondda GEEKIE (Lab)'],['Rhondda GEEKIE (Lab)'],['Rhondda GEEKIE (Lab)'],['Rhondda GEEKIE (Lab)'],['Rhondda GEEKIE (Lab)'],['Rhondda GEEKIE (Lab)'],['Rhondda GEEKIE (Lab)'],['Rhondda GEEKIE (Lab)'],['Rhondda GEEKIE (Lab)'],['Rhondda GEEKIE (Lab)'],['Rhondda GEEKIE (Lab)']
871,e-duns12-ballots/Milngavie_e-duns12-01.csv,4,['Eric GOTTS (LD)'],['Eric GOTTS (LD)'],['Eric GOTTS (LD)'],['Eric GOTTS (LD)'],['Eric GOTTS (LD)'],['Eric GOTTS (LD)'],['Eric GOTTS (LD)'],['Eric GOTTS (LD)'],['Eric GOTTS (LD)'],['Eric GOTTS (LD)'],['Eric GOTTS (LD)'],['Eric GOTTS (LD)'],['Eric GOTTS (LD)'],['Eric GOTTS (LD)'],['Eric GOTTS (LD)'],['Eric GOTTS (LD)']
872,s-ayrshire17-ballots/Troon_s-ayrshire17-01.csv,6,['Peter John CONVERY (Con)'],['Peter John CONVERY (Con)'],['Peter John CONVERY (Con)'],['Peter John CONVERY (Con)'],['Peter John CONVERY (Con)'],['Peter John CONVERY (Con)'],['Peter John CONVERY (Con)'],['Peter John CONVERY (Con)'],['Peter John CONVERY (Con)'],['Peter John CONVERY (Con)'],['Peter John CONVERY (Con)'],['Peter John CONVERY (Con)'],['Peter John CONVERY (Con)'],['Peter John CONVERY (Con)'],['Peter John CONVERY (Con)'],['Peter John CONVERY (Con)']
873,s-ayrshire17-ballots/GirvanandSouthCarrick_s-ayrshire17-08.csv,6,['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)'],['Alec CLARK (Ind)']
874,"s-ayrshire17-ballots/Maybole,NorthCarrickandCoylton_s-ayrshire17-07.csv",5,['Iain CAMPBELL (Con)'],['Iain CAMPBELL (Con)'],['Iain CAMPBELL (Con)'],['Brian CONNOLLY (Ind)'],['Brian CONNOLLY (Ind)'],['Brian CONNOLLY (Ind)'],['Brian CONNOLLY (Ind)'],['Brian CONNOLLY (Ind)'],['Brian CONNOLLY (Ind)'],['Brian CONNOLLY (Ind)'],['Brian CONNOLLY (Ind)'],['Brian CONNOLLY (Ind)'],['Brian CONNOLLY (Ind)'],['Brian CONNOLLY (Ind)'],['Brian CONNOLLY (Ind)'],['Brian CONNOLLY (Ind)']
875,s-ayrshire17-ballots/Prestwick_s-ayrshire17-02.csv,6,['Hugh HUNTER (Con)'],['Hugh HUNTER (Con)'],['Hugh HUNTER (Con)'],['Hugh HUNTER (Con)'],['Hugh HUNTER (Con)'],['Hugh HUNTER (Con)'],['Hugh HUNTER (Con)'],['Hugh HUNTER (Con)'],['Hugh HUNTER (Con)'],['Hugh HUNTER (Con)'],['Hugh HUNTER (Con)'],['Hugh HUNTER (Con)'],['Hugh HUNTER (Con)'],['Hugh HUNTER (Con)'],['Hugh HUNTER (Con)'],['Hugh HUNTER (Con)']
876,s-ayrshire17-ballots/AyrEast_s-ayrshire17-04.csv,5,['Mary KILPATRICK (Con)'],['Mary KILPATRICK (Con)'],['Mary KILPATRICK (Con)'],['Mary KILPATRICK (Con)'],['Chris CULLEN (SNP)'],['Mary KILPATRICK (Con)'],['Mary KILPATRICK (Con)'],['Mary KILPATRICK (Con)'],['Mary KILPATRICK (Con)'],['Mary KILPATRICK (Con)'],['Mary KILPATRICK (Con)'],['Mary KILPATRICK (Con)'],['Mary KILPATRICK (Con)'],['Mary KILPATRICK (Con)'],['Mary KILPATRICK (Con)'],['Mary KILPATRICK (Con)']
877,s-ayrshire17-ballots/Kyle_s-ayrshire17-06.csv,4,['Arthur SPURLING (Con)'],['Arthur SPURLING (Con)'],['Arthur SPURLING (Con)'],['Arthur SPURLING (Con)'],['Arthur SPURLING (Con)'],['Arthur SPURLING (Con)'],['Arthur SPURLING (Con)'],['Arthur SPURLING (Con)'],['Arthur SPURLING (Con)'],['Arthur SPURLING (Con)'],['Arthur SPURLING (Con)'],['Arthur SPURLING (Con)'],['Arthur SPURLING (Con)'],['Arthur SPURLING (Con)'],['Arthur SPURLING (Con)'],['Arthur SPURLING (Con)']
878,s-ayrshire17-ballots/AyrNorth_s-ayrshire17-03.csv,6,['Ian DAVIS (Con)'],['Laura BRENNAN-WHITEFIELD (SNP)'],['Laura BRENNAN-WHITEFIELD (SNP)'],['Laura BRENNAN-WHITEFIELD (SNP)'],['Laura BRENNAN-WHITEFIELD (SNP)'],['Laura BRENNAN-WHITEFIELD (SNP)'],['Laura BRENNAN-WHITEFIELD (SNP)'],['Laura BRENNAN-WHITEFIELD (SNP)'],['Laura BRENNAN-WHITEFIELD (SNP)'],['Laura BRENNAN-WHITEFIELD (SNP)'],['Laura BRENNAN-WHITEFIELD (SNP)'],['Laura BRENNAN-WHITEFIELD (SNP)'],['Laura BRENNAN-WHITEFIELD (SNP)'],['Ian CAVANA (Lab)'],['Douglas CAMPBELL (SNP)'],['Laura BRENNAN-WHITEFIELD (SNP)']
879,s-ayrshire17-ballots/AyrWest_s-ayrshire17-05.csv,7,['Martin DOWEY (Con)'],['Martin DOWEY (Con)'],['Martin DOWEY (Con)'],['Martin DOWEY (Con)'],['Martin DOWEY (Con)'],['Martin DOWEY (Con)'],['Martin DOWEY (Con)'],['Martin DOWEY (Con)'],['Martin DOWEY (Con)'],['Martin DOWEY (Con)'],['Martin DOWEY (Con)'],['Martin DOWEY (Con)'],['Martin DOWEY (Con)'],['Martin DOWEY (Con)'],['Martin DOWEY (Con)'],['Martin DOWEY (Con)']
880,fife22/PreferenceProfile_V0001_Ward-2-Dunfermline-North_06052022_151927.csv,8,['Gordon PRYDE (Lab)'],['Gordon PRYDE (Lab)'],['Gordon PRYDE (Lab)'],['Gordon PRYDE (Lab)'],['Gordon PRYDE (Lab)'],['Gordon PRYDE (Lab)'],['Gordon PRYDE (Lab)'],['Gordon PRYDE (Lab)'],['Gordon PRYDE (Lab)'],['Gordon PRYDE (Lab)'],['Gordon PRYDE (Lab)'],['Gordon PRYDE (Lab)'],['Gordon PRYDE (Lab)'],['Gordon PRYDE (Lab)'],['Gordon PRYDE (Lab)'],['Gordon PRYDE (Lab)']
881,fife22/V0001_Ward-6-Inverkeithing-and-Dalgety-Bay_06052022_151927.csv,8,['David BARRATT (SNP)'],['David BARRATT (SNP)'],['David BARRATT (SNP)'],['David BARRATT (SNP)'],['David BARRATT (SNP)'],['David BARRATT (SNP)'],['David BARRATT (SNP)'],['David BARRATT (SNP)'],['David BARRATT (SNP)'],['David BARRATT (SNP)'],['David BARRATT (SNP)'],['David BARRATT (SNP)'],['David BARRATT (SNP)'],['David BARRATT (SNP)'],['David BARRATT (SNP)'],['David BARRATT (SNP)']
