,file,numCands,plurality,IRV,top-two,borda-pm,borda-om-no-uwi,borda-avg-no-uwi,top-3-truncation,condorcet,minimax,smith_plurality,smith_irv,smith-minimax,ranked-pairs,bucklin,approval,smith
117,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Ryde.csv,8,['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor'],['DOMINELLO Victor']
118,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Albury.csv,5,['CLANCY Justin'],['CLANCY Justin'],['CLANCY Justin'],['CLANCY Justin'],['CLANCY Justin'],['CLANCY Justin'],['CLANCY Justin'],['CLANCY Justin'],['CLANCY Justin'],['CLANCY Justin'],['CLANCY Justin'],['CLANCY Justin'],['CLANCY Justin'],['CLANCY Justin'],['CLANCY Justin'],['CLANCY Justin']
119,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Cronulla.csv,5,['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark'],['SPEAKMAN Mark']
120,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Lismore.csv,7,['CURTIN Austin'],['SAFFIN Janelle'],['SAFFIN Janelle'],['CURTIN Austin'],['SAFFIN Janelle'],['SAFFIN Janelle'],['CURTIN Austin'],['SAFFIN Janelle'],['SAFFIN Janelle'],['SAFFIN Janelle'],['SAFFIN Janelle'],['SAFFIN Janelle'],['SAFFIN Janelle'],['SAFFIN Janelle'],['CURTIN Austin'],['SAFFIN Janelle']
121,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Hawkesbury.csv,9,['PRESTON Robyn'],['PRESTON Robyn'],['PRESTON Robyn'],['PRESTON Robyn'],['REYNOLDS Peter'],['PRESTON Robyn'],['PRESTON Robyn'],['PRESTON Robyn'],['PRESTON Robyn'],['PRESTON Robyn'],['PRESTON Robyn'],['PRESTON Robyn'],['PRESTON Robyn'],['PRESTON Robyn'],['PRESTON Robyn'],['PRESTON Robyn']
122,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Ballina.csv,6,['FRANKLIN Ben'],['SMITH Tamara'],['SMITH Tamara'],['SMITH Tamara'],['SMITH Tamara'],['SMITH Tamara'],['SMITH Tamara'],['SMITH Tamara'],['SMITH Tamara'],['SMITH Tamara'],['SMITH Tamara'],['SMITH Tamara'],['SMITH Tamara'],['SMITH Tamara'],['FRANKLIN Ben'],['SMITH Tamara']
123,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Summer Hill.csv,6,['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo'],['HAYLEN Jo']
124,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Baulkham Hills.csv,6,['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David'],['ELLIOTT David']
125,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Heathcote.csv,5,['EVANS Lee'],['EVANS Lee'],['EVANS Lee'],['EVANS Lee'],['STUART Maryanne'],['EVANS Lee'],['EVANS Lee'],['EVANS Lee'],['EVANS Lee'],['EVANS Lee'],['EVANS Lee'],['EVANS Lee'],['EVANS Lee'],['EVANS Lee'],['EVANS Lee'],['EVANS Lee']
126,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Drummoyne.csv,5,['SIDOTI John'],['SIDOTI John'],['SIDOTI John'],['SIDOTI John'],['SIDOTI John'],['SIDOTI John'],['SIDOTI John'],['SIDOTI John'],['SIDOTI John'],['SIDOTI John'],['SIDOTI John'],['SIDOTI John'],['SIDOTI John'],['SIDOTI John'],['SIDOTI John'],['SIDOTI John']
127,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Northern Tablelands.csv,4,['MARSHALL Adam'],['MARSHALL Adam'],['MARSHALL Adam'],['MARSHALL Adam'],['MARSHALL Adam'],['MARSHALL Adam'],['MARSHALL Adam'],['MARSHALL Adam'],['MARSHALL Adam'],['MARSHALL Adam'],['MARSHALL Adam'],['MARSHALL Adam'],['MARSHALL Adam'],['MARSHALL Adam'],['MARSHALL Adam'],['MARSHALL Adam']
128,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Myall Lakes.csv,6,['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['KEEGAN David'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen'],['BROMHEAD Stephen']
129,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Oxley.csv,5,['PAVEY Melinda'],['PAVEY Melinda'],['PAVEY Melinda'],['PAVEY Melinda'],['PAVEY Melinda'],['PAVEY Melinda'],['PAVEY Melinda'],['PAVEY Melinda'],['PAVEY Melinda'],['PAVEY Melinda'],['PAVEY Melinda'],['PAVEY Melinda'],['PAVEY Melinda'],['PAVEY Melinda'],['PAVEY Melinda'],['PAVEY Melinda']
130,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data South Coast.csv,3,['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley'],['HANCOCK Shelley']
131,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Willoughby.csv,8,['BEREJIKLIAN Gladys'],['BEREJIKLIAN Gladys'],['BEREJIKLIAN Gladys'],['BEREJIKLIAN Gladys'],['BEREJIKLIAN Gladys'],['BEREJIKLIAN Gladys'],['BEREJIKLIAN Gladys'],['BEREJIKLIAN Gladys'],['BEREJIKLIAN Gladys'],['BEREJIKLIAN Gladys'],['BEREJIKLIAN Gladys'],['BEREJIKLIAN Gladys'],['BEREJIKLIAN Gladys'],['BEREJIKLIAN Gladys'],['BEREJIKLIAN Gladys'],['BEREJIKLIAN Gladys']
132,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Cabramatta.csv,5,['LALICH Nick'],['LALICH Nick'],['LALICH Nick'],['LALICH Nick'],['LALICH Nick'],['LALICH Nick'],['LALICH Nick'],['LALICH Nick'],['LALICH Nick'],['LALICH Nick'],['LALICH Nick'],['LALICH Nick'],['LALICH Nick'],['LALICH Nick'],['LALICH Nick'],['LALICH Nick']
133,Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Vaucluse.csv,7,['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['McEWIN Megan'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle'],['UPTON Gabrielle']
134,Australia_Victoria_LegAssembly_2018/BallotPaperDetails-Melbourne District SE2018.csv,8,['Ellen Sandell'],['Ellen Sandell'],['Ellen Sandell'],['Jennifer Kanis'],['Jennifer Kanis'],['Jennifer Kanis'],['Jennifer Kanis'],['Ellen Sandell'],['Ellen Sandell'],['Ellen Sandell'],['Ellen Sandell'],['Ellen Sandell'],['Ellen Sandell'],['Jennifer Kanis'],['Ellen Sandell'],['Ellen Sandell']
135,Australia_NSW_LegAssembly_ByElections_Miscellaneous/SB2201 LA Pref Data_NA_Strathfield.csv,6,['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['LI Jason Yat-Sen'],['SAKR Bridget'],['LI Jason Yat-Sen']
136,Australia_NSW_LegAssembly_ByElections_Miscellaneous/SB2201 LA Pref Data_NA_Willoughby.csv,6,['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['PENN Larissa'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim'],['JAMES Tim']
137,Australia_NSW_LegAssembly_ByElections_Miscellaneous/SB2101 LA Pref Data_NA_Upper Hunter.csv,13,['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],"[""O'CONNELL Kirsty""]",['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave'],['LAYZELL Dave']
138,Australia_NSW_LegAssembly_ByElections_Miscellaneous/SB2201 LA Pref Data_NA_Bega.csv,7,['HOLLAND Michael'],['HOLLAND Michael'],['HOLLAND Michael'],['HOLLAND Michael'],['HOLLAND Michael'],['HOLLAND Michael'],['HOLLAND Michael'],['HOLLAND Michael'],['HOLLAND Michael'],['HOLLAND Michael'],['HOLLAND Michael'],['HOLLAND Michael'],['HOLLAND Michael'],['HOLLAND Michael'],['HOLLAND Michael'],['HOLLAND Michael']
139,Australia_NSW_LegAssembly_ByElections_Miscellaneous/SB2201 LA Pref Data_NA_Monaro.csv,6,['OVERALL Nichole'],['OVERALL Nichole'],['OVERALL Nichole'],['OVERALL Nichole'],['WILSON Bryce'],['OVERALL Nichole'],['OVERALL Nichole'],['OVERALL Nichole'],['OVERALL Nichole'],['OVERALL Nichole'],['OVERALL Nichole'],['OVERALL Nichole'],['OVERALL Nichole'],['OVERALL Nichole'],['OVERALL Nichole'],['OVERALL Nichole']
140,Australia_NSW_LegAssembly_ByElections_Miscellaneous/SB1801 LA Pref Data_NA_Wagga Wagga.csv,7,['HAM Julia'],['McGIRR Joe'],['McGIRR Joe'],['McGIRR Joe'],['McGIRR Joe'],['McGIRR Joe'],['McGIRR Joe'],['McGIRR Joe'],['McGIRR Joe'],['McGIRR Joe'],['McGIRR Joe'],['McGIRR Joe'],['McGIRR Joe'],['McGIRR Joe'],['HAM Julia'],['McGIRR Joe']
141,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Cessnock.csv,5,['BARR Clayton'],['BARR Clayton'],['BARR Clayton'],['BARR Clayton'],['BARR Clayton'],['BARR Clayton'],['BARR Clayton'],['BARR Clayton'],['BARR Clayton'],['BARR Clayton'],['BARR Clayton'],['BARR Clayton'],['BARR Clayton'],['BARR Clayton'],['BARR Clayton'],['BARR Clayton']
142,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Keira.csv,5,['PARK Ryan'],['PARK Ryan'],['PARK Ryan'],['PARK Ryan'],['PARK Ryan'],['PARK Ryan'],['PARK Ryan'],['PARK Ryan'],['PARK Ryan'],['PARK Ryan'],['PARK Ryan'],['PARK Ryan'],['PARK Ryan'],['PARK Ryan'],['PARK Ryan'],['PARK Ryan']
143,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Maroubra.csv,5,['DALEY Michael'],['DALEY Michael'],['DALEY Michael'],['DALEY Michael'],['DALEY Michael'],['DALEY Michael'],['DALEY Michael'],['DALEY Michael'],['DALEY Michael'],['DALEY Michael'],['DALEY Michael'],['DALEY Michael'],['DALEY Michael'],['DALEY Michael'],['DALEY Michael'],['DALEY Michael']
144,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Holsworthy.csv,6,['GIBBONS Melanie'],['GIBBONS Melanie'],['GIBBONS Melanie'],['GIBBONS Melanie'],['KALIYANDA Charishma'],['GIBBONS Melanie'],['GIBBONS Melanie'],['GIBBONS Melanie'],['GIBBONS Melanie'],['GIBBONS Melanie'],['GIBBONS Melanie'],['GIBBONS Melanie'],['GIBBONS Melanie'],['GIBBONS Melanie'],['GIBBONS Melanie'],['GIBBONS Melanie']
145,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Wollondilly.csv,6,['ROWELL Jai'],['ROWELL Jai'],['ROWELL Jai'],['ROWELL Jai'],['ROWELL Jai'],['ROWELL Jai'],['ROWELL Jai'],['ROWELL Jai'],['ROWELL Jai'],['ROWELL Jai'],['ROWELL Jai'],['ROWELL Jai'],['ROWELL Jai'],['ROWELL Jai'],['ROWELL Jai'],['ROWELL Jai']
146,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Wollongong.csv,7,['HAY Noreen'],['HAY Noreen'],['HAY Noreen'],['HAY Noreen'],['RORRIS Arthur'],['HAY Noreen'],['HAY Noreen'],['HAY Noreen'],['HAY Noreen'],['HAY Noreen'],['HAY Noreen'],['HAY Noreen'],['HAY Noreen'],['HAY Noreen'],['HAY Noreen'],['HAY Noreen']
147,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Penrith.csv,8,['AYRES Stuart'],['AYRES Stuart'],['AYRES Stuart'],['AYRES Stuart'],['HUSAR Emma'],['AYRES Stuart'],['AYRES Stuart'],['AYRES Stuart'],['AYRES Stuart'],['AYRES Stuart'],['AYRES Stuart'],['AYRES Stuart'],['AYRES Stuart'],['AYRES Stuart'],['AYRES Stuart'],['AYRES Stuart']
148,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Upper Hunter.csv,6,['JOHNSEN Michael'],['JOHNSEN Michael'],['JOHNSEN Michael'],['JOHNSEN Michael'],['RUSH Martin'],['JOHNSEN Michael'],['JOHNSEN Michael'],['JOHNSEN Michael'],['JOHNSEN Michael'],['JOHNSEN Michael'],['JOHNSEN Michael'],['JOHNSEN Michael'],['JOHNSEN Michael'],['JOHNSEN Michael'],['JOHNSEN Michael'],['JOHNSEN Michael']
149,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Bathurst.csv,5,['TOOLE Paul'],['TOOLE Paul'],['TOOLE Paul'],['TOOLE Paul'],['TOOLE Paul'],['TOOLE Paul'],['TOOLE Paul'],['TOOLE Paul'],['TOOLE Paul'],['TOOLE Paul'],['TOOLE Paul'],['TOOLE Paul'],['TOOLE Paul'],['TOOLE Paul'],['TOOLE Paul'],['TOOLE Paul']
150,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Bankstown.csv,6,['MIHAILUK Tania'],['MIHAILUK Tania'],['MIHAILUK Tania'],['MIHAILUK Tania'],['MIHAILUK Tania'],['MIHAILUK Tania'],['MIHAILUK Tania'],['MIHAILUK Tania'],['MIHAILUK Tania'],['MIHAILUK Tania'],['MIHAILUK Tania'],['MIHAILUK Tania'],['MIHAILUK Tania'],['MIHAILUK Tania'],['MIHAILUK Tania'],['MIHAILUK Tania']
151,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Dubbo.csv,7,['GRANT Troy'],['GRANT Troy'],['GRANT Troy'],['GRANT Troy'],['GRANT Troy'],['GRANT Troy'],['GRANT Troy'],['GRANT Troy'],['GRANT Troy'],['GRANT Troy'],['GRANT Troy'],['GRANT Troy'],['GRANT Troy'],['GRANT Troy'],['GRANT Troy'],['GRANT Troy']
152,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Newcastle.csv,7,['CRAKANTHORP Tim'],['CRAKANTHORP Tim'],['CRAKANTHORP Tim'],['CRAKANTHORP Tim'],['CRAKANTHORP Tim'],['CRAKANTHORP Tim'],['CRAKANTHORP Tim'],['CRAKANTHORP Tim'],['CRAKANTHORP Tim'],['CRAKANTHORP Tim'],['CRAKANTHORP Tim'],['CRAKANTHORP Tim'],['CRAKANTHORP Tim'],['CRAKANTHORP Tim'],['CRAKANTHORP Tim'],['CRAKANTHORP Tim']
153,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Campbelltown.csv,5,['WARREN Greg'],['WARREN Greg'],['WARREN Greg'],['WARREN Greg'],['WARREN Greg'],['WARREN Greg'],['WARREN Greg'],['WARREN Greg'],['WARREN Greg'],['WARREN Greg'],['WARREN Greg'],['WARREN Greg'],['WARREN Greg'],['WARREN Greg'],['DOYLE Bryan'],['WARREN Greg']
154,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Tweed.csv,5,['PROVEST Geoff'],['PROVEST Geoff'],['PROVEST Geoff'],['PROVEST Geoff'],['GOODMAN Ron'],['GOODMAN Ron'],['PROVEST Geoff'],['PROVEST Geoff'],['PROVEST Geoff'],['PROVEST Geoff'],['PROVEST Geoff'],['PROVEST Geoff'],['PROVEST Geoff'],['GOODMAN Ron'],['PROVEST Geoff'],['PROVEST Geoff']
155,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Wakehurst.csv,6,['HAZZARD Brad'],['HAZZARD Brad'],['HAZZARD Brad'],['HAZZARD Brad'],['HAZZARD Brad'],['HAZZARD Brad'],['HAZZARD Brad'],['HAZZARD Brad'],['HAZZARD Brad'],['HAZZARD Brad'],['HAZZARD Brad'],['HAZZARD Brad'],['HAZZARD Brad'],['HAZZARD Brad'],['HAZZARD Brad'],['HAZZARD Brad']
156,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Kogarah.csv,6,['MINNS Chris'],['MINNS Chris'],['MINNS Chris'],['MINNS Chris'],['MINNS Chris'],['MINNS Chris'],['MINNS Chris'],['MINNS Chris'],['MINNS Chris'],['MINNS Chris'],['MINNS Chris'],['MINNS Chris'],['MINNS Chris'],['MINNS Chris'],['MINNS Chris'],['MINNS Chris']
157,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Lake Macquarie.csv,7,['PIPER Greg'],['PIPER Greg'],['PIPER Greg'],['PIPER Greg'],['PIPER Greg'],['PIPER Greg'],['PIPER Greg'],['PIPER Greg'],['PIPER Greg'],['PIPER Greg'],['PIPER Greg'],['PIPER Greg'],['PIPER Greg'],['PIPER Greg'],['PIPER Greg'],['PIPER Greg']
158,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Manly.csv,5,['BAIRD Mike'],['BAIRD Mike'],['BAIRD Mike'],['BAIRD Mike'],['BAIRD Mike'],['BAIRD Mike'],['BAIRD Mike'],['BAIRD Mike'],['BAIRD Mike'],['BAIRD Mike'],['BAIRD Mike'],['BAIRD Mike'],['BAIRD Mike'],['BAIRD Mike'],['BAIRD Mike'],['BAIRD Mike']
159,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Canterbury.csv,5,['BURNEY Linda'],['BURNEY Linda'],['BURNEY Linda'],['BURNEY Linda'],['BURNEY Linda'],['BURNEY Linda'],['BURNEY Linda'],['BURNEY Linda'],['BURNEY Linda'],['BURNEY Linda'],['BURNEY Linda'],['BURNEY Linda'],['BURNEY Linda'],['BURNEY Linda'],['BURNEY Linda'],['BURNEY Linda']
160,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Coffs Harbour.csv,5,['FRASER Andrew'],['FRASER Andrew'],['FRASER Andrew'],['FRASER Andrew'],['FRASER Andrew'],['FRASER Andrew'],['FRASER Andrew'],['FRASER Andrew'],['FRASER Andrew'],['FRASER Andrew'],['FRASER Andrew'],['FRASER Andrew'],['FRASER Andrew'],['FRASER Andrew'],['FRASER Andrew'],['FRASER Andrew']
161,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Port Macquarie.csv,5,['WILLIAMS Leslie'],['WILLIAMS Leslie'],['WILLIAMS Leslie'],['WILLIAMS Leslie'],['WILLIAMS Leslie'],['WILLIAMS Leslie'],['WILLIAMS Leslie'],['WILLIAMS Leslie'],['WILLIAMS Leslie'],['WILLIAMS Leslie'],['WILLIAMS Leslie'],['WILLIAMS Leslie'],['WILLIAMS Leslie'],['WILLIAMS Leslie'],['WILLIAMS Leslie'],['WILLIAMS Leslie']
162,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Granville.csv,6,['FINN Julia'],['FINN Julia'],['FINN Julia'],['FINN Julia'],['FINN Julia'],['FINN Julia'],['FINN Julia'],['FINN Julia'],['FINN Julia'],['FINN Julia'],['FINN Julia'],['FINN Julia'],['FINN Julia'],['FINN Julia'],['ISSA Tony'],['FINN Julia']
163,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Maitland.csv,6,['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny'],['AITCHISON Jenny']
164,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Gosford.csv,6,['HOLSTEIN Chris'],['SMITH Kathy'],['SMITH Kathy'],['HOLSTEIN Chris'],['SMITH Kathy'],['SMITH Kathy'],['SMITH Kathy'],['SMITH Kathy'],['SMITH Kathy'],['SMITH Kathy'],['SMITH Kathy'],['SMITH Kathy'],['SMITH Kathy'],['SMITH Kathy'],['HOLSTEIN Chris'],['SMITH Kathy']
165,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Albury.csv,5,['APLIN Greg'],['APLIN Greg'],['APLIN Greg'],['APLIN Greg'],['APLIN Greg'],['APLIN Greg'],['APLIN Greg'],['APLIN Greg'],['APLIN Greg'],['APLIN Greg'],['APLIN Greg'],['APLIN Greg'],['APLIN Greg'],['APLIN Greg'],['APLIN Greg'],['APLIN Greg']
166,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Lane Cove.csv,6,['ROBERTS Anthony'],['ROBERTS Anthony'],['ROBERTS Anthony'],['ROBERTS Anthony'],['ROBERTS Anthony'],['ROBERTS Anthony'],['ROBERTS Anthony'],['ROBERTS Anthony'],['ROBERTS Anthony'],['ROBERTS Anthony'],['ROBERTS Anthony'],['ROBERTS Anthony'],['ROBERTS Anthony'],['ROBERTS Anthony'],['ROBERTS Anthony'],['ROBERTS Anthony']
167,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Ku-ring-gai.csv,5,['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister'],['HENSKENS Alister']
168,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Goulburn.csv,6,['GOWARD Pru'],['GOWARD Pru'],['GOWARD Pru'],['GOWARD Pru'],['STEPHENS Ursula'],['GOWARD Pru'],['GOWARD Pru'],['GOWARD Pru'],['GOWARD Pru'],['GOWARD Pru'],['GOWARD Pru'],['GOWARD Pru'],['GOWARD Pru'],['GOWARD Pru'],['GOWARD Pru'],['GOWARD Pru']
169,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Lakemba.csv,5,['DIB Jihad'],['DIB Jihad'],['DIB Jihad'],['DIB Jihad'],['DIB Jihad'],['DIB Jihad'],['DIB Jihad'],['DIB Jihad'],['DIB Jihad'],['DIB Jihad'],['DIB Jihad'],['DIB Jihad'],['DIB Jihad'],['DIB Jihad'],['DIB Jihad'],['DIB Jihad']
170,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Hawkesbury.csv,8,['PERROTTET Dominic'],['PERROTTET Dominic'],['PERROTTET Dominic'],['PERROTTET Dominic'],['PERROTTET Dominic'],['PERROTTET Dominic'],['PERROTTET Dominic'],['PERROTTET Dominic'],['PERROTTET Dominic'],['PERROTTET Dominic'],['PERROTTET Dominic'],['PERROTTET Dominic'],['PERROTTET Dominic'],['PERROTTET Dominic'],['PERROTTET Dominic'],['PERROTTET Dominic']
171,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Miranda.csv,6,['PETINOS Eleni'],['PETINOS Eleni'],['PETINOS Eleni'],['PETINOS Eleni'],['HOLLAND Greg'],['PETINOS Eleni'],['PETINOS Eleni'],['PETINOS Eleni'],['PETINOS Eleni'],['PETINOS Eleni'],['PETINOS Eleni'],['PETINOS Eleni'],['PETINOS Eleni'],['PETINOS Eleni'],['PETINOS Eleni'],['PETINOS Eleni']
172,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Bega.csv,5,['CONSTANCE Andrew'],['CONSTANCE Andrew'],['CONSTANCE Andrew'],['CONSTANCE Andrew'],['ATKINSON Leanne'],['CONSTANCE Andrew'],['CONSTANCE Andrew'],['CONSTANCE Andrew'],['CONSTANCE Andrew'],['CONSTANCE Andrew'],['CONSTANCE Andrew'],['CONSTANCE Andrew'],['CONSTANCE Andrew'],['CONSTANCE Andrew'],['CONSTANCE Andrew'],['CONSTANCE Andrew']
173,Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_North Shore.csv,7,['SKINNER Jillian'],['SKINNER Jillian'],['SKINNER Jillian'],['SKINNER Jillian'],['SKINNER Jillian'],['SKINNER Jillian'],['SKINNER Jillian'],['SKINNER Jillian'],['SKINNER Jillian'],['SKINNER Jillian'],['SKINNER Jillian'],['SKINNER Jillian'],['SKINNER Jillian'],['SKINNER Jillian'],['SKINNER Jillian'],['SKINNER Jillian']
