country,file_name,num_voters,num_cands,num_seats,no_skipped,one_skipped,two_skipped,three_skipped,write_in,truncated
scotland,Ward10-Eileana'Cheo_highland17-10.csv,5001,12,4,447,11,30,20,0,0
scotland,Ward7-TainandEasterRoss_highland17-07.csv,3484,6,3,636,139,365,1426,0,0
scotland,Ward21-FortWilliamandArdnamurchan_highland17-21.csv,4162,7,4,534,50,179,555,0,0
scotland,Ward16-InvernessMillburn_highland17-16.csv,3590,7,3,534,39,105,318,0,0
scotland,Ward17-CullodenandArdersier_highland17-17.csv,3782,8,3,372,31,58,172,0,0
scotland,Ward19-InvernessSouth_highland17-19.csv,5085,8,4,634,27,151,217,0,0
scotland,Ward12-AirdandLochNess_highland17-12.csv,5059,7,4,771,122,235,967,0,0
scotland,Ward9-BlackIsle_highland17-09.csv,4591,7,3,625,68,160,452,0,0
scotland,Ward11-CaolandMallaig_highland17-11.csv,3242,7,3,557,54,106,281,0,0
scotland,Ward14-InvernessCentral_highland17-14.csv,3419,8,3,509,41,50,128,0,0
scotland,Ward6-CromartyFirth_highland17-06.csv,4102,9,4,524,35,71,128,0,0
scotland,Ward18-NairnandCawdor_highland17-18.csv,5303,10,4,524,27,38,71,0,0
scotland,Ward13-InvernessWest_highland17-13.csv,3486,7,3,539,52,134,306,0,0
scotland,Ward2-ThursoandNorthwestCaithness_highland17-02.csv,5244,9,4,522,24,51,115,0,0
scotland,Ward4-EastSutherlandandEdderton_highland17-04.csv,3561,7,3,461,42,83,342,0,0
scotland,"Ward1-North,WestandCentralSutherland_highland17-01.csv",2807,8,3,376,40,59,118,0,0
scotland,"Ward5-WesterRoss,StrathpefferandLochalsh_highland17-05.csv",5620,8,4,964,59,108,260,0,0
scotland,Ward18-HamiltonWestandEarnock_s-lanarks17-18.csv,5352,7,4,786,77,155,608,0,0
scotland,Ward2-ClydesdaleNorth_s-lanarks17-02.csv,6115,7,3,743,75,163,413,0,0
scotland,Ward4-ClydesdaleSouth_s-lanarks17-04.csv,5452,9,3,366,31,31,77,0,0
scotland,Ward11-RutherglenSouth_s-lanarks17-11.csv,5806,6,3,901,71,305,1734,0,0
scotland,Ward16-BothwellandUddingston_s-lanarks17-16.csv,5248,6,3,799,100,265,1733,0,0
scotland,Ward5-AvondaleandStonehouse_s-lanarks17-05.csv,6546,8,3,597,49,113,251,0,0
scotland,Ward6-EastKilbrideSouth_s-lanarks17-06.csv,5227,8,3,611,21,74,124,0,0
scotland,Ward10-EastKilbrideEast_s-lanarks17-10.csv,5068,8,3,579,50,60,159,0,0
scotland,Ward9-EastKilbrideWest_s-lanarks17-09.csv,6342,7,3,750,39,167,462,0,0
scotland,Ward3-ClydesdaleEast_s-lanarks17-03.csv,5431,8,3,619,28,99,162,0,0
scotland,Ward8-EastKilbrideCentralNorth_s-lanarks17-08.csv,6199,8,3,696,58,97,179,0,0
scotland,Ward17-HamiltonNorthandEast_s-lanarks17-17.csv,4790,8,3,525,57,69,161,0,0
scotland,Ward12-RutherglenCentralandNorth_s-lanarks17-12.csv,5141,7,3,734,107,131,471,0,0
scotland,Ward14-CambuslangEast_s-lanarks17-14.csv,4736,8,3,628,26,101,213,0,0
scotland,Ward7-EastKilbrideCentralSouth_s-lanarks17-07.csv,5439,7,3,722,58,142,466,0,0
scotland,Ward19-HamiltonSouth_s-lanarks17-19.csv,7073,7,4,937,73,183,740,0,0
scotland,Ward1-ClydesdaleWest_s-lanarks17-01.csv,7246,8,4,747,45,85,226,0,0
scotland,Ward20-Larkhall_s-lanarks17-20.csv,6246,9,4,430,39,54,138,0,0
scotland,Ward15-Blantyre_s-lanarks17-15.csv,5362,8,3,530,31,51,103,0,0
scotland,Ward13-CambuslangWest_s-lanarks17-13.csv,5529,8,3,592,38,76,172,0,0
scotland,BeinnNaFoghlaAgusUibhistATuath_eilean-siar12-02.csv,1077,6,3,143,29,68,449,0,0
scotland,NaHearadhAgusCeannADeasNanLoch_eilean-siar12-03.csv,802,4,3,118,248,243,193,0,0
scotland,"Barraigh,BhatarsaighEirisgeighAgusUibhistADeas_eilean-siar12-01.csv",1392,11,4,50,6,4,6,0,0
scotland,SteornabhaghaTuath_eilean-siar12-07.csv,1446,10,4,51,5,7,15,0,0
scotland,LochaTuath_eilean-siar12-08.csv,1182,5,3,212,64,529,203,0,0
scotland,AnTaobhSiaragusNis_eilean-siar12-09.csv,1464,6,4,293,35,350,417,0,0
scotland,SteornabhaghaDeas_eilean-siar12-06.csv,1500,7,4,95,19,86,406,0,0
scotland,Sgir'UigeAgusCeannATuathNanLoch_eilean-siar12-04.csv,1434,7,3,85,17,60,133,0,0
scotland,SgireAnRubha_eilean-siar12-05.csv,1170,7,3,91,15,54,168,0,0
scotland,KilmarnockNorth_e-ayrshire17-02.csv,3739,5,3,694,62,960,1290,0,0
scotland,Annick_e-ayrshire17-01.csv,6191,8,4,648,33,55,201,0,0
scotland,Ballochmyle_e-ayrshire17-07.csv,4695,7,4,461,36,65,352,0,0
scotland,CumnockandNewCumnock_e-ayrshire17-08.csv,4462,8,4,479,23,41,88,0,0
scotland,KilmarnockWestandCrosshouse_e-ayrshire17-03.csv,5721,6,4,830,45,399,1419,0,0
scotland,KilmarnockSouth_e-ayrshire17-05.csv,3262,5,3,592,32,715,1165,0,0
scotland,DoonValley_e-ayrshire17-09.csv,3807,9,3,306,12,17,43,0,0
scotland,IrvineValley_e-ayrshire17-06.csv,4626,8,3,382,12,38,81,0,0
scotland,KilmarnockEastandHurlford_e-ayrshire17-04.csv,5064,7,4,612,59,114,467,0,0
scotland,Ward1-KirriemuirandDean_ward1.csv,4515,7,3,475,16,183,387,0,0
scotland,Ward8-MontroseandDistrict_ward8.csv,5049,9,4,509,40,37,107,0,0
scotland,Ward6-ArbroathWestLethamandFriockheim_ward6.csv,6503,10,4,507,32,29,48,0,0
scotland,Ward7-ArbroathEastandLunan_ward7.csv,3798,6,3,711,61,208,1317,0,0
scotland,Ward3-ForfarandDistrict_ward3.csv,5421,8,4,675,44,57,260,0,0
scotland,Ward2-BrechinandEdzell_ward2.csv,3933,5,3,882,196,1098,753,0,0
scotland,Ward4-MonifiethandSidlaw_ward4.csv,7194,8,4,751,18,80,266,0,0
scotland,Ward5-CarnoustieandDistrict_ward5.csv,5401,7,3,635,40,146,430,0,0
scotland,"Ward2-BroxburnUphallandWinchburgh_west lothian,2022,ward 2.csv",6853,9,4,601,33,43,157,0,0
scotland,"Ward7-WhitburnandBlackburn_west lothian,2022,ward 7.csv",6136,7,4,833,99,147,750,0,0
scotland,"Ward3-LivingstonNorth_west lothian,2022,ward 3.csv",7229,8,4,812,52,144,284,0,0
scotland,"Ward6-FauldhouseandtheBreichValley_west lothian,2022,ward 6.csv",5072,8,3,525,35,55,146,0,0
scotland,"Ward5-EastLivingstonandEastCalder_west lothian,2022,ward 5.csv",6587,10,4,487,58,54,101,0,0
scotland,"Ward9-ArmadaleandBlackridge_west lothian,2022,ward 9.csv",5256,7,3,645,51,99,458,0,0
scotland,"Ward1-Linlithgow_west lothian,2022,ward 1.csv",7117,6,3,908,118,599,2646,0,0
scotland,"Ward8-Bathgate_west lothian,2022,ward 8.csv",7413,8,4,725,37,117,270,0,0
scotland,"Ward4-LivingstonSouth_west lothian,2022,ward 4.csv",7566,10,4,571,25,66,103,0,0
scotland,6.PaisleySouthWestWard_renfs12-06.csv,5025,7,4,453,37,88,525,0,0
scotland,7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,5510,8,4,402,26,36,185,0,0
scotland,8.JohnstoneNorthKilbarchan&LochwinnochWard_renfs12-08.csv,4726,8,3,284,13,44,95,0,0
scotland,3.PaisleyEast&RalstonWard_renfs12-03.csv,5605,7,4,468,36,117,666,0,0
scotland,4.PaisleyNorthWestWard_renfs12-04.csv,4524,8,4,410,26,39,114,0,0
scotland,10.BishoptonBridgeofWeir&LangbankWard_renfs12-10.csv,4208,6,3,367,74,214,1321,0,0
scotland,9.HoustonCrosslee&LinwoodWard_renfs12-09.csv,5053,7,4,441,70,103,513,0,0
scotland,2.RenfrewSouthGallowhillWard_renfs12-02.csv,4358,7,3,374,24,95,329,0,0
scotland,11.Erskine&InchinnanWard_renfs12-11.csv,5398,7,4,530,56,136,649,0,0
scotland,5.PaisleySouthWard_renfs12-05.csv,5770,8,4,323,22,73,135,0,0
scotland,Strathallan_perth-kinross12-07.csv,3128,5,3,499,110,810,1057,0,0
scotland,PerthCityCentre_perth-kinross12-12.csv,4239,8,4,334,16,47,111,0,0
scotland,PerthCityNorth_perth-kinross12-11.csv,3952,7,4,360,21,144,331,0,0
scotland,Kinross-shire_perth-kinross12-08.csv,4645,9,4,286,19,41,125,0,0
scotland,CarseofGowrie_perth-kinross12-01.csv,3220,5,3,512,65,938,1075,0,0
scotland,Strathtay_perth-kinross12-05.csv,3190,5,3,474,75,784,1246,0,0
scotland,Strathearn_perth-kinross12-06.csv,3689,6,3,440,47,198,1267,0,0
scotland,PerthCitySouth_perth-kinross12-10.csv,5011,8,4,366,21,71,184,0,0
scotland,Highland_perth-kinross12-04.csv,3448,7,3,286,26,91,297,0,0
scotland,AlmondandEarn_perth-kinross12-09.csv,3689,6,3,382,35,218,1226,0,0
scotland,BlairgowrieandGlens_perth-kinross12-03.csv,3929,5,3,570,59,1041,1488,0,0
scotland,Strathmore_perth-kinross12-02.csv,5291,7,4,476,41,136,576,0,0
scotland,Ward10-HoustonCrossleeandLinwood_Preference_profile_for_Ward_10_Houston_Crosslee_and_Linwood_copy.csv,5609,5,4,1011,463,1516,1923,0,0
scotland,Ward6-PaisleySoutheast_Preference_profile_for_Ward_6_Paisley_Southeast_copy.csv,4080,9,3,357,32,29,79,0,0
scotland,Ward2-RenfrewSouthandGallowhill_Preference_profile_for_Ward_2_Renfrew_South_and_Gallowhill_copy.csv,3761,5,3,751,203,1101,1386,0,0
scotland,Ward5-PaisleyEastandCentral_Preference_profile_for_Ward_5_Paisley_East_and_Central_copy.csv,3829,7,3,569,46,171,218,0,0
scotland,Ward12-ErskineandInchinnan_Preference_profile_for_Ward_12_Erskine_and_Inchinnan_copy.csv,5945,6,4,969,60,440,1878,0,0
scotland,Ward7-PaisleySouthwest_Preference_profile_for_Ward_7_Paisley_Southwest_copy.csv,5264,7,4,784,69,169,476,0,0
scotland,Ward11-BishoptonBridgeofWeirandLangbank_Preference_profile_for_Ward_11_Bishopton_Bridge_of_Weir_and_Langbank_copy.csv,6565,5,3,1114,407,2214,1596,0,0
scotland,Ward4-PaisleyNorthwest_Preference_profile_for_Ward_4_Paisley_Northwest_copy.csv,4779,11,4,358,33,13,31,0,0
scotland,Ward9-JohnstoneNorthKilbarchanHowwoodandLochwinnoch_Preference_profile_for_Ward_9_Johnstone_North_Kilbarchan_Howwood_and_Lochwinnoch_copy.csv,5821,8,4,693,95,85,271,0,0
scotland,Ward8-JohnstoneSouthandElderslie_Preference_profile_for_Ward_8_Johnstone_South_and_Elderslie_copy.csv,5563,6,4,799,134,704,1330,0,0
scotland,MidArgyll_argyll-bute17-03.csv,3307,7,3,479,35,83,288,0,0
scotland,Cowal_argyll-bute17-06.csv,3484,6,3,546,45,240,1312,0,0
scotland,Dunoon_argyll-bute17-07.csv,2925,10,3,329,14,40,25,0,0
scotland,ObanNorthandLorn_argyll-bute17-05.csv,4149,10,4,449,26,28,104,0,0
scotland,IsleofBute_argyll-bute17-08.csv,2477,7,3,247,22,103,245,0,0
scotland,KintyreandtheIslands_argyll-bute17-02.csv,2800,6,3,431,52,143,1019,0,0
scotland,HelensburghandLomondSouth_argyll-bute17-11.csv,2949,8,3,293,32,60,106,0,0
scotland,ObanSouthandtheIsles_argyll-bute17-04.csv,3825,8,4,524,39,95,187,0,0
scotland,LomondNorth_argyll-bute17-09.csv,3365,7,3,392,60,110,271,0,0
scotland,HelensburghCentral_argyll-bute17-10.csv,3861,5,4,671,521,988,703,0,0
scotland,Ward4-ShetlandCentral_shetland17-04.csv,973,5,3,239,40,410,171,0,0
scotland,Ward2-ShetlandNorth_shetland17-02.csv,1192,4,3,314,495,233,150,0,0
scotland,Ward3-ShetlandWest_shetland17-03.csv,1225,6,3,296,84,154,527,0,0
scotland,Ward6-LerwickNorth_shetland17-06.csv,995,4,3,201,357,220,217,0,0
scotland,Ward1-NorthIsles_shetland17-01.csv,1413,5,3,408,72,656,134,0,0
scotland,Ward7-LerwickSouth_shetland17-07.csv,1492,5,4,503,300,349,198,0,0
scotland,Kilwinning_n-ayrshire17-03.csv,5754,7,4,749,31,192,575,0,0
scotland,Saltcoats_n-ayrshire17-09.csv,4169,7,3,440,26,126,253,0,0
scotland,NorthCoastandCumbraes_n-ayrshire17-08.csv,7252,6,4,988,88,757,1729,0,0
scotland,IrvineEast_n-ayrshire17-02.csv,3985,6,3,615,82,196,1350,0,0
scotland,Stevenston_n-ayrshire17-04.csv,3645,8,3,450,29,72,123,0,0
scotland,DalryandWestKilbride_n-ayrshire17-06.csv,5123,8,3,754,53,112,136,0,0
scotland,ArdrossanandArran_n-ayrshire17-05.csv,4736,7,3,493,24,97,325,0,0
scotland,IrvineSouth_n-ayrshire17-10.csv,3357,7,3,381,31,64,244,0,0
scotland,IrvineWest_n-ayrshire17-01.csv,4505,7,4,548,40,85,445,0,0
scotland,KilbirnieandBeith_n-ayrshire17-07.csv,4733,7,3,696,60,178,404,0,0
scotland,Ward9-EllonandDistrict_preferenceprofile_v0001_ward-9-ellon-and-district_06052022_172124.csv,5488,7,4,785,14,275,803,0,0
scotland,Ward16-BanchoryandMidDeeside_preferenceprofile_v0001_ward-16-banchory-and-mid-deeside_06052022_172124.csv,4832,6,3,710,79,302,1839,0,0
scotland,Ward4-CentralBuchan_preferenceprofile_v0001_ward-4-central-buchan_06052022_172124.csv,4657,10,4,330,19,16,24,0,0
scotland,Ward10-WestGarioch_preferenceprofile_v0001_ward-10-west-garioch_06052022_172124.csv,4237,8,3,479,13,39,166,0,0
scotland,Ward1-BanffandDistrict_ward1.csv,3968,8,3,429,20,40,94,0,0
scotland,Ward15-AboyneUpperDeesideandDonside_preferenceprofile_v0001_ward-15-aboyne-upper-deeside-and-donside_06052022_172124.csv,4841,6,3,626,85,471,1911,0,0
scotland,Ward2-Troup_preferenceprofile_v0001_ward-2-troup_06052022_172123.csv,3070,5,3,543,23,1004,927,0,0
scotland,Ward12-EastGarioch_preferenceprofile_v0001_ward-12-east-garioch_06052022_172124.csv,4215,6,4,748,176,364,1262,0,0
scotland,Ward14-HuntlyStrathbogieandHoweofAlford_preferenceprofile_v0001_ward-14-huntly-strathbogie-and-howe-of-alford_06052022_172124.csv,5635,7,4,685,51,129,581,0,0
scotland,Ward13-WesthillandDistrict_preferenceprofile_v0001_ward-13-westhill-and-district_06052022_172124.csv,5706,7,4,614,17,101,712,0,0
scotland,Ward18-StonehavenandLowerDeeside_preferenceprofile_v0001_ward-18-stonehaven-and-lower-deeside_06052022_172124.csv,5559,8,4,649,25,159,341,0,0
scotland,Ward8-MidFormartine_preferenceprofile_v0001_ward-8-mid-formartine_06052022_172123.csv,5046,6,4,691,20,955,1405,0,0
scotland,Ward11-InverurieandDistrict_preferenceprofile_v0001_ward-11-inverurie-and-district_06052022_172124.csv,4969,6,4,723,166,394,1633,0,0
scotland,Ward17-NorthKincardine_preferenceprofile_v0001_ward-17-north-kincardine_06052022_172124.csv,5477,9,4,534,16,26,130,0,0
scotland,Ward3-FraserburghandDistrict_preferenceprofile_v0001_ward-3-fraserburgh-and-district_06052022_172124.csv,4703,7,4,549,14,89,542,0,0
scotland,Ward5-PeterheadNorthandRattray_preferenceprofile_v0001_ward-5-peterhead-north-and-rattray_06052022_172118.csv,4200,8,4,411,13,86,124,0,0
scotland,Ward19-Mearns_preferenceprofile_v0001_ward-19-mearns_06052022_172124.csv,5782,11,4,402,15,19,44,0,0
scotland,Ward7-TurriffandDistrict_preferenceprofile_v0001_ward-7-turriff-and-district_06052022_172118.csv,4515,6,4,633,22,449,1659,0,0
scotland,Ward6-PeterheadSouthandCruden_preferenceprofile_v0001_ward-6-peterhead-south-and-cruden_06052022_172115.csv,3395,4,3,699,671,1178,847,0,0
scotland,Ward12-LeithWalk_ward12.csv,10996,12,4,594,25,19,55,0,0
scotland,Ward7-Sighthill-Gorgie_ward7.csv,8375,8,4,1022,55,181,426,0,0
scotland,Ward1-Almond_ward1.csv,13909,9,4,998,50,116,408,0,0
scotland,Ward10-Morningside_ward10.csv,13547,7,4,1168,64,266,2190,0,0
scotland,Ward2-PentlandHills_ward2.csv,11087,9,4,713,39,56,100,0,0
scotland,Ward3-DrumBrae-Gyle_ward3.csv,9451,8,3,764,23,71,351,0,0
scotland,Ward6-Corstorphine-Murrayfield_ward6.csv,11384,7,3,1210,78,527,1235,0,0
scotland,Ward11-CityCentre_ward11.csv,8857,13,4,459,30,24,21,0,0
scotland,Ward17-Portobello-Craigmillar_ward17.csv,11183,9,4,1101,87,131,413,0,0
scotland,Ward9-Fountainbridge-Craiglockhart_ward9.csv,9028,7,3,913,44,168,922,0,0
scotland,Ward14-Craigentinny-Duddingston_ward14.csv,10353,6,4,1579,640,962,3481,0,0
scotland,Ward4-Forth_ward4.csv,10555,8,4,1025,54,334,611,0,0
scotland,Ward13-Leith_ward13.csv,8442,8,3,947,42,82,349,0,0
scotland,Ward8-Colinton-Fairmilehead_ward8.csv,11414,7,3,955,81,255,1561,0,0
scotland,Ward16-Liberton-Gilmerton_ward16.csv,12433,10,4,926,41,51,165,0,0
scotland,Ward15-Southside-Newington_ward15.csv,11788,5,4,2427,1588,3501,2780,0,0
scotland,Ward5-Inverleith_ward5.csv,13416,10,4,665,35,49,76,0,0
scotland,Ward3-BlairgowrieandGlens_Ward3.csv,4662,9,3,367,16,14,53,0,0
scotland,Ward9-AlmondandEarn_Ward9.csv,3960,6,3,406,26,108,1407,0,0
scotland,Ward7-Strathallan_Ward7.csv,4785,6,3,612,13,454,1827,0,0
scotland,Ward4-Highland_Ward4.csv,4455,8,3,352,12,117,186,0,0
scotland,Ward12-PerthCityCentre_Ward12.csv,5257,9,4,491,37,54,65,0,0
scotland,Ward5-Strathtay_Ward5.csv,5159,5,3,706,18,2076,1870,0,0
scotland,Ward1-CarseofGowrie_Ward1.csv,4547,8,3,580,28,36,224,0,0
scotland,Ward8-Kinross-Shire_Ward8.csv,6432,8,4,655,32,89,407,0,0
scotland,Ward2-Strathmore_Ward2.csv,6764,7,4,825,17,325,1013,0,0
scotland,Ward10-PerthCitySouth_Ward10.csv,6833,7,4,860,19,343,906,0,0
scotland,Ward6-Strathearn_Ward6.csv,4466,6,3,632,90,367,1800,0,0
scotland,Ward11-PerthCityNorth_Ward11.csv,3457,7,3,423,37,68,196,0,0
scotland,Ward9-UpperBraes_falkirk17-09.csv,5628,7,3,750,72,166,453,0,0
scotland,Ward6-FalkirkNorth_falkirk17-06.csv,6492,6,4,1272,133,366,2051,0,0
scotland,Ward7-FalkirkSouth_falkirk17-07.csv,6210,4,3,1473,1218,1786,1733,0,0
scotland,Ward1-Bo'nessandBlackness_falkirk17-01.csv,5399,6,3,862,107,245,1880,0,0
scotland,Ward5-BonnybridgeandLarbert_falkirk17-05.csv,5628,6,3,1014,98,304,1687,0,0
scotland,Ward3-DennyandBanknock_falkirk17-03.csv,6321,10,4,613,22,39,72,0,0
scotland,Ward8-LowerBraes_falkirk17-08.csv,5405,8,3,520,33,92,166,0,0
scotland,Ward2-Grangemouth_falkirk17-02.csv,5604,6,3,885,111,320,1687,0,0
scotland,"Ward4-Carse,KinnairdandTryst_falkirk17-04.csv",7067,7,4,1005,93,180,685,0,0
scotland,"Ward5-Stepps,ChrystonandMuirhead_n-lanarks17-005.csv",4559,6,3,782,116,325,1441,0,0
scotland,Ward11-CoatbridgeSouth_n-lanarks17-011.csv,4647,8,4,649,51,68,148,0,0
scotland,Ward17-MotherwellWest_n-lanarks17-017.csv,4557,7,3,636,40,80,261,0,0
scotland,Ward21-Wishaw_n-lanarks17-021.csv,5688,7,4,771,48,194,603,0,0
scotland,Ward18-MotherwellNorth_n-lanarks17-018.csv,5663,6,4,1078,127,461,1430,0,0
scotland,Ward13-Fortissat_n-lanarks17-013.csv,5043,7,4,541,62,186,487,0,0
scotland,Ward3-CumbernauldSouth_n-lanarks17-003.csv,5919,9,4,545,45,22,124,0,0
scotland,Ward19-MotherwellSouthEastandRavenscraig_n-lanarks17-019.csv,5984,12,4,427,23,15,20,0,0
scotland,Ward4-CumbernauldEast_n-lanarks17-004.csv,5931,8,4,708,62,46,237,0,0
scotland,Ward9-AirdrieCentral_n-lanarks17-009.csv,4887,8,4,585,44,60,175,0,0
scotland,"Ward6-Gartcosh,GlenboigandMoodiesburn_n-lanarks17-006.csv",4339,7,3,642,53,149,310,0,0
scotland,Ward8-AirdrieNorth_n-lanarks17-008.csv,5939,8,4,709,45,87,184,0,0
scotland,Ward1-Kilsyth_n-lanarks17-001.csv,4439,7,3,506,49,87,295,0,0
scotland,Ward10-CoatbridgeWest_n-lanarks17-010.csv,3773,5,3,832,189,870,1417,0,0
scotland,Ward7-CoatbridgeNorth_n-lanarks17-007.csv,4877,8,4,640,71,63,189,0,0
scotland,Ward20-Murdostoun_n-lanarks17-020.csv,6406,9,4,654,48,94,98,0,0
scotland,Ward2-CumbernauldNorth_n-lanarks17-002.csv,7176,10,4,636,40,54,87,0,0
scotland,Ward12-AirdrieSouth_n-lanarks17-012.csv,6203,8,4,726,90,83,204,0,0
scotland,Ward15-Bellshill_n-lanarks17-015.csv,4918,7,4,593,42,140,487,0,0
scotland,Ward14-Thorniewood_n-lanarks17-014.csv,4684,5,3,896,241,1161,1895,0,0
scotland,Ward16-MossendandHolytown_n-lanarks17-016.csv,3719,5,3,744,186,914,1420,0,0
scotland,InvernessWest_PreferenceProfile_V0001_Inverness_West_06052022_161539.csv,3503,9,3,319,28,19,67,0,0
scotland,InvernessNess-side_PreferenceProfile_V0001_Inverness_Ness_side_06052022_161539.csv,4346,7,3,514,21,115,326,0,0
scotland,ThursoandNorthwestCaithness_PreferenceProfile_V0001_Thurso_and_Northwest_Caithness_06052022_161528.csv,5139,6,4,956,228,928,1495,0,0
scotland,CromartyFirth_PreferenceProfile_V0001_Cromarty_Firth_06052022_161538.csv,3870,9,4,447,35,26,68,0,0
scotland,WickandEastCaithness_PreferenceProfile_V0001_Wick_and_East_Caithness_06052022_161532.csv,4180,6,4,757,133,480,1251,0,0
scotland,InvernessCentral_PreferenceProfile_V0001_Inverness_Central_06052022_161539.csv,3286,10,3,291,12,34,28,0,0
scotland,BadenochandStrathspey_PreferenceProfile_V0001_Badenoch_and_Strathspey_06052022_161540.csv,5529,8,4,568,60,85,332,0,0
scotland,NorthWestandCentralSutherland_PreferenceProfile_V0001_North_West_and_Central_Sutherland_06052022_161534.csv,2756,7,3,285,22,49,165,0,0
scotland,NairnandCawdor_PreferenceProfile_V0001_Nairn_and_Cawdor_06052022_161539.csv,5156,8,4,495,17,63,274,0,0
scotland,BlackIsle_PreferenceProfile_V0001_Black_Isle_06052022_161539.csv,4709,8,3,540,46,111,246,0,0
scotland,InvernessMillburn_PreferenceProfile_V0001_Inverness_Millburn_06052022_161539.csv,3508,4,3,807,1078,677,946,0,0
scotland,CullodenandArdersier_PreferenceProfile_V0001_Culloden_and_Ardersier_06052022_161539.csv,4100,7,3,469,39,148,281,0,0
scotland,InvernessSouth_PreferenceProfile_V0001_Inverness_South_06052022_161540.csv,5543,7,4,701,50,133,706,0,0
scotland,DingwallandSeaforth_PreferenceProfile_V0001_Dingwall_and_Seaforth_06052022_161539.csv,4640,7,4,706,71,192,766,0,0
scotland,TainandEasterRoss_PreferenceProfile_V0001_Tain_and_Easter_Ross_06052022_161537.csv,3434,5,3,663,286,1413,560,0,0
scotland,EastSutherlandandEdderton_PreferenceProfile_V0001_East_Sutherland_and_Edderton_06052022_161530.csv,3214,5,3,515,86,955,907,0,0
scotland,AirdandLochNess_PreferenceProfile_V0001_Aird_and_Loch_Ness_06052022_161539.csv,5198,7,4,703,101,216,725,0,0
scotland,WesterRossStrathpefferandLochalsh_PreferenceProfile_V0001_Wester_Ross_Strathpeffer_and_Lochalsh_06052022_161539.csv,5411,5,4,946,521,1705,1556,0,0
scotland,Eileana'Cheò_PreferenceProfile_V0001_Eilean_a__Che___06052022_161539.csv,4515,9,4,441,35,51,131,0,0
scotland,FortWilliamandArdnamurchan_PreferenceProfile_V0001_Fort_William_and_Ardnamurchan_06052022_161540.csv,4003,5,4,665,332,1208,1011,0,0
scotland,LeithWalkWard_edinburgh12-12.csv,7856,11,4,306,24,21,67,0,0
scotland,Meadows_MorningsideWard_edinburgh12-10.csv,10451,7,4,792,72,332,1433,0,0
scotland,Fountainbridge_CraiglockhartWard_edinburgh12-09.csv,7434,6,3,903,114,410,2453,0,0
scotland,LeithWard_edinburgh12-13.csv,6262,7,3,632,44,182,466,0,0
scotland,Liberton_GilmertonWard_edinburgh12-16.csv,9068,8,4,677,35,110,289,0,0
scotland,Craigentinny_DuddingstonWard_edinburgh12-14.csv,8456,8,3,517,62,98,228,0,0
scotland,AlmondWard_edinburgh12-01.csv,8362,7,3,677,49,175,633,0,0
scotland,DrumBrae_GyleWard_edinburgh12-03.csv,7487,8,3,515,32,94,263,0,0
scotland,PentlandHillsWard_edinburgh12-02.csv,7947,7,3,636,56,187,624,0,0
scotland,ForthWard_edinburgh12-04.csv,8097,9,4,409,28,42,120,0,0
scotland,Sighthill_GorgieWard_edinburgh12-07.csv,8012,7,4,927,65,274,956,0,0
scotland,CityCentreWard_edinburgh12-11.csv,5063,6,3,638,108,286,1544,0,0
scotland,Southside_NewingtonWard_edinburgh12-15.csv,9360,8,4,628,64,108,336,0,0
scotland,InverleithWard_edinburgh12-05.csv,11009,7,4,876,53,490,1580,0,0
scotland,Portobello_CraigmillarWard_edinburgh12-17.csv,7231,8,3,461,44,91,211,0,0
scotland,Colinton_FairmileheadWard_edinburgh12-08.csv,9377,7,3,643,68,210,658,0,0
scotland,Corstorphine_MurrayfieldWard_edinburgh12-06.csv,8212,6,3,992,83,423,2688,0,0
scotland,MidlothianWes0_midlothian12-04_cleaned.csv,4335,9,3,246,10,37,56,0,0
scotland,Penicui_midlothian12-01_cleaned.csv,4769,6,3,665,72,282,1599,0,0
scotland,Dalkeit0_midlothian12-03_cleaned.csv,3230,7,3,257,31,55,198,0,0
scotland,MidlothianSout0_midlothian12-06_cleaned.csv,3626,5,3,551,180,811,1734,0,0
scotland,Bonnyrig0_midlothian12-02_cleaned.csv,5132,7,3,460,79,155,390,0,0
scotland,MidlothianEas0_midlothian12-05_cleaned.csv,4147,7,3,317,21,79,299,0,0
scotland,Ward7-KirkintillochEast&North&Twechar_ward7.csv,5389,5,3,1097,147,1577,1157,0,0
scotland,Ward1-Milngavie_ward1.csv,6249,6,3,1134,142,502,2315,0,0
scotland,Ward2-BearsdenNorth_ward2.csv,6906,6,3,1190,185,651,2731,0,0
scotland,Ward5-BishopbriggsSouth_ward5.csv,6070,6,3,953,61,263,2299,0,0
scotland,Ward3-BearsdenSouth_ward3.csv,6370,7,3,864,70,237,536,0,0
scotland,Ward6-Lenzie&KirkintillochSouth_ward6.csv,6515,6,3,972,55,432,2424,0,0
scotland,Ward4-BishopbriggsNorth&Campsie_ward4.csv,8072,8,4,805,35,73,357,0,0
scotland,MaryfieldWard_dundee12-05.csv,3434,7,3,269,48,81,233,0,0
scotland,StrathmartineWard_dundee12-01.csv,5304,9,4,343,23,38,52,0,0
scotland,EastEndWard_dundee12-07.csv,4090,7,3,348,49,83,290,0,0
scotland,LocheeWard_dundee12-02.csv,5049,9,4,244,20,14,51,0,0
scotland,TheFerryWard_dundee12-08.csv,7588,6,4,806,66,808,2133,0,0
scotland,NorthEastWard_dundee12-06.csv,3411,8,3,228,25,19,66,0,0
