voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,numSeats,numCands
1182,James ADAMS (Lab),Fariha THOMAS (Lab),John FLANAGAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1183,James ADAMS (Lab),Fariha THOMAS (Lab),John FLANAGAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1184,James ADAMS (Lab),Fariha THOMAS (Lab),John FLANAGAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1185,James ADAMS (Lab),Fariha THOMAS (Lab),John FLANAGAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1186,James ADAMS (Lab),Fariha THOMAS (Lab),John FLANAGAN (Ind),Jonathan MACKIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1187,James ADAMS (Lab),Fariha THOMAS (Lab),John FLANAGAN (Ind),Harriet MURDOCH (Con),Chris YOUNG (LD),Alan HUGHES (SU),Jesper BACH (Grn),Shaukat BUTT (Glasgow First),Stephen DORNAN (Glasgow First),Finlay ARCHIBALD (Pir),Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Joyce DRUMMOND (Sol),4,14
1188,James ADAMS (Lab),Fariha THOMAS (Lab),John FLANAGAN (Ind),Finlay ARCHIBALD (Pir),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1189,James ADAMS (Lab),Fariha THOMAS (Lab),John FLANAGAN (Ind),Finlay ARCHIBALD (Pir),Shaukat BUTT (Glasgow First),Joyce DRUMMOND (Sol),Jesper BACH (Grn),Alan HUGHES (SU),Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Harriet MURDOCH (Con),Chris YOUNG (LD),Stephen DORNAN (Glasgow First),4,14
1190,James ADAMS (Lab),Fariha THOMAS (Lab),John FLANAGAN (Ind),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1191,James ADAMS (Lab),Fariha THOMAS (Lab),John FLANAGAN (Ind),Jesper BACH (Grn),Chris YOUNG (LD),Stephen DORNAN (Glasgow First),Shaukat BUTT (Glasgow First),Joyce DRUMMOND (Sol),Finlay ARCHIBALD (Pir),skipped,skipped,skipped,skipped,skipped,4,14
1192,James ADAMS (Lab),Fariha THOMAS (Lab),John FLANAGAN (Ind),Shaukat BUTT (Glasgow First),Stephen DORNAN (Glasgow First),Finlay ARCHIBALD (Pir),Jesper BACH (Grn),Joyce DRUMMOND (Sol),skipped,skipped,skipped,skipped,skipped,skipped,4,14
1193,James ADAMS (Lab),Fariha THOMAS (Lab),John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1194,James ADAMS (Lab),Fariha THOMAS (Lab),John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1195,James ADAMS (Lab),Fariha THOMAS (Lab),John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1196,James ADAMS (Lab),Fariha THOMAS (Lab),John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1197,James ADAMS (Lab),Fariha THOMAS (Lab),John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),Harriet MURDOCH (Con),Chris YOUNG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1198,James ADAMS (Lab),Fariha THOMAS (Lab),John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),Shaukat BUTT (Glasgow First),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1199,James ADAMS (Lab),Fariha THOMAS (Lab),John FLANAGAN (Ind),Stephen DORNAN (Glasgow First),Shaukat BUTT (Glasgow First),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1200,James ADAMS (Lab),Fariha THOMAS (Lab),John FLANAGAN (Ind),Joyce DRUMMOND (Sol),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1201,James ADAMS (Lab),Fariha THOMAS (Lab),John FLANAGAN (Ind),Alan HUGHES (SU),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1202,James ADAMS (Lab),Fariha THOMAS (Lab),John FLANAGAN (Ind),Alan HUGHES (SU),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1203,James ADAMS (Lab),Fariha THOMAS (Lab),John FLANAGAN (Ind),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1204,James ADAMS (Lab),Fariha THOMAS (Lab),Alan HUGHES (SU),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1205,James ADAMS (Lab),Fariha THOMAS (Lab),Alan HUGHES (SU),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1206,James ADAMS (Lab),Fariha THOMAS (Lab),Alan HUGHES (SU),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1207,James ADAMS (Lab),Fariha THOMAS (Lab),Alan HUGHES (SU),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1208,James ADAMS (Lab),Fariha THOMAS (Lab),Alan HUGHES (SU),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1209,James ADAMS (Lab),Fariha THOMAS (Lab),Alan HUGHES (SU),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1210,James ADAMS (Lab),Fariha THOMAS (Lab),Alan HUGHES (SU),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1211,James ADAMS (Lab),Fariha THOMAS (Lab),Alan HUGHES (SU),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1212,James ADAMS (Lab),Fariha THOMAS (Lab),Alan HUGHES (SU),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1213,James ADAMS (Lab),Fariha THOMAS (Lab),Alan HUGHES (SU),Jonathan MACKIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1214,James ADAMS (Lab),Fariha THOMAS (Lab),Alan HUGHES (SU),Harriet MURDOCH (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1215,James ADAMS (Lab),Fariha THOMAS (Lab),Alan HUGHES (SU),Harriet MURDOCH (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1216,James ADAMS (Lab),Fariha THOMAS (Lab),Alan HUGHES (SU),Harriet MURDOCH (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1217,James ADAMS (Lab),Fariha THOMAS (Lab),Alan HUGHES (SU),Harriet MURDOCH (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1218,James ADAMS (Lab),Fariha THOMAS (Lab),Alan HUGHES (SU),Harriet MURDOCH (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1219,James ADAMS (Lab),Fariha THOMAS (Lab),Alan HUGHES (SU),Harriet MURDOCH (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1220,James ADAMS (Lab),Fariha THOMAS (Lab),Alan HUGHES (SU),Harriet MURDOCH (Con),John FLANAGAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1221,James ADAMS (Lab),Fariha THOMAS (Lab),Alan HUGHES (SU),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1222,James ADAMS (Lab),Fariha THOMAS (Lab),Alan HUGHES (SU),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1223,James ADAMS (Lab),Fariha THOMAS (Lab),Alan HUGHES (SU),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1224,James ADAMS (Lab),Fariha THOMAS (Lab),Alan HUGHES (SU),Shaukat BUTT (Glasgow First),Stephen DORNAN (Glasgow First),Jesper BACH (Grn),Joyce DRUMMOND (Sol),Finlay ARCHIBALD (Pir),John FLANAGAN (Ind),Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Chris YOUNG (LD),Harriet MURDOCH (Con),4,14
1225,James ADAMS (Lab),Fariha THOMAS (Lab),Alan HUGHES (SU),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1226,James ADAMS (Lab),Fariha THOMAS (Lab),Alan HUGHES (SU),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1227,James ADAMS (Lab),Fariha THOMAS (Lab),Alan HUGHES (SU),John FLANAGAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1228,James ADAMS (Lab),Fariha THOMAS (Lab),Alan HUGHES (SU),John FLANAGAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1229,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1230,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1231,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1232,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1233,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1234,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1235,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1236,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1237,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1238,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1239,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1240,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1241,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1242,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1243,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1244,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1245,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1246,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1247,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1248,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1249,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1250,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1251,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1252,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1253,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1254,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1255,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1256,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1257,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),Jonathan MACKIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1258,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),Jonathan MACKIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1259,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),Jonathan MACKIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1260,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),Jonathan MACKIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1261,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),Jonathan MACKIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1262,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),Jonathan MACKIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1263,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),Jonathan MACKIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1264,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),Jonathan MACKIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1265,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),Jonathan MACKIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1266,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),Jonathan MACKIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1267,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),Jonathan MACKIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1268,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),Jonathan MACKIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1269,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),Jonathan MACKIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1270,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1271,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1272,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1273,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1274,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1275,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1276,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1277,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1278,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1279,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1280,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1281,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1282,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1283,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1284,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1285,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Harriet MURDOCH (Con),Shaukat BUTT (Glasgow First),Stephen DORNAN (Glasgow First),Joyce DRUMMOND (Sol),Alan HUGHES (SU),Finlay ARCHIBALD (Pir),Chris YOUNG (LD),Jesper BACH (Grn),John FLANAGAN (Ind),4,14
1286,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Chris YOUNG (LD),Jesper BACH (Grn),Shaukat BUTT (Glasgow First),Stephen DORNAN (Glasgow First),John FLANAGAN (Ind),skipped,skipped,skipped,skipped,4,14
1287,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Jesper BACH (Grn),Chris YOUNG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1288,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Shaukat BUTT (Glasgow First),Stephen DORNAN (Glasgow First),Finlay ARCHIBALD (Pir),Joyce DRUMMOND (Sol),Jesper BACH (Grn),Chris YOUNG (LD),Harriet MURDOCH (Con),Alan HUGHES (SU),John FLANAGAN (Ind),4,14
1289,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Joyce DRUMMOND (Sol),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1290,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Joyce DRUMMOND (Sol),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1291,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Joyce DRUMMOND (Sol),Jesper BACH (Grn),Shaukat BUTT (Glasgow First),Stephen DORNAN (Glasgow First),Chris YOUNG (LD),John FLANAGAN (Ind),Finlay ARCHIBALD (Pir),Harriet MURDOCH (Con),Alan HUGHES (SU),4,14
1292,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),Jonathan MACKIE (SNP),Shaukat BUTT (Glasgow First),Tahir MOHAMMED (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1293,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),Tahir MOHAMMED (SNP),Jonathan MACKIE (SNP),Chris YOUNG (LD),Alan HUGHES (SU),John FLANAGAN (Ind),Joyce DRUMMOND (Sol),Stephen DORNAN (Glasgow First),Jesper BACH (Grn),Shaukat BUTT (Glasgow First),Finlay ARCHIBALD (Pir),Harriet MURDOCH (Con),4,14
1294,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1295,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1296,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),Joyce DRUMMOND (Sol),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1297,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),John FLANAGAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1298,James ADAMS (Lab),Fariha THOMAS (Lab),Allison HUNTER (SNP),Alan HUGHES (SU),Jesper BACH (Grn),Stephen DORNAN (Glasgow First),Shaukat BUTT (Glasgow First),Joyce DRUMMOND (Sol),Jonathan MACKIE (SNP),Tahir MOHAMMED (SNP),Harriet MURDOCH (Con),Chris YOUNG (LD),John FLANAGAN (Ind),Finlay ARCHIBALD (Pir),4,14
1299,James ADAMS (Lab),Chris YOUNG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1300,James ADAMS (Lab),Chris YOUNG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1301,James ADAMS (Lab),Chris YOUNG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1302,James ADAMS (Lab),Chris YOUNG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1303,James ADAMS (Lab),Chris YOUNG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1304,James ADAMS (Lab),Chris YOUNG (LD),Jonathan MACKIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1305,James ADAMS (Lab),Chris YOUNG (LD),Harriet MURDOCH (Con),Fariha THOMAS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1306,James ADAMS (Lab),Chris YOUNG (LD),Fariha THOMAS (Lab),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1307,James ADAMS (Lab),Chris YOUNG (LD),Fariha THOMAS (Lab),Stephen DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1308,James ADAMS (Lab),Chris YOUNG (LD),Fariha THOMAS (Lab),Joyce DRUMMOND (Sol),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1309,James ADAMS (Lab),Chris YOUNG (LD),Finlay ARCHIBALD (Pir),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1310,James ADAMS (Lab),Chris YOUNG (LD),Finlay ARCHIBALD (Pir),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1311,James ADAMS (Lab),Chris YOUNG (LD),Jesper BACH (Grn),Fariha THOMAS (Lab),Harriet MURDOCH (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
1312,James ADAMS (Lab),Chris YOUNG (LD),John FLANAGAN (Ind),Jesper BACH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,14
