voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,num_positions
4543,MAGS MACLAREN Scottish National Party (SNP),KENNY MACLAREN Scottish National Party (SNP),Ben SMITH Scottish Labour Party,Cara RAE Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4544,MAGS MACLAREN Scottish National Party (SNP),KENNY MACLAREN Scottish National Party (SNP),Ben SMITH Scottish Labour Party,Cara RAE Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4545,Cara RAE Scottish Green Party,KENNY MACLAREN Scottish National Party (SNP),Jim HALFPENNY Scottish Trade Unionist and Socialist Coalition,MAGS MACLAREN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4546,MAGS MACLAREN Scottish National Party (SNP),KENNY MACLAREN Scottish National Party (SNP),Cara RAE Scottish Green Party,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,Mark BAILEY Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,4
4547,"Rona GRIEVE Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Ben SMITH Scottish Labour Party,Samuel Oludare YEROKUN Alba Party for independence,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4548,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,Mark BAILEY Scottish Liberal Democrats,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),Fraser PAUL Scottish Conservative and Unionist,Cara RAE Scottish Green Party,Jim HALFPENNY Scottish Trade Unionist and Socialist Coalition,"Rona GRIEVE Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Samuel Oludare YEROKUN Alba Party for independence,John MCINTYRE Independent,skipped,4
4549,Ben SMITH Scottish Labour Party,KENNY MACLAREN Scottish National Party (SNP),Janis MCDONALD Scottish Labour Party,MAGS MACLAREN Scottish National Party (SNP),Samuel Oludare YEROKUN Alba Party for independence,Cara RAE Scottish Green Party,"Rona GRIEVE Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Mark BAILEY Scottish Liberal Democrats,Jim HALFPENNY Scottish Trade Unionist and Socialist Coalition,John MCINTYRE Independent,skipped,skipped,4
4550,Cara RAE Scottish Green Party,Mark BAILEY Scottish Liberal Democrats,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4551,Cara RAE Scottish Green Party,Mark BAILEY Scottish Liberal Democrats,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4552,Janis MCDONALD Scottish Labour Party,Fraser PAUL Scottish Conservative and Unionist,Ben SMITH Scottish Labour Party,Mark BAILEY Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4553,Janis MCDONALD Scottish Labour Party,Fraser PAUL Scottish Conservative and Unionist,Ben SMITH Scottish Labour Party,Mark BAILEY Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4554,Janis MCDONALD Scottish Labour Party,Fraser PAUL Scottish Conservative and Unionist,Ben SMITH Scottish Labour Party,Mark BAILEY Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4555,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),Cara RAE Scottish Green Party,Samuel Oludare YEROKUN Alba Party for independence,Ben SMITH Scottish Labour Party,Janis MCDONALD Scottish Labour Party,Jim HALFPENNY Scottish Trade Unionist and Socialist Coalition,"Rona GRIEVE Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Mark BAILEY Scottish Liberal Democrats,skipped,skipped,skipped,4
4556,Cara RAE Scottish Green Party,MAGS MACLAREN Scottish National Party (SNP),KENNY MACLAREN Scottish National Party (SNP),Ben SMITH Scottish Labour Party,Mark BAILEY Scottish Liberal Democrats,Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,4
4557,"Rona GRIEVE Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Mark BAILEY Scottish Liberal Democrats,Janis MCDONALD Scottish Labour Party,Samuel Oludare YEROKUN Alba Party for independence,Fraser PAUL Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4558,Cara RAE Scottish Green Party,MAGS MACLAREN Scottish National Party (SNP),KENNY MACLAREN Scottish National Party (SNP),Mark BAILEY Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4559,Cara RAE Scottish Green Party,MAGS MACLAREN Scottish National Party (SNP),KENNY MACLAREN Scottish National Party (SNP),Mark BAILEY Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4560,Cara RAE Scottish Green Party,MAGS MACLAREN Scottish National Party (SNP),KENNY MACLAREN Scottish National Party (SNP),Mark BAILEY Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4561,Cara RAE Scottish Green Party,KENNY MACLAREN Scottish National Party (SNP),Ben SMITH Scottish Labour Party,MAGS MACLAREN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4562,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),Ben SMITH Scottish Labour Party,Cara RAE Scottish Green Party,Samuel Oludare YEROKUN Alba Party for independence,Janis MCDONALD Scottish Labour Party,Jim HALFPENNY Scottish Trade Unionist and Socialist Coalition,"Rona GRIEVE Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Mark BAILEY Scottish Liberal Democrats,John MCINTYRE Independent,skipped,skipped,4
4563,Mark BAILEY Scottish Liberal Democrats,KENNY MACLAREN Scottish National Party (SNP),Fraser PAUL Scottish Conservative and Unionist,MAGS MACLAREN Scottish National Party (SNP),"Rona GRIEVE Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Samuel Oludare YEROKUN Alba Party for independence,skipped,skipped,skipped,skipped,skipped,skipped,4
4564,KENNY MACLAREN Scottish National Party (SNP),"Rona GRIEVE Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Ben SMITH Scottish Labour Party,Janis MCDONALD Scottish Labour Party,Mark BAILEY Scottish Liberal Democrats,Jim HALFPENNY Scottish Trade Unionist and Socialist Coalition,MAGS MACLAREN Scottish National Party (SNP),Fraser PAUL Scottish Conservative and Unionist,John MCINTYRE Independent,Cara RAE Scottish Green Party,Samuel Oludare YEROKUN Alba Party for independence,skipped,4
4565,Ben SMITH Scottish Labour Party,Janis MCDONALD Scottish Labour Party,MAGS MACLAREN Scottish National Party (SNP),KENNY MACLAREN Scottish National Party (SNP),Mark BAILEY Scottish Liberal Democrats,Cara RAE Scottish Green Party,John MCINTYRE Independent,Samuel Oludare YEROKUN Alba Party for independence,Jim HALFPENNY Scottish Trade Unionist and Socialist Coalition,"Rona GRIEVE Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Fraser PAUL Scottish Conservative and Unionist,skipped,4
4566,Janis MCDONALD Scottish Labour Party,Cara RAE Scottish Green Party,MAGS MACLAREN Scottish National Party (SNP),Ben SMITH Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4567,Fraser PAUL Scottish Conservative and Unionist,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4568,Fraser PAUL Scottish Conservative and Unionist,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4569,Fraser PAUL Scottish Conservative and Unionist,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4570,Fraser PAUL Scottish Conservative and Unionist,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4571,Fraser PAUL Scottish Conservative and Unionist,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4572,Fraser PAUL Scottish Conservative and Unionist,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4573,Fraser PAUL Scottish Conservative and Unionist,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4574,Fraser PAUL Scottish Conservative and Unionist,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4575,Fraser PAUL Scottish Conservative and Unionist,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4576,Fraser PAUL Scottish Conservative and Unionist,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4577,Fraser PAUL Scottish Conservative and Unionist,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4578,Fraser PAUL Scottish Conservative and Unionist,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4579,Fraser PAUL Scottish Conservative and Unionist,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4580,Fraser PAUL Scottish Conservative and Unionist,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4581,Fraser PAUL Scottish Conservative and Unionist,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4582,Fraser PAUL Scottish Conservative and Unionist,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4583,Fraser PAUL Scottish Conservative and Unionist,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4584,Fraser PAUL Scottish Conservative and Unionist,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4585,Fraser PAUL Scottish Conservative and Unionist,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4586,Fraser PAUL Scottish Conservative and Unionist,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4587,Fraser PAUL Scottish Conservative and Unionist,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4588,Fraser PAUL Scottish Conservative and Unionist,Ben SMITH Scottish Labour Party,Mark BAILEY Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4589,Fraser PAUL Scottish Conservative and Unionist,Ben SMITH Scottish Labour Party,Mark BAILEY Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4590,Fraser PAUL Scottish Conservative and Unionist,Ben SMITH Scottish Labour Party,Mark BAILEY Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4591,Cara RAE Scottish Green Party,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,4
4592,John MCINTYRE Independent,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4593,John MCINTYRE Independent,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4594,John MCINTYRE Independent,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4595,Mark BAILEY Scottish Liberal Democrats,Cara RAE Scottish Green Party,Janis MCDONALD Scottish Labour Party,MAGS MACLAREN Scottish National Party (SNP),KENNY MACLAREN Scottish National Party (SNP),Ben SMITH Scottish Labour Party,John MCINTYRE Independent,Jim HALFPENNY Scottish Trade Unionist and Socialist Coalition,skipped,skipped,skipped,skipped,4
4596,Cara RAE Scottish Green Party,"Rona GRIEVE Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4597,Cara RAE Scottish Green Party,"Rona GRIEVE Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4598,MAGS MACLAREN Scottish National Party (SNP),KENNY MACLAREN Scottish National Party (SNP),Cara RAE Scottish Green Party,Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4599,MAGS MACLAREN Scottish National Party (SNP),KENNY MACLAREN Scottish National Party (SNP),Cara RAE Scottish Green Party,Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4600,MAGS MACLAREN Scottish National Party (SNP),KENNY MACLAREN Scottish National Party (SNP),Cara RAE Scottish Green Party,Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4601,Mark BAILEY Scottish Liberal Democrats,Jim HALFPENNY Scottish Trade Unionist and Socialist Coalition,"Rona GRIEVE Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4602,MAGS MACLAREN Scottish National Party (SNP),Ben SMITH Scottish Labour Party,Mark BAILEY Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4603,MAGS MACLAREN Scottish National Party (SNP),Ben SMITH Scottish Labour Party,Mark BAILEY Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4604,MAGS MACLAREN Scottish National Party (SNP),Ben SMITH Scottish Labour Party,Mark BAILEY Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4605,"Rona GRIEVE Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Mark BAILEY Scottish Liberal Democrats,Jim HALFPENNY Scottish Trade Unionist and Socialist Coalition,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4606,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,Fraser PAUL Scottish Conservative and Unionist,"Rona GRIEVE Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4607,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,Fraser PAUL Scottish Conservative and Unionist,"Rona GRIEVE Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4608,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,Fraser PAUL Scottish Conservative and Unionist,"Rona GRIEVE Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4609,Cara RAE Scottish Green Party,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),Jim HALFPENNY Scottish Trade Unionist and Socialist Coalition,Ben SMITH Scottish Labour Party,Samuel Oludare YEROKUN Alba Party for independence,Mark BAILEY Scottish Liberal Democrats,Janis MCDONALD Scottish Labour Party,John MCINTYRE Independent,Fraser PAUL Scottish Conservative and Unionist,"Rona GRIEVE Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",skipped,4
4610,MAGS MACLAREN Scottish National Party (SNP),KENNY MACLAREN Scottish National Party (SNP),John MCINTYRE Independent,Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4611,MAGS MACLAREN Scottish National Party (SNP),KENNY MACLAREN Scottish National Party (SNP),John MCINTYRE Independent,Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4612,Janis MCDONALD Scottish Labour Party,Mark BAILEY Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4613,Janis MCDONALD Scottish Labour Party,Mark BAILEY Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4614,Janis MCDONALD Scottish Labour Party,Mark BAILEY Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4615,Janis MCDONALD Scottish Labour Party,Mark BAILEY Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4616,Mark BAILEY Scottish Liberal Democrats,Cara RAE Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4617,Mark BAILEY Scottish Liberal Democrats,Cara RAE Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4618,Mark BAILEY Scottish Liberal Democrats,Cara RAE Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4619,Mark BAILEY Scottish Liberal Democrats,Cara RAE Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4620,Mark BAILEY Scottish Liberal Democrats,Cara RAE Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4621,Mark BAILEY Scottish Liberal Democrats,Cara RAE Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4622,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),Cara RAE Scottish Green Party,Mark BAILEY Scottish Liberal Democrats,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,Samuel Oludare YEROKUN Alba Party for independence,John MCINTYRE Independent,Jim HALFPENNY Scottish Trade Unionist and Socialist Coalition,Fraser PAUL Scottish Conservative and Unionist,"Rona GRIEVE Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",skipped,4
4623,"Rona GRIEVE Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Mark BAILEY Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4624,"Rona GRIEVE Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Mark BAILEY Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4625,Ben SMITH Scottish Labour Party,Janis MCDONALD Scottish Labour Party,Jim HALFPENNY Scottish Trade Unionist and Socialist Coalition,Cara RAE Scottish Green Party,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
4626,Ben SMITH Scottish Labour Party,Janis MCDONALD Scottish Labour Party,Mark BAILEY Scottish Liberal Democrats,John MCINTYRE Independent,"Rona GRIEVE Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Jim HALFPENNY Scottish Trade Unionist and Socialist Coalition,Cara RAE Scottish Green Party,Samuel Oludare YEROKUN Alba Party for independence,Fraser PAUL Scottish Conservative and Unionist,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),skipped,4
4627,Fraser PAUL Scottish Conservative and Unionist,Mark BAILEY Scottish Liberal Democrats,KENNY MACLAREN Scottish National Party (SNP),Ben SMITH Scottish Labour Party,Cara RAE Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4628,Janis MCDONALD Scottish Labour Party,Mark BAILEY Scottish Liberal Democrats,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4629,Janis MCDONALD Scottish Labour Party,MAGS MACLAREN Scottish National Party (SNP),Cara RAE Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4630,KENNY MACLAREN Scottish National Party (SNP),Janis MCDONALD Scottish Labour Party,Cara RAE Scottish Green Party,Ben SMITH Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4631,KENNY MACLAREN Scottish National Party (SNP),Janis MCDONALD Scottish Labour Party,Cara RAE Scottish Green Party,Ben SMITH Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4632,Ben SMITH Scottish Labour Party,John MCINTYRE Independent,Janis MCDONALD Scottish Labour Party,Mark BAILEY Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4633,MAGS MACLAREN Scottish National Party (SNP),Mark BAILEY Scottish Liberal Democrats,KENNY MACLAREN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4634,MAGS MACLAREN Scottish National Party (SNP),KENNY MACLAREN Scottish National Party (SNP),Cara RAE Scottish Green Party,Mark BAILEY Scottish Liberal Democrats,Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4635,MAGS MACLAREN Scottish National Party (SNP),KENNY MACLAREN Scottish National Party (SNP),Cara RAE Scottish Green Party,Mark BAILEY Scottish Liberal Democrats,Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4636,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,Cara RAE Scottish Green Party,Samuel Oludare YEROKUN Alba Party for independence,skipped,skipped,skipped,skipped,skipped,skipped,4
4637,Samuel Oludare YEROKUN Alba Party for independence,MAGS MACLAREN Scottish National Party (SNP),KENNY MACLAREN Scottish National Party (SNP),Cara RAE Scottish Green Party,Ben SMITH Scottish Labour Party,Janis MCDONALD Scottish Labour Party,Mark BAILEY Scottish Liberal Democrats,John MCINTYRE Independent,"Rona GRIEVE Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Fraser PAUL Scottish Conservative and Unionist,Jim HALFPENNY Scottish Trade Unionist and Socialist Coalition,skipped,4
4638,MAGS MACLAREN Scottish National Party (SNP),KENNY MACLAREN Scottish National Party (SNP),Cara RAE Scottish Green Party,Samuel Oludare YEROKUN Alba Party for independence,Mark BAILEY Scottish Liberal Democrats,Janis MCDONALD Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,4
4639,Cara RAE Scottish Green Party,MAGS MACLAREN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4640,Mark BAILEY Scottish Liberal Democrats,John MCINTYRE Independent,Fraser PAUL Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4641,Ben SMITH Scottish Labour Party,Janis MCDONALD Scottish Labour Party,Fraser PAUL Scottish Conservative and Unionist,Mark BAILEY Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4642,Ben SMITH Scottish Labour Party,Janis MCDONALD Scottish Labour Party,Fraser PAUL Scottish Conservative and Unionist,Mark BAILEY Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4643,Ben SMITH Scottish Labour Party,Janis MCDONALD Scottish Labour Party,Fraser PAUL Scottish Conservative and Unionist,Mark BAILEY Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4644,Ben SMITH Scottish Labour Party,Janis MCDONALD Scottish Labour Party,Fraser PAUL Scottish Conservative and Unionist,Mark BAILEY Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4645,Ben SMITH Scottish Labour Party,Janis MCDONALD Scottish Labour Party,Fraser PAUL Scottish Conservative and Unionist,Mark BAILEY Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4646,Ben SMITH Scottish Labour Party,Janis MCDONALD Scottish Labour Party,Fraser PAUL Scottish Conservative and Unionist,Mark BAILEY Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4647,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,Mark BAILEY Scottish Liberal Democrats,Jim HALFPENNY Scottish Trade Unionist and Socialist Coalition,Cara RAE Scottish Green Party,Fraser PAUL Scottish Conservative and Unionist,John MCINTYRE Independent,MAGS MACLAREN Scottish National Party (SNP),KENNY MACLAREN Scottish National Party (SNP),"Rona GRIEVE Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Samuel Oludare YEROKUN Alba Party for independence,skipped,4
4648,KENNY MACLAREN Scottish National Party (SNP),MAGS MACLAREN Scottish National Party (SNP),Cara RAE Scottish Green Party,Ben SMITH Scottish Labour Party,Samuel Oludare YEROKUN Alba Party for independence,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4649,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,MAGS MACLAREN Scottish National Party (SNP),KENNY MACLAREN Scottish National Party (SNP),Mark BAILEY Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4650,Janis MCDONALD Scottish Labour Party,Ben SMITH Scottish Labour Party,MAGS MACLAREN Scottish National Party (SNP),KENNY MACLAREN Scottish National Party (SNP),Mark BAILEY Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4651,Fraser PAUL Scottish Conservative and Unionist,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4652,Fraser PAUL Scottish Conservative and Unionist,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4653,Fraser PAUL Scottish Conservative and Unionist,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4654,Fraser PAUL Scottish Conservative and Unionist,John MCINTYRE Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
