ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,rank3,rank4,rank5,Num cands,Num seats
01006_00280_000331,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400300,400300,Election Office,CLIFFORD THOMPSON,skipped,skipped,skipped,skipped,3,1
01006_00280_000001,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400300,400300,Election Office,CLIFFORD THOMPSON,skipped,skipped,skipped,skipped,3,1
01006_00280_000543,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400300,400300,Election Office,CLIFFORD THOMPSON,skipped,skipped,skipped,skipped,3,1
01006_00280_000434,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400300,400300,Election Office,CLIFFORD THOMPSON,DOMONIC WARE,skipped,skipped,skipped,3,1
01006_00280_000309,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400300,400300,Election Office,DOMONIC WARE,skipped,skipped,skipped,skipped,3,1
01006_00280_000183,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400300,400300,Election Office,CLIFFORD THOMPSON,skipped,skipped,skipped,skipped,3,1
01006_00280_000104,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400300,400300,Election Office,CLIFFORD THOMPSON,DOMONIC WARE,skipped,skipped,skipped,3,1
01006_00280_000548,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400300,400300,Election Office,DOMONIC WARE,skipped,skipped,skipped,skipped,3,1
01006_00280_000268,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400300,400300,Election Office,CLIFFORD THOMPSON,DOMONIC WARE,skipped,skipped,skipped,3,1
01006_00280_000489,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400300,400300,Election Office,CLIFFORD THOMPSON,DOMONIC WARE,skipped,skipped,skipped,3,1
01006_00280_000364,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400300,400300,Election Office,DOMONIC WARE,CLIFFORD THOMPSON,skipped,skipped,skipped,3,1
01006_00280_000379,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400300,400300,Election Office,CLIFFORD THOMPSON,DOMONIC WARE,skipped,skipped,skipped,3,1
01006_00280_000601,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400300,400300,Election Office,CLIFFORD THOMPSON,DOMONIC WARE,skipped,skipped,skipped,3,1
01006_00280_000159,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400300,400300,Election Office,CLIFFORD THOMPSON,DOMONIC WARE,skipped,skipped,skipped,3,1
01006_00280_000234,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400300,400300,Election Office,DOMONIC WARE,CLIFFORD THOMPSON,skipped,skipped,skipped,3,1
01006_00280_000123,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400300,400300,Election Office,CLIFFORD THOMPSON,DOMONIC WARE,skipped,skipped,skipped,3,1
01006_00280_000109,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400300,400300,Election Office,CLIFFORD THOMPSON,skipped,skipped,skipped,skipped,3,1
01013_00098_000205,BT41,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,410700,410700,Election Office,CLIFFORD THOMPSON,skipped,skipped,skipped,skipped,3,1
01013_00098_000191,BT41,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,410700,410700,Election Office,CLIFFORD THOMPSON,DOMONIC WARE,skipped,skipped,skipped,3,1
01013_00098_000210,BT41,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,410700,410700,Election Office,DOMONIC WARE,skipped,skipped,skipped,skipped,3,1
01013_00098_000200,BT41,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,410700,410700,Election Office,DOMONIC WARE,skipped,skipped,skipped,skipped,3,1
03002_00005_000137,BT41,Election Day,"EBMUD, Ward #6",UTILITY DISTRICTS,410700,410700,Election Office,DOMONIC WARE,skipped,skipped,skipped,skipped,3,1
03002_00005_000234,BT41,Election Day,"EBMUD, Ward #6",UTILITY DISTRICTS,410500,410500,Election Office,CLIFFORD THOMPSON,skipped,skipped,skipped,skipped,3,1
01010_00317_000486,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,skipped,skipped,skipped,skipped,3,1
01010_00317_000480,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,skipped,skipped,skipped,skipped,3,1
01010_00317_000426,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,skipped,skipped,skipped,skipped,3,1
01010_00317_000321,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,DOMONIC WARE,skipped,skipped,skipped,3,1
01010_00317_000243,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,DOMONIC WARE,skipped,skipped,skipped,3,1
01010_00317_000165,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,DOMONIC WARE,skipped,skipped,skipped,3,1
01010_00317_000098,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,DOMONIC WARE,skipped,skipped,skipped,3,1
01010_00317_000097,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,DOMONIC WARE,skipped,skipped,skipped,3,1
01010_00317_000580,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,DOMONIC WARE,CLIFFORD THOMPSON,skipped,skipped,skipped,3,1
01010_00317_000446,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,DOMONIC WARE,skipped,skipped,skipped,3,1
01010_00317_000253,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,skipped,skipped,skipped,skipped,3,1
01010_00317_000135,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,skipped,skipped,skipped,skipped,3,1
01010_00317_000083,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,DOMONIC WARE,CLIFFORD THOMPSON,skipped,skipped,skipped,3,1
01010_00317_000519,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,DOMONIC WARE,skipped,skipped,skipped,3,1
01010_00317_000413,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,skipped,skipped,skipped,skipped,3,1
01010_00317_000289,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,DOMONIC WARE,CLIFFORD THOMPSON,skipped,skipped,skipped,3,1
01010_00317_000287,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,DOMONIC WARE,skipped,skipped,skipped,skipped,3,1
01010_00317_000221,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,skipped,skipped,skipped,skipped,3,1
01010_00317_000073,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,DOMONIC WARE,skipped,skipped,skipped,3,1
01010_00317_000661,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,skipped,skipped,skipped,skipped,3,1
01010_00317_000500,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,DOMONIC WARE,skipped,skipped,skipped,3,1
01010_00317_000145,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,DOMONIC WARE,skipped,skipped,skipped,3,1
01010_00317_000596,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,DOMONIC WARE,skipped,skipped,skipped,3,1
01010_00317_000591,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,DOMONIC WARE,skipped,skipped,skipped,3,1
01010_00317_000586,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,skipped,skipped,skipped,skipped,3,1
01010_00317_000369,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,skipped,skipped,skipped,skipped,3,1
01010_00317_000259,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,skipped,skipped,skipped,skipped,3,1
01010_00317_000258,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,DOMONIC WARE,skipped,skipped,skipped,3,1
01010_00317_000080,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,skipped,skipped,skipped,skipped,3,1
01010_00317_000039,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,DOMONIC WARE,skipped,skipped,skipped,skipped,3,1
01010_00317_000572,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,DOMONIC WARE,skipped,skipped,skipped,skipped,3,1
01010_00317_000571,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,skipped,skipped,skipped,skipped,3,1
01010_00317_000438,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,skipped,skipped,skipped,skipped,3,1
01010_00317_000436,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,skipped,skipped,skipped,skipped,3,1
01010_00317_000431,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,skipped,skipped,skipped,skipped,3,1
01010_00317_000310,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,DOMONIC WARE,skipped,skipped,skipped,3,1
01010_00317_000306,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,DOMONIC WARE,CLIFFORD THOMPSON,skipped,skipped,skipped,3,1
01010_00317_000248,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,DOMONIC WARE,skipped,skipped,skipped,3,1
01010_00317_000185,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,DOMONIC WARE,skipped,skipped,skipped,3,1
01010_00317_000110,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,DOMONIC WARE,skipped,skipped,skipped,3,1
01010_00317_000601,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,DOMONIC WARE,CLIFFORD THOMPSON,skipped,skipped,skipped,3,1
01010_00317_000451,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,DOMONIC WARE,skipped,skipped,skipped,3,1
01010_00317_000352,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,DOMONIC WARE,skipped,skipped,skipped,3,1
01010_00317_000351,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,DOMONIC WARE,skipped,skipped,skipped,skipped,3,1
01010_00317_000238,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,skipped,skipped,skipped,skipped,3,1
01010_00317_000172,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,skipped,skipped,skipped,skipped,3,1
01010_00317_000092,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,skipped,skipped,skipped,skipped,3,1
01010_00317_000032,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,skipped,skipped,skipped,skipped,3,1
01010_00317_000534,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,skipped,skipped,skipped,skipped,3,1
01010_00317_000529,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,DOMONIC WARE,skipped,skipped,skipped,3,1
01010_00317_000387,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,DOMONIC WARE,skipped,skipped,skipped,3,1
01010_00317_000384,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,DOMONIC WARE,CLIFFORD THOMPSON,skipped,skipped,skipped,3,1
01010_00317_000301,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,DOMONIC WARE,skipped,skipped,skipped,3,1
01010_00317_000191,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,DOMONIC WARE,skipped,skipped,skipped,skipped,3,1
01010_00317_000189,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,DOMONIC WARE,skipped,skipped,skipped,3,1
01010_00317_000116,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,DOMONIC WARE,skipped,skipped,skipped,3,1
01010_00317_000624,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,DOMONIC WARE,skipped,skipped,skipped,3,1
01010_00317_000510,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,skipped,skipped,skipped,skipped,3,1
01010_00317_000366,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,DOMONIC WARE,skipped,skipped,skipped,3,1
01010_00317_000364,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,skipped,skipped,skipped,skipped,3,1
01010_00317_000617,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,DOMONIC WARE,skipped,skipped,skipped,3,1
01010_00317_000615,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,DOMONIC WARE,skipped,skipped,skipped,3,1
01010_00317_000513,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,DOMONIC WARE,skipped,skipped,skipped,3,1
01010_00317_000394,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,DOMONIC WARE,skipped,skipped,skipped,3,1
01010_00317_000314,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,DOMONIC WARE,CLIFFORD THOMPSON,skipped,skipped,skipped,3,1
01010_00317_000142,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,skipped,skipped,skipped,skipped,3,1
01010_00317_000611,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,DOMONIC WARE,CLIFFORD THOMPSON,skipped,skipped,skipped,3,1
01010_00317_000344,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,skipped,skipped,skipped,skipped,3,1
01010_00317_000341,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,DOMONIC WARE,skipped,skipped,skipped,skipped,3,1
01010_00317_000230,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,skipped,skipped,skipped,skipped,3,1
01010_00317_000150,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,skipped,skipped,skipped,skipped,3,1
01010_00317_000047,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,DOMONIC WARE,CLIFFORD THOMPSON,skipped,skipped,skipped,3,1
01010_00317_000550,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,skipped,skipped,skipped,skipped,3,1
01010_00317_000549,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,skipped,skipped,skipped,skipped,3,1
01010_00317_000544,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,skipped,skipped,skipped,skipped,3,1
01010_00317_000417,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,skipped,skipped,skipped,skipped,3,1
01010_00317_000273,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,DOMONIC WARE,skipped,skipped,skipped,3,1
01010_00317_000130,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,skipped,skipped,skipped,skipped,3,1
01010_00317_000129,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,skipped,skipped,skipped,skipped,3,1
01010_00317_000066,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,DOMONIC WARE,skipped,skipped,skipped,skipped,3,1
01010_00317_000027,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,DOMONIC WARE,CLIFFORD THOMPSON,skipped,skipped,skipped,3,1
01010_00317_000561,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,DOMONIC WARE,skipped,skipped,skipped,skipped,3,1
01010_00317_000557,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,DOMONIC WARE,skipped,skipped,skipped,skipped,3,1
01010_00317_000461,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,skipped,skipped,skipped,skipped,3,1
01010_00317_000456,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,DOMONIC WARE,skipped,skipped,skipped,skipped,3,1
01010_00317_000379,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,DOMONIC WARE,CLIFFORD THOMPSON,skipped,skipped,skipped,3,1
01010_00317_000283,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,DOMONIC WARE,skipped,skipped,skipped,3,1
01010_00317_000196,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,DOMONIC WARE,skipped,skipped,skipped,skipped,3,1
01010_00317_000159,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,skipped,skipped,skipped,skipped,3,1
01010_00317_000104,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,skipped,skipped,skipped,skipped,3,1
01010_00317_000103,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,DOMONIC WARE,skipped,skipped,skipped,3,1
01010_00317_000055,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,DOMONIC WARE,skipped,skipped,skipped,skipped,3,1
01010_00317_000649,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,skipped,skipped,skipped,skipped,3,1
01010_00317_000539,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,skipped,skipped,skipped,skipped,3,1
01010_00317_000399,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,DOMONIC WARE,skipped,skipped,skipped,3,1
01010_00317_000176,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,DOMONIC WARE,CLIFFORD THOMPSON,skipped,skipped,skipped,3,1
01010_00317_000175,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,skipped,skipped,skipped,skipped,3,1
01010_00317_000120,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,DOMONIC WARE,CLIFFORD THOMPSON,skipped,skipped,skipped,3,1
01010_00317_000007,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,skipped,skipped,skipped,skipped,3,1
01010_00317_000501,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,DOMONIC WARE,skipped,skipped,skipped,3,1
01010_00317_000401,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,DOMONIC WARE,skipped,skipped,skipped,3,1
01010_00317_000636,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,DOMONIC WARE,skipped,skipped,skipped,3,1
01010_00317_000634,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,DOMONIC WARE,skipped,skipped,skipped,skipped,3,1
01010_00317_000211,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,Write-in,skipped,skipped,skipped,skipped,3,1
01010_00317_000606,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,DOMONIC WARE,CLIFFORD THOMPSON,skipped,skipped,skipped,3,1
01010_00317_000162,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,DOMONIC WARE,skipped,skipped,skipped,3,1
01010_00317_000653,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,CLIFFORD THOMPSON,DOMONIC WARE,skipped,skipped,skipped,3,1
01010_00317_000049,BT39,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,400200,400200,Election Office,DOMONIC WARE,Write-in,CLIFFORD THOMPSON,skipped,skipped,3,1
03006_00002_000256,BT41,Election Day,"EBMUD, Ward #6",UTILITY DISTRICTS,410500,410500,Election Office,CLIFFORD THOMPSON,DOMONIC WARE,skipped,skipped,skipped,3,1
03006_00002_000230,BT40,Election Day,"EBMUD, Ward #5",UTILITY DISTRICTS,415300,415300,Election Office,DOMONIC WARE,skipped,skipped,skipped,skipped,3,1
03005_00007_000555,BT40,Election Day,"EBMUD, Ward #5",UTILITY DISTRICTS,415300,415300,Election Office,DOMONIC WARE,skipped,skipped,skipped,skipped,3,1
03005_00007_000547,BT40,Election Day,"EBMUD, Ward #5",UTILITY DISTRICTS,373100,373100,Election Office,DOMONIC WARE,CLIFFORD THOMPSON,skipped,skipped,skipped,3,1
03005_00007_000543,BT40,Election Day,"EBMUD, Ward #5",UTILITY DISTRICTS,415800,415800,Election Office,DOMONIC WARE,skipped,skipped,skipped,skipped,3,1
03005_00007_000676,BT39,Election Day,"EBMUD, Ward #6",UTILITY DISTRICTS,400300,400300,Election Office,CLIFFORD THOMPSON,skipped,skipped,skipped,skipped,3,1
03005_00007_000666,BT39,Election Day,"EBMUD, Ward #6",UTILITY DISTRICTS,400300,400300,Election Office,DOMONIC WARE,CLIFFORD THOMPSON,skipped,skipped,skipped,3,1
03005_00007_000370,BT40,Election Day,"EBMUD, Ward #5",UTILITY DISTRICTS,415800,415800,Election Office,DOMONIC WARE,skipped,skipped,skipped,skipped,3,1
03005_00007_000542,BT40,Election Day,"EBMUD, Ward #5",UTILITY DISTRICTS,415800,415800,Election Office,CLIFFORD THOMPSON,skipped,skipped,skipped,skipped,3,1
03005_00007_000540,BT40,Election Day,"EBMUD, Ward #5",UTILITY DISTRICTS,415800,415800,Election Office,DOMONIC WARE,skipped,skipped,skipped,skipped,3,1
03005_00007_000661,BT41,Election Day,"EBMUD, Ward #6",UTILITY DISTRICTS,410700,410700,Election Office,DOMONIC WARE,CLIFFORD THOMPSON,Write-in,skipped,skipped,3,1
02008_00071_000142,BT41,Election Day,"EBMUD, Ward #6",UTILITY DISTRICTS,410700,410700,Election Office,CLIFFORD THOMPSON,skipped,skipped,skipped,skipped,3,1
02013_00015_000150,BT40,Election Day,"EBMUD, Ward #5",UTILITY DISTRICTS,415800,415800,Election Office,CLIFFORD THOMPSON,skipped,skipped,skipped,skipped,3,1
02007_00039_000088,BT39,Election Day,"EBMUD, Ward #6",UTILITY DISTRICTS,400300,400300,Election Office,DOMONIC WARE,CLIFFORD THOMPSON,skipped,skipped,skipped,3,1
02007_00039_000090,BT39,Election Day,"EBMUD, Ward #6",UTILITY DISTRICTS,400300,400300,Election Office,CLIFFORD THOMPSON,skipped,skipped,skipped,skipped,3,1
02007_00039_000023,BT39,Election Day,"EBMUD, Ward #6",UTILITY DISTRICTS,400300,400300,Election Office,CLIFFORD THOMPSON,DOMONIC WARE,skipped,skipped,skipped,3,1
01002_00399_000133,BT41,Vote by Mail,"EBMUD, Ward #6",UTILITY DISTRICTS,361500,361500,Election Office,CLIFFORD THOMPSON,skipped,skipped,skipped,skipped,3,1
