,file,smith_plurality,smith_irv,smith-minimax
313,angus22/Ward6-ArbroathWestLethamandFriockheim_ward6.csv,['Serena Mary COWDY (SNP)'],['Serena Mary COWDY (SNP)'],['Serena Mary COWDY (SNP)']
314,angus22/Ward7-ArbroathEastandLunan_ward7.csv,['Lois SPEED (Ind)'],['Lois SPEED (Ind)'],['Lois SPEED (Ind)']
315,angus22/Ward3-ForfarandDistrict_ward3.csv,['Ian MCLAREN (Ind)'],['Ian MCLAREN (Ind)'],['Ian MCLAREN (Ind)']
316,angus22/Ward2-BrechinandEdzell_ward2.csv,['Jill BROWN SCOTT (Ind)'],['Jill BROWN SCOTT (Ind)'],['Jill BROWN SCOTT (Ind)']
317,angus22/Ward4-MonifiethandSidlaw_ward4.csv,['Lloyd MELVILLE (SNP)'],['Lloyd MELVILLE (SNP)'],['Lloyd MELVILLE (SNP)']
318,angus22/Ward5-CarnoustieandDistrict_ward5.csv,['David CHEAPE (Ind)'],['David CHEAPE (Ind)'],['David CHEAPE (Ind)']
319,"w-lothian22/Ward2-BroxburnUphallandWinchburgh_west lothian,2022,ward 2.csv",['Diane CALDER (SNP)'],['Diane CALDER (SNP)'],['Diane CALDER (SNP)']
320,"w-lothian22/Ward7-WhitburnandBlackburn_west lothian,2022,ward 7.csv",['George PAUL (Labour and Co-operative Party)'],['George PAUL (Labour and Co-operative Party)'],['George PAUL (Labour and Co-operative Party)']
321,"w-lothian22/Ward3-LivingstonNorth_west lothian,2022,ward 3.csv",['Robert DE BOLD (SNP)'],['Robert DE BOLD (SNP)'],['Robert DE BOLD (SNP)']
322,"w-lothian22/Ward6-FauldhouseandtheBreichValley_west lothian,2022,ward 6.csv",['Cathy MULDOON (Lab)'],['Cathy MULDOON (Lab)'],['Cathy MULDOON (Lab)']
323,"w-lothian22/Ward5-EastLivingstonandEastCalder_west lothian,2022,ward 5.csv",['Carl JOHN (SNP)'],['Carl JOHN (SNP)'],['Carl JOHN (SNP)']
324,"w-lothian22/Ward9-ArmadaleandBlackridge_west lothian,2022,ward 9.csv",['Stuart BORROWMAN (Ind)'],['Stuart BORROWMAN (Ind)'],['Stuart BORROWMAN (Ind)']
325,"w-lothian22/Ward1-Linlithgow_west lothian,2022,ward 1.csv",['Sally PATTLE (LD)'],['Sally PATTLE (LD)'],['Sally PATTLE (LD)']
326,"w-lothian22/Ward8-Bathgate_west lothian,2022,ward 8.csv",['Harry CARTMILL (Lab)'],['Harry CARTMILL (Lab)'],['Harry CARTMILL (Lab)']
327,"w-lothian22/Ward4-LivingstonSouth_west lothian,2022,ward 4.csv",['Maria MACAULAY (SNP)'],['Maria MACAULAY (SNP)'],['Maria MACAULAY (SNP)']
328,renfs12-ballots/6.PaisleySouthWestWard_renfs12-06.csv,['Mark MACMILLAN (Lab)'],['Mark MACMILLAN (Lab)'],['Mark MACMILLAN (Lab)']
329,renfs12-ballots/7.JohnstoneSouthElderslie&HowwoodWard_renfs12-07.csv,['Iain MCMILLAN (Lab)'],['Iain MCMILLAN (Lab)'],['John CALDWELL (Lab)']
330,renfs12-ballots/8.JohnstoneNorthKilbarchan&LochwinnochWard_renfs12-08.csv,['Derek BIBBY (Lab)'],['Derek BIBBY (Lab)'],['Derek BIBBY (Lab)']
331,renfs12-ballots/3.PaisleyEast&RalstonWard_renfs12-03.csv,['JIM SHARKEY (Lab)'],['JIM SHARKEY (Lab)'],['JIM SHARKEY (Lab)']
332,renfs12-ballots/4.PaisleyNorthWestWard_renfs12-04.csv,['Terry KELLY (Lab)'],['Terry KELLY (Lab)'],['Terry KELLY (Lab)']
333,renfs12-ballots/10.BishoptonBridgeofWeir&LangbankWard_renfs12-10.csv,['Maria BROWN (SNP)'],['Maria BROWN (SNP)'],['Maria BROWN (SNP)']
334,renfs12-ballots/9.HoustonCrosslee&LinwoodWard_renfs12-09.csv,['Stuart CLARK (Lab)'],['Stuart CLARK (Lab)'],['Stuart CLARK (Lab)']
335,renfs12-ballots/2.RenfrewSouthGallowhillWard_renfs12-02.csv,['Eddie GRADY(Lab)'],['Eddie GRADY(Lab)'],['Eddie GRADY(Lab)']
336,renfs12-ballots/11.Erskine&InchinnanWard_renfs12-11.csv,['James HARTE (Lab)'],['James HARTE (Lab)'],['James HARTE (Lab)']
337,renfs12-ballots/5.PaisleySouthWard_renfs12-05.csv,['Eddie DEVINE (Lab)'],['Eddie DEVINE (Lab)'],['Eddie DEVINE (Lab)']
338,perth-kinross12-ballots/Strathallan_perth-kinross12-07.csv,['Murray LYLE (Con)'],['Murray LYLE (Con)'],['Murray LYLE (Con)']
339,perth-kinross12-ballots/PerthCityCentre_perth-kinross12-12.csv,['Jack COBURN (SNP)'],['Jack COBURN (SNP)'],['Jack COBURN (SNP)']
340,perth-kinross12-ballots/PerthCityNorth_perth-kinross12-11.csv,['Dave DOOGAN (SNP)'],['Dave DOOGAN (SNP)'],['Dave DOOGAN (SNP)']
341,perth-kinross12-ballots/Kinross-shire_perth-kinross12-08.csv,['Willie ROBERTSON (LD)'],['Willie ROBERTSON (LD)'],['Willie ROBERTSON (LD)']
342,perth-kinross12-ballots/CarseofGowrie_perth-kinross12-01.csv,['Gordon WALKER (SNP)'],['Gordon WALKER (SNP)'],['Gordon WALKER (SNP)']
343,perth-kinross12-ballots/Strathtay_perth-kinross12-05.csv,['John KELLAS (SNP)'],['John KELLAS (SNP)'],['John KELLAS (SNP)']
344,perth-kinross12-ballots/Strathearn_perth-kinross12-06.csv,['Ann COWAN (Con)'],['Ann COWAN (Con)'],['Ann COWAN (Con)']
345,perth-kinross12-ballots/PerthCitySouth_perth-kinross12-10.csv,['William Ogilvie WILSON (LD)'],['William Ogilvie WILSON (LD)'],['William Ogilvie WILSON (LD)']
346,perth-kinross12-ballots/Highland_perth-kinross12-04.csv,['Kate HOWIE (SNP)'],['Kate HOWIE (SNP)'],['Kate HOWIE (SNP)']
347,perth-kinross12-ballots/AlmondandEarn_perth-kinross12-09.csv,['Henry ANDERSON (SNP)'],['Henry ANDERSON (SNP)'],['Henry ANDERSON (SNP)']
348,perth-kinross12-ballots/BlairgowrieandGlens_perth-kinross12-03.csv,['Bob ELLIS (SNP)'],['Bob ELLIS (SNP)'],['Bob ELLIS (SNP)']
349,perth-kinross12-ballots/Strathmore_perth-kinross12-02.csv,['Alan GRANT (SNP)'],['Alan GRANT (SNP)'],['Alan GRANT (SNP)']
350,renfs22/Preference_profile_for_Ward_10_Houston_Crosslee_and_Linwood_copy.csv,['Alison ANN-DOWLING (Labour and Co-operative Party)'],['Alison ANN-DOWLING (Labour and Co-operative Party)'],['Alison ANN-DOWLING (Labour and Co-operative Party)']
351,renfs22/Preference_profile_for_Ward_6_Paisley_Southeast_copy.csv,['Bruce MACFARLANE (SNP)'],['Bruce MACFARLANE (SNP)'],['Bruce MACFARLANE (SNP)']
352,renfs22/Preference_profile_for_Ward_2_Renfrew_South_and_Gallowhill_copy.csv,['Cathy MCEWAN (SNP)'],['Cathy MCEWAN (SNP)'],['Cathy MCEWAN (SNP)']
353,renfs22/Preference_profile_for_Ward_5_Paisley_East_and_Central_copy.csv,['John MCNAUGHTAN (SNP)'],['John MCNAUGHTAN (SNP)'],['John MCNAUGHTAN (SNP)']
354,renfs22/Preference_profile_for_Ward_12_Erskine_and_Inchinnan_copy.csv,['Sam MULLIN (Lab)'],['Sam MULLIN (Lab)'],['Sam MULLIN (Lab)']
355,renfs22/Preference_profile_for_Ward_7_Paisley_Southwest_copy.csv,['Lorraine CAMERON (SNP)'],['Lorraine CAMERON (SNP)'],['Lorraine CAMERON (SNP)']
356,renfs22/profile_for_Ward_11_Bishopton_Bridge_of_Weir_and_Langbank_copy.csv,['Colin Alan MCCULLOCH (Lab)'],['Colin Alan MCCULLOCH (Lab)'],['Colin Alan MCCULLOCH (Lab)']
357,renfs22/Preference_profile_for_Ward_4_Paisley_Northwest_copy.csv,['KENNY MACLAREN (SNP)'],['KENNY MACLAREN (SNP)'],['KENNY MACLAREN (SNP)']
358,renfs22/for_Ward_9_Johnstone_North_Kilbarchan_Howwood_and_Lochwinnoch_copy.csv,['Andy DOIG (Ind)'],['Andy DOIG (Ind)'],['Andy DOIG (Ind)']
359,renfs22/Preference_profile_for_Ward_8_Johnstone_South_and_Elderslie_copy.csv,['John HOOD (Lab)'],['John HOOD (Lab)'],['John HOOD (Lab)']
360,argyll-bute17-ballots/MidArgyll_argyll-bute17-03.csv,['Douglas Trevor PHILAND (Ind)'],['Douglas Trevor PHILAND (Ind)'],['Douglas Trevor PHILAND (Ind)']
361,argyll-bute17-ballots/Cowal_argyll-bute17-06.csv,['Alan REID (LD)'],['Alan REID (LD)'],['Alan REID (LD)']
362,argyll-bute17-ballots/Dunoon_argyll-bute17-07.csv,['Audrey E FORREST (SNP)'],['Audrey E FORREST (SNP)'],['Audrey E FORREST (SNP)']
363,argyll-bute17-ballots/ObanNorthandLorn_argyll-bute17-05.csv,['Elaine ROBERTSON (Ind)'],['Elaine ROBERTSON (Ind)'],['Elaine ROBERTSON (Ind)']
364,argyll-bute17-ballots/IsleofBute_argyll-bute17-08.csv,['Jean Murray MOFFAT (Ind)'],['Jean Murray MOFFAT (Ind)'],['Jean Murray MOFFAT (Ind)']
365,argyll-bute17-ballots/KintyreandtheIslands_argyll-bute17-02.csv,['Robin CURRIE (LD)'],['Robin CURRIE (LD)'],['Robin CURRIE (LD)']
366,argyll-bute17-ballots/HelensburghandLomondSouth_argyll-bute17-11.csv,['David KINNIBURGH (Con)'],['David KINNIBURGH (Con)'],['David KINNIBURGH (Con)']
367,argyll-bute17-ballots/ObanSouthandtheIsles_argyll-bute17-04.csv,['Roddy MCCUISH (Ind)'],['Roddy MCCUISH (Ind)'],['Roddy MCCUISH (Ind)']
368,argyll-bute17-ballots/LomondNorth_argyll-bute17-09.csv,['Barbara MORGAN (Con)'],['Barbara MORGAN (Con)'],['Barbara MORGAN (Con)']
369,argyll-bute17-ballots/HelensburghCentral_argyll-bute17-10.csv,['Gary MULVANEY (Con)'],['Gary MULVANEY (Con)'],['Gary MULVANEY (Con)']
370,shetland17/Ward4-ShetlandCentral_shetland17-04.csv,['Davie SANDISON (Ind)'],['Davie SANDISON (Ind)'],['Davie SANDISON (Ind)']
371,shetland17/Ward2-ShetlandNorth_shetland17-02.csv,['Andrea Isabel MANSON (Ind)'],['Andrea Isabel MANSON (Ind)'],['Andrea Isabel MANSON (Ind)']
372,shetland17/Ward3-ShetlandWest_shetland17-03.csv,['Theo SMITH (Ind)'],['Theo SMITH (Ind)'],['Theo SMITH (Ind)']
373,shetland17/Ward6-LerwickNorth_shetland17-06.csv,['Malcolm John BELL (Ind)'],['Malcolm John BELL (Ind)'],['Malcolm John BELL (Ind)']
374,shetland17/Ward1-NorthIsles_shetland17-01.csv,['Ryan James Andrew THOMSON (Ind)'],['Ryan James Andrew THOMSON (Ind)'],['Ryan James Andrew THOMSON (Ind)']
375,shetland17/Ward7-LerwickSouth_shetland17-07.csv,['Beatrice WISHART(Ind)'],['Beatrice WISHART(Ind)'],['Beatrice WISHART(Ind)']
376,n-ayrshire17-ballots/Kilwinning_n-ayrshire17-03.csv,['Joe CULLINANE (Lab)'],['Joe CULLINANE (Lab)'],['Joe CULLINANE (Lab)']
377,n-ayrshire17-ballots/Saltcoats_n-ayrshire17-09.csv,['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)'],['Jim MONTGOMERIE (Lab)']
378,n-ayrshire17-ballots/NorthCoastandCumbraes_n-ayrshire17-08.csv,['Tom MARSHALL (Con)'],['Tom MARSHALL (Con)'],['Tom MARSHALL (Con)']
379,n-ayrshire17-ballots/IrvineEast_n-ayrshire17-02.csv,['Marie BURNS (SNP)'],['Marie BURNS (SNP)'],['Marie BURNS (SNP)']
380,n-ayrshire17-ballots/Stevenston_n-ayrshire17-04.csv,['John SWEENEY (Lab)'],['John SWEENEY (Lab)'],['John SWEENEY (Lab)']
381,n-ayrshire17-ballots/DalryandWestKilbride_n-ayrshire17-06.csv,['Robert BARR (Ind)'],['Robert BARR (Ind)'],['Robert BARR (Ind)']
382,n-ayrshire17-ballots/ArdrossanandArran_n-ayrshire17-05.csv,['Tony GURNEY (SNP)'],['Tony GURNEY (SNP)'],['Tony GURNEY (SNP)']
383,n-ayrshire17-ballots/IrvineSouth_n-ayrshire17-10.csv,['Christina LARSEN (SNP)'],['Christina LARSEN (SNP)'],['Christina LARSEN (SNP)']
384,n-ayrshire17-ballots/IrvineWest_n-ayrshire17-01.csv,['Ian CLARKSON (Lab)'],['Ian CLARKSON (Lab)'],['Ian CLARKSON (Lab)']
385,n-ayrshire17-ballots/KilbirnieandBeith_n-ayrshire17-07.csv,['Donald L REID (Ind)'],['Donald L REID (Ind)'],['Donald L REID (Ind)']
386,aberdeenshire22/preferenceprofile_v0001_ward-9-ellon-and-district_06052022_172124.csv,['Isobel DAVIDSON (LD)'],['Isobel DAVIDSON (LD)'],['Isobel DAVIDSON (LD)']
387,aberdeenshire22/v0001_ward-16-banchory-and-mid-deeside_06052022_172124.csv,['Yi-pei CHOU TURVEY (LD)'],['Yi-pei CHOU TURVEY (LD)'],['Yi-pei CHOU TURVEY (LD)']
388,aberdeenshire22/preferenceprofile_v0001_ward-4-central-buchan_06052022_172124.csv,['Hannah POWELL (Con)'],['Hannah POWELL (Con)'],['Hannah POWELL (Con)']
389,aberdeenshire22/preferenceprofile_v0001_ward-10-west-garioch_06052022_172124.csv,['Moray Charles GRANT (SNP)'],['Sam PAYNE (Con)'],['Hazel Linda SMITH (LD)']
390,aberdeenshire22/Ward1-BanffandDistrict_ward1.csv,[' Glen David REYNOLDS (SNP) '],[' Glen David REYNOLDS (SNP) '],[' Glen David REYNOLDS (SNP) ']
391,aberdeenshire22/v0001_ward-15-aboyne-upper-deeside-and-donside_06052022_172124.csv,['Geva BLACKETT (Ind)'],['Geva BLACKETT (Ind)'],['Geva BLACKETT (Ind)']
392,aberdeenshire22/Ward2-Troup_preferenceprofile_v0001_ward-2-troup_06052022_172123.csv,['Mark FINDLATER (Con)'],['Mark FINDLATER (Con)'],['Mark FINDLATER (Con)']
393,aberdeenshire22/preferenceprofile_v0001_ward-12-east-garioch_06052022_172124.csv,['Glen REID (SNP)'],['Glen REID (SNP)'],['Glen REID (SNP)']
394,aberdeenshire22/ward-14-huntly-strathbogie-and-howe-of-alford_06052022_172124.csv,['Lauren KNIGHT (Con)'],['Lauren KNIGHT (Con)'],['Lauren KNIGHT (Con)']
395,aberdeenshire22/v0001_ward-13-westhill-and-district_06052022_172124.csv,['Iris Margaret WALKER (LD)'],['Iris Margaret WALKER (LD)'],['Iris Margaret WALKER (LD)']
396,aberdeenshire22/v0001_ward-18-stonehaven-and-lower-deeside_06052022_172124.csv,['Sarah DICKINSON (LD)'],['Sarah DICKINSON (LD)'],['Sarah DICKINSON (LD)']
397,aberdeenshire22/preferenceprofile_v0001_ward-8-mid-formartine_06052022_172123.csv,['Paul JOHNSTON (Ind)'],['Paul JOHNSTON (Ind)'],['Paul JOHNSTON (Ind)']
398,aberdeenshire22/v0001_ward-11-inverurie-and-district_06052022_172124.csv,['Marion Jane Muir EWENSON (LD)'],['Marion Jane Muir EWENSON (LD)'],['Marion Jane Muir EWENSON (LD)']
399,aberdeenshire22/preferenceprofile_v0001_ward-17-north-kincardine_06052022_172124.csv,['David AITCHISON (SNP)'],['David AITCHISON (SNP)'],['David AITCHISON (SNP)']
400,aberdeenshire22/v0001_ward-3-fraserburgh-and-district_06052022_172124.csv,['Doreen Anne Elizabeth MAIR (Ind)'],['Doreen Anne Elizabeth MAIR (Ind)'],['Doreen Anne Elizabeth MAIR (Ind)']
401,aberdeenshire22/v0001_ward-5-peterhead-north-and-rattray_06052022_172118.csv,['Dianne BEAGRIE (Ind)'],['Dianne BEAGRIE (Ind)'],['Dianne BEAGRIE (Ind)']
402,aberdeenshire22/preferenceprofile_v0001_ward-19-mearns_06052022_172124.csv,['Kevin STELFOX (SNP)'],['Kevin STELFOX (SNP)'],['Kevin STELFOX (SNP)']
403,aberdeenshire22/v0001_ward-7-turriff-and-district_06052022_172118.csv,['Anne STIRLING (LD)'],['Anne STIRLING (LD)'],['Anne STIRLING (LD)']
404,aberdeenshire22/v0001_ward-6-peterhead-south-and-cruden_06052022_172115.csv,['Stephen William SMITH (SNP)'],['Stephen William SMITH (SNP)'],['Stephen William SMITH (SNP)']
405,edinburgh22/Ward12-LeithWalk_ward12.csv,['Susan RAE (Grn)'],['Susan RAE (Grn)'],['Susan RAE (Grn)']
406,edinburgh22/Ward7-Sighthill-Gorgie_ward7.csv,['Catherine FULLERTON (SNP)'],['Catherine FULLERTON (SNP)'],['Catherine FULLERTON (SNP)']
407,edinburgh22/Ward1-Almond_ward1.csv,['Kevin LANG (LD)'],['Kevin LANG (LD)'],['Kevin LANG (LD)']
408,edinburgh22/Ward10-Morningside_ward10.csv,['Mandy Helen WATT (Lab)'],['Mandy Helen WATT (Lab)'],['Mandy Helen WATT (Lab)']
409,edinburgh22/Ward2-PentlandHills_ward2.csv,['Neil Thomas GARDINER (SNP)'],['Neil Thomas GARDINER (SNP)'],['Neil Thomas GARDINER (SNP)']
410,edinburgh22/Ward3-DrumBrae-Gyle_ward3.csv,['Robert Christopher ALDRIDGE (LD)'],['Robert Christopher ALDRIDGE (LD)'],['Robert Christopher ALDRIDGE (LD)']
411,edinburgh22/Ward6-Corstorphine-Murrayfield_ward6.csv,['Alan Christopher BEAL (LD)'],['Alan Christopher BEAL (LD)'],['Alan Christopher BEAL (LD)']
412,edinburgh22/Ward11-CityCentre_ward11.csv,['Claire MILLER (Grn)'],['Claire MILLER (Grn)'],['Claire MILLER (Grn)']
413,edinburgh22/Ward17-Portobello-Craigmillar_ward17.csv,['Kate CAMPBELL (SNP)'],['Kate CAMPBELL (SNP)'],['Kate CAMPBELL (SNP)']
414,edinburgh22/Ward9-Fountainbridge-Craiglockhart_ward9.csv,['Val WALKER (Labour and Co-operative Party)'],['Val WALKER (Labour and Co-operative Party)'],['Val WALKER (Labour and Co-operative Party)']
415,edinburgh22/Ward14-Craigentinny-Duddingston_ward14.csv,['Shelly-Ann BROWN (SNP)'],['Shelly-Ann BROWN (SNP)'],['Shelly-Ann BROWN (SNP)']
416,edinburgh22/Ward4-Forth_ward4.csv,['Cammy DAY (Labour and Co-operative Party)'],['Cammy DAY (Labour and Co-operative Party)'],['Cammy DAY (Labour and Co-operative Party)']
417,edinburgh22/Ward13-Leith_ward13.csv,['Adam MCVEY (SNP)'],['Adam MCVEY (SNP)'],['Adam MCVEY (SNP)']
418,edinburgh22/Ward8-Colinton-Fairmilehead_ward8.csv,['Scott ARTHUR (Lab)'],['Scott ARTHUR (Lab)'],['Scott ARTHUR (Lab)']
419,edinburgh22/Ward16-Liberton-Gilmerton_ward16.csv,['Lezley Marion CAMERON (Labour and Co-operative Party)'],['Lezley Marion CAMERON (Labour and Co-operative Party)'],['Lezley Marion CAMERON (Labour and Co-operative Party)']
420,edinburgh22/Ward15-Southside-Newington_ward15.csv,['Tim POGSON (Labour and Co-operative Party)'],['Tim POGSON (Labour and Co-operative Party)'],['Tim POGSON (Labour and Co-operative Party)']
421,edinburgh22/Ward5-Inverleith_ward5.csv,['Hal OSLER (LD)'],['Hal OSLER (LD)'],['Hal OSLER (LD)']
422,perth-kinross22/Ward3-BlairgowrieandGlens_Ward3.csv,['Caroline SHIERS (Con)'],['Caroline SHIERS (Con)'],['Caroline SHIERS (Con)']
423,perth-kinross22/Ward9-AlmondandEarn_Ward9.csv,['David ILLINGWORTH (Con)'],['David ILLINGWORTH (Con)'],['David ILLINGWORTH (Con)']
424,perth-kinross22/Ward7-Strathallan_Ward7.csv,['Keith ALLAN (Con)'],['Keith ALLAN (Con)'],['Keith ALLAN (Con)']
425,perth-kinross22/Ward4-Highland_Ward4.csv,['Xander MCDADE (Ind)'],['Xander MCDADE (Ind)'],['Xander MCDADE (Ind)']
426,perth-kinross22/Ward12-PerthCityCentre_Ward12.csv,['Eric DRYSDALE (SNP)'],['Eric DRYSDALE (SNP)'],['Eric DRYSDALE (SNP)']
427,perth-kinross22/Ward5-Strathtay_Ward5.csv,['Grant LAING (SNP)'],['Grant LAING (SNP)'],['Grant LAING (SNP)']
428,perth-kinross22/Ward1-CarseofGowrie_Ward1.csv,['Alasdair BAILEY (Lab)'],['Alasdair BAILEY (Lab)'],['Alasdair BAILEY (Lab)']
429,perth-kinross22/Ward8-Kinross-Shire_Ward8.csv,['Willie ROBERTSON (LD)'],['Willie ROBERTSON (LD)'],['Willie ROBERTSON (LD)']
430,perth-kinross22/Ward2-Strathmore_Ward2.csv,['GRANT STEWART (SNP)'],['GRANT STEWART (SNP)'],['GRANT STEWART (SNP)']
431,perth-kinross22/Ward10-PerthCitySouth_Ward10.csv,['Liz BARRETT (LD)'],['Liz BARRETT (LD)'],['Liz BARRETT (LD)']
432,perth-kinross22/Ward6-Strathearn_Ward6.csv,['Rhona BROCK (Ind)'],['Rhona BROCK (Ind)'],['Rhona BROCK (Ind)']
433,perth-kinross22/Ward11-PerthCityNorth_Ward11.csv,['Ian MASSIE (SNP)'],['Ian MASSIE (SNP)'],['Ian MASSIE (SNP)']
434,falkirk17-ballots/Ward9-UpperBraes_falkirk17-09.csv,['John MCLUCKIE (Lab)'],['John MCLUCKIE (Lab)'],['John MCLUCKIE (Lab)']
435,falkirk17-ballots/Ward6-FalkirkNorth_falkirk17-06.csv,['David ALEXANDER (SNP)'],['David ALEXANDER (SNP)'],['David ALEXANDER (SNP)']
436,falkirk17-ballots/Ward7-FalkirkSouth_falkirk17-07.csv,['Pat REID (Lab)'],['Pat REID (Lab)'],['Pat REID (Lab)']
437,falkirk17-ballots/Ward1-Bo'nessandBlackness_falkirk17-01.csv,['Ann RITCHIE (SNP)'],['Ann RITCHIE (SNP)'],['Ann RITCHIE (SNP)']
438,falkirk17-ballots/Ward5-BonnybridgeandLarbert_falkirk17-05.csv,['Tom COLEMAN (SNP)'],['Tom COLEMAN (SNP)'],['Tom COLEMAN (SNP)']
439,falkirk17-ballots/Ward3-DennyandBanknock_falkirk17-03.csv,['Paul GARNER (SNP)'],['Paul GARNER (SNP)'],['Paul GARNER (SNP)']
440,falkirk17-ballots/Ward8-LowerBraes_falkirk17-08.csv,['Malcolm NICOL (Con)'],['Malcolm NICOL (Con)'],['Malcolm NICOL (Con)']
441,falkirk17-ballots/Ward2-Grangemouth_falkirk17-02.csv,['David BALFOUR (SNP)'],['David BALFOUR (SNP)'],['David BALFOUR (SNP)']
442,"falkirk17-ballots/Ward4-Carse,KinnairdandTryst_falkirk17-04.csv",['Gary BOUSE (SNP)'],['Gary BOUSE (SNP)'],['Gary BOUSE (SNP)']
443,"n-lanarks17-ballots/Ward5-Stepps,ChrystonandMuirhead_n-lanarks17-005.csv",['John MCLAREN (Lab)'],['John MCLAREN (Lab)'],['John MCLAREN (Lab)']
444,n-lanarks17-ballots/Ward11-CoatbridgeSouth_n-lanarks17-011.csv,['Tracy CARRAGHER (SNP)'],['Tracy CARRAGHER (SNP)'],['Tracy CARRAGHER (SNP)']
445,n-lanarks17-ballots/Ward17-MotherwellWest_n-lanarks17-017.csv,['Paul KELLY (Lab)'],['Paul KELLY (Lab)'],['Paul KELLY (Lab)']
446,n-lanarks17-ballots/Ward21-Wishaw_n-lanarks17-021.csv,['Fiona FOTHERINGHAM (SNP)'],['Fiona FOTHERINGHAM (SNP)'],['Fiona FOTHERINGHAM (SNP)']
447,n-lanarks17-ballots/Ward18-MotherwellNorth_n-lanarks17-018.csv,['Olivia CARSON (Lab)'],['Olivia CARSON (Lab)'],['Olivia CARSON (Lab)']
448,n-lanarks17-ballots/Ward13-Fortissat_n-lanarks17-013.csv,['Martin MCCULLOCH (Lab)'],['Martin MCCULLOCH (Lab)'],['Martin MCCULLOCH (Lab)']
449,n-lanarks17-ballots/Ward3-CumbernauldSouth_n-lanarks17-003.csv,['William GOLDIE (SNP)'],['William GOLDIE (SNP)'],['William GOLDIE (SNP)']
450,n-lanarks17-ballots/Ward19-MotherwellSouthEastandRavenscraig_n-lanarks17-019.csv,['Agnes Duncan MAGOWAN (SNP)'],['Agnes Duncan MAGOWAN (SNP)'],['Agnes Duncan MAGOWAN (SNP)']
451,n-lanarks17-ballots/Ward4-CumbernauldEast_n-lanarks17-004.csv,['Claire BARCLAY (SNP)'],['Claire BARCLAY (SNP)'],['Claire BARCLAY (SNP)']
452,n-lanarks17-ballots/Ward9-AirdrieCentral_n-lanarks17-009.csv,['Jim LOGUE (Lab)'],['Jim LOGUE (Lab)'],['Jim LOGUE (Lab)']
453,"n-lanarks17-ballots/Ward6-Gartcosh,GlenboigandMoodiesburn_n-lanarks17-006.csv",['Willie DOOLAN (Lab)'],['Willie DOOLAN (Lab)'],['Willie DOOLAN (Lab)']
454,n-lanarks17-ballots/Ward8-AirdrieNorth_n-lanarks17-008.csv,['Tommy MORGAN (Lab)'],['Tommy MORGAN (Lab)'],['Tommy MORGAN (Lab)']
455,n-lanarks17-ballots/Ward1-Kilsyth_n-lanarks17-001.csv,['Jean JONES (Lab)'],['Jean JONES (Lab)'],['Jean JONES (Lab)']
456,n-lanarks17-ballots/Ward10-CoatbridgeWest_n-lanarks17-010.csv,['Kevin DOCHERTY (Lab)'],['Kevin DOCHERTY (Lab)'],['Kevin DOCHERTY (Lab)']
457,n-lanarks17-ballots/Ward7-CoatbridgeNorth_n-lanarks17-007.csv,['Alex MCVEY (Lab)'],['Alex MCVEY (Lab)'],['Alex MCVEY (Lab)']
458,n-lanarks17-ballots/Ward20-Murdostoun_n-lanarks17-020.csv,['Robert MCKENDRICK (Ind)'],['Robert MCKENDRICK (Ind)'],['Robert MCKENDRICK (Ind)']
459,n-lanarks17-ballots/Ward2-CumbernauldNorth_n-lanarks17-002.csv,['Alan MASTERTON (SNP)'],['Alan MASTERTON (SNP)'],['Alan MASTERTON (SNP)']
460,n-lanarks17-ballots/Ward12-AirdrieSouth_n-lanarks17-012.csv,['MICHAEL COYLE (SNP)'],['MICHAEL COYLE (SNP)'],['MICHAEL COYLE (SNP)']
461,n-lanarks17-ballots/Ward15-Bellshill_n-lanarks17-015.csv,['Harry CURRAN (Lab)'],['Harry CURRAN (Lab)'],['Harry CURRAN (Lab)']
462,n-lanarks17-ballots/Ward14-Thorniewood_n-lanarks17-014.csv,['Bob BURROWS (Lab)'],['Bob BURROWS (Lab)'],['Bob BURROWS (Lab)']
463,n-lanarks17-ballots/Ward16-MossendandHolytown_n-lanarks17-016.csv,['Frank MCNALLY (Lab)'],['Frank MCNALLY (Lab)'],['Frank MCNALLY (Lab)']
464,highland22/PreferenceProfile_V0001_Inverness_West_06052022_161539.csv,['Alex GRAHAM (LD)'],['Alex GRAHAM (LD)'],['Alex GRAHAM (LD)']
465,highland22/PreferenceProfile_V0001_Inverness_Ness_side_06052022_161539.csv,['Alasdair CHRISTIE Scottish (LD)'],['Alasdair CHRISTIE Scottish (LD)'],['Alasdair CHRISTIE Scottish (LD)']
466,highland22/V0001_Thurso_and_Northwest_Caithness_06052022_161528.csv,['Ron GUNN (LD)'],['Ron GUNN (LD)'],['Ron GUNN (LD)']
467,highland22/PreferenceProfile_V0001_Cromarty_Firth_06052022_161538.csv,['Molly NOLAN (LD)'],['Molly NOLAN (LD)'],['Molly NOLAN (LD)']
468,highland22/PreferenceProfile_V0001_Wick_and_East_Caithness_06052022_161532.csv,['Jan MCEWAN (LD)'],['Jan MCEWAN (LD)'],['Jan MCEWAN (LD)']
469,highland22/PreferenceProfile_V0001_Inverness_Central_06052022_161539.csv,['Michael CAMERON (SNP)'],['Michael CAMERON (SNP)'],['Michael CAMERON (SNP)']
