file,candidate_removed,plurality,IRV,condorcet,minimax,smith,smith-minimax,ranked-pairs
civs/processed_data/b92743733a.csv,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/527bf6bafc.csv,none,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/527bf6bafc.csv,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/527bf6bafc.csv,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/527bf6bafc.csv,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/527bf6bafc.csv,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/3ae3ca6d0a.csv,none,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/3ae3ca6d0a.csv,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/3ae3ca6d0a.csv,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/3ae3ca6d0a.csv,3.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0
civs/processed_data/3ae3ca6d0a.csv,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/3ae3ca6d0a.csv,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/f8d73b1e02.csv,none,5.0,5.0,5.0,5.0,5.0,5.0,5.0
civs/processed_data/f8d73b1e02.csv,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
civs/processed_data/f8d73b1e02.csv,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
civs/processed_data/f8d73b1e02.csv,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
civs/processed_data/f8d73b1e02.csv,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
civs/processed_data/f8d73b1e02.csv,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/cd866cf642.csv,none,1,1,1,1,1,1,1
civs/processed_data/cd866cf642.csv,2,1,1,1,1,1,1,1
civs/processed_data/cd866cf642.csv,8,1,1,1,1,1,1,1
civs/processed_data/cd866cf642.csv,3,1,1,1,1,1,1,1
civs/processed_data/cd866cf642.csv,6,1,1,1,1,1,1,1
civs/processed_data/cd866cf642.csv,4,1,1,1,1,1,1,1
civs/processed_data/cd866cf642.csv,5,1,1,1,1,1,1,1
civs/processed_data/cd866cf642.csv,7,1,1,1,1,1,1,1
civs/processed_data/cd866cf642.csv,1,2,1,2,2,2,2,2
civs/processed_data/f1a2213b09.csv,none,2.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/f1a2213b09.csv,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/f1a2213b09.csv,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/f1a2213b09.csv,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/f1a2213b09.csv,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/f1a2213b09.csv,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/f1a2213b09.csv,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/f1a2213b09.csv,7.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/f1a2213b09.csv,8.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/f1a2213b09.csv,9.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/f1a2213b09.csv,10.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/f1a2213b09.csv,11.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/41ca9e637a.csv,none,8.0,5.0,8.0,8.0,8.0,8.0,8.0
civs/processed_data/41ca9e637a.csv,1.0,8.0,5.0,8.0,8.0,8.0,8.0,8.0
civs/processed_data/41ca9e637a.csv,2.0,8.0,5.0,8.0,8.0,8.0,8.0,8.0
civs/processed_data/41ca9e637a.csv,3.0,8.0,5.0,8.0,8.0,8.0,8.0,8.0
civs/processed_data/41ca9e637a.csv,4.0,5.0,5.0,8.0,8.0,8.0,8.0,8.0
civs/processed_data/41ca9e637a.csv,5.0,8.0,5.0,8.0,8.0,8.0,8.0,8.0
civs/processed_data/41ca9e637a.csv,6.0,8.0,5.0,8.0,8.0,8.0,8.0,8.0
civs/processed_data/41ca9e637a.csv,7.0,8.0,5.0,8.0,8.0,8.0,8.0,8.0
civs/processed_data/41ca9e637a.csv,8.0,1.0,5.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/41ca9e637a.csv,9.0,8.0,5.0,8.0,8.0,8.0,8.0,8.0
civs/processed_data/41ca9e637a.csv,10.0,8.0,5.0,8.0,8.0,8.0,8.0,8.0
civs/processed_data/6903adc956.csv,none,7,4,4,4,4,4,4
civs/processed_data/6903adc956.csv,3,7,4,4,4,4,4,4
civs/processed_data/6903adc956.csv,5,7,4,4,4,4,4,4
civs/processed_data/6903adc956.csv,2,7,4,4,4,4,4,4
civs/processed_data/6903adc956.csv,1,7,4,4,4,4,4,4
civs/processed_data/6903adc956.csv,6,7,4,4,4,4,4,4
civs/processed_data/6903adc956.csv,4,7,4,5,5,5,5,5
civs/processed_data/6903adc956.csv,7,5,4,4,4,4,4,4
civs/processed_data/4880e0484f.csv,none,4.0,4.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/4880e0484f.csv,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/4880e0484f.csv,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/4880e0484f.csv,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/4880e0484f.csv,4.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/4880e0484f.csv,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/1f0d970cb5.csv,none,2,1,5,7,2,7,7
civs/processed_data/1f0d970cb5.csv,5,2,1,2,7,2,7,7
civs/processed_data/1f0d970cb5.csv,2,1,1,5,7,7,7,7
civs/processed_data/1f0d970cb5.csv,7,2,1,1,1,1,1,1
civs/processed_data/1f0d970cb5.csv,1,2,1,2,2,2,2,2
civs/processed_data/1f0d970cb5.csv,3,2,1,5,7,2,7,7
civs/processed_data/1f0d970cb5.csv,4,2,1,5,7,2,7,7
civs/processed_data/1f0d970cb5.csv,6,1,1,5,7,2,7,7
civs/processed_data/921dcb2298.csv,none,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/921dcb2298.csv,1.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0
civs/processed_data/921dcb2298.csv,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/921dcb2298.csv,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/921dcb2298.csv,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/921dcb2298.csv,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/506e4d83da.csv,none,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/506e4d83da.csv,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/506e4d83da.csv,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/506e4d83da.csv,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/608f427c9b.csv,none,3.0,3.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/608f427c9b.csv,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/608f427c9b.csv,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/608f427c9b.csv,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/b55e46b204.csv,none,2.0,1.0,1.0,2.0,1.0,2.0,2.0
civs/processed_data/b55e46b204.csv,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/b55e46b204.csv,2.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0
civs/processed_data/b55e46b204.csv,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0
civs/processed_data/b55e46b204.csv,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/b55e46b204.csv,5.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0
civs/processed_data/b55e46b204.csv,6.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0
civs/processed_data/c1bfc1aeba.csv,none,4.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/c1bfc1aeba.csv,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/c1bfc1aeba.csv,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/c1bfc1aeba.csv,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/c1bfc1aeba.csv,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/5def9df014.csv,none,8.0,8.0,8.0,8.0,8.0,8.0,8.0
civs/processed_data/5def9df014.csv,1.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
civs/processed_data/5def9df014.csv,2.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
civs/processed_data/5def9df014.csv,3.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
civs/processed_data/5def9df014.csv,4.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
civs/processed_data/5def9df014.csv,5.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
civs/processed_data/5def9df014.csv,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
civs/processed_data/5def9df014.csv,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
civs/processed_data/5def9df014.csv,8.0,7.0,8.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/22c7efd546.csv,none,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/22c7efd546.csv,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/22c7efd546.csv,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/22c7efd546.csv,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/b0c4ca9556.csv,none,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/b0c4ca9556.csv,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/b0c4ca9556.csv,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/b0c4ca9556.csv,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/92834e24e1.csv,none,5.0,5.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/92834e24e1.csv,1.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/92834e24e1.csv,2.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/92834e24e1.csv,3.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/92834e24e1.csv,4.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/92834e24e1.csv,5.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/92834e24e1.csv,6.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/92834e24e1.csv,7.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/92834e24e1.csv,8.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/92834e24e1.csv,9.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/b972d43e4c.csv,none,5.0,12.0,10.0,10.0,10.0,10.0,10.0
civs/processed_data/b972d43e4c.csv,1.0,5.0,12.0,10.0,10.0,10.0,10.0,10.0
civs/processed_data/b972d43e4c.csv,2.0,5.0,12.0,10.0,10.0,10.0,10.0,10.0
civs/processed_data/b972d43e4c.csv,3.0,5.0,12.0,10.0,10.0,10.0,10.0,10.0
civs/processed_data/b972d43e4c.csv,4.0,12.0,12.0,10.0,10.0,10.0,10.0,10.0
civs/processed_data/b972d43e4c.csv,5.0,12.0,12.0,10.0,10.0,10.0,10.0,10.0
civs/processed_data/b972d43e4c.csv,6.0,5.0,12.0,10.0,10.0,10.0,10.0,10.0
civs/processed_data/b972d43e4c.csv,7.0,12.0,12.0,10.0,10.0,10.0,10.0,10.0
civs/processed_data/b972d43e4c.csv,8.0,5.0,12.0,10.0,10.0,10.0,10.0,10.0
civs/processed_data/b972d43e4c.csv,9.0,12.0,12.0,10.0,10.0,10.0,10.0,10.0
civs/processed_data/b972d43e4c.csv,10.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
civs/processed_data/b972d43e4c.csv,11.0,5.0,12.0,10.0,10.0,10.0,10.0,10.0
civs/processed_data/b972d43e4c.csv,12.0,5.0,12.0,10.0,10.0,10.0,10.0,10.0
civs/processed_data/7b01d9e2ce.csv,none,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/7b01d9e2ce.csv,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/7b01d9e2ce.csv,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/7b01d9e2ce.csv,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/7b01d9e2ce.csv,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/0c2f87abc7.csv,none,4.0,4.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/0c2f87abc7.csv,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/0c2f87abc7.csv,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/0c2f87abc7.csv,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/0c2f87abc7.csv,4.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/ce40f6fdf3.csv,none,1.0,1.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/ce40f6fdf3.csv,1.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/ce40f6fdf3.csv,2.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/ce40f6fdf3.csv,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/ce40f6fdf3.csv,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/6e7f451f3f.csv,none,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/6e7f451f3f.csv,1.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0
civs/processed_data/6e7f451f3f.csv,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/6e7f451f3f.csv,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/6e7f451f3f.csv,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/6e7f451f3f.csv,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/11141763ab.csv,none,15.0,15.0,15.0,15.0,15.0,15.0,15.0
civs/processed_data/11141763ab.csv,1.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
civs/processed_data/11141763ab.csv,2.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
civs/processed_data/11141763ab.csv,3.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
civs/processed_data/11141763ab.csv,4.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
civs/processed_data/11141763ab.csv,5.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
civs/processed_data/11141763ab.csv,6.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
civs/processed_data/11141763ab.csv,7.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
civs/processed_data/11141763ab.csv,8.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
civs/processed_data/11141763ab.csv,9.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
civs/processed_data/11141763ab.csv,10.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
civs/processed_data/11141763ab.csv,11.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
civs/processed_data/11141763ab.csv,12.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
civs/processed_data/11141763ab.csv,13.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
civs/processed_data/11141763ab.csv,14.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
civs/processed_data/11141763ab.csv,15.0,7.0,15.0,12.0,12.0,12.0,12.0,12.0
civs/processed_data/9330d2a13b.csv,none,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/9330d2a13b.csv,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/9330d2a13b.csv,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/9330d2a13b.csv,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/8c1ebfc884.csv,none,4.0,4.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/8c1ebfc884.csv,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/8c1ebfc884.csv,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/8c1ebfc884.csv,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
civs/processed_data/8c1ebfc884.csv,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/9115413fde.csv,none,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/9115413fde.csv,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/9115413fde.csv,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/9115413fde.csv,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/e1ad6f70f8.csv,none,2.0,1.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/e1ad6f70f8.csv,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/e1ad6f70f8.csv,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/e1ad6f70f8.csv,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/77f586d0fc.csv,none,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/77f586d0fc.csv,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/77f586d0fc.csv,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/77f586d0fc.csv,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/0576ddf05d.csv,none,24.0,24.0,24.0,24.0,24.0,24.0,24.0
civs/processed_data/0576ddf05d.csv,1.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
civs/processed_data/0576ddf05d.csv,2.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
civs/processed_data/0576ddf05d.csv,3.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
civs/processed_data/0576ddf05d.csv,4.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
civs/processed_data/0576ddf05d.csv,5.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
civs/processed_data/0576ddf05d.csv,6.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
civs/processed_data/0576ddf05d.csv,7.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
civs/processed_data/0576ddf05d.csv,8.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
civs/processed_data/0576ddf05d.csv,9.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
civs/processed_data/0576ddf05d.csv,10.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
civs/processed_data/0576ddf05d.csv,11.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
civs/processed_data/0576ddf05d.csv,12.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
civs/processed_data/0576ddf05d.csv,13.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
civs/processed_data/0576ddf05d.csv,14.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
civs/processed_data/0576ddf05d.csv,15.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
civs/processed_data/0576ddf05d.csv,16.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
civs/processed_data/0576ddf05d.csv,17.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
civs/processed_data/0576ddf05d.csv,18.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
civs/processed_data/0576ddf05d.csv,19.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
civs/processed_data/0576ddf05d.csv,20.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
civs/processed_data/0576ddf05d.csv,21.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
civs/processed_data/0576ddf05d.csv,22.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
civs/processed_data/0576ddf05d.csv,23.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
civs/processed_data/0576ddf05d.csv,24.0,1.0,24.0,22.0,22.0,22.0,22.0,22.0
civs/processed_data/2d64a61d8b.csv,none,14,14,14,14,14,14,14
civs/processed_data/2d64a61d8b.csv,1,14,14,14,14,14,14,14
civs/processed_data/2d64a61d8b.csv,2,14,14,14,14,14,14,14
civs/processed_data/2d64a61d8b.csv,3,14,14,14,14,14,14,14
civs/processed_data/2d64a61d8b.csv,4,14,14,14,14,14,14,14
civs/processed_data/2d64a61d8b.csv,5,14,14,14,14,14,14,14
civs/processed_data/2d64a61d8b.csv,6,14,14,14,14,14,14,14
civs/processed_data/2d64a61d8b.csv,7,14,14,14,14,14,14,14
civs/processed_data/2d64a61d8b.csv,8,14,14,14,14,14,14,14
civs/processed_data/2d64a61d8b.csv,9,14,14,14,14,14,14,14
civs/processed_data/2d64a61d8b.csv,10,14,14,14,14,14,14,14
civs/processed_data/2d64a61d8b.csv,11,14,14,14,14,14,14,14
civs/processed_data/2d64a61d8b.csv,12,14,14,14,14,14,14,14
civs/processed_data/2d64a61d8b.csv,13,14,14,14,14,14,14,14
civs/processed_data/2d64a61d8b.csv,14,2,14,2,2,2,2,2
civs/processed_data/2d64a61d8b.csv,15,14,14,14,14,14,14,14
civs/processed_data/2d64a61d8b.csv,16,14,14,14,14,14,14,14
civs/processed_data/2d64a61d8b.csv,17,14,14,14,14,14,14,14
civs/processed_data/01a99bfe48.csv,none,2.0,2.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/01a99bfe48.csv,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/01a99bfe48.csv,2.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0
civs/processed_data/01a99bfe48.csv,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/01a99bfe48.csv,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/01a99bfe48.csv,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/01a99bfe48.csv,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/01a99bfe48.csv,7.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/01a99bfe48.csv,8.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/01a99bfe48.csv,9.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/a355239d0f.csv,none,12.0,12.0,12.0,12.0,12.0,12.0,12.0
civs/processed_data/a355239d0f.csv,1.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
civs/processed_data/a355239d0f.csv,2.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
civs/processed_data/a355239d0f.csv,3.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
civs/processed_data/a355239d0f.csv,4.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
civs/processed_data/a355239d0f.csv,5.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
civs/processed_data/a355239d0f.csv,6.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
civs/processed_data/a355239d0f.csv,7.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
civs/processed_data/a355239d0f.csv,8.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
civs/processed_data/a355239d0f.csv,9.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
civs/processed_data/a355239d0f.csv,10.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
civs/processed_data/a355239d0f.csv,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
civs/processed_data/a355239d0f.csv,12.0,3.0,12.0,3.0,3.0,3.0,3.0,3.0
civs/processed_data/714ad2b589.csv,none,1.0,1.0,5.0,5.0,5.0,5.0,5.0
civs/processed_data/714ad2b589.csv,1.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0
civs/processed_data/714ad2b589.csv,2.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0
civs/processed_data/714ad2b589.csv,3.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0
civs/processed_data/714ad2b589.csv,4.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0
civs/processed_data/714ad2b589.csv,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/3f93ca33cc.csv,none,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/3f93ca33cc.csv,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/3f93ca33cc.csv,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/3f93ca33cc.csv,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/3f93ca33cc.csv,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/3f93ca33cc.csv,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/3f93ca33cc.csv,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/3f93ca33cc.csv,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/3f93ca33cc.csv,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/3f93ca33cc.csv,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/3f93ca33cc.csv,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/3f93ca33cc.csv,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/ec8f147f26.csv,none,2.0,2.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/ec8f147f26.csv,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/ec8f147f26.csv,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
civs/processed_data/ec8f147f26.csv,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/ec8f147f26.csv,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/ec8f147f26.csv,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/ec8f147f26.csv,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
civs/processed_data/ec8f147f26.csv,7.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
