file,candidate_removed,plurality,IRV,top-two,borda-pm,top-3-truncation,condorcet,minimax,smith,smith-minimax,ranked-pairs
american/Alameda County/SanLeandro_11062012_CountyCouncilDistrict4.csv,none,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE
american/Alameda County/SanLeandro_11062012_CountyCouncilDistrict4.csv,DARLENE DAEVU,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE
american/Alameda County/SanLeandro_11062012_CountyCouncilDistrict4.csv,CHRIS CROW,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE
american/Alameda County/SanLeandro_11062012_CountyCouncilDistrict4.csv,BENNY LEE,CHRIS CROW,CHRIS CROW,CHRIS CROW,CHRIS CROW,CHRIS CROW,CHRIS CROW,CHRIS CROW,CHRIS CROW,CHRIS CROW,CHRIS CROW
american/Alameda County/SanLeandro_11062012_CountyCouncilDistrict4.csv,writein,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE
american/Alameda County/SanLeandro_11062012_CountyCouncilDistrict4.csv,JUSTIN HUTCHISON,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE
american/Alameda County/Berkeley_05282024_Citycouncildistrict4specialelection.csv,none,RUBEN STORY,IGOR A. TREGUB,IGOR A. TREGUB,IGOR A. TREGUB,IGOR A. TREGUB,IGOR A. TREGUB,IGOR A. TREGUB,IGOR A. TREGUB,IGOR A. TREGUB,IGOR A. TREGUB
american/Alameda County/Berkeley_05282024_Citycouncildistrict4specialelection.csv,RUBEN STORY,IGOR A. TREGUB,IGOR A. TREGUB,IGOR A. TREGUB,IGOR A. TREGUB,IGOR A. TREGUB,IGOR A. TREGUB,IGOR A. TREGUB,IGOR A. TREGUB,IGOR A. TREGUB,IGOR A. TREGUB
american/Alameda County/Berkeley_05282024_Citycouncildistrict4specialelection.csv,ELANA AUERBACH,IGOR A. TREGUB,IGOR A. TREGUB,IGOR A. TREGUB,IGOR A. TREGUB,IGOR A. TREGUB,IGOR A. TREGUB,IGOR A. TREGUB,IGOR A. TREGUB,IGOR A. TREGUB,IGOR A. TREGUB
american/Alameda County/Berkeley_05282024_Citycouncildistrict4specialelection.csv,IGOR A. TREGUB,RUBEN STORY,RUBEN STORY,RUBEN STORY,RUBEN STORY,RUBEN STORY,RUBEN STORY,RUBEN STORY,RUBEN STORY,RUBEN STORY,RUBEN STORY
american/Alameda County/Berkeley_05282024_Citycouncildistrict4specialelection.csv,SOLI ALPERT,RUBEN STORY,IGOR A. TREGUB,IGOR A. TREGUB,IGOR A. TREGUB,IGOR A. TREGUB,IGOR A. TREGUB,IGOR A. TREGUB,IGOR A. TREGUB,IGOR A. TREGUB,IGOR A. TREGUB
american/Alameda County/Oakland_11032020_SchoolDirectorDist5OaklandRCV.csv,none,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON
american/Alameda County/Oakland_11032020_SchoolDirectorDist5OaklandRCV.csv,LEROY ROCHES GAINES,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON
american/Alameda County/Oakland_11032020_SchoolDirectorDist5OaklandRCV.csv,JORGE C. LERMA,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON
american/Alameda County/Oakland_11032020_SchoolDirectorDist5OaklandRCV.csv,MIKE HUTCHINSON,LEROY ROCHES GAINES,LEROY ROCHES GAINES,LEROY ROCHES GAINES,LEROY ROCHES GAINES,LEROY ROCHES GAINES,LEROY ROCHES GAINES,LEROY ROCHES GAINES,LEROY ROCHES GAINES,LEROY ROCHES GAINES,LEROY ROCHES GAINES
american/Alameda County/Oakland_11032020_SchoolDirectorDist5OaklandRCV.csv,SHEILA POPE-LAWRENCE,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON
american/Alameda County/Oakland_11082016_CityCouncilDistrict1.csv,none,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB
american/Alameda County/Oakland_11082016_CityCouncilDistrict1.csv,KEVIN M. CORBETT,DAN KALB,DAN KALB,unknown,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB,DAN KALB
american/Alameda County/Oakland_11082016_CityCouncilDistrict1.csv,DAN KALB,KEVIN M. CORBETT,KEVIN M. CORBETT,unknown,KEVIN M. CORBETT,KEVIN M. CORBETT,KEVIN M. CORBETT,KEVIN M. CORBETT,KEVIN M. CORBETT,KEVIN M. CORBETT,KEVIN M. CORBETT
american/Alameda County/Oakland_11052024_CityCouncilD1.csv,none,ZAC UNGER,ZAC UNGER,ZAC UNGER,ZAC UNGER,ZAC UNGER,ZAC UNGER,ZAC UNGER,ZAC UNGER,ZAC UNGER,ZAC UNGER
american/Alameda County/Oakland_11052024_CityCouncilD1.csv,ZAC UNGER,LEN RAPHAEL,LEN RAPHAEL,LEN RAPHAEL,LEN RAPHAEL,LEN RAPHAEL,LEN RAPHAEL,LEN RAPHAEL,LEN RAPHAEL,LEN RAPHAEL,LEN RAPHAEL
american/Alameda County/Oakland_11052024_CityCouncilD1.csv,EDWARD C. FRANK,ZAC UNGER,ZAC UNGER,ZAC UNGER,ZAC UNGER,ZAC UNGER,ZAC UNGER,ZAC UNGER,ZAC UNGER,ZAC UNGER,ZAC UNGER
american/Alameda County/Oakland_11052024_CityCouncilD1.csv,LEN RAPHAEL,ZAC UNGER,ZAC UNGER,ZAC UNGER,ZAC UNGER,ZAC UNGER,ZAC UNGER,ZAC UNGER,ZAC UNGER,ZAC UNGER,ZAC UNGER
american/Alameda County/SanLeandro_11082016_CountyCouncilDistrict6.csv,none,PETE BALLEW,PETE BALLEW,unknown,PETE BALLEW,PETE BALLEW,PETE BALLEW,PETE BALLEW,PETE BALLEW,PETE BALLEW,PETE BALLEW
american/Alameda County/Oakland_11032020_SchoolDirectorDist1OaklandRCV.csv,none,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS
american/Alameda County/Oakland_11032020_SchoolDirectorDist1OaklandRCV.csv,AUSTIN DANNHAUS,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS
american/Alameda County/Oakland_11032020_SchoolDirectorDist1OaklandRCV.csv,STACY THOMAS,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS
american/Alameda County/Oakland_11032020_SchoolDirectorDist1OaklandRCV.csv,SAM DAVIS,AUSTIN DANNHAUS,AUSTIN DANNHAUS,AUSTIN DANNHAUS,AUSTIN DANNHAUS,AUSTIN DANNHAUS,AUSTIN DANNHAUS,AUSTIN DANNHAUS,AUSTIN DANNHAUS,AUSTIN DANNHAUS,AUSTIN DANNHAUS
american/Alameda County/Berkeley_11022010_CityCouncilDistrict1.csv,none,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO
american/Alameda County/Berkeley_11022010_CityCouncilDistrict1.csv,LINDA MAIO,JASPER KINGETER,JASPER KINGETER,JASPER KINGETER,JASPER KINGETER,JASPER KINGETER,JASPER KINGETER,JASPER KINGETER,JASPER KINGETER,JASPER KINGETER,JASPER KINGETER
american/Alameda County/Berkeley_11022010_CityCouncilDistrict1.csv,JASPER KINGETER,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO
american/Alameda County/Berkeley_11022010_CityCouncilDistrict1.csv,ANTHONY Di DONATO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO
american/Alameda County/Berkeley_11022010_CityCouncilDistrict1.csv,MERRILIE MITCHELL,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO
american/Alameda County/Berkeley_11022010_CityCouncilDistrict1.csv,writein,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO
american/Alameda County/SanLeandro_11082016_CountyCouncilDistrict2.csv,none,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ
american/Alameda County/SanLeandro_11082016_CountyCouncilDistrict2.csv,ED HERNANDEZ,BRYAN AZEVEDO,BRYAN AZEVEDO,unknown,BRYAN AZEVEDO,BRYAN AZEVEDO,BRYAN AZEVEDO,BRYAN AZEVEDO,BRYAN AZEVEDO,BRYAN AZEVEDO,BRYAN AZEVEDO
american/Alameda County/SanLeandro_11082016_CountyCouncilDistrict2.csv,BRYAN AZEVEDO,ED HERNANDEZ,ED HERNANDEZ,unknown,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ
american/Alameda County/Berkeley_11062018_CityAuditor.csv,none,JENNY WONG,JENNY WONG,JENNY WONG,JENNY WONG,JENNY WONG,JENNY WONG,JENNY WONG,JENNY WONG,JENNY WONG,JENNY WONG
american/Alameda County/Berkeley_11062018_CityAuditor.csv,VLADISLAV S. DAVIDZON,JENNY WONG,JENNY WONG,unknown,JENNY WONG,JENNY WONG,JENNY WONG,JENNY WONG,JENNY WONG,JENNY WONG,JENNY WONG
american/Alameda County/Berkeley_11062018_CityAuditor.csv,JENNY WONG,VLADISLAV S. DAVIDZON,VLADISLAV S. DAVIDZON,unknown,VLADISLAV S. DAVIDZON,VLADISLAV S. DAVIDZON,VLADISLAV S. DAVIDZON,VLADISLAV S. DAVIDZON,VLADISLAV S. DAVIDZON,VLADISLAV S. DAVIDZON,VLADISLAV S. DAVIDZON
american/Alameda County/Oakland_11052024_CityCouncilD5.csv,none,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO
american/Alameda County/Oakland_11052024_CityCouncilD5.csv,ERIN ARMSTRONG,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO
american/Alameda County/Oakland_11052024_CityCouncilD5.csv,DOMINIC PRADO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO
american/Alameda County/Oakland_11052024_CityCouncilD5.csv,NOEL GALLO,ERIN ARMSTRONG,ERIN ARMSTRONG,ERIN ARMSTRONG,ERIN ARMSTRONG,ERIN ARMSTRONG,ERIN ARMSTRONG,ERIN ARMSTRONG,ERIN ARMSTRONG,ERIN ARMSTRONG,ERIN ARMSTRONG
american/Alameda County/Oakland_11082016_CityCouncilDistrict5.csv,none,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO
american/Alameda County/Oakland_11082016_CityCouncilDistrict5.csv,VIOLA GONZALES,NOEL GALLO,NOEL GALLO,unknown,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO
american/Alameda County/Oakland_11082016_CityCouncilDistrict5.csv,NOEL GALLO,VIOLA GONZALES,VIOLA GONZALES,unknown,VIOLA GONZALES,VIOLA GONZALES,VIOLA GONZALES,VIOLA GONZALES,VIOLA GONZALES,VIOLA GONZALES,VIOLA GONZALES
american/Alameda County/Oakland_11032020_MemberCityCouncilAtLargeOaklandRCV.csv,none,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,DERRECK B. JOHNSON,DERRECK B. JOHNSON,DERRECK B. JOHNSON,DERRECK B. JOHNSON,DERRECK B. JOHNSON
american/Alameda County/Oakland_11032020_MemberCityCouncilAtLargeOaklandRCV.csv,NANCY SIDEBOTHAM,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,DERRECK B. JOHNSON,DERRECK B. JOHNSON,DERRECK B. JOHNSON,DERRECK B. JOHNSON,DERRECK B. JOHNSON
american/Alameda County/Oakland_11032020_MemberCityCouncilAtLargeOaklandRCV.csv,DERRECK B. JOHNSON,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN
american/Alameda County/Oakland_11032020_MemberCityCouncilAtLargeOaklandRCV.csv,REBECCA KAPLAN,DERRECK B. JOHNSON,DERRECK B. JOHNSON,DERRECK B. JOHNSON,DERRECK B. JOHNSON,DERRECK B. JOHNSON,DERRECK B. JOHNSON,DERRECK B. JOHNSON,DERRECK B. JOHNSON,DERRECK B. JOHNSON,DERRECK B. JOHNSON
american/Alameda County/Berkeley_11022010_CityAuditor.csv,none,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN
american/Alameda County/Berkeley_11022010_CityAuditor.csv,writein,ANN-MARIE HOGAN,ANN-MARIE HOGAN,unknown,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN
american/Alameda County/Berkeley_11022010_CityAuditor.csv,ANN-MARIE HOGAN,writein,writein,unknown,writein,writein,writein,writein,writein,writein,writein
american/Alameda County/Oakland_11062012_CityCouncilDistrict5.csv,none,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO
american/Alameda County/Oakland_11062012_CityCouncilDistrict5.csv,NOEL GALLO,MARIO JUAREZ,MARIO JUAREZ,MARIO JUAREZ,MARIO JUAREZ,MARIO JUAREZ,MARIO JUAREZ,MARIO JUAREZ,MARIO JUAREZ,MARIO JUAREZ,MARIO JUAREZ
american/Alameda County/Oakland_11062012_CityCouncilDistrict5.csv,DAWN MCMAHAN,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO
american/Alameda County/Oakland_11062012_CityCouncilDistrict5.csv,writein,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO
american/Alameda County/Oakland_11062012_CityCouncilDistrict5.csv,MARIO JUAREZ,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO
american/Alameda County/Oakland_11062012_CityCouncilDistrict5.csv,ARACELY ''SHELLY'' GARZA,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO
american/Alameda County/Oakland_11042014_CityCouncilDistrict4.csv,none,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON
american/Alameda County/Oakland_11042014_CityCouncilDistrict4.csv,JILL BROADHURST,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON
american/Alameda County/Oakland_11042014_CityCouncilDistrict4.csv,ANNIE CAMPBELL WASHINGTON,JILL BROADHURST,JILL BROADHURST,JILL BROADHURST,JILL BROADHURST,JILL BROADHURST,JILL BROADHURST,JILL BROADHURST,JILL BROADHURST,JILL BROADHURST,JILL BROADHURST
american/Alameda County/Oakland_11042014_CityCouncilDistrict4.csv,PAUL LIM,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON
american/Alameda County/Oakland_11082022_Schoolboarddistrict4.csv,none,NICK RESNICK,MIKE HUTCHINSON,MIKE HUTCHINSON,NICK RESNICK,NICK RESNICK,NICK RESNICK,NICK RESNICK,NICK RESNICK,NICK RESNICK,NICK RESNICK
american/Alameda County/Oakland_11082022_Schoolboarddistrict4.csv,NICK RESNICK,PECOLIA MANIGO,PECOLIA MANIGO,PECOLIA MANIGO,PECOLIA MANIGO,PECOLIA MANIGO,PECOLIA MANIGO,PECOLIA MANIGO,PECOLIA MANIGO,PECOLIA MANIGO,PECOLIA MANIGO
american/Alameda County/Oakland_11082022_Schoolboarddistrict4.csv,MIKE HUTCHINSON,NICK RESNICK,NICK RESNICK,NICK RESNICK,NICK RESNICK,NICK RESNICK,NICK RESNICK,NICK RESNICK,NICK RESNICK,NICK RESNICK,NICK RESNICK
american/Alameda County/Oakland_11082022_Schoolboarddistrict4.csv,PECOLIA MANIGO,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,NICK RESNICK,NICK RESNICK,NICK RESNICK,NICK RESNICK,NICK RESNICK
american/Alameda County/Oakland_11042014_CityCouncilDistrict6.csv,none,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,VICENTE CRUZ,VICENTE CRUZ,VICENTE CRUZ,VICENTE CRUZ,VICENTE CRUZ
american/Alameda County/Oakland_11042014_CityCouncilDistrict6.csv,MICHAEL V. JOHNSON,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,VICENTE CRUZ,VICENTE CRUZ,VICENTE CRUZ,VICENTE CRUZ,VICENTE CRUZ
american/Alameda County/Oakland_11042014_CityCouncilDistrict6.csv,VICENTE CRUZ,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS
american/Alameda County/Oakland_11042014_CityCouncilDistrict6.csv,JAMES MOORE,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,VICENTE CRUZ,VICENTE CRUZ,VICENTE CRUZ,VICENTE CRUZ,VICENTE CRUZ
american/Alameda County/Oakland_11042014_CityCouncilDistrict6.csv,SHEREDA F. NOSAKHARE,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,VICENTE CRUZ,VICENTE CRUZ,VICENTE CRUZ,VICENTE CRUZ,VICENTE CRUZ
american/Alameda County/Oakland_11042014_CityCouncilDistrict6.csv,DESLEY BROOKS,SHEREDA F. NOSAKHARE,SHEREDA F. NOSAKHARE,SHEREDA F. NOSAKHARE,SHEREDA F. NOSAKHARE,SHEREDA F. NOSAKHARE,VICENTE CRUZ,VICENTE CRUZ,VICENTE CRUZ,VICENTE CRUZ,VICENTE CRUZ
american/Alameda County/Oakland_11082022_Schoolboarddistrict6.csv,none,VALARIE BACHELOR,VALARIE BACHELOR,VALARIE BACHELOR,VALARIE BACHELOR,VALARIE BACHELOR,VALARIE BACHELOR,VALARIE BACHELOR,VALARIE BACHELOR,VALARIE BACHELOR,VALARIE BACHELOR
american/Alameda County/Oakland_11082022_Schoolboarddistrict6.csv,KYRA MUNGIA,VALARIE BACHELOR,VALARIE BACHELOR,VALARIE BACHELOR,VALARIE BACHELOR,VALARIE BACHELOR,VALARIE BACHELOR,VALARIE BACHELOR,VALARIE BACHELOR,VALARIE BACHELOR,VALARIE BACHELOR
american/Alameda County/Oakland_11082022_Schoolboarddistrict6.csv,JOEL VELASQUEZ,VALARIE BACHELOR,VALARIE BACHELOR,VALARIE BACHELOR,VALARIE BACHELOR,VALARIE BACHELOR,VALARIE BACHELOR,VALARIE BACHELOR,VALARIE BACHELOR,VALARIE BACHELOR,VALARIE BACHELOR
american/Alameda County/Oakland_11082022_Schoolboarddistrict6.csv,VALARIE BACHELOR,KYRA MUNGIA,KYRA MUNGIA,KYRA MUNGIA,KYRA MUNGIA,KYRA MUNGIA,KYRA MUNGIA,KYRA MUNGIA,KYRA MUNGIA,KYRA MUNGIA,KYRA MUNGIA
american/Alameda County/Oakland_11062012_CityCouncilDistrict7.csv,none,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID
american/Alameda County/Oakland_11062012_CityCouncilDistrict7.csv,LARRY E. REID,SHERYL WALTON,SHERYL WALTON,SHERYL WALTON,SHERYL WALTON,SHERYL WALTON,SHERYL WALTON,SHERYL WALTON,SHERYL WALTON,SHERYL WALTON,SHERYL WALTON
american/Alameda County/Oakland_11062012_CityCouncilDistrict7.csv,BEVERLY WILLIAMS,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID
american/Alameda County/Oakland_11062012_CityCouncilDistrict7.csv,SHERYL WALTON,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID
american/Alameda County/Oakland_11062012_CityCouncilDistrict7.csv,writein,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID
american/Alameda County/SanLeandro_11062012_CountyCouncilDistrict2.csv,none,URSULA REED,URSULA REED,URSULA REED,URSULA REED,URSULA REED,MORGAN MACK-ROSE,MORGAN MACK-ROSE,MORGAN MACK-ROSE,MORGAN MACK-ROSE,MORGAN MACK-ROSE
american/Alameda County/SanLeandro_11062012_CountyCouncilDistrict2.csv,DAN DILLMAN,URSULA REED,URSULA REED,URSULA REED,URSULA REED,URSULA REED,MORGAN MACK-ROSE,MORGAN MACK-ROSE,MORGAN MACK-ROSE,MORGAN MACK-ROSE,MORGAN MACK-ROSE
american/Alameda County/SanLeandro_11062012_CountyCouncilDistrict2.csv,URSULA REED,MORGAN MACK-ROSE,MORGAN MACK-ROSE,MORGAN MACK-ROSE,MORGAN MACK-ROSE,MORGAN MACK-ROSE,MORGAN MACK-ROSE,MORGAN MACK-ROSE,MORGAN MACK-ROSE,MORGAN MACK-ROSE,MORGAN MACK-ROSE
american/Alameda County/SanLeandro_11062012_CountyCouncilDistrict2.csv,MORGAN MACK-ROSE,URSULA REED,URSULA REED,URSULA REED,URSULA REED,URSULA REED,URSULA REED,URSULA REED,URSULA REED,URSULA REED,URSULA REED
american/Alameda County/SanLeandro_11062012_CountyCouncilDistrict2.csv,writein,URSULA REED,URSULA REED,URSULA REED,URSULA REED,URSULA REED,MORGAN MACK-ROSE,MORGAN MACK-ROSE,MORGAN MACK-ROSE,MORGAN MACK-ROSE,MORGAN MACK-ROSE
american/Alameda County/Oakland_11082016_CityCouncilDistrict7.csv,none,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID
american/Alameda County/Oakland_11082016_CityCouncilDistrict7.csv,NEHANDA IMARA,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID
american/Alameda County/Oakland_11082016_CityCouncilDistrict7.csv,LARRY E. REID,MARCIE HODGE,MARCIE HODGE,MARCIE HODGE,MARCIE HODGE,MARCIE HODGE,MARCIE HODGE,MARCIE HODGE,MARCIE HODGE,MARCIE HODGE,MARCIE HODGE
american/Alameda County/Oakland_11082016_CityCouncilDistrict7.csv,MARCIE HODGE,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID
american/Alameda County/Oakland_11052024_CityCouncilD7.csv,none,KEN HOUSTON,KEN HOUSTON,KEN HOUSTON,KEN HOUSTON,KEN HOUSTON,KEN HOUSTON,KEN HOUSTON,KEN HOUSTON,KEN HOUSTON,KEN HOUSTON
american/Alameda County/Oakland_11052024_CityCouncilD7.csv,MERIKA GOOLSBY,KEN HOUSTON,KEN HOUSTON,KEN HOUSTON,KEN HOUSTON,KEN HOUSTON,KEN HOUSTON,KEN HOUSTON,KEN HOUSTON,KEN HOUSTON,KEN HOUSTON
