file,candidate_removed,plurality,IRV,top-two,borda-pm,top-3-truncation,condorcet,minimax,smith,smith-minimax,ranked-pairs
scotland/processed_data/glasgow2007 preflib/Linn_linn.csv,# ALTERNATIVE NAME 10: Gordon Thomson (Soc),# ALTERNATIVE NAME 7: David Ritchie (SNP),# ALTERNATIVE NAME 3: Sadie Docherty (Lab),# ALTERNATIVE NAME 3: Sadie Docherty (Lab),# ALTERNATIVE NAME 3: Sadie Docherty (Lab),# ALTERNATIVE NAME 3: Sadie Docherty (Lab),# ALTERNATIVE NAME 7: David Ritchie (SNP),# ALTERNATIVE NAME 7: David Ritchie (SNP),# ALTERNATIVE NAME 7: David Ritchie (SNP),# ALTERNATIVE NAME 7: David Ritchie (SNP),# ALTERNATIVE NAME 7: David Ritchie (SNP)
scotland/processed_data/glasgow2007 preflib/Linn_linn.csv,# ALTERNATIVE NAME 5: Harry Mcarthur (SU),# ALTERNATIVE NAME 7: David Ritchie (SNP),# ALTERNATIVE NAME 3: Sadie Docherty (Lab),# ALTERNATIVE NAME 3: Sadie Docherty (Lab),# ALTERNATIVE NAME 3: Sadie Docherty (Lab),# ALTERNATIVE NAME 3: Sadie Docherty (Lab),# ALTERNATIVE NAME 7: David Ritchie (SNP),# ALTERNATIVE NAME 7: David Ritchie (SNP),# ALTERNATIVE NAME 7: David Ritchie (SNP),# ALTERNATIVE NAME 7: David Ritchie (SNP),# ALTERNATIVE NAME 7: David Ritchie (SNP)
scotland/processed_data/glasgow2007 preflib/Linn_linn.csv,# ALTERNATIVE NAME 2: Margot Clark (LD),# ALTERNATIVE NAME 7: David Ritchie (SNP),# ALTERNATIVE NAME 3: Sadie Docherty (Lab),# ALTERNATIVE NAME 3: Sadie Docherty (Lab),# ALTERNATIVE NAME 3: Sadie Docherty (Lab),# ALTERNATIVE NAME 3: Sadie Docherty (Lab),# ALTERNATIVE NAME 7: David Ritchie (SNP),# ALTERNATIVE NAME 7: David Ritchie (SNP),# ALTERNATIVE NAME 7: David Ritchie (SNP),# ALTERNATIVE NAME 7: David Ritchie (SNP),# ALTERNATIVE NAME 7: David Ritchie (SNP)
scotland/processed_data/glasgow2007 preflib/govan_govan.csv,none,# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 4: John Flanagan (Lab),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP)
scotland/processed_data/glasgow2007 preflib/govan_govan.csv,# ALTERNATIVE NAME 2: Michael Cobley (LD),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 4: John Flanagan (Lab),# ALTERNATIVE NAME 3: Stephen Dornan (Lab),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP)
scotland/processed_data/glasgow2007 preflib/govan_govan.csv,# ALTERNATIVE NAME 10: George Douglas Mcnee (Ind),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 4: John Flanagan (Lab),# ALTERNATIVE NAME 3: Stephen Dornan (Lab),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP)
scotland/processed_data/glasgow2007 preflib/govan_govan.csv,# ALTERNATIVE NAME 7: Will Jess (Grn),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 4: John Flanagan (Lab),# ALTERNATIVE NAME 3: Stephen Dornan (Lab),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP)
scotland/processed_data/glasgow2007 preflib/govan_govan.csv,# ALTERNATIVE NAME 1: Shaukat Butt (Lab),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP)
scotland/processed_data/glasgow2007 preflib/govan_govan.csv,# ALTERNATIVE NAME 9: Patricia Mcintyre (Con),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 4: John Flanagan (Lab),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP)
scotland/processed_data/glasgow2007 preflib/govan_govan.csv,# ALTERNATIVE NAME 8: Irene Lang (Sol),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 4: John Flanagan (Lab),# ALTERNATIVE NAME 3: Stephen Dornan (Lab),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP)
scotland/processed_data/glasgow2007 preflib/govan_govan.csv,# ALTERNATIVE NAME 11: Carolina Perez (Soc),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 4: John Flanagan (Lab),# ALTERNATIVE NAME 3: Stephen Dornan (Lab),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP)
scotland/processed_data/glasgow2007 preflib/govan_govan.csv,# ALTERNATIVE NAME 4: John Flanagan (Lab),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP)
scotland/processed_data/glasgow2007 preflib/govan_govan.csv,# ALTERNATIVE NAME 5: Alan L Hughes (SU),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 4: John Flanagan (Lab),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP)
scotland/processed_data/glasgow2007 preflib/govan_govan.csv,# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 4: John Flanagan (Lab),# ALTERNATIVE NAME 3: Stephen Dornan (Lab),# ALTERNATIVE NAME 3: Stephen Dornan (Lab),# ALTERNATIVE NAME 3: Stephen Dornan (Lab),# ALTERNATIVE NAME 3: Stephen Dornan (Lab),# ALTERNATIVE NAME 3: Stephen Dornan (Lab),# ALTERNATIVE NAME 3: Stephen Dornan (Lab),# ALTERNATIVE NAME 3: Stephen Dornan (Lab),# ALTERNATIVE NAME 3: Stephen Dornan (Lab),# ALTERNATIVE NAME 3: Stephen Dornan (Lab)
scotland/processed_data/glasgow2007 preflib/govan_govan.csv,# ALTERNATIVE NAME 3: Stephen Dornan (Lab),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 4: John Flanagan (Lab),# ALTERNATIVE NAME 4: John Flanagan (Lab),# ALTERNATIVE NAME 4: John Flanagan (Lab),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP),# ALTERNATIVE NAME 6: Allison Hunter (SNP)
scotland/processed_data/glasgow2007 preflib/Pollokshields_pollokshields.csv,none,# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab)
scotland/processed_data/glasgow2007 preflib/Pollokshields_pollokshields.csv,# ALTERNATIVE NAME 9: Fatima Uygun (Sol),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab)
scotland/processed_data/glasgow2007 preflib/Pollokshields_pollokshields.csv,# ALTERNATIVE NAME 5: Isabel Nelson (LD),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab)
scotland/processed_data/glasgow2007 preflib/Pollokshields_pollokshields.csv,# ALTERNATIVE NAME 8: Muhammad Shoaib (Ind),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab)
scotland/processed_data/glasgow2007 preflib/Pollokshields_pollokshields.csv,# ALTERNATIVE NAME 4: David Meikle (Con),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab)
scotland/processed_data/glasgow2007 preflib/Pollokshields_pollokshields.csv,# ALTERNATIVE NAME 2: Karin Currie (Ind),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab)
scotland/processed_data/glasgow2007 preflib/Pollokshields_pollokshields.csv,# ALTERNATIVE NAME 3: Khalil Malik (SNP),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab)
scotland/processed_data/glasgow2007 preflib/Pollokshields_pollokshields.csv,# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 3: Khalil Malik (SNP),# ALTERNATIVE NAME 3: Khalil Malik (SNP),# ALTERNATIVE NAME 3: Khalil Malik (SNP),# ALTERNATIVE NAME 3: Khalil Malik (SNP),# ALTERNATIVE NAME 3: Khalil Malik (SNP),# ALTERNATIVE NAME 3: Khalil Malik (SNP),# ALTERNATIVE NAME 3: Khalil Malik (SNP),# ALTERNATIVE NAME 3: Khalil Malik (SNP),# ALTERNATIVE NAME 3: Khalil Malik (SNP),# ALTERNATIVE NAME 3: Khalil Malik (SNP)
scotland/processed_data/glasgow2007 preflib/Pollokshields_pollokshields.csv,# ALTERNATIVE NAME 7: Ian A Ruffell (Grn),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab)
scotland/processed_data/glasgow2007 preflib/Pollokshields_pollokshields.csv,# ALTERNATIVE NAME 1: Ali Ashraf (Soc),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab),# ALTERNATIVE NAME 6: Irfan Rabbani (Lab)
scotland/processed_data/glasgow2007 preflib/Bailliestonward_baillieston.csv,none,# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 2: Jim Coleman (Lab),# ALTERNATIVE NAME 2: Jim Coleman (Lab),# ALTERNATIVE NAME 2: Jim Coleman (Lab),# ALTERNATIVE NAME 2: Jim Coleman (Lab),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 7: John Mason (SNP)
scotland/processed_data/glasgow2007 preflib/Bailliestonward_baillieston.csv,# ALTERNATIVE NAME 5: Michael Kayes (Sol),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 2: Jim Coleman (Lab),# ALTERNATIVE NAME 2: Jim Coleman (Lab),# ALTERNATIVE NAME 2: Jim Coleman (Lab),# ALTERNATIVE NAME 2: Jim Coleman (Lab),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 7: John Mason (SNP)
scotland/processed_data/glasgow2007 preflib/Bailliestonward_baillieston.csv,# ALTERNATIVE NAME 3: Ian Dickie (SU),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 2: Jim Coleman (Lab),# ALTERNATIVE NAME 2: Jim Coleman (Lab),# ALTERNATIVE NAME 2: Jim Coleman (Lab),# ALTERNATIVE NAME 2: Jim Coleman (Lab),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 7: John Mason (SNP)
scotland/processed_data/glasgow2007 preflib/Bailliestonward_baillieston.csv,# ALTERNATIVE NAME 4: Douglas Hay (Lab),# ALTERNATIVE NAME 2: Jim Coleman (Lab),# ALTERNATIVE NAME 2: Jim Coleman (Lab),# ALTERNATIVE NAME 2: Jim Coleman (Lab),# ALTERNATIVE NAME 2: Jim Coleman (Lab),# ALTERNATIVE NAME 2: Jim Coleman (Lab),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 7: John Mason (SNP)
scotland/processed_data/glasgow2007 preflib/Bailliestonward_baillieston.csv,# ALTERNATIVE NAME 10: Raymond Morrison (Grn),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 2: Jim Coleman (Lab),# ALTERNATIVE NAME 2: Jim Coleman (Lab),# ALTERNATIVE NAME 2: Jim Coleman (Lab),# ALTERNATIVE NAME 2: Jim Coleman (Lab),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 7: John Mason (SNP)
scotland/processed_data/glasgow2007 preflib/Bailliestonward_baillieston.csv,# ALTERNATIVE NAME 8: David Mcdonald (SNP),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 2: Jim Coleman (Lab),# ALTERNATIVE NAME 2: Jim Coleman (Lab),# ALTERNATIVE NAME 2: Jim Coleman (Lab),# ALTERNATIVE NAME 2: Jim Coleman (Lab),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 7: John Mason (SNP)
scotland/processed_data/glasgow2007 preflib/Bailliestonward_baillieston.csv,# ALTERNATIVE NAME 1: George Clark (Con),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 2: Jim Coleman (Lab),# ALTERNATIVE NAME 2: Jim Coleman (Lab),# ALTERNATIVE NAME 2: Jim Coleman (Lab),# ALTERNATIVE NAME 2: Jim Coleman (Lab),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 7: John Mason (SNP)
scotland/processed_data/glasgow2007 preflib/Bailliestonward_baillieston.csv,# ALTERNATIVE NAME 11: Marjory Watt (LD),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 2: Jim Coleman (Lab),# ALTERNATIVE NAME 2: Jim Coleman (Lab),# ALTERNATIVE NAME 2: Jim Coleman (Lab),# ALTERNATIVE NAME 2: Jim Coleman (Lab),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 7: John Mason (SNP)
scotland/processed_data/glasgow2007 preflib/Bailliestonward_baillieston.csv,# ALTERNATIVE NAME 2: Jim Coleman (Lab),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 7: John Mason (SNP)
scotland/processed_data/glasgow2007 preflib/Bailliestonward_baillieston.csv,# ALTERNATIVE NAME 6: Robert Macbean (Lab),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 2: Jim Coleman (Lab),# ALTERNATIVE NAME 2: Jim Coleman (Lab),# ALTERNATIVE NAME 2: Jim Coleman (Lab),# ALTERNATIVE NAME 2: Jim Coleman (Lab),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 7: John Mason (SNP)
scotland/processed_data/glasgow2007 preflib/Bailliestonward_baillieston.csv,# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 2: Jim Coleman (Lab),# ALTERNATIVE NAME 2: Jim Coleman (Lab),# ALTERNATIVE NAME 2: Jim Coleman (Lab),# ALTERNATIVE NAME 2: Jim Coleman (Lab),# ALTERNATIVE NAME 2: Jim Coleman (Lab),# ALTERNATIVE NAME 2: Jim Coleman (Lab),# ALTERNATIVE NAME 2: Jim Coleman (Lab),# ALTERNATIVE NAME 2: Jim Coleman (Lab),# ALTERNATIVE NAME 2: Jim Coleman (Lab),# ALTERNATIVE NAME 2: Jim Coleman (Lab)
scotland/processed_data/glasgow2007 preflib/Bailliestonward_baillieston.csv,# ALTERNATIVE NAME 9: Jim Mcvicar (Soc),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 2: Jim Coleman (Lab),# ALTERNATIVE NAME 2: Jim Coleman (Lab),# ALTERNATIVE NAME 2: Jim Coleman (Lab),# ALTERNATIVE NAME 2: Jim Coleman (Lab),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 7: John Mason (SNP),# ALTERNATIVE NAME 7: John Mason (SNP)
scotland/processed_data/glasgow2007 preflib/Craigtonward_craigton.csv,none,# ALTERNATIVE NAME 4: Iris Gibson (SNP),# ALTERNATIVE NAME 5: Matthew John Kerr (Lab),# ALTERNATIVE NAME 10: Alistair Watson (Lab),# ALTERNATIVE NAME 5: Matthew John Kerr (Lab),# ALTERNATIVE NAME 4: Iris Gibson (SNP),# ALTERNATIVE NAME 4: Iris Gibson (SNP),# ALTERNATIVE NAME 4: Iris Gibson (SNP),# ALTERNATIVE NAME 4: Iris Gibson (SNP),# ALTERNATIVE NAME 4: Iris Gibson (SNP),# ALTERNATIVE NAME 4: Iris Gibson (SNP)
scotland/processed_data/glasgow2007 preflib/Craigtonward_craigton.csv,# ALTERNATIVE NAME 1: Ruth Black (Sol),# ALTERNATIVE NAME 4: Iris Gibson (SNP),# ALTERNATIVE NAME 5: Matthew John Kerr (Lab),# ALTERNATIVE NAME 10: Alistair Watson (Lab),# ALTERNATIVE NAME 5: Matthew John Kerr (Lab),# ALTERNATIVE NAME 4: Iris Gibson (SNP),# ALTERNATIVE NAME 4: Iris Gibson (SNP),# ALTERNATIVE NAME 4: Iris Gibson (SNP),# ALTERNATIVE NAME 4: Iris Gibson (SNP),# ALTERNATIVE NAME 4: Iris Gibson (SNP),# ALTERNATIVE NAME 4: Iris Gibson (SNP)
scotland/processed_data/glasgow2007 preflib/Craigtonward_craigton.csv,# ALTERNATIVE NAME 9: Scott Alexander Petty (Con),# ALTERNATIVE NAME 4: Iris Gibson (SNP),# ALTERNATIVE NAME 5: Matthew John Kerr (Lab),# ALTERNATIVE NAME 10: Alistair Watson (Lab),# ALTERNATIVE NAME 5: Matthew John Kerr (Lab),# ALTERNATIVE NAME 4: Iris Gibson (SNP),# ALTERNATIVE NAME 4: Iris Gibson (SNP),# ALTERNATIVE NAME 4: Iris Gibson (SNP),# ALTERNATIVE NAME 4: Iris Gibson (SNP),# ALTERNATIVE NAME 4: Iris Gibson (SNP),# ALTERNATIVE NAME 4: Iris Gibson (SNP)
scotland/processed_data/glasgow2007 preflib/Craigtonward_craigton.csv,# ALTERNATIVE NAME 3: Mark Dingwall (SU),# ALTERNATIVE NAME 4: Iris Gibson (SNP),# ALTERNATIVE NAME 5: Matthew John Kerr (Lab),# ALTERNATIVE NAME 10: Alistair Watson (Lab),# ALTERNATIVE NAME 5: Matthew John Kerr (Lab),# ALTERNATIVE NAME 4: Iris Gibson (SNP),# ALTERNATIVE NAME 4: Iris Gibson (SNP),# ALTERNATIVE NAME 4: Iris Gibson (SNP),# ALTERNATIVE NAME 4: Iris Gibson (SNP),# ALTERNATIVE NAME 4: Iris Gibson (SNP),# ALTERNATIVE NAME 4: Iris Gibson (SNP)
