,file,smith_plurality,smith_irv,smith-minimax,smith,0.1_smith_irv_hit_percent,0.1_smith_plurality_hit_percent,0.1_smith_minimax_hit_percent
318,Alameda County/Berkeley_11032020_MemberCityCouncilDist6BerkeleyRCV.csv,['SUSAN WENGRAF'],['SUSAN WENGRAF'],['SUSAN WENGRAF'],['SUSAN WENGRAF'],0,0,0
319,Alameda County/Oakland_11082016_SchoolDirectorDistrict1.csv,['JODY LONDON'],['JODY LONDON'],['JODY LONDON'],['JODY LONDON'],0,0,0
320,Alameda County/Oakland_11042014_Mayor.csv,['LIBBY SCHAAF'],['LIBBY SCHAAF'],['LIBBY SCHAAF'],['LIBBY SCHAAF'],0,0,0
321,Alameda County/Berkeley_11022010_CityCouncilDistrict8.csv,['GORDON WOZNIAK'],['GORDON WOZNIAK'],['GORDON WOZNIAK'],['GORDON WOZNIAK'],0,0,0
322,Alameda County/Oakland_11082016_SchoolDirectorDistrict5.csv,['ROSIE TORRES'],['ROSIE TORRES'],['ROSIE TORRES'],['ROSIE TORRES'],0,0,0
323,Alameda County/Oakland_11062012_SchoolDirectorDistrict7.csv,['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],0,0,0
324,Alameda County/SanLeandro_11042014_CountyCouncilDistrict1.csv,['DEBORAH COX'],['DEBORAH COX'],['DEBORAH COX'],['DEBORAH COX'],0,0,0
325,Alameda County/Oakland_11032020_CityAttorneyOaklandRCV.csv,['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],['BARBARA PARKER'],0,0,0
326,Alameda County/Oakland_11062018_CityCouncilDistrict4.csv,['SHENG THAO'],['SHENG THAO'],['SHENG THAO'],['SHENG THAO'],0,0,0
327,Alameda County/Oakland_11062018_CityCouncilDistrict6.csv,['LOREN TAYLOR'],['LOREN TAYLOR'],['LOREN TAYLOR'],['LOREN TAYLOR'],0,0,0
328,Alameda County/SanLeandro_11042014_CountyCouncilDistrict3.csv,['LEE THOMAS'],['LEE THOMAS'],['LEE THOMAS'],['LEE THOMAS'],0,0,0
329,Alameda County/Oakland_11022010_CityAuditor.csv,['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],0,0,0
330,Alameda County/Oakland_11062018_SchoolDirectorDistrict2.csv,['AIMEE ENG'],['AIMEE ENG'],['AIMEE ENG'],['AIMEE ENG'],0,0,0
331,Alameda County/Berkeley_11052024_CityCouncilD3.csv,['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],0,0,0
332,Alameda County/Oakland_11062012_SchoolDirectorDistrict5.csv,['ROSIE TORRES'],['ROSIE TORRES'],['ROSIE TORRES'],['ROSIE TORRES'],0,0,0
333,Alameda County/Berkeley_11052024_CityCouncilD2.csv,['TERRY TAPLIN'],['TERRY TAPLIN'],['TERRY TAPLIN'],['TERRY TAPLIN'],0,0,0
334,Alameda County/Oakland_11082016_CityAttorney.csv,['BARBARA J. PARKER'],['BARBARA J. PARKER'],['BARBARA J. PARKER'],['BARBARA J. PARKER'],0,0,0
335,Alameda County/Oakland_11062018_CityAuditor.csv,['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],['COURTNEY RUBY'],0,0,0
336,Alameda County/Oakland_11082016_SchoolDirectorDistrict7.csv,['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],['JAMES HARRIS'],0,0,0
337,Alameda County/Berkeley_11022010_CityCouncilDistrict7.csv,['KRISS WORTHINGTON'],['KRISS WORTHINGTON'],['KRISS WORTHINGTON'],['KRISS WORTHINGTON'],0,0,0
338,Alameda County/SanLeandro_11082016_CountyCouncilDistrict4.csv,['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],0,0,0
339,Alameda County/SanLeandro_11042014_Mayor.csv,['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],0,0,0
340,Alameda County/Oakland_11052024_CityCouncilD3.csv,['CARROLL FIFE'],['CARROLL FIFE'],['CARROLL FIFE'],['CARROLL FIFE'],0,0,0
341,Alameda County/Oakland_11082016_CityCouncilDistrict3.csv,['LYNETTE GIBSON MCELHANEY'],['LYNETTE GIBSON MCELHANEY'],['LYNETTE GIBSON MCELHANEY'],['LYNETTE GIBSON MCELHANEY'],0,0,0
342,Alameda County/Berkeley_11032020_MayorBerkeleyRCV.csv,['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],['JESSE ARREGUÍN'],0,0,0
343,Alameda County/SanLeandro_11062012_CountyCouncilDistrict6.csv,['JIM PROLA'],['JIM PROLA'],['JIM PROLA'],['JIM PROLA'],0,0,0
344,Alameda County/Oakland_11062012_CityCouncilDistrict3.csv,['LYNETTE GIBSON-MCELHANEY'],['LYNETTE GIBSON-MCELHANEY'],['LYNETTE GIBSON-MCELHANEY'],['LYNETTE GIBSON-MCELHANEY'],0,0,0
345,Alameda County/Oakland_11082022_Schoolboarddistrict2.csv,['JENNIFER BROUHARD'],['JENNIFER BROUHARD'],['JENNIFER BROUHARD'],['JENNIFER BROUHARD'],0,0,0
346,Alameda County/Oakland_11042014_CityCouncilDistrict2.csv,['ABEL GUILLEN'],['ABEL GUILLEN'],['ABEL GUILLEN'],['ABEL GUILLEN'],0,0,0
347,Alameda County/Berkeley_11022010_CityCouncilDistrict4.csv,['JESSE ARREGUIN'],['JESSE ARREGUIN'],['JESSE ARREGUIN'],['JESSE ARREGUIN'],0,0,0
348,Alameda County/Oakland_11062012_CityCouncilDistrict1.csv,['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],0,0,0
349,Alameda County/SanLeandro_11062012_CountyCouncilDistrict4.csv,['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],['BENNY LEE'],0,0,0
350,Alameda County/Berkeley_05282024_Citycouncildistrict4specialelection.csv,['IGOR A. TREGUB'],['IGOR A. TREGUB'],['IGOR A. TREGUB'],['IGOR A. TREGUB'],0,0,0
351,Alameda County/Oakland_11032020_SchoolDirectorDist5OaklandRCV.csv,['MIKE HUTCHINSON'],['MIKE HUTCHINSON'],['MIKE HUTCHINSON'],['MIKE HUTCHINSON'],0,0,0
352,Alameda County/Oakland_11082016_CityCouncilDistrict1.csv,['DAN KALB'],['DAN KALB'],['DAN KALB'],['DAN KALB'],0,0,0
353,Alameda County/Oakland_11052024_CityCouncilD1.csv,['ZAC UNGER'],['ZAC UNGER'],['ZAC UNGER'],['ZAC UNGER'],0,0,0
354,Alameda County/SanLeandro_11082016_CountyCouncilDistrict6.csv,['PETE BALLEW'],['PETE BALLEW'],['PETE BALLEW'],['PETE BALLEW'],0,0,0
355,Alameda County/Oakland_11032020_SchoolDirectorDist1OaklandRCV.csv,['SAM DAVIS'],['SAM DAVIS'],['SAM DAVIS'],['SAM DAVIS'],0,0,0
356,Alameda County/Berkeley_11022010_CityCouncilDistrict1.csv,['LINDA MAIO'],['LINDA MAIO'],['LINDA MAIO'],['LINDA MAIO'],0,0,0
357,Alameda County/SanLeandro_11082016_CountyCouncilDistrict2.csv,['ED HERNANDEZ'],['ED HERNANDEZ'],['ED HERNANDEZ'],['ED HERNANDEZ'],0,0,0
358,Alameda County/Berkeley_11062018_CityAuditor.csv,['JENNY WONG'],['JENNY WONG'],['JENNY WONG'],['JENNY WONG'],0,0,0
359,Alameda County/Oakland_11052024_CityCouncilD5.csv,['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],0,0,0
360,Alameda County/Oakland_11082016_CityCouncilDistrict5.csv,['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],0,0,0
361,Alameda County/Oakland_11032020_MemberCityCouncilAtLargeOaklandRCV.csv,['REBECCA KAPLAN'],['REBECCA KAPLAN'],['REBECCA KAPLAN'],['REBECCA KAPLAN'],0,0,0
362,Alameda County/Berkeley_11022010_CityAuditor.csv,['ANN-MARIE HOGAN'],['ANN-MARIE HOGAN'],['ANN-MARIE HOGAN'],['ANN-MARIE HOGAN'],0,0,0
363,Alameda County/Oakland_11062012_CityCouncilDistrict5.csv,['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],['NOEL GALLO'],0,0,0
364,Alameda County/Oakland_11042014_CityCouncilDistrict4.csv,['ANNIE CAMPBELL WASHINGTON'],['ANNIE CAMPBELL WASHINGTON'],['ANNIE CAMPBELL WASHINGTON'],['ANNIE CAMPBELL WASHINGTON'],0,0,0
365,Alameda County/Oakland_11082022_Schoolboarddistrict4.csv,['NICK RESNICK'],['MIKE HUTCHINSON'],['MIKE HUTCHINSON'],"['MIKE HUTCHINSON', 'PECOLIA MANIGO', 'NICK RESNICK']",39,64,43
366,Alameda County/Oakland_11042014_CityCouncilDistrict6.csv,['DESLEY BROOKS'],['DESLEY BROOKS'],['DESLEY BROOKS'],['DESLEY BROOKS'],0,0,0
367,Alameda County/Oakland_11082022_Schoolboarddistrict6.csv,['VALARIE BACHELOR'],['VALARIE BACHELOR'],['VALARIE BACHELOR'],['VALARIE BACHELOR'],0,0,0
368,Alameda County/Oakland_11062012_CityCouncilDistrict7.csv,['LARRY E. REID'],['LARRY E. REID'],['LARRY E. REID'],['LARRY E. REID'],0,0,0
369,Alameda County/SanLeandro_11062012_CountyCouncilDistrict2.csv,['URSULA REED'],['URSULA REED'],['URSULA REED'],['URSULA REED'],0,0,0
370,Alameda County/Oakland_11052024_CityCouncil_AtLarge.csv,['ROWENA BROWN'],['ROWENA BROWN'],['ROWENA BROWN'],['ROWENA BROWN'],0,0,0
371,Alameda County/Oakland_11082016_CityCouncilDistrict7.csv,['LARRY E. REID'],['LARRY E. REID'],['LARRY E. REID'],['LARRY E. REID'],0,0,0
372,Alameda County/Oakland_11052024_CityCouncilD7.csv,['KEN HOUSTON'],['KEN HOUSTON'],['KEN HOUSTON'],['KEN HOUSTON'],0,0,0
373,Alameda County/Berkeley_11042014_CityCouncilDistrict1.csv,['LINDA MAIO'],['LINDA MAIO'],['LINDA MAIO'],['LINDA MAIO'],0,0,0
374,Alameda County/SanLeandro_11032020_MemberCityCouncilDist6SanLeandroRCV.csv,['PETE BALLEW'],['PETE BALLEW'],['PETE BALLEW'],['PETE BALLEW'],0,0,0
375,Alameda County/Berkeley_11062018_CityCouncilDistrict8.csv,['LORI DROSTE'],['LORI DROSTE'],['LORI DROSTE'],['LORI DROSTE'],0,0,0
376,Alameda County/SanLeandro_11062018_CountyCouncilDistrict5.csv,['CORINA N. LOPEZ'],['CORINA N. LOPEZ'],['CORINA N. LOPEZ'],['CORINA N. LOPEZ'],0,0,0
377,Alameda County/SanLeandro_11022010_CountyCouncilDistrict5.csv,['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],['PAULINE RUSSO CUTTER'],0,0,0
378,Alameda County/Oakland_11052024_School_Director_D3.csv,['VANCEDRIC WILLIAMS'],['VANCEDRIC WILLIAMS'],['VANCEDRIC WILLIAMS'],['VANCEDRIC WILLIAMS'],0,0,0
379,Alameda County/Oakland_11062012_CityCouncilAtLarge.csv,['REBECCA KAPLAN'],['REBECCA KAPLAN'],['REBECCA KAPLAN'],['REBECCA KAPLAN'],0,0,0
380,Alameda County/Oakland_11022010_CityCouncilDistrict4.csv,['LIBBY SCHAAF'],['LIBBY SCHAAF'],['LIBBY SCHAAF'],['LIBBY SCHAAF'],0,0,0
381,Alameda County/Oakland_11082022_CityCouncilmemberDistrict6.csv,['KEVIN JENKINS'],['KEVIN JENKINS'],['KEVIN JENKINS'],['KEVIN JENKINS'],0,0,0
382,Alameda County/Oakland_11082022_CityCouncilmemberDistrict4.csv,['JANANI RAMACHANDRAN'],['JANANI RAMACHANDRAN'],['JANANI RAMACHANDRAN'],['JANANI RAMACHANDRAN'],0,0,0
383,Alameda County/Berkeley_11082016_CityCouncilDistrict2.csv,['CHERYL DAVILA'],['CHERYL DAVILA'],['CHERYL DAVILA'],['CHERYL DAVILA'],0,0,0
384,Alameda County/Oakland_11022010_CityCouncilDistrict6.csv,['DESLEY BROOKS'],['DESLEY BROOKS'],['DESLEY BROOKS'],['DESLEY BROOKS'],0,0,0
385,Alameda County/Berkeley_11062012_CityCouncilDistrict3.csv,['MAX ANDERSON'],['MAX ANDERSON'],['MAX ANDERSON'],['MAX ANDERSON'],0,0,0
386,Alameda County/Oakland_11052024_School_Director_D1.csv,['RACHEL LATTA'],['RACHEL LATTA'],['RACHEL LATTA'],['RACHEL LATTA'],0,0,0
387,Alameda County/Oakland_11062018_Mayor.csv,['LIBBY SCHAAF'],['LIBBY SCHAAF'],['LIBBY SCHAAF'],['LIBBY SCHAAF'],0,0,0
388,Alameda County/Berkeley_11062012_Mayor.csv,['TOM BATES'],['TOM BATES'],['TOM BATES'],['TOM BATES'],0,0,0
389,Alameda County/Berkeley_11062012_CityCouncilDistrict2.csv,['DARRYL MOORE'],['DARRYL MOORE'],['DARRYL MOORE'],['DARRYL MOORE'],0,0,0
390,Alameda County/Oakland_11042014_CityAuditor.csv,['BRENDA ROBERTS'],['BRENDA ROBERTS'],['BRENDA ROBERTS'],['BRENDA ROBERTS'],0,0,0
391,Alameda County/Berkeley_11082016_CityCouncilDistrict3.csv,['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],['BEN BARTLETT'],0,0,0
392,Alameda County/Berkeley_11042014_CityCouncilDistrict7.csv,['KRISS WORTHINGTON'],['KRISS WORTHINGTON'],['KRISS WORTHINGTON'],['KRISS WORTHINGTON'],0,0,0
393,Alameda County/Berkeley_11062012_CityCouncilDistrict6.csv,['SUSAN WENGRAF'],['SUSAN WENGRAF'],['SUSAN WENGRAF'],['SUSAN WENGRAF'],0,0,0
394,Alameda County/SanLeandro_11062018_CountyCouncilDistrict3.csv,"['VICTOR AGUILAR, JR.']","['VICTOR AGUILAR, JR.']","['VICTOR AGUILAR, JR.']","['VICTOR AGUILAR, JR.']",0,0,0
395,Alameda County/Oakland_11032020_MemberCityCouncilDist3OaklandRCV.csv,['CARROLL FIFE'],['CARROLL FIFE'],['CARROLL FIFE'],['CARROLL FIFE'],0,0,0
396,Alameda County/Oakland_11052024_School_Director_D5.csv,['PATRICE BERRY'],['PATRICE BERRY'],['PATRICE BERRY'],['PATRICE BERRY'],0,0,0
397,Alameda County/SanLeandro_11022010_CountyCouncilDistrict3.csv,['DIANA M. SOUZA'],['DIANA M. SOUZA'],['DIANA M. SOUZA'],['DIANA M. SOUZA'],0,0,0
398,Alameda County/Oakland_11022010_CityCouncilDistrict2.csv,['PATRICIA KERNIGHAN'],['PATRICIA KERNIGHAN'],['PATRICIA KERNIGHAN'],['PATRICIA KERNIGHAN'],0,0,0
399,Alameda County/Oakland_11032020_MemberCityCouncilDist7OaklandRCV.csv,['TREVA REID'],['TREVA REID'],['TREVA REID'],['TREVA REID'],0,0,0
400,Alameda County/Berkeley_11082016_CityCouncilDistrict6.csv,['SUSAN WENGRAF'],['SUSAN WENGRAF'],['SUSAN WENGRAF'],['SUSAN WENGRAF'],0,0,0
401,Alameda County/SanLeandro_11022010_Mayor.csv,['STEPHEN H. CASSIDY'],['STEPHEN H. CASSIDY'],['STEPHEN H. CASSIDY'],['STEPHEN H. CASSIDY'],0,0,0
402,Alameda County/Berkeley_11062012_CityCouncilDistrict5.csv,['LAURIE CAPITELLI'],['LAURIE CAPITELLI'],['LAURIE CAPITELLI'],['LAURIE CAPITELLI'],0,0,0
403,Alameda County/SanLeandro_11022010_CountyCouncilDistrict1.csv,['MICHAEL J. GREGORY'],['MICHAEL J. GREGORY'],['MICHAEL J. GREGORY'],['MICHAEL J. GREGORY'],0,0,0
404,Alameda County/Oakland_11052024_School_Director_D7.csv,['CLIFFORD THOMPSON'],['CLIFFORD THOMPSON'],['CLIFFORD THOMPSON'],['CLIFFORD THOMPSON'],0,0,0
405,Alameda County/SanLeandro_11062018_CountyCouncilDistrict1.csv,['DEBORAH COX'],['DEBORAH COX'],['DEBORAH COX'],['DEBORAH COX'],0,0,0
406,Alameda County/Berkeley_11082016_CityCouncilDistrict5.csv,['SOPHIE HAHN'],['SOPHIE HAHN'],['SOPHIE HAHN'],['SOPHIE HAHN'],0,0,0
407,Alameda County/SanLeandro_11032020_MemberCityCouncilDist2SanLeandroRCV.csv,['BRYAN AZEVEDO'],['BRYAN AZEVEDO'],['BRYAN AZEVEDO'],['BRYAN AZEVEDO'],0,0,0
408,San Francisco/SanFrancisco_11022010_BoardofSupervisorsDistrict6.csv,['JANE KIM'],['JANE KIM'],['JANE KIM'],['JANE KIM'],0,0,0
409,San Francisco/SanFrancisco_11082016_BoardofSupervisorsDistrict7.csv,['NORMAN YEE'],['NORMAN YEE'],['NORMAN YEE'],['NORMAN YEE'],0,0,0
410,San Francisco/SanFrancisco_11052024_BoS_D7.csv,['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],['MYRNA MELGAR'],0,0,0
411,San Francisco/SanFrancisco_06052018_Mayor.csv,['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],0,0,0
412,San Francisco/SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT9.csv,['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],['HILLARY RONEN'],0,0,0
413,San Francisco/SanFrancisco_11052024_BoS_D11.csv,['CHYANNE CHEN'],['CHYANNE CHEN'],['CHYANNE CHEN'],['CHYANNE CHEN'],0,0,0
414,San Francisco/SanFrancisco_11052024_BoS_D5.csv,['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],['BILAL MAHMOOD'],0,0,0
415,San Francisco/SanFrancisco_11082016_BoardofSupervisorsDistrict5.csv,['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],0,0,0
416,San Francisco/SanFrancisco_11062018_BoardofSupervisorsDistrict10.csv,['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],0,0,0
417,San Francisco/SanFrancisco_11082005_AssessorRecorder.csv,['Phil Ting'],['Phil Ting'],['Phil Ting'],['Phil Ting'],0,0,0
418,San Francisco/SanFrancisco_11062018_BoardofSupervisorsDistrict8.csv,['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],0,0,0
419,San Francisco/SanFrancisco_11082016_BoardofSupervisorsDistrict1.csv,['SANDRA LEE FEWER'],['SANDRA LEE FEWER'],['SANDRA LEE FEWER'],['SANDRA LEE FEWER'],0,0,0
420,San Francisco/SanFrancisco_11052019_CityAttorney.csv,['DENNIS J. HERRERA'],['DENNIS J. HERRERA'],['DENNIS J. HERRERA'],['DENNIS J. HERRERA'],0,0,0
421,San Francisco/SanFrancisco_11052024_BoS_D1.csv,['CONNIE CHAN'],['CONNIE CHAN'],['CONNIE CHAN'],['CONNIE CHAN'],0,0,0
422,San Francisco/SanFrancisco_11052024_Treasurer.csv,['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],0,0,0
423,San Francisco/SanFrancisco_11042008_BoardofSupervisorsDistrict9.csv,['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],['DAVID CAMPOS'],0,0,0
424,San Francisco/SanFrancisco_11052024_BoS_D3.csv,['DANNY SAUTER'],['DANNY SAUTER'],['DANNY SAUTER'],['DANNY SAUTER'],0,0,0
425,San Francisco/SanFrancisco_11082022_PublicDefender.csv,['MANO RAJU'],['MANO RAJU'],['MANO RAJU'],['MANO RAJU'],0,0,0
426,San Francisco/SanFrancisco_11082016_BoardofSupervisorsDistrict3.csv,['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],0,0,0
427,San Francisco/SanFrancisco_11052019_Treasurer.csv,['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],['JOSÉ CISNEROS'],0,0,0
428,San Francisco/SanFrancisco_11022010_BoardofSupervisorsDistrict2.csv,['MARK FARRELL'],['MARK FARRELL'],['MARK FARRELL'],['MARK FARRELL'],0,0,0
429,San Francisco/SanFrancisco_11082022_BoardofSupervisorsD8.csv,['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],['RAFAEL MANDELMAN'],0,0,0
430,San Francisco/SanFrancisco_11062012_BoardofSupervisorsDistrict5.csv,['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],['LONDON BREED'],0,0,0
431,San Francisco/SanFrancisco_11052019_DistrictAttorney.csv,['CHESA BOUDIN'],['CHESA BOUDIN'],['CHESA BOUDIN'],['CHESA BOUDIN'],0,0,0
432,San Francisco/SanFrancisco_11052019_PublicDefender.csv,"['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']","['MANOHAR ""MANO"" RAJU']",0,0,0
433,San Francisco/SanFrancisco_11022004_BoardofSupervisorsDistrict2.csv,['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],0,0,0
434,San Francisco/SanFrancisco_11022004_BoardofSupervisorsDistrict3.csv,['Arron Peskin'],['Arron Peskin'],['Arron Peskin'],['Arron Peskin'],0,0,0
435,San Francisco/SanFrancisco_11052024_DistrictAttorney.csv,['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],0,0,0
436,San Francisco/SanFrancisco_11072006_BoardofSupervisorsDistrict8.csv,['Bevan Dufty'],['Bevan Dufty'],['Bevan Dufty'],['Bevan Dufty'],0,0,0
437,San Francisco/SanFrancisco_11062012_BoardofSupervisorsDistrict7.csv,['NORMAN YEE'],['NORMAN YEE'],['NORMAN YEE'],['NORMAN YEE'],0,0,0
438,San Francisco/SanFrancisco_11082016_BoardofSupervisorsDistrict11.csv,['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],0,0,0
439,San Francisco/SanFrancisco_11022004_BoardofSupervisorsDistrict5.csv,['Ross Mirkarimi'],['Ross Mirkarimi'],['Ross Mirkarimi'],['Ross Mirkarimi'],0,0,0
440,San Francisco/SanFrancisco_11082005_Treasurer.csv,['Jose Cisneros'],['Jose Cisneros'],['Jose Cisneros'],['Jose Cisneros'],0,0,0
441,San Francisco/SanFrancisco_11022004_BoardofSupervisorsDistrict7.csv,['Sean R. Elsbernd'],['Sean R. Elsbernd'],['Sean R. Elsbernd'],['Sean R. Elsbernd'],0,0,0
442,San Francisco/SanFrancisco_11062007_Mayor.csv,['Gavin Newsom'],['Gavin Newsom'],['Gavin Newsom'],['Gavin Newsom'],0,0,0
443,San Francisco/SanFrancisco_11072006_BoardofSupervisorsDistrict10.csv,['Sophie Maxwell'],['Sophie Maxwell'],['Sophie Maxwell'],['Sophie Maxwell'],0,0,0
444,San Francisco/SanFrancisco_11082011_Mayor.csv,['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],0,0,0
445,San Francisco/SanFrancisco_11082011_DistrictAttorney.csv,['GEORGE GASCÓN'],['GEORGE GASCÓN'],['GEORGE GASCÓN'],['GEORGE GASCÓN'],0,0,0
446,San Francisco/SanFrancisco_11052019_Sheriff.csv,['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],0,0,0
447,San Francisco/SanFrancisco_11062018_PublicDefender.csv,['JEFF ADACHI'],['JEFF ADACHI'],['JEFF ADACHI'],['JEFF ADACHI'],0,0,0
448,San Francisco/SanFrancisco_11022004_BoardofSupervisorsDistrict9.csv,['Tom Ammiano'],['Tom Ammiano'],['Tom Ammiano'],['Tom Ammiano'],0,0,0
449,San Francisco/SanFrancisco_11052004_BoardofSupervisorsDistrict1.csv,['Jake McGoldrick'],['Jake McGoldrick'],['Jake McGoldrick'],['Jake McGoldrick'],0,0,0
450,San Francisco/SanFrancisco_11072006_BoardofSupervisorsDistrict2.csv,['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],['Michela Alioto-pier'],0,0,0
451,San Francisco/SanFrancisco_11072006_BoardofSupervisorsDistrict6.csv,['Chris Daly'],['Chris Daly'],['Chris Daly'],['Chris Daly'],0,0,0
452,San Francisco/SanFrancisco_11032015_BoardofSupervisorsDistrict3.csv,['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],['AARON PESKIN'],0,0,0
453,San Francisco/SanFrancisco_11082022_AssessorRecorder.csv,['JOAQUÍN TORRES'],['JOAQUÍN TORRES'],['JOAQUÍN TORRES'],['JOAQUÍN TORRES'],0,0,0
454,San Francisco/SanFrancisco_11082022_BoardofSupervisorsD10.csv,['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],['SHAMANN WALTON'],0,0,0
455,San Francisco/SanFrancisco_11032015_Mayor.csv,['ED LEE'],['ED LEE'],['ED LEE'],['ED LEE'],0,0,0
456,San Francisco/SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT11.csv,['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],['AHSHA SAFAI'],0,0,0
457,San Francisco/SanFrancisco_11042008_BoardofSupervisorsDistrict11.csv,['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],['JOHN AVALOS'],0,0,0
458,San Francisco/SanFrancisco_11072006_BoardofSupervisorsDistrict4.csv,['Ed Jew'],['Ed Jew'],['Ed Jew'],['Ed Jew'],0,0,0
459,San Francisco/SanFrancisco_11022004_BoardofSupervisorsDistrict11.csv,['Gerardo Sandoval'],['Gerardo Sandoval'],['Gerardo Sandoval'],['Gerardo Sandoval'],0,0,0
460,San Francisco/SanFrancisco_11062018_AssessorRecorder.csv,['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],0,0,0
461,San Francisco/SanFrancisco_11042008_BoardofSupervisorsDistrict5.csv,['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],['ROSS MIRKARIMI'],0,0,0
462,San Francisco/SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT1.csv,['CONNIE CHAN'],['CONNIE CHAN'],['CONNIE CHAN'],['CONNIE CHAN'],0,0,0
463,San Francisco/SanFrancisco_11052024_Sheriff.csv,['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],['PAUL MIYAMOTO'],0,0,0
464,San Francisco/SanFrancisco_11082022_DistrictAttorney.csv,['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],['BROOKE JENKINS'],0,0,0
465,San Francisco/SanFrancisco_11042008_BoardofSupervisorsDistrict4.csv,['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],['CARMEN CHU'],0,0,0
466,San Francisco/SanFrancisco_11062018_BoardofSupervisorsDistrict6.csv,['MATT HANEY'],['MATT HANEY'],['MATT HANEY'],['MATT HANEY'],0,0,0
467,San Francisco/SanFrancisco_11082022_BoardofSupervisorsD4.csv,['JOEL ENGARDIO'],['JOEL ENGARDIO'],['JOEL ENGARDIO'],['JOEL ENGARDIO'],0,0,0
468,San Francisco/SanFrancisco_11082022_BoardofSupervisorsD6.csv,['MATT DORSEY'],['MATT DORSEY'],['MATT DORSEY'],['MATT DORSEY'],0,0,0
469,San Francisco/SanFrancisco_11062018_BoardofSupervisorsDistrict4.csv,['GORDON MAR'],['GORDON MAR'],['GORDON MAR'],['GORDON MAR'],0,0,0
