ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,numSeats,numCands
00004_00000_089920,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_454301,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_305880,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_064089,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_642210,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_096092,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_168891,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_421855,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,Write-in,1,2
00004_00000_647013,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_996112,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_484346,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_353216,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_844942,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_692143,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_043920,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_896690,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_559230,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_527251,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,Write-in,1,2
00004_00000_999735,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_546582,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_333940,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_902238,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_681076,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_552363,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_508412,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_872028,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_842472,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_935414,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_399711,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_251984,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_165168,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_292841,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_716561,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_914712,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_034922,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_459652,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_228967,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,Write-in,MARK BARLOW,1,2
00004_00000_440859,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_346729,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_847671,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_697790,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_413652,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_591644,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_956563,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_937053,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_609490,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_274850,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_502244,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_754169,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_671338,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_903185,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_758022,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_949297,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_855058,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_383675,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_552879,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_707829,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_988555,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_415281,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_573724,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_221378,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_660083,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_122876,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,Write-in,skipped,1,2
00004_00000_450252,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_166874,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,Write-in,1,2
00004_00000_256701,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_916293,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_851021,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_420977,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_176127,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_932250,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,Write-in,MARK BARLOW,1,2
00004_00000_165757,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_275432,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_591122,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_242633,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_995391,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_955360,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_533006,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_025808,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_669883,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_679935,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_977731,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_167435,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,Write-in,skipped,1,2
00004_00000_414478,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_108914,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_444896,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_132209,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_345821,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_036988,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_128784,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_606227,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_403710,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_987466,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_814167,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_363554,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_981999,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_658378,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_097512,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_776946,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_835318,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_416495,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_499146,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_497476,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_002446,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_565551,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_167044,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_173237,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_508894,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_371173,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_397121,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_094868,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_272300,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_531039,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,Write-in,skipped,1,2
00004_00000_216718,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_410834,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_310196,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_676685,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_969710,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_290054,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_761938,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_976529,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_370827,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_975964,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_504580,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_830092,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_613682,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_964993,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_334389,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_677874,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_086630,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_848890,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_433844,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_971464,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_747384,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_402993,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_396408,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_872541,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_735865,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_267227,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_981433,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_763162,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_935782,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_336827,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_795150,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_199553,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_699156,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_876479,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_721246,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_701017,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_126559,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_088263,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_431311,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_420466,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_342878,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_450324,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_935600,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_718075,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_825663,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_265595,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_105850,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_990044,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_547469,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_865144,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_137956,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_318623,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_260986,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_775025,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_149445,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_112199,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,skipped,1,2
00004_00000_515363,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,MARK BARLOW,Write-in,1,2
00004_00000_096504,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,Write-in,skipped,1,2
00004_00000_145881,Ballot 4 - Type 4,Election Day,NORTH,DISTRICT,WARD 4,WARD 4,CITY OF BURLINGTON,Write-in,MARK BARLOW,1,2
