Ballot Style,Cast Vote Record,Precinct,rank1,rank2,rank3,numSeats,numCands
ST LOUIS PARK W-4 P-14,152088,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152090,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152091,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152092,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152093,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152094,ST LOUIS PARK W-4 P-14,Tim Brausen,writein,skipped,1,2
ST LOUIS PARK W-4 P-14,152095,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152096,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152097,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152098,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152099,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152100,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152101,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152102,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152104,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152105,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152106,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152107,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152108,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152109,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152111,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152112,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152113,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152114,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152115,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152116,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152118,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152119,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152120,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152121,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152122,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152123,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152124,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152125,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152126,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152127,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152128,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152129,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152130,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152131,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152133,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152134,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152135,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152136,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152137,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152138,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152139,ST LOUIS PARK W-4 P-14,writein,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152140,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152141,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152142,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152143,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152144,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152145,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152146,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152147,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152148,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,152149,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152150,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 283,152151,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152152,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152153,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152154,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152155,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152156,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152157,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152158,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 283,152159,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152160,ST LOUIS PARK W-4 P-13,writein,Tim Brausen,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152161,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152163,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152164,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152165,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152166,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 283,152168,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 283,152169,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152170,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152171,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152172,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152173,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 283,152174,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 283,152177,ST LOUIS PARK W-4 P-13,writein,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152178,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 283,152180,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 283,152181,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152182,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152183,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152184,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152185,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 283,152186,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152187,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152188,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152189,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152190,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 283,152191,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152192,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152193,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 283,152194,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152195,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 283,152196,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152197,ST LOUIS PARK W-4 P-13,writein,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 283,152198,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152199,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152200,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152201,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152202,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152203,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152204,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152205,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 283,152206,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152207,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152208,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152212,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152213,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 283,152214,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152215,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152217,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152219,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152220,ST LOUIS PARK W-4 P-13,Tim Brausen,writein,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 283,152221,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152222,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152223,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 283,152225,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152226,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 283,152227,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152228,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152229,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152230,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152231,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152233,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 283,152234,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152235,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 283,152236,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 283,152237,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152238,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152239,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152240,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152242,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152243,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152245,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152246,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152247,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152248,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 283,152249,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152250,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 283,152251,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152252,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152253,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152254,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152255,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 283,152256,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 283,152257,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152258,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152259,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152260,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 283,152261,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152262,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152263,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152264,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 283,152265,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 283,152266,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152267,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152268,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 283,152270,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152271,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 283,152272,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152273,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152274,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152275,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152276,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152277,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152278,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152279,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 283,152280,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 283,152281,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152282,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 283,152283,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152284,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152285,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152286,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152287,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152288,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 283,152289,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152290,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152291,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152292,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152293,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,152294,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 283,152295,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-16,155412,ST LOUIS PARK W-4 P-16,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,155419,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-16,155421,ST LOUIS PARK W-4 P-16,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,155430,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,155442,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-15,155444,ST LOUIS PARK W-4 P-15,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,155453,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,155455,ST LOUIS PARK W-4 P-14,writein,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,155458,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,155459,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,155485,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-16,155498,ST LOUIS PARK W-4 P-16,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,155502,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-16,155509,ST LOUIS PARK W-4 P-16,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,155511,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-16,155523,ST LOUIS PARK W-4 P-16,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-15,155542,ST LOUIS PARK W-4 P-15,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,155545,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,155556,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,155560,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-16,155576,ST LOUIS PARK W-4 P-16,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-15,155588,ST LOUIS PARK W-4 P-15,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-16,155590,ST LOUIS PARK W-4 P-16,Tim Brausen,writein,skipped,1,2
ST LOUIS PARK W-4 P-14,155629,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,155630,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-16,155633,ST LOUIS PARK W-4 P-16,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,155657,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,155670,ST LOUIS PARK W-4 P-14,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-16,155682,ST LOUIS PARK W-4 P-16,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-15,155684,ST LOUIS PARK W-4 P-15,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-14,155685,ST LOUIS PARK W-4 P-14,writein,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,155698,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-15,155712,ST LOUIS PARK W-4 P-15,Tim Brausen,skipped,skipped,1,2
ST LOUIS PARK W-4 P-13 ISD 270,155713,ST LOUIS PARK W-4 P-13,Tim Brausen,skipped,skipped,1,2
