Ballot Style,Cast Vote Record,Precinct,rank1,rank2,rank3,numSeats,numCands
ST LOUIS PARK W-1 P-02,155089,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155090,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155092,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155093,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155094,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155095,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155096,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155097,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155098,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155099,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155100,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155101,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155102,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155103,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155104,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155105,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155106,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155107,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155108,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155109,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155110,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155111,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155112,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155113,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155114,ST LOUIS PARK W-1 P-02,writein,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155115,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155116,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155117,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155118,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155120,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155121,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155122,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155123,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155124,ST LOUIS PARK W-1 P-02,writein,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155125,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155126,ST LOUIS PARK W-1 P-02,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-02,155127,ST LOUIS PARK W-1 P-02,writein,Margaret Rog,skipped,1,2
ST LOUIS PARK W-1 P-01,155128,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155129,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155130,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155131,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155132,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155133,ST LOUIS PARK W-1 P-01,writein,Margaret Rog,skipped,1,2
ST LOUIS PARK W-1 P-01,155134,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155135,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155136,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155137,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155138,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155139,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155140,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155141,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155142,ST LOUIS PARK W-1 P-01,Margaret Rog,writein,skipped,1,2
ST LOUIS PARK W-1 P-01,155143,ST LOUIS PARK W-1 P-01,writein,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155144,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155145,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155146,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155147,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155148,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155149,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155150,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155151,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155152,ST LOUIS PARK W-1 P-01,writein,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155153,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155154,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155156,ST LOUIS PARK W-1 P-01,writein,Margaret Rog,skipped,1,2
ST LOUIS PARK W-1 P-01,155157,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155158,ST LOUIS PARK W-1 P-01,writein,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155159,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155160,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155161,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155162,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155163,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155164,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155165,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155166,ST LOUIS PARK W-1 P-01,writein,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155167,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155168,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155169,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155170,ST LOUIS PARK W-1 P-01,writein,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155171,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155172,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155173,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155174,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155175,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155177,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155178,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155179,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155180,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155181,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155182,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155183,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155184,ST LOUIS PARK W-1 P-01,Margaret Rog,writein,skipped,1,2
ST LOUIS PARK W-1 P-01,155185,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155186,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155187,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155188,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155189,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155190,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155191,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155192,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155193,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155194,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155195,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155196,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155197,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155198,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155199,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155200,ST LOUIS PARK W-1 P-01,Margaret Rog,writein,skipped,1,2
ST LOUIS PARK W-1 P-01,155201,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155202,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155203,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155204,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155205,ST LOUIS PARK W-1 P-01,writein,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155206,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155207,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155208,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155209,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155210,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155211,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155212,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155213,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155214,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155215,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155216,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155217,ST LOUIS PARK W-1 P-01,writein,Margaret Rog,skipped,1,2
ST LOUIS PARK W-1 P-01,155218,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155219,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155220,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155221,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155222,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155223,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155224,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155225,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155226,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155227,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155228,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155229,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155230,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155231,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155232,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155233,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155235,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155236,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155237,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155238,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155239,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155240,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155241,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155242,ST LOUIS PARK W-1 P-01,writein,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155243,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155244,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155245,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155246,ST LOUIS PARK W-1 P-01,writein,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155248,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155249,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155250,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155251,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155252,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155253,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155254,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155256,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155257,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155258,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155259,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155260,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155261,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155262,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155263,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155264,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155265,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155266,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155267,ST LOUIS PARK W-1 P-01,writein,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155268,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155269,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155270,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155271,ST LOUIS PARK W-1 P-01,writein,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155273,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155274,ST LOUIS PARK W-1 P-01,writein,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155275,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155276,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155277,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155278,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155279,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155280,ST LOUIS PARK W-1 P-01,writein,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155281,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155282,ST LOUIS PARK W-1 P-01,writein,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155284,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155285,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155286,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155287,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155288,ST LOUIS PARK W-1 P-01,writein,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155290,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155291,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155293,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155294,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155295,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155296,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155297,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155298,ST LOUIS PARK W-1 P-01,writein,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155299,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155300,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155301,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155302,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155303,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155304,ST LOUIS PARK W-1 P-01,writein,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155305,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155306,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155307,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155309,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155310,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155311,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155312,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155313,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155314,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155315,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155316,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155317,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155318,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155319,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155320,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155321,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155322,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155324,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155325,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155326,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155327,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155328,ST LOUIS PARK W-1 P-01,Margaret Rog,writein,skipped,1,2
ST LOUIS PARK W-1 P-01,155329,ST LOUIS PARK W-1 P-01,writein,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155330,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155331,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155332,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155333,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155334,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155335,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155336,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155337,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155338,ST LOUIS PARK W-1 P-01,Margaret Rog,skipped,skipped,1,2
ST LOUIS PARK W-1 P-01,155339,ST LOUIS PARK W-1 P-01,writein,skipped,skipped,1,2
