Precinct,Ballot Style,source_file,rank1,rank2,rank3,numSeats,numCands
AD: 79 ED: 026,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 026,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 79 ED: 025,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 025,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 79 ED: 027,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 026,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 025,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 026,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 79 ED: 025,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 026,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 79 ED: 027,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 026,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 027,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 027,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 026,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 025,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 026,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 027,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 025,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 026,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 025,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,writein,1,3
AD: 79 ED: 025,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 027,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 026,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 026,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 027,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 027,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 79 ED: 025,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 025,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 025,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 025,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,writein,1,3
AD: 79 ED: 025,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 79 ED: 027,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 027,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 027,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 025,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 79 ED: 025,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 026,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 027,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 027,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 027,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 79 ED: 025,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 025,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 025,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 026,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 025,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 79 ED: 027,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 025,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 027,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 027,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 027,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 026,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 027,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 026,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 026,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 026,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 79 ED: 025,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 027,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 027,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 027,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 025,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 79 ED: 025,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 79 ED: 026,,2021P2V1_ELE,writein,skipped,skipped,1,3
AD: 79 ED: 027,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 027,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 027,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 027,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 79 ED: 027,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 025,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 025,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 026,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 026,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 025,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 026,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 79 ED: 025,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 025,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 027,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 79 ED: 025,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 025,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,writein,1,3
AD: 79 ED: 027,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 026,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 026,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 026,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 79 ED: 025,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 025,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 027,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 79 ED: 026,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 027,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 025,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 027,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 79 ED: 025,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 025,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 025,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 026,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 025,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,writein,1,3
AD: 79 ED: 026,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 027,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 026,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 025,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 027,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 79 ED: 025,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 025,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 027,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 027,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 025,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 79 ED: 025,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 027,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 025,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 027,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 027,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 025,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 027,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 79 ED: 027,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 025,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 79 ED: 025,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Rafael Salamanca Jr.,writein,Helen Hines,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 025,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 025,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 027,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 025,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 027,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 027,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 025,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 026,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 026,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 025,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 028,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 79 ED: 026,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 025,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 027,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 026,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 026,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 026,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 79 ED: 054,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 79 ED: 054,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 054,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 054,,2021P2V1_ELE,Rafael Salamanca Jr.,writein,skipped,1,3
AD: 79 ED: 054,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 054,,2021P2V1_ELE,writein,skipped,skipped,1,3
AD: 79 ED: 054,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 054,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 054,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 054,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 054,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 054,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 79 ED: 054,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 054,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 054,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 054,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 054,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 054,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 054,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 054,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 79 ED: 054,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 054,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 054,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 054,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 054,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 054,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 054,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 79 ED: 054,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 054,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 054,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 054,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 054,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 054,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 054,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,writein,1,3
AD: 79 ED: 054,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 054,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 79 ED: 054,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 79 ED: 054,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 054,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 054,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 054,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 79 ED: 054,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 054,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 79 ED: 054,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 79 ED: 054,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 79 ED: 054,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 054,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 79 ED: 054,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 054,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 79 ED: 054,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 85 ED: 040,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 85 ED: 039,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 85 ED: 039,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 84 ED: 075,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,writein,1,3
AD: 85 ED: 039,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,writein,1,3
AD: 85 ED: 039,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 84 ED: 075,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 85 ED: 038,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 84 ED: 075,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 85 ED: 038,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 85 ED: 039,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 84 ED: 075,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 85 ED: 039,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 84 ED: 075,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 85 ED: 038,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 85 ED: 038,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 85 ED: 038,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 85 ED: 038,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 84 ED: 075,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 85 ED: 038,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 85 ED: 040,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 84 ED: 075,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 85 ED: 040,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 85 ED: 039,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 85 ED: 039,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 85 ED: 040,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 85 ED: 039,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 85 ED: 039,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 85 ED: 039,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 85 ED: 039,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 85 ED: 039,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 85 ED: 039,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 85 ED: 039,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
AD: 85 ED: 040,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 85 ED: 038,,2021P2V1_ELE,Helen Hines,skipped,skipped,1,3
AD: 85 ED: 039,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,writein,1,3
AD: 85 ED: 040,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 84 ED: 075,,2021P2V1_ELE,Helen Hines,Rafael Salamanca Jr.,skipped,1,3
AD: 85 ED: 039,,2021P2V1_ELE,Rafael Salamanca Jr.,Helen Hines,skipped,1,3
AD: 85 ED: 039,,2021P2V1_ELE,Rafael Salamanca Jr.,skipped,skipped,1,3
