ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,rank3,rank4,Num cands,Num seats
27405_00000_495672_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_418334_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Wright, Stephen",skipped,skipped,skipped,4,1
27405_00000_417499_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_414491_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_301932_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Wright, Stephen","Wilson, David S.","Yundt, Robert",skipped,4,1
27405_00000_300633_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert","Wilson, David S.","Wright, Stephen",skipped,4,1
27405_00000_297977_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_296197_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Wilson, David S.",skipped,skipped,skipped,4,1
27405_00000_206852_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_205382_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Wilson, David S.",skipped,skipped,skipped,4,1
27405_00000_171943_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_170776_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Wilson, David S.",skipped,skipped,skipped,4,1
27405_00000_107145_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Wright, Stephen",skipped,skipped,skipped,4,1
27405_00000_105859_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert","Wilson, David S.","Wright, Stephen",skipped,4,1
27405_00000_053149_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_038269_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Wright, Stephen",skipped,skipped,skipped,4,1
27405_00000_004351_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_994241_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Wilson, David S.",skipped,skipped,skipped,4,1
27405_00000_993799_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_992147_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Wright, Stephen",skipped,skipped,skipped,4,1
27405_00000_991030_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert","Wilson, David S.","Wright, Stephen",skipped,4,1
27405_00000_989013_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Wilson, David S.",skipped,skipped,skipped,4,1
27405_00000_988814_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Wilson, David S.",skipped,skipped,skipped,4,1
27405_00000_987562_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_986763_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_793689_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_792007_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_790169_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_789576_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_788370_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Wilson, David S.","Yundt, Robert","Wright, Stephen",skipped,4,1
27405_00000_786693_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_784235_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Wright, Stephen",skipped,skipped,skipped,4,1
27405_00000_782544_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_581597_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_578855_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert","Wilson, David S.","Wright, Stephen",skipped,4,1
27405_00000_578681_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_575757_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_575488_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_572151_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_470642_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Wilson, David S.",skipped,skipped,skipped,4,1
27405_00000_469738_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_376484_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_375704_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Wright, Stephen",skipped,skipped,skipped,4,1
27405_00000_373383_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert","Wilson, David S.","Wright, Stephen",skipped,4,1
27405_00000_265456_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_264889_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Wilson, David S.",skipped,skipped,skipped,4,1
27405_00000_264600_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Wilson, David S.",skipped,skipped,skipped,4,1
27405_00000_197503_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Wilson, David S.",skipped,skipped,skipped,4,1
27405_00000_152882_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_147080_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Wright, Stephen",skipped,skipped,skipped,4,1
27405_00000_085945_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_056852_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert","Wilson, David S.","Wright, Stephen",skipped,4,1
27405_00000_041060_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_004935_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_809367_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_809084_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_808461_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_808350_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Wright, Stephen","Yundt, Robert","Wilson, David S.",skipped,4,1
27405_00000_807982_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Wright, Stephen",skipped,skipped,skipped,4,1
27405_00000_806683_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Wilson, David S.","Yundt, Robert","Wright, Stephen",skipped,4,1
27405_00000_803933_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_803352_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Wilson, David S.",skipped,skipped,skipped,4,1
27405_00000_604371_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_602624_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Wilson, David S.",skipped,skipped,skipped,4,1
27405_00000_602577_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Wright, Stephen",skipped,skipped,skipped,4,1
27405_00000_600710_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Wilson, David S.","Yundt, Robert",skipped,skipped,4,1
27405_00000_598582_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert","Wilson, David S.",skipped,skipped,4,1
27405_00000_596499_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Wright, Stephen",skipped,skipped,skipped,4,1
27405_00000_594334_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert","Wilson, David S.",skipped,skipped,4,1
27405_00000_593846_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_484586_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert","Wilson, David S.","Wright, Stephen",skipped,4,1
27405_00000_481406_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Wright, Stephen",skipped,skipped,skipped,4,1
27405_00000_480380_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_396189_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_393406_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_392963_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Wilson, David S.","Yundt, Robert",skipped,skipped,4,1
27405_00000_391224_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_292595_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_289926_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_200765_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert","Wilson, David S.","Wright, Stephen",skipped,4,1
27405_00000_199961_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_162331_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert","Wright, Stephen",skipped,skipped,4,1
27405_00000_101587_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Wilson, David S.",skipped,skipped,skipped,4,1
27405_00000_100851_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_052603_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Wilson, David S.","Wright, Stephen",skipped,skipped,4,1
27405_00000_041316_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_011893_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert","Wright, Stephen","Wilson, David S.",skipped,4,1
27405_00000_919588_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_919457_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_918951_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_917742_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_915058_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_912787_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_912331_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_911885_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_707911_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Wilson, David S.",skipped,skipped,skipped,4,1
27405_00000_705690_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_700871_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Wright, Stephen","Wilson, David S.",skipped,skipped,4,1
27405_00000_700447_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Wilson, David S.","Yundt, Robert","Wright, Stephen",skipped,4,1
27405_00000_698732_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert","Wilson, David S.",skipped,skipped,4,1
27405_00000_508720_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Wright, Stephen","Wilson, David S.","Yundt, Robert",skipped,4,1
27405_00000_508675_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Wilson, David S.",skipped,skipped,skipped,4,1
27405_00000_506664_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert","Wilson, David S.","Wright, Stephen",skipped,4,1
27405_00000_506513_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,Write-in,skipped,skipped,skipped,4,1
27405_00000_420148_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Wright, Stephen","Wilson, David S.","Yundt, Robert",skipped,4,1
27405_00000_420053_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Wright, Stephen","Wilson, David S.","Yundt, Robert",skipped,4,1
27405_00000_419698_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Wilson, David S.",skipped,skipped,skipped,4,1
27405_00000_418947_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_311676_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_310896_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Wright, Stephen",skipped,skipped,skipped,4,1
27405_00000_309246_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_214432_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert","Wilson, David S.","Wright, Stephen",skipped,4,1
27405_00000_167742_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert","Wright, Stephen","Wilson, David S.",skipped,4,1
27405_00000_165537_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_110992_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_108237_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Wilson, David S.","Yundt, Robert","Wright, Stephen",skipped,4,1
27405_00000_059434_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert","Wright, Stephen","Wilson, David S.",skipped,4,1
27405_00000_041505_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Wilson, David S.",skipped,skipped,skipped,4,1
27405_00000_016216_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_802504_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Wilson, David S.",skipped,skipped,skipped,4,1
27405_00000_801025_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert","Wilson, David S.","Wright, Stephen",skipped,4,1
27405_00000_800809_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Wilson, David S.",skipped,skipped,skipped,4,1
27405_00000_799708_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Wilson, David S.",skipped,skipped,skipped,4,1
27405_00000_798681_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_798566_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_795757_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert","Wilson, David S.","Wright, Stephen",skipped,4,1
27405_00000_795488_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Wright, Stephen","Wilson, David S.","Yundt, Robert",skipped,4,1
27405_00000_622367_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_621265_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27405_00000_619680_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Wilson, David S.","Wright, Stephen","Yundt, Robert",skipped,4,1
27405_00000_619565_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert","Wright, Stephen","Wilson, David S.",skipped,4,1
27405_00000_617756_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-405 Foothills,27-405 Foothills,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
95100_00038_000001,Ballot 28 - Type 28,Absentee,Judicial 3,Judicial,District 27 - Absentee,District 27 - Absentee,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
95500_00008_000001,Ballot 28 - Type 28,Early Voting,Judicial 3,Judicial,District 27 - Early Voting,District 27 - Early Voting,Region V,"Wright, Stephen","Wilson, David S.","Yundt, Robert",skipped,4,1
95500_00008_000002,Ballot 28 - Type 28,Early Voting,Judicial 3,Judicial,District 27 - Early Voting,District 27 - Early Voting,Region V,"Wilson, David S.","Wright, Stephen","Yundt, Robert",skipped,4,1
100028_00004_000001,Ballot 29 - Type 29,Election Day,Judicial 3,Judicial,28-480 Wasilla Lake,28-480 Wasilla Lake,Director,"Yundt, Robert","Wright, Stephen","Wilson, David S.",skipped,4,1
100028_00004_000002,Ballot 29 - Type 29,Election Day,Judicial 3,Judicial,28-480 Wasilla Lake,28-480 Wasilla Lake,Director,"Yundt, Robert",skipped,skipped,skipped,4,1
100028_00003_000001,Ballot 29 - Type 29,Election Day,Judicial 3,Judicial,28-475 Trunk,28-475 Trunk,Director,"Wilson, David S.","Yundt, Robert",skipped,skipped,4,1
27425_00000_889629_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-425 Wasilla No. 2,27-425 Wasilla No. 2,Region V,"Wright, Stephen",skipped,skipped,skipped,4,1
27425_00000_888571_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-425 Wasilla No. 2,27-425 Wasilla No. 2,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27425_00000_887542_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-425 Wasilla No. 2,27-425 Wasilla No. 2,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27425_00000_886698_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-425 Wasilla No. 2,27-425 Wasilla No. 2,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27425_00000_885556_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-425 Wasilla No. 2,27-425 Wasilla No. 2,Region V,"Wilson, David S.",skipped,skipped,skipped,4,1
27425_00000_884567_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-425 Wasilla No. 2,27-425 Wasilla No. 2,Region V,"Wright, Stephen","Wilson, David S.","Yundt, Robert",skipped,4,1
27425_00000_883660_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-425 Wasilla No. 2,27-425 Wasilla No. 2,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27425_00000_882674_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-425 Wasilla No. 2,27-425 Wasilla No. 2,Region V,"Wilson, David S.",skipped,skipped,skipped,4,1
27425_00000_878083_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-425 Wasilla No. 2,27-425 Wasilla No. 2,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27425_00000_878034_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-425 Wasilla No. 2,27-425 Wasilla No. 2,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27425_00000_875048_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-425 Wasilla No. 2,27-425 Wasilla No. 2,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
27425_00000_874030_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-425 Wasilla No. 2,27-425 Wasilla No. 2,Region V,"Wilson, David S.",skipped,skipped,skipped,4,1
27425_00000_873164_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-425 Wasilla No. 2,27-425 Wasilla No. 2,Region V,"Yundt, Robert","Wilson, David S.","Wright, Stephen",skipped,4,1
27425_00000_870158_,Ballot 28 - Type 28,Election Day,Judicial 3,Judicial,27-425 Wasilla No. 2,27-425 Wasilla No. 2,Region V,"Yundt, Robert",skipped,skipped,skipped,4,1
