ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,rank3,rank4,rank5,Num cands,Num seats
93902_00000_869971_,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93902_00000_867315_,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""","Fields, James",skipped,skipped,skipped,5,1
93902_00000_865966_,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93902_00000_756190_,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93902_00000_752610_,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93902_00000_748301_,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
93902_00000_551381_,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""","Fields, James","Schwanke, Rebecca A.","Goode, Pamela",skipped,5,1
93902_00000_547673_,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93902_00000_547543_,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93902_00000_545180_,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""","Goode, Pamela","Schwanke, Rebecca A.",skipped,skipped,5,1
93902_00000_543672_,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93902_00000_423068_,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Schwanke, Rebecca A.","Goode, Pamela","Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,5,1
93902_00000_422201_,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93902_00000_420492_,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Schwanke, Rebecca A.","Goode, Pamela",skipped,skipped,skipped,5,1
93902_00000_419840_,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93902_00000_347691_,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93902_00000_251675_,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
93902_00000_250712_,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Goode, Pamela","Schwanke, Rebecca A.","Fields, James",skipped,skipped,5,1
93902_00000_522122_,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Goode, Pamela","Schwanke, Rebecca A.","Fields, James",skipped,skipped,5,1
93902_00000_517686_,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93902_00000_447627_,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""","Fields, James",skipped,skipped,skipped,5,1
93902_00000_360164_,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93902_00000_359748_,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Goode, Pamela","Schwanke, Rebecca A.",skipped,skipped,skipped,5,1
93902_00000_358907_,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""","Fields, James","Goode, Pamela","Schwanke, Rebecca A.",skipped,5,1
93902_00000_826208_,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""","Schwanke, Rebecca A.","Fields, James","Goode, Pamela",skipped,5,1
93902_00000_825762_,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
93902_00000_825715_,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Schwanke, Rebecca A.","Goode, Pamela",skipped,skipped,skipped,5,1
93902_00000_706826_,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
93902_00000_705581_,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
93902_00000_705245_,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
93902_00000_704932_,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93902_00000_569384_,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,Write-in,skipped,skipped,skipped,skipped,5,1
93902_00000_960395_,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93902_00000_959018_,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93902_00000_956718_,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93902_00000_955709_,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93902_00000_955630_,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
93902_00000_953910_,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93902_00000_908880_,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Goode, Pamela","Schwanke, Rebecca A.",skipped,skipped,skipped,5,1
93902_00000_903091_,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93902_00000_942954_,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""","Fields, James","Goode, Pamela","Schwanke, Rebecca A.",skipped,5,1
93902_00000_942607_,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""","Schwanke, Rebecca A.",skipped,skipped,skipped,5,1
93902_00000_940124_,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""","Fields, James","Schwanke, Rebecca A.",skipped,skipped,5,1
93902_00000_938764_,Ballot 38 - Type 38,Early Voting,Judicial 4,Judicial,District 36 - Early Voting,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93200_00053_000096,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""","Goode, Pamela","Fields, James","Schwanke, Rebecca A.",skipped,5,1
93200_00053_000095,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93200_00053_000053,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93200_00053_000035,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Goode, Pamela","Schwanke, Rebecca A.",skipped,skipped,skipped,5,1
93200_00053_000019,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93200_00053_000018,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93200_00053_000094,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Fields, James",skipped,skipped,skipped,skipped,5,1
93200_00053_000093,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
93200_00053_000056,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93200_00053_000055,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
93200_00053_000038,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Goode, Pamela","Kowalski, Brandon P. ""Putuuqti""","Fields, James","Schwanke, Rebecca A.",skipped,5,1
93200_00053_000020,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Schwanke, Rebecca A.","Goode, Pamela","Fields, James","Kowalski, Brandon P. ""Putuuqti""",skipped,5,1
93200_00053_000098,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93200_00053_000097,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Schwanke, Rebecca A.","Goode, Pamela",skipped,skipped,skipped,5,1
93200_00053_000060,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
93200_00053_000059,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Fields, James",skipped,skipped,skipped,skipped,5,1
93200_00053_000039,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93200_00053_000021,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
93200_00053_000005,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93200_00053_000100,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
93200_00053_000099,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93200_00053_000062,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Schwanke, Rebecca A.","Kowalski, Brandon P. ""Putuuqti""","Goode, Pamela","Fields, James",skipped,5,1
93200_00053_000061,Ballot 39 - Type 39,Absentee,Judicial 3,Judicial,District 36 - Absentee,House District 36 - Judicial District 3,Region III,"Schwanke, Rebecca A.","Goode, Pamela",skipped,skipped,skipped,5,1
93200_00053_000040,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Schwanke, Rebecca A.","Goode, Pamela","Fields, James","Kowalski, Brandon P. ""Putuuqti""",skipped,5,1
93200_00053_000022,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Goode, Pamela","Schwanke, Rebecca A.",skipped,skipped,skipped,5,1
93200_00053_000016,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
93200_00053_000067,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Schwanke, Rebecca A.","Goode, Pamela",skipped,skipped,skipped,5,1
93200_00053_000044,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
93200_00053_000023,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93200_00053_000007,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93200_00053_000043,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93200_00053_000024,Ballot 39 - Type 39,Absentee,Judicial 3,Judicial,District 36 - Absentee,House District 36 - Judicial District 3,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
93200_00053_000015,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
93200_00053_000080,Ballot 39 - Type 39,Absentee,Judicial 3,Judicial,District 36 - Absentee,House District 36 - Judicial District 3,Region III,"Schwanke, Rebecca A.","Goode, Pamela",skipped,skipped,skipped,5,1
93200_00053_000079,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Fields, James",skipped,skipped,skipped,skipped,5,1
93200_00053_000048,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
93200_00053_000025,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93200_00053_000003,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
93200_00053_000082,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93200_00053_000081,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93200_00053_000047,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
93200_00053_000012,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
93200_00053_000092,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
93200_00053_000091,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
93200_00053_000064,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93200_00053_000063,Ballot 39 - Type 39,Absentee,Judicial 3,Judicial,District 36 - Absentee,House District 36 - Judicial District 3,Region III,"Fields, James","Schwanke, Rebecca A.",skipped,skipped,skipped,5,1
93200_00053_000045,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93200_00053_000027,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93200_00053_000014,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Schwanke, Rebecca A.","Goode, Pamela",skipped,skipped,skipped,5,1
93200_00053_000066,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Schwanke, Rebecca A.","Goode, Pamela",skipped,skipped,skipped,5,1
93200_00053_000065,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93200_00053_000041,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Goode, Pamela","Schwanke, Rebecca A.",skipped,skipped,skipped,5,1
93200_00053_000028,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Schwanke, Rebecca A.","Goode, Pamela",skipped,skipped,skipped,5,1
93200_00053_000009,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93200_00053_000084,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""","Fields, James","Goode, Pamela","Schwanke, Rebecca A.",skipped,5,1
93200_00053_000083,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Schwanke, Rebecca A.","Goode, Pamela",skipped,skipped,skipped,5,1
93200_00053_000050,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
93200_00053_000029,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93200_00053_000004,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
93200_00053_000072,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Goode, Pamela","Fields, James","Kowalski, Brandon P. ""Putuuqti""","Schwanke, Rebecca A.",skipped,5,1
93200_00053_000071,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
93200_00053_000042,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""","Schwanke, Rebecca A.",skipped,skipped,skipped,5,1
93200_00053_000030,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93200_00053_000011,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
93200_00053_000090,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Fields, James",skipped,skipped,skipped,skipped,5,1
93200_00053_000089,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
93200_00053_000054,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""","Fields, James","Schwanke, Rebecca A.","Goode, Pamela",skipped,5,1
93200_00053_000031,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
93200_00053_000017,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93200_00053_000073,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
93200_00053_000051,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""","Fields, James",Write-in,"Schwanke, Rebecca A.","Goode, Pamela",5,1
93200_00053_000032,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
93200_00053_000013,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
93200_00053_000088,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""",skipped,skipped,skipped,skipped,5,1
93200_00053_000057,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
93200_00053_000033,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
93200_00053_000078,Ballot 39 - Type 39,Absentee,Judicial 3,Judicial,District 36 - Absentee,House District 36 - Judicial District 3,Region III,"Fields, James","Schwanke, Rebecca A.",skipped,skipped,skipped,5,1
93200_00053_000077,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""","Schwanke, Rebecca A.",skipped,skipped,skipped,5,1
93200_00053_000049,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
93200_00053_000034,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Schwanke, Rebecca A.",skipped,skipped,skipped,skipped,5,1
93200_00053_000002,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Goode, Pamela","Schwanke, Rebecca A.",skipped,skipped,skipped,5,1
93200_00053_000086,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Kowalski, Brandon P. ""Putuuqti""","Fields, James","Goode, Pamela","Schwanke, Rebecca A.",skipped,5,1
93200_00053_000085,Ballot 38 - Type 38,Absentee,Judicial 4,Judicial,District 36 - Absentee,House District 36 - Judicial District 4,Region III,"Goode, Pamela",skipped,skipped,skipped,skipped,5,1
